Gene = Prkrip1
Position 9537: 1.050465686148457e-06
Position 9458: 8.536319387716936e-07
Position 193: 5.644605134911628e-07
Position 1177: 4.2922936564465154e-07
Position 1200: 1.1950145939215127e-07
Position 1209: 1.0434975725968369e-07
Position 9: 3.3520599220067664e-08
Position 6: 1.1363611036568694e-08
Position 294: 4.876648606716129e-09
Position 314: 3.2200555415483437e-09
Position 320: 2.2144754251766034e-10
Position 379: 6.053914975146304e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6977: 0.9172618722225163
Position 4565: 0.900790675863158
Position 15339: 0.8069522497154324
Position 1104: 0.7630677352741895
Position 17466: 0.6197116606200825
Position 9305: 0.5675558147949922
Position 11688: 0.5213529368383061
Position 9343: 0.4240090972178107
Position 328: 0.23270713647393196
Position 1983: 0.16353129662574167
Position 7760: 0.15184977844627162
Position 20184: 0.11621535560945602
Position 18810: 0.11366504081972063
Position 19066: 0.1058561377778882
Position 2116: 0.0926763588707047
Position 14475: 0.07460792701063129
Position 18034: 0.0739907790471332
Position 3703: 0.07351852161745696
Position 14663: 0.07038869775219854
Position 13627: 0.061799514904136425
Position 2959: 0.05602740404449209
Position 10950: 0.05201000119090521
Position 12936: 0.05074571094930699
Position 6743: 0.05045258553623962
Position 19637: 0.04780691763703033
Position 3811: 0.04766728378310898
Position 2937: 0.04500639544933809
Position 5329: 0.04343778659062038
Position 16697: 0.04317456454719361
Position 5305: 0.03338767334442098
Position 14332: 0.033173969384430936
Position 11658: 0.032923616268766456
Position 1942: 0.025145832131384233
Position 11128: 0.024017560860560998
Position 15280: 0.023791183079012977
Position 16153: 0.023133023992946252
Position 2975: 0.02129632175913927
Position 8436: 0.020661446304202163
Position 19491: 0.019772749324748422
Position 18959: 0.019376283344418738
Position 18664: 0.018441795213199042
Position 1909: 0.015616559780830444
Position 1946: 0.014649901634601253
Position 18512: 0.014265072188288099
Position 14723: 0.013875127049353696
Position 15825: 0.013489737654531089
Position 2328: 0.013139191693710722
Position 5341: 0.013058878933402183
Position 10398: 0.01296819254572291
Position 379: 0.011948261627888512
Position 2891: 0.011188745974137257
Position 3515: 0.010691285767210613
Position 17096: 0.010691223555103734
Position 6924: 0.010308561504602156
Position 1745: 0.010221434588607706
Position 2101: 0.0096758363489042
Position 10929: 0.009415439800405666
Position 1062: 0.009350930702834258
Position 1642: 0.008741921672304044
Position 3626: 0.008115684368952315
Position 2756: 0.007548085621897279
Position 11014: 0.007298655296839355
Position 6213: 0.006913064230149698
Position 6009: 0.006020989412692721
Position 5961: 0.005778191055340359
Position 8480: 0.00567005883360427
Position 12986: 0.005245081554283477
Position 6778: 0.00519582119608361
Position 13026: 0.005088344410635679
Position 7494: 0.005021406778366263
Position 6796: 0.0049963070328808735
Position 2016: 0.004924747634533751
Position 1079: 0.004917289959326006
Position 10410: 0.004274760278260268
Position 4459: 0.0038002962616622035
Position 7921: 0.0037978718821483543
Position 15145: 0.0037335053244011433
Position 15582: 0.0037002258127537555
Position 1847: 0.003585587721910393
Position 17278: 0.0034695563531499415
Position 17816: 0.0031998871696715843
Position 10449: 0.003135623856770442
Position 3709: 0.003085004375484402
Position 11661: 0.003020069519679372
Position 10652: 0.002936916979631084
Position 14347: 0.002903757525249618
Position 16363: 0.002739374540490334
Position 13978: 0.002738265170480333
Position 19246: 0.0026335020778917102
Position 1747: 0.002380450541502663
Position 6840: 0.002364442201604674
Position 7899: 0.0023221213428760053
Position 948: 0.0021210057214903683
Position 17765: 0.002080469582134427
Position 12628: 0.0020341252919248987
Position 1126: 0.0020242056780412593
Position 7782: 0.001964199432832323
Position 2842: 0.0019633347962134135
Position 9347: 0.0019164413024114599
Position 2202: 0.0018392165716274445
Position 623: 0.0017798631585079269
Position 446: 0.0017604724155186702
Position 1539: 0.001755842576992802
Position 1469: 0.0016764024153392897
Position 6993: 0.001648214046185326
Position 7762: 0.00162205651440407
Position 1843: 0.001552489461528441
Position 2000: 0.0015000558369318525
Position 2991: 0.001479729093048937
Position 16013: 0.001384950364304432
Position 9775: 0.0013377686396892192
Position 644: 0.001337067670850144
Position 8451: 0.0013217350425381426
Position 10760: 0.001315205989509446
Position 3832: 0.0012711855718751913
Position 2985: 0.0012247144398210572
Position 5189: 0.0011570583844313722
Position 1281: 0.0009997135531773919
Position 7691: 0.0009820278949088856
Position 450: 0.0009790179354617606
Position 2136: 0.0009708424753737796
Position 10478: 0.0009419600662480692
Position 7316: 0.0009225633179208456
Position 2240: 0.0008857968791683646
Position 582: 0.0008324177558432147
Position 17531: 0.0008272865553286368
Position 6164: 0.0007714978303386799
Position 752: 0.0007571668790374699
Position 11809: 0.0006965645419862056
Position 16970: 0.0006426640663496526
Position 875: 0.0006029464077641322
Position 897: 0.0005305268944569183
Position 553: 0.000502126563210475
Position 927: 0.0004895069988764422
Position 7032: 0.0004839393369227944
Position 1111: 0.00044600891666113644
Position 15867: 0.00038855085838288814
Position 2131: 0.0003847184354575696
Position 6267: 0.00036243564950203314
Position 1066: 0.0003607495195869855
Position 510: 0.00031958072472716123
Position 6167: 0.00031903158993639824
Position 12835: 0.0003177923424217578
Position 6071: 0.0003170386993783109
Position 775: 0.0003165320259726745
Position 693: 0.00029495740556162605
Position 778: 0.00029113948171144736
Position 10104: 0.00028967465434875673
Position 905: 0.00028430507665421753
Position 333: 0.0002538796126292606
Position 540: 0.0002382290350131951
Position 962: 0.00014614841177536082
Position 1010: 0.00014558705962031417
Position 10708: 0.0001246453283557088
Position 1757: 0.00011590588692644625
Position 758: 0.00010746521024542842
Position 793: 0.00010711320900453292
Position 647: 0.00010153014669556673
Position 10198: 8.243044401218642e-05
Position 3326: 8.180215358639162e-05
Position 11935: 7.890931386907747e-05
Position 10022: 7.285803305864274e-05
Position 790: 6.721225418751043e-05
Position 1114: 6.534097870834257e-05
Position 3380: 5.852004554197993e-05
Position 9516: 5.7831766278947687e-05
Position 1677: 5.712535432850983e-05
Position 1029: 5.3846456127615474e-05
Position 738: 5.3807167887202426e-05
Position 683: 5.088594844667295e-05
Position 1680: 4.8640640950031875e-05
Position 721: 4.4233350289213476e-05
Position 1241: 3.8424200299574544e-05
Position 3007: 3.6016049497408026e-05
Position 878: 2.9778062664878012e-05
Position 1867: 2.8910754684364653e-05
Position 454: 2.855783531841176e-05
Position 9437: 2.7997498295403457e-05
Position 854: 2.7324234870083737e-05
Position 9580: 2.6846102057516057e-05
Position 988: 2.665310917156555e-05
Position 1766: 2.5485519233700223e-05
Position 264: 2.3705984588444735e-05
Position 10742: 2.3225641085141498e-05
Position 1780: 2.3086366372817293e-05
Position 1261: 2.255197653527967e-05
Position 1645: 1.9250167356778667e-05
Position 1695: 1.8412537692198413e-05
Position 354: 1.7601475211925698e-05
Position 912: 1.7061948516004867e-05
Position 9807: 1.5606393796031712e-05
Position 137: 1.3902094374212573e-05
Position 971: 1.3611126325359425e-05
Position 4257: 1.3147291616519455e-05
Position 282: 1.216567923261711e-05
Position 284: 1.1881265370291334e-05
Position 2385: 1.0819299708913636e-05
Position 591: 9.942978918674922e-06
Position 155: 9.538115089420447e-06
Position 522: 8.440377551519764e-06
Position 9843: 6.502467929963294e-06
Position 1128: 6.492920717340603e-06
Position 9069: 5.575472505730377e-06
Position 1480: 5.066593179583507e-06
Position 10286: 3.4991284900552883e-06
Position 10421: 1.6508803335376938e-06
Position 9718: 1.631542525086128e-06
Position 9881: 1.3490067297681527e-06
Position 8928: 7.033018221330947e-07
Position 1290: 6.24105394186436e-07
Position 9789: 4.851033936165104e-07
Position 1000: 2.497023546379271e-07
Position 880: 1.4665828457250037e-07
Position 922: 8.078244911856116e-08
Position 664: 6.268900795529117e-08
Position 9045: 5.841834350722357e-08
Position 343: 5.200340863084058e-08
Position 1162: 4.069037372830016e-08
Position 9520: 2.2402681142285408e-08
Position 975: 1.452251432886067e-08
Position 930: 1.2546876833197839e-08
Position 698: 7.844174562395754e-09
Position 303: 3.54490060051777e-09
Position 8908: 6.31108886369185e-10
Position 8962: 6.049049600938291e-10
Position 255: 1.647332141866301e-10
Position 299: 9.191636687035861e-11
Position 669: 9.778613837629579e-16
