Gene = Csn2
Position 1785: 0.08992816528028935
Position 4997: 0.07935117126404935
Position 5042: 0.06757872976854255
Position 4406: 0.057814756479883565
Position 5018: 0.04730477509736764
Position 3756: 0.045720057696924214
Position 6649: 0.03413172194711076
Position 5752: 0.032616126403917235
Position 3557: 0.03108253382733867
Position 3866: 0.030814012712793167
Position 5457: 0.017924024837957353
Position 2349: 0.017207236528391772
Position 2489: 0.013412309997243448
Position 2156: 0.012780294031951096
Position 5936: 0.012369660359888074
Position 5067: 0.01100101976722537
Position 6010: 0.010896522190599878
Position 5878: 0.010008495252809094
Position 3158: 0.009536925046061927
Position 3560: 0.009123402628846445
Position 2253: 0.007334248761126265
Position 2184: 0.007101556570615702
Position 6154: 0.0062174271395496455
Position 6029: 0.005497293163578743
Position 687: 0.005326059678980296
Position 912: 0.005163669439121166
Position 5881: 0.005073323512841492
Position 5407: 0.005029369796303962
Position 3517: 0.00477056184812614
Position 4931: 0.004422325362109186
Position 7000: 0.00386690298176244
Position 1098: 0.002685453759538503
Position 618: 0.0025071921784631554
Position 4976: 0.0023451293412316493
Position 4377: 0.002331659923859243
Position 3677: 0.0022904383236784357
Position 2373: 0.0022617999146787434
Position 4319: 0.0021042982616772993
Position 6975: 0.0018733770292339853
Position 5532: 0.0017303110555724143
Position 1953: 0.0017092910265991321
Position 6485: 0.0015316290185988408
Position 5380: 0.001498558318005824
Position 2700: 0.0013739957020171246
Position 2255: 0.0013297293705602624
Position 4809: 0.0012068793797274902
Position 361: 0.001159662114046061
Position 1748: 0.0011273387582317448
Position 1225: 0.0010582105218213088
Position 3730: 0.00093554262115746
Position 6859: 0.0009309383354441435
Position 716: 0.0008852952344881246
Position 1329: 0.0006810723037454032
Position 857: 0.0006720124960055818
Position 3957: 0.0006594960534799337
Position 5093: 0.0005948746943569835
Position 4581: 0.0005849053011233573
Position 4955: 0.0005589488377525163
Position 4489: 0.0005312874849750916
Position 4357: 0.00043908142534673143
Position 567: 0.00041886411335713457
Position 1988: 0.00039218066203117
Position 3917: 0.00038877733746051096
Position 3940: 0.0003662000834396354
Position 3183: 0.0003351961263981424
Position 879: 0.00031875966714443475
Position 1729: 0.00031505917660744294
Position 874: 0.00031373101185811565
Position 1884: 0.00031150453620190367
Position 3716: 0.00026493142599954287
Position 4694: 0.00026227104059908194
Position 758: 0.00025788400520149456
Position 1549: 0.000243320435467096
Position 4559: 0.00023035743251004966
Position 392: 0.00022364646971464138
Position 3280: 0.00021597755673889225
Position 752: 0.00020224629770490088
Position 4442: 0.00019875067709482778
Position 1346: 0.00018914864838052387
Position 2378: 0.0001297571096857388
Position 3988: 0.00012841394444245297
Position 840: 0.00012091121481844089
Position 2139: 0.00011206329983934784
Position 799: 0.0001047528431498938
Position 983: 0.00010342076923696007
Position 813: 0.0001001171912324521
Position 1830: 9.997369687323662e-05
Position 2437: 9.52492602910532e-05
Position 374: 8.556726240861762e-05
Position 987: 8.098204275318588e-05
Position 1381: 7.464698515050119e-05
Position 1356: 6.971812636881693e-05
Position 1721: 6.801728244443013e-05
Position 2122: 6.197466039427442e-05
Position 347: 5.688729724740936e-05
Position 859: 3.885562758847962e-05
Position 637: 2.804929671452365e-05
Position 933: 2.5494870508533587e-05
Position 408: 2.5044797425903666e-05
Position 844: 2.414343299810173e-05
Position 4897: 2.2148203557082664e-05
Position 816: 2.1748116748707824e-05
Position 625: 2.1043359256482796e-05
Position 109: 1.6954154202457993e-05
Position 810: 1.649765412356599e-05
Position 161: 1.5803064146970316e-05
Position 478: 1.5041667230735597e-05
Position 1285: 1.3848732454948527e-05
Position 734: 1.3538391948823049e-05
Position 380: 1.1422083646934912e-05
Position 570: 1.1337311978184543e-05
Position 1557: 9.721000162584543e-06
Position 126: 9.681381014495954e-06
Position 412: 8.336525712353623e-06
Position 221: 7.121062550109317e-06
Position 1067: 7.0321252910879215e-06
Position 251: 6.538995565071647e-06
Position 195: 5.9701430056391e-06
Position 660: 5.558810205685312e-06
Position 1005: 4.503534490013383e-06
Position 828: 3.7941616119991726e-06
Position 1187: 3.14160735410733e-06
Position 1936: 3.0279916105981572e-06
Position 1909: 2.9204339089162946e-06
Position 1758: 2.257859997031835e-06
Position 925: 2.0340565666989868e-06
Position 725: 1.9837074916649174e-06
Position 1027: 1.932401808807826e-06
Position 535: 1.7974085671425372e-06
Position 1385: 1.317740866277441e-06
Position 1598: 1.1218515780134662e-06
Position 1681: 9.497832623845712e-07
Position 1481: 9.175776051826317e-07
Position 1404: 8.902415724610492e-07
Position 1397: 8.69223060240467e-07
Position 1475: 7.751451603216549e-07
Position 321: 7.048047434283588e-07
Position 1674: 4.6040086408559006e-07
Position 1849: 4.533908402676512e-07
Position 178: 3.6035871431074994e-07
Position 422: 2.5957402771754256e-07
Position 330: 2.357380033012822e-07
Position 510: 1.6087974051803487e-07
Position 173: 8.422767324646541e-08
Position 205: 6.197045251146514e-08
Position 325: 4.15411490976102e-08
Position 138: 2.9208897722323493e-08
Position 197: 2.8770245163098266e-08
Position 83: 1.1963749060827002e-08
Position 521: 1.1305040212953407e-08
Position 1437: 1.027190658568483e-08
Position 492: 8.640680479308583e-09
Position 496: 5.476750443374389e-09
Position 1128: 2.421966614518874e-09
Position 256: 3.4745611443566746e-11
Position 515: 1.0919882412285168e-11
Position 309: 5.1368506670610224e-12
Position 264: 1.927001547007692e-12
