Gene = Gorab
Position 2485: 0.0038784109139014724
Position 18164: 0.0036920090069884515
Position 2422: 0.003587909500423024
Position 1182: 0.0032952928995677705
Position 13195: 0.0032300519978386458
Position 5120: 0.003177686083282069
Position 4282: 0.00315735932749813
Position 6897: 0.003090856570183984
Position 13152: 0.003071602027626677
Position 3271: 0.0030027216328495096
Position 13553: 0.002935212547237994
Position 18252: 0.002779548619472684
Position 11085: 0.002625658167775841
Position 9227: 0.0025881581166496324
Position 6516: 0.002563986361633183
Position 9297: 0.0025591414359661625
Position 3386: 0.00250919069193322
Position 6936: 0.0024149037033716508
Position 2436: 0.002351375509447018
Position 9767: 0.002209622918424719
Position 18737: 0.0022056640168299935
Position 13165: 0.0021895205332017626
Position 3855: 0.002007957923011296
Position 599: 0.0018244216582057543
Position 1435: 0.0017095648246318424
Position 18663: 0.001695842961001008
Position 3240: 0.0016878694620136728
Position 9157: 0.0015541827645257705
Position 2023: 0.0015184850204640176
Position 1157: 0.00149329454397635
Position 6651: 0.0014179062252439169
Position 5347: 0.001405793009330265
Position 2195: 0.0013860044228215015
Position 16470: 0.0013566332855720251
Position 12425: 0.0013560890728497575
Position 1337: 0.0013346240292868836
Position 9371: 0.0012781579395931498
Position 2312: 0.001252434216579771
Position 3897: 0.0012093077788936373
Position 9576: 0.001144801008333424
Position 482: 0.0010775247243010409
Position 621: 0.0009633577543791705
Position 17231: 0.0009578498378483264
Position 3425: 0.0009250041701527659
Position 2130: 0.0008973164548724198
Position 11339: 0.0008819344042196771
Position 13172: 0.0008722517417751769
Position 18722: 0.0008667905663004924
Position 11217: 0.0008370292491732322
Position 11546: 0.0008293625311220426
Position 2148: 0.0008258096439998947
Position 2397: 0.0007092378168389913
Position 18275: 0.000648245416222009
Position 1207: 0.000642796082687334
Position 10181: 0.0006280073539312297
Position 4391: 0.0006119655592670157
Position 3430: 0.0005943076293771539
Position 11590: 0.0005749377238207312
Position 13473: 0.0005515199735297822
Position 792: 0.0005321869449228825
Position 16606: 0.0004949542132221532
Position 5271: 0.0004926911208671053
Position 18547: 0.0004762393859536758
Position 3400: 0.0004578369224829772
Position 9708: 0.0004420938023918647
Position 1221: 0.000438824422526894
Position 2192: 0.00041971898950520425
Position 6959: 0.0004193372385220688
Position 2536: 0.00041843161288010255
Position 11725: 0.0004154037216789147
Position 285: 0.0004072997859476071
Position 16228: 0.00040493487069755217
Position 270: 0.00039126670171369613
Position 11176: 0.00037786757259557793
Position 359: 0.0003716024192946619
Position 17318: 0.0003640953257718218
Position 3772: 0.0003586294356676157
Position 3734: 0.00031525678379656577
Position 12333: 0.0002930424778495163
Position 10276: 0.00029072112100455715
Position 548: 0.000256586515321962
Position 11950: 0.00025035389538513337
Position 1639: 0.00023359274080333572
Position 12667: 0.00022793660120311462
Position 11678: 0.0002169801422768145
Position 11399: 0.0002155308816597152
Position 2079: 0.00019689351785115352
Position 452: 0.0001959208936891909
Position 9255: 0.0001939554087463378
Position 14220: 0.00018087863287548383
Position 703: 0.00017464811531853853
Position 2049: 0.00016777233596616386
Position 366: 0.0001532016401622481
Position 1665: 0.00012929485136725825
Position 3169: 0.0001186661541749108
Position 17080: 0.00011705587011762207
Position 1400: 0.00011386039178570555
Position 1953: 0.00011252763035156167
Position 12053: 0.00011230004208025591
Position 741: 0.00010159585292627853
Position 913: 8.357292144582313e-05
Position 9179: 8.342099437068735e-05
Position 1079: 8.318009243636263e-05
Position 1319: 8.225165337732956e-05
Position 1088: 7.804120447131257e-05
Position 9563: 7.427796302145753e-05
Position 551: 7.370987609991581e-05
Position 12158: 7.082268215183275e-05
Position 1642: 7.066165962563632e-05
Position 12109: 6.898479960407104e-05
Position 1276: 6.64819922198495e-05
Position 1606: 6.421267618826978e-05
Position 11841: 5.436445737726685e-05
Position 17083: 5.142693691848262e-05
Position 13602: 4.894933492809543e-05
Position 9350: 4.078574453161237e-05
Position 8983: 3.9907251244393e-05
Position 9249: 2.6874929866691164e-05
Position 1994: 2.5630868858723745e-05
Position 12021: 2.4276161150785847e-05
Position 1877: 2.185330497604259e-05
Position 1849: 1.9240392657271066e-05
Position 5143: 1.821303342851658e-05
Position 9377: 1.5925724437078126e-05
Position 17009: 1.5765217115342397e-05
Position 554: 1.3348149186934136e-05
Position 12972: 1.306194867514045e-05
Position 836: 1.2466568914560815e-05
Position 3725: 9.734415452769402e-06
Position 1057: 9.111876883230896e-06
Position 13713: 7.667356797042716e-06
Position 409: 6.774826378226033e-06
Position 13203: 6.53413666617005e-06
Position 3810: 6.348058880628769e-06
Position 9273: 6.156118367015662e-06
Position 12835: 6.00505663634325e-06
Position 12382: 5.783130083783075e-06
Position 11037: 5.779963399448858e-06
Position 12774: 4.645655637887045e-06
Position 12268: 4.169238566701545e-06
Position 12867: 3.70373160532343e-06
Position 9113: 3.5037385732249424e-06
Position 11008: 3.462927412847301e-06
Position 10876: 3.1729652353001386e-06
Position 535: 1.4399275583157019e-06
Position 1013: 1.1362218699066364e-06
Position 11693: 1.0364482225488144e-06
Position 305: 9.707344426715649e-07
Position 463: 9.609513894303975e-07
Position 10810: 9.259057022207221e-07
Position 287: 8.603130525353834e-07
Position 1383: 8.453309902888813e-07
Position 251: 7.827051161920726e-07
Position 294: 6.837903789895894e-07
Position 533: 4.4762492450527035e-07
Position 371: 2.8974941329640526e-07
Position 1062: 2.2251500174404714e-07
Position 844: 1.5939530251527348e-07
Position 984: 1.373088937421206e-07
Position 413: 1.2356328508630507e-07
Position 292: 1.1082695718356801e-07
Position 1133: 1.0726541372795116e-07
Position 975: 9.85073086187577e-08
Position 635: 7.462307438670973e-08
Position 240: 6.272606512503592e-08
Position 10773: 2.9829829101378864e-08
Position 854: 7.984346969171699e-09
