Gene = Dtl
Position 564: 0.0002556401316642222
Position 1693: 0.00017420107145862547
Position 988: 0.00016191495181830758
Position 65: 0.000160680374021382
Position 652: 0.0001439653464213108
Position 25468: 0.00013691549604111578
Position 736: 0.00013484451372344834
Position 1121: 0.00011355947136614284
Position 1357: 0.00010604595359702536
Position 183: 9.718772042796414e-05
Position 849: 4.599128681914099e-05
Position 21224: 4.413898785324251e-05
Position 1401: 3.165375018009809e-05
Position 933: 3.0149507014755882e-05
Position 14491: 2.8747410831277842e-05
Position 1278: 2.7132123363237195e-05
Position 7182: 2.615532757751125e-05
Position 488: 1.6202257875460946e-05
Position 24: 1.3012951641889714e-05
Position 19454: 1.254282157657788e-05
Position 521: 1.2473771410226565e-05
Position 276: 9.988302843585573e-06
Position 567: 9.380372918074372e-06
Position 110: 8.743121311321917e-06
Position 6329: 7.801262561351045e-06
Position 28991: 7.544584427907327e-06
Position 7262: 7.051365252208503e-06
Position 20500: 6.86098614049848e-06
Position 20898: 5.204316963324141e-06
Position 1380: 4.434687749528604e-06
Position 530: 4.420476838071516e-06
Position 1367: 3.862997096831369e-06
Position 3: 1.986722348034752e-06
Position 58: 1.7067515997709073e-06
Position 33: 1.6778034785059073e-06
Position 225: 1.6080107810066729e-06
Position 7225: 1.5175688161301255e-06
Position 20887: 1.4416104093729557e-06
Position 83: 9.734732198530577e-07
Position 20719: 7.617256757783036e-07
Position 5974: 1.3666574298142643e-08
Position 5886: 2.5279899330249143e-09
Position 808: 1.1872462480584465e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 18656: 0.9943575522914566
Position 5778: 0.915056579344802
Position 4839: 0.9065065023096575
Position 27158: 0.891683864334636
Position 14006: 0.8781600500575546
Position 7132: 0.8341509631693941
Position 1196: 0.793002694744347
Position 28920: 0.7706698101409721
Position 12367: 0.7000019779930411
Position 22443: 0.6997263476574547
Position 18998: 0.6638929106210314
Position 36202: 0.6532046599539907
Position 1592: 0.4727568251035184
Position 539: 0.46762427170157744
Position 641: 0.3289582367191175
Position 18132: 0.3274685411703931
Position 34531: 0.30825426626094826
Position 4656: 0.2220091426401642
Position 9633: 0.18572382529394935
Position 15335: 0.18378392883492672
Position 15465: 0.17270085687609013
Position 34007: 0.1614531963862768
Position 28816: 0.15874661468987017
Position 18928: 0.1513589469526439
Position 12382: 0.14585200964400827
Position 1176: 0.13517277202338218
Position 27314: 0.12865875775724547
Position 19019: 0.11398873018856513
Position 6987: 0.10657086326768994
Position 1859: 0.10261536362208898
Position 28271: 0.0958200612598624
Position 1818: 0.085682180635902
Position 287: 0.08465384454171253
Position 37295: 0.0760392040032384
Position 7139: 0.06422075239517777
Position 14529: 0.05924185016550776
Position 17822: 0.05857167393033005
Position 13966: 0.05846955835133337
Position 17409: 0.05603247503741344
Position 15438: 0.053550555634357594
Position 17079: 0.04939226197850305
Position 12234: 0.04697693633927679
Position 20596: 0.04229307862625881
Position 20690: 0.04228519967951372
Position 4876: 0.04016466661291258
Position 18977: 0.0343176468102805
Position 31879: 0.03373951385984144
Position 22466: 0.033634332624425875
Position 31564: 0.029682191739092336
Position 23202: 0.02479149169942385
Position 5750: 0.023199232304082194
Position 26338: 0.022649623009229316
Position 29639: 0.021706840821914455
Position 23015: 0.021322007478308373
Position 29239: 0.020135247873666037
Position 19055: 0.02010137710435377
Position 14570: 0.020015759340602318
Position 29283: 0.018573189079044875
Position 17296: 0.017005517338375093
Position 1072: 0.016901228118750538
Position 4679: 0.015408120372696685
Position 12514: 0.014710831867038534
Position 17445: 0.014251665000273684
Position 35082: 0.01412539723895839
Position 4292: 0.013511952528461626
Position 13523: 0.013062896251945493
Position 28615: 0.01205125950755926
Position 6900: 0.011125992598980434
Position 14019: 0.010595936346313277
Position 29771: 0.010154683975536375
Position 21127: 0.009342303029070997
Position 19213: 0.009324818215425287
Position 30982: 0.009274304752555616
Position 33701: 0.008799121023165737
Position 6425: 0.008591366286486707
Position 3768: 0.008520504024022461
Position 7142: 0.007371968814012696
Position 14696: 0.007222284414803252
Position 20632: 0.006713455775102868
Position 12517: 0.0061105275477461776
Position 21290: 0.006031419418297463
Position 1826: 0.005821015081827056
Position 4432: 0.0055922543523179566
Position 12546: 0.005348298240574383
Position 23266: 0.00485913142325752
Position 12731: 0.004762491461863788
Position 32411: 0.004643678578271316
Position 13488: 0.0038169451306921177
Position 7082: 0.0037599878346911337
Position 9670: 0.003677137910191943
Position 30312: 0.0035195741321421953
Position 33139: 0.0033546641900481164
Position 4591: 0.0033282840639656096
Position 1496: 0.003194666080670006
Position 23089: 0.0031863470829768393
Position 7349: 0.0030750291480242434
Position 2364: 0.0030353801710393696
Position 29143: 0.002995787762355747
Position 6573: 0.002987290929457303
Position 13909: 0.002900205894269997
Position 21359: 0.0028960705612115605
Position 14579: 0.00284691092480711
Position 5524: 0.0027954784649865147
Position 13566: 0.002743937927717341
Position 6541: 0.0026911322576794626
Position 29507: 0.002615297649681153
Position 6815: 0.0025483212192382526
Position 6637: 0.002538197995070024
Position 1014: 0.0025174612349678025
Position 547: 0.00250538622957714
Position 3813: 0.0025021125878928754
Position 30331: 0.0025011376537990102
Position 591: 0.0024422887590042786
Position 4202: 0.0024344724387057987
Position 28749: 0.002384587230341315
Position 8617: 0.0023815710354157735
Position 32464: 0.0023742255710850193
Position 6588: 0.002326045832844454
Position 5402: 0.0021554712902696047
Position 304: 0.0021505780815305234
Position 1702: 0.0020655465659049593
Position 17146: 0.0020233085223594267
Position 22938: 0.001959829700560044
Position 32698: 0.0018902827426947922
Position 30642: 0.0018768510859281686
Position 32987: 0.0018734999434873807
Position 15225: 0.0018228634198849479
Position 2901: 0.0017841399956983412
Position 1255: 0.0017777823343094405
Position 20637: 0.0017776559793652186
Position 4926: 0.0017431924571122248
Position 849: 0.0016670596627573022
Position 5173: 0.0016658786465426284
Position 2540: 0.0015998151609681354
Position 29204: 0.0015927223198376854
Position 8596: 0.0015702298396691034
Position 3676: 0.0015525053269963948
Position 31444: 0.0015320991516130766
Position 2345: 0.0014937219024017331
Position 34973: 0.0013929532791034864
Position 13074: 0.0013815239801190282
Position 575: 0.0013394987599134752
Position 5785: 0.00131155264739776
Position 516: 0.001200739296116748
Position 14238: 0.0011374832413509053
Position 32701: 0.0011048015787667698
Position 985: 0.0010646793838262872
Position 3848: 0.0010365563213806204
Position 34222: 0.0010332952867474433
Position 6739: 0.0010297304749971414
Position 2931: 0.0010152002414742095
Position 13432: 0.0010018996573206238
Position 20554: 0.0009837702874194245
Position 4886: 0.0009486288054680798
Position 28074: 0.0009229196945794752
Position 34091: 0.0009196454233012259
Position 18844: 0.0008313552906403614
Position 820: 0.0007751117338643239
Position 5568: 0.0007585754874829662
Position 14205: 0.0007562174387660053
Position 13166: 0.0007413797918044317
Position 1729: 0.0007324571013019893
Position 33176: 0.0007238167594882987
Position 5946: 0.0007149058348667869
Position 21415: 0.0005747962436437754
Position 14331: 0.0005497039544839239
Position 7329: 0.0005480256883958829
Position 30029: 0.0005276036212264179
Position 6549: 0.000521726463823663
Position 6639: 0.0005199410095202509
Position 32571: 0.0005176085850110576
Position 908: 0.0004470375652709499
Position 4343: 0.000442355377934593
Position 30580: 0.00043545959140587086
Position 32189: 0.00041488116689281595
Position 6362: 0.00039987144842115155
Position 1053: 0.00039544204837725703
Position 8637: 0.0003854467940297201
Position 18802: 0.00038013460667431437
Position 2869: 0.0003769771506905055
Position 31787: 0.00035407653100977195
Position 6798: 0.0003110349151681438
Position 19188: 0.00031075071869870926
Position 27422: 0.00030184274176842536
Position 6504: 0.00029155141007308527
Position 1540: 0.0002881844673332256
Position 18860: 0.00028364261137398244
Position 2378: 0.00028277086322041594
Position 560: 0.0002809752768700918
Position 6501: 0.00028071301387189336
Position 2569: 0.0002785034742058907
Position 6676: 0.0002737671778731651
Position 665: 0.00026870290120646287
Position 31183: 0.0002642839093432445
Position 1304: 0.0002478946485156953
Position 6602: 0.0002421087630256199
Position 5661: 0.0002298371565647447
Position 14797: 0.00022666480538200757
Position 120: 0.00022508440093495032
Position 611: 0.0002233950940126552
Position 27956: 0.0002207794723738746
Position 8661: 0.00020856232727368013
Position 20391: 0.00020749573683014494
Position 5630: 0.00019611916827201733
Position 17094: 0.0001847119790029163
Position 30215: 0.00015992967080000856
Position 25272: 0.00013691549604111578
Position 15499: 0.00013495362747128047
Position 23564: 0.00013485932671028028
Position 1200: 0.00012986848789584782
Position 20333: 0.00012499075978395868
Position 26732: 0.0001248541196108467
Position 596: 0.00012196818837345001
Position 803: 0.00011559912471421361
Position 137: 0.00010858437883216077
Position 468: 0.00010606448676308957
Position 19226: 9.41481425314068e-05
Position 20280: 9.01073371734735e-05
Position 20397: 8.85175511719729e-05
Position 5133: 7.703387513540787e-05
Position 14770: 6.01578747688878e-05
Position 683: 5.7762868065361814e-05
Position 20359: 5.128219270843845e-05
Position 248: 4.1576259894645975e-05
Position 15547: 3.6163960039499754e-05
Position 20436: 3.60362296179679e-05
Position 8563: 3.42457285658858e-05
Position 23509: 3.2933750100755765e-05
Position 18833: 3.183318261573594e-05
Position 12068: 2.8297404847089843e-05
Position 1598: 2.79073137864349e-05
Position 21077: 2.54558964040767e-05
Position 20411: 2.1634865287674116e-05
Position 1618: 2.1460421893755772e-05
Position 143: 2.0950240276129286e-05
Position 322: 1.9709327969346956e-05
Position 11932: 1.7853656375296834e-05
Position 1397: 1.7118256344008155e-05
Position 387: 1.5827325724760226e-05
Position 18900: 1.4498754462440104e-05
Position 20367: 1.4094426234041564e-05
Position 19175: 1.3136730551379236e-05
Position 696: 1.2726242427998613e-05
Position 23794: 1.1145034371060056e-05
Position 652: 1.002563999661852e-05
Position 19165: 9.977355436196302e-06
Position 318: 9.029285851753352e-06
Position 5539: 8.66284626069589e-06
Position 1561: 8.453535444890529e-06
Position 620: 6.9617009047322325e-06
Position 176: 6.883647187478946e-06
Position 14392: 6.512791031658419e-06
Position 6095: 6.116104163078201e-06
Position 1507: 5.88393902233099e-06
Position 1549: 5.628668406247688e-06
Position 19093: 5.5270483101572405e-06
Position 20706: 5.377856212682998e-06
Position 379: 3.970406604082961e-06
Position 21561: 3.627282235384482e-06
Position 5504: 3.072020268957095e-06
Position 170: 2.8845257882118413e-06
Position 20807: 2.807593217092969e-06
Position 20346: 2.3263610306482718e-06
Position 399: 2.079657383275002e-06
Position 333: 1.772630861599887e-06
Position 6146: 1.685158398272849e-06
Position 406: 1.1232290740515776e-06
Position 20710: 9.75183835306741e-07
Position 1774: 9.699115270484518e-07
Position 720: 9.454060787321696e-07
Position 5573: 7.42796545515251e-07
Position 470: 4.1141952218715487e-07
Position 472: 3.0037098064536625e-07
Position 1906: 2.998764776169937e-07
Position 488: 2.6494203962544174e-07
Position 419: 2.2854273779852984e-07
Position 501: 1.7789461459870742e-07
Position 1683: 1.3636999232142708e-07
Position 190: 1.3616968034773962e-07
Position 125: 9.25528278345618e-08
Position 410: 7.192052305025715e-08
Position 70: 1.2631296809029174e-08
Position 673: 4.718423986480256e-09
Position 751: 1.8143628027466555e-09
Position 929: 5.6541981109459795e-11
Position 200: 3.3446529568925892e-15
