Gene = Pomp
Position 622: 1.4954461976748085e-05
Position 493: 1.3036138075661219e-05
Position 350: 1.167148520707015e-05
Position 254: 1.123112025839491e-05
Position 613: 9.36973361963246e-06
Position 834: 7.950626638309004e-06
Position 631: 7.342663288443917e-06
Position 380: 4.339055638463187e-06
Position 47: 3.885150779813587e-06
Position 595: 3.2600541987546462e-06
Position 13015: 2.983053538396413e-06
Position 270: 2.2881800223788725e-06
Position 861: 1.8469996695617908e-06
Position 470: 1.5085864787801467e-06
Position 219: 1.1120134891767728e-06
Position 478: 8.153482494632253e-07
Position 310: 8.064303523233333e-07
Position 420: 5.871052840346989e-07
Position 476: 7.468631580558474e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12104: 0.9996277343573892
Position 2091: 0.9179825422628489
Position 8950: 0.9178278410769473
Position 15002: 0.6558305866156129
Position 8261: 0.4485890182151064
Position 13932: 0.3909224695299336
Position 14722: 0.3438553638124047
Position 11758: 0.341521569543258
Position 11328: 0.3039764791349082
Position 1238: 0.26656647228106983
Position 3314: 0.19872711032375134
Position 6152: 0.10148802502681047
Position 3317: 0.08755976816231309
Position 7903: 0.07822267275143757
Position 5676: 0.07634349367530871
Position 11535: 0.07428556099659986
Position 8956: 0.0654811373985826
Position 508: 0.06476954499364701
Position 2070: 0.06343993645825019
Position 14382: 0.057235415049835675
Position 1701: 0.05565106399919811
Position 11702: 0.04837611645559267
Position 11571: 0.03643522152705015
Position 14461: 0.031737734787171304
Position 1314: 0.031097802743686103
Position 1612: 0.030408707900124204
Position 11842: 0.02961062912742258
Position 14340: 0.028815380873750792
Position 6088: 0.026747534859768166
Position 5688: 0.02372570688099329
Position 1633: 0.021596409051823157
Position 14859: 0.021267151956631525
Position 14218: 0.021077553187631264
Position 13939: 0.0196615379735261
Position 995: 0.019529418587180287
Position 14013: 0.01932728889292113
Position 714: 0.017926310296058734
Position 9798: 0.01788107744123364
Position 12272: 0.016940753680183586
Position 1210: 0.016393413760424077
Position 12471: 0.015610819211434986
Position 1929: 0.011957377653046863
Position 11660: 0.009916345319362562
Position 7818: 0.009704587278552966
Position 1285: 0.009455115770859958
Position 11347: 0.009141936873556893
Position 10196: 0.00867643662416366
Position 5616: 0.008667500404691565
Position 13894: 0.008086826590403471
Position 719: 0.007414950590156041
Position 5765: 0.005953530240667529
Position 11217: 0.0051460331717434835
Position 12617: 0.004429865921883346
Position 9264: 0.00431716261329688
Position 10846: 0.004253607424563929
Position 11143: 0.004253570630548464
Position 14306: 0.00422904026223907
Position 6053: 0.004008375026835611
Position 9387: 0.0038243546877579433
Position 5762: 0.00380208583556951
Position 7615: 0.0035942884985352055
Position 968: 0.0035902689082654158
Position 8749: 0.003495543198256137
Position 12699: 0.0033107619264634972
Position 627: 0.0030801922020802217
Position 1172: 0.0030150962680176364
Position 1010: 0.0028686514887474868
Position 420: 0.0024690537335440082
Position 12687: 0.0024082734510872516
Position 9871: 0.0023748573816231894
Position 3160: 0.002314110647600283
Position 8673: 0.0022715008932621536
Position 12854: 0.0021916847980098624
Position 5921: 0.0020510018169130487
Position 397: 0.0020110303169098708
Position 9141: 0.0019583083533413143
Position 4458: 0.001938073804346276
Position 2019: 0.0019147719039565958
Position 14241: 0.0019029757733613959
Position 1101: 0.0018892722658022248
Position 3295: 0.0017480129762228445
Position 4398: 0.001551500391932065
Position 13782: 0.0014844247800596378
Position 15901: 0.0014681056007671326
Position 14163: 0.0014124082910236956
Position 1563: 0.0013533018166716475
Position 15738: 0.0012978838319862528
Position 1585: 0.0012866255605892337
Position 12648: 0.001273342312746423
Position 12376: 0.001175920347333268
Position 767: 0.0010886970756741607
Position 3126: 0.001032923277813996
Position 2257: 0.0009980760099942288
Position 2312: 0.0009643730544163426
Position 1728: 0.0008154732076310977
Position 10003: 0.0008076570482198965
Position 2532: 0.0005068309414325903
Position 12614: 0.00044088553460878765
Position 564: 0.000387583473003204
Position 9645: 0.00037867042747074
Position 2562: 0.00037222298556194137
Position 10341: 0.00035622921949399666
Position 13053: 0.0003467293652359918
Position 1189: 0.0003120654416239075
Position 12782: 0.0002575504524452132
Position 2391: 0.0002391547657704313
Position 12819: 0.00022087765221922786
Position 417: 0.00021421155747842644
Position 1124: 0.0002111757117998472
Position 12082: 0.0001989533248751716
Position 12758: 0.00017939133766006515
Position 3344: 0.0001738638844773578
Position 535: 0.00015849761971899786
Position 1112: 0.00015830815919452103
Position 13056: 0.00015769072971996912
Position 12427: 0.00014576273894471045
Position 2355: 0.0001361733137283806
Position 2099: 0.0001147963942404951
Position 2121: 0.00011047650387276575
Position 910: 8.896112080296306e-05
Position 1998: 7.494623907461278e-05
Position 404: 6.818618735423032e-05
Position 2273: 6.448103530894752e-05
Position 3354: 5.431419391467413e-05
Position 2188: 4.041668090404271e-05
Position 1871: 4.016795713437153e-05
Position 1013: 3.454396384462336e-05
Position 879: 2.8598708670877856e-05
Position 2488: 2.7816173555184854e-05
Position 841: 2.6968200855477412e-05
Position 1932: 2.042493481718347e-05
Position 1028: 1.4120806403885259e-05
Position 1388: 1.4034815156500788e-05
Position 1129: 1.352066085795673e-05
Position 9170: 1.3110621173385419e-05
Position 9450: 1.0656418384834665e-05
Position 631: 8.508974531253311e-06
Position 771: 7.304605682802787e-06
Position 12283: 5.3126979751087784e-06
Position 380: 4.471506313082115e-06
Position 1750: 2.3557439979459804e-06
Position 227: 1.0705587788743501e-06
Position 111: 1.8497054927277902e-07
Position 784: 1.4589958956027936e-07
Position 726: 1.4381414317844013e-07
Position 246: 1.3266314253378046e-07
Position 460: 1.230951586733773e-07
Position 425: 9.540230658750124e-08
Position 569: 7.920388904807249e-08
Position 214: 4.3552511112131114e-08
Position 239: 4.265998614873528e-08
Position 2332: 3.920787587922047e-08
Position 465: 3.316562044785194e-08
Position 205: 2.5307532417236856e-08
Position 235: 8.55487743899654e-09
Position 138: 1.0850674106799601e-09
Position 216: 6.831722184101519e-10
