Gene = Ecrg4
Position 1356: 6.023175554450358e-06
Position 366: 5.3562870523423715e-06
Position 1374: 5.3105352354311654e-06
Position 1673: 4.23097002479077e-06
Position 943: 3.725507322600869e-06
Position 310: 3.102285433666764e-06
Position 1041: 3.0325269212816007e-06
Position 1202: 3.002646181219728e-06
Position 642: 2.623935286120321e-06
Position 1396: 2.029664558650383e-06
Position 625: 1.789472981037121e-06
Position 235: 1.6661006428528625e-06
Position 522: 1.4367534320378437e-06
Position 348: 1.3018268978688826e-06
Position 35: 9.790059799166017e-07
Position 2105: 4.1407187305683455e-07
Position 247: 4.0240804598290404e-07
Position 2205: 3.1728657654552667e-07
Position 2098: 2.850393752876237e-07
Position 294: 2.2009053166241531e-07
Position 1118: 3.690685677546067e-10
Position 512: 3.3109651796365905e-10
Position 1072: 2.8398373206797196e-10
Position 568: 8.610339390563902e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6597: 0.9451805598284829
Position 11642: 0.9182912847072252
Position 7957: 0.5663743508345032
Position 942: 0.3011698511637099
Position 8883: 0.2869587143478332
Position 10233: 0.19548096716742366
Position 8458: 0.10077425844150603
Position 7974: 0.07978996995154493
Position 2851: 0.06492966661119165
Position 11287: 0.06416795186317047
Position 4197: 0.06190558985261178
Position 8017: 0.0608246497674586
Position 1934: 0.046084123263383917
Position 9607: 0.029991678837641356
Position 748: 0.023771308146688062
Position 960: 0.0221372383513527
Position 11092: 0.02186636920389346
Position 6533: 0.017761283132224127
Position 2604: 0.016996589602639153
Position 7337: 0.015218176724249648
Position 1878: 0.014998092549016366
Position 8908: 0.013968403229143011
Position 8800: 0.012635185135556573
Position 8498: 0.012556270857610848
Position 7894: 0.012123214720619288
Position 8523: 0.011958834428602754
Position 5407: 0.0114483834746009
Position 7984: 0.011090565321591089
Position 7990: 0.010746369660179899
Position 9433: 0.010175031165056586
Position 5365: 0.010168611692917703
Position 2648: 0.007992798090734275
Position 919: 0.007790312963738173
Position 3524: 0.006893260636588752
Position 3361: 0.006841274269455638
Position 4339: 0.0066275153434346736
Position 10858: 0.005381365988525303
Position 8961: 0.005191634900197582
Position 11677: 0.005104016225677272
Position 4168: 0.004361469290115315
Position 4963: 0.004259790743151416
Position 10896: 0.003988496120746959
Position 1760: 0.003919342814110934
Position 2460: 0.003767577458204278
Position 5455: 0.003673661858668396
Position 9171: 0.00358641143706547
Position 6393: 0.0033474971477336253
Position 11136: 0.003333073872585406
Position 4092: 0.0031481698031045643
Position 4121: 0.0026045785365205543
Position 4365: 0.0025767426854753405
Position 895: 0.0024834486444631617
Position 994: 0.0024834102161272417
Position 2675: 0.002350472595098247
Position 8576: 0.002162257978093096
Position 5282: 0.0021489600753024545
Position 1975: 0.0021070406667185186
Position 3581: 0.002086901891142358
Position 270: 0.0020588010175195256
Position 8454: 0.0016275834100015363
Position 259: 0.0015893985776228477
Position 11173: 0.0014808340775862598
Position 3384: 0.0014034138547527396
Position 1650: 0.0013011282600772956
Position 971: 0.0012549174449581833
Position 4299: 0.0010413462511252615
Position 2274: 0.0010289884639501977
Position 2730: 0.0009737267121910278
Position 752: 0.0009662518681992099
Position 8664: 0.0009568362899237579
Position 3303: 0.0009310985085986456
Position 1757: 0.0008933149853580979
Position 247: 0.0008792733726031005
Position 968: 0.0008592492222736004
Position 2530: 0.000857190951635224
Position 8548: 0.0008094716024900927
Position 2481: 0.0007922677119912645
Position 10374: 0.0007717070459180428
Position 858: 0.0007643805282863718
Position 1659: 0.000746315015530454
Position 5342: 0.0007459789389502392
Position 4819: 0.0007311941691184732
Position 1726: 0.0007020926842498557
Position 7264: 0.0005771755329118377
Position 2875: 0.0005393534354097551
Position 2738: 0.00041676135866857236
Position 310: 0.0003871593094096474
Position 1052: 0.0003728502042889923
Position 474: 0.00037054704986109826
Position 1004: 0.00032554905143617055
Position 7431: 0.0003035940604765302
Position 1278: 0.00024987684151132346
Position 828: 0.0002446367916873493
Position 5636: 0.00017996228462731446
Position 9147: 0.00017324809473924334
Position 8681: 0.00016900394942046817
Position 9365: 0.00016304409494273411
Position 9276: 0.00015185597543662975
Position 6806: 7.995662317172399e-05
Position 361: 7.216517794027308e-05
Position 493: 6.946615562066165e-05
Position 471: 6.633785300148355e-05
Position 5808: 4.673638826453179e-05
Position 7703: 3.762071473960808e-05
Position 1434: 3.515251115341534e-05
Position 193: 3.009069827298986e-05
Position 2949: 2.6868759036154487e-05
Position 535: 2.5580799668483557e-05
Position 1812: 2.0552359480469422e-05
Position 2053: 2.0352651798386668e-05
Position 1202: 1.8375698028631173e-05
Position 1545: 1.6026607173484303e-05
Position 3437: 1.5588104241531796e-05
Position 1695: 1.5193402498123865e-05
Position 1127: 1.4729143064994866e-05
Position 1372: 1.4613426648991187e-05
Position 3317: 1.4329667524413852e-05
Position 4687: 1.4153799088860613e-05
Position 1414: 1.2179372981304953e-05
Position 4458: 1.2090325195068273e-05
Position 2548: 9.89320755968743e-06
Position 1831: 9.378934412880822e-06
Position 2418: 8.52097708743171e-06
Position 3155: 7.2425014891481074e-06
Position 287: 6.805987127069917e-06
Position 1140: 6.423755915288429e-06
Position 1763: 5.712150012669117e-06
Position 1911: 5.408180440347712e-06
Position 675: 4.423863501293858e-06
Position 229: 3.956605018322524e-06
Position 1283: 3.909758246899368e-06
Position 512: 3.6271091831130958e-06
Position 1466: 3.6165581661284118e-06
Position 1113: 3.436556049660361e-06
Position 2050: 3.4266527916687568e-06
Position 765: 3.3823913737135435e-06
Position 1503: 2.94334925918977e-06
Position 1304: 2.5034540520695503e-06
Position 539: 2.094588852899752e-06
Position 1028: 1.5489420464920719e-06
Position 1185: 1.3199747362742018e-06
Position 96: 1.2115533170746295e-06
Position 1701: 1.1093305545872913e-06
Position 1079: 1.095780787303325e-06
Position 199: 1.0690330318278912e-06
Position 996: 1.01906672600662e-06
Position 1396: 9.464317866033794e-07
Position 1147: 7.553664844248607e-07
Position 571: 7.284294625691021e-07
Position 195: 6.997726139838758e-07
Position 1350: 6.525869259197938e-07
Position 599: 3.762824326704282e-07
Position 107: 3.264564560043008e-07
Position 167: 2.865874877831402e-07
Position 86: 2.3435730256504736e-07
Position 410: 2.3173324451462282e-07
Position 551: 2.2992448124771e-07
Position 99: 2.0772196605618893e-07
Position 138: 1.8902549275423024e-07
Position 636: 1.5941147095993797e-07
Position 522: 1.4793105879237653e-07
Position 543: 1.0178661657642381e-07
Position 407: 6.696687083553028e-08
Position 559: 5.586598777798867e-08
Position 603: 5.528572190542595e-08
Position 366: 3.8913916213468284e-08
Position 1741: 2.668727131204739e-08
Position 625: 2.1051991684271324e-08
Position 394: 1.939411869919296e-08
Position 671: 1.8345849262367816e-08
Position 112: 1.1103915658842864e-08
Position 840: 9.34117337365756e-09
Position 1116: 7.348713072896012e-09
Position 1280: 6.752864689212729e-09
Position 1142: 5.339577325254239e-09
Position 1054: 4.062749739537223e-09
Position 613: 2.268036988381872e-09
Position 568: 1.3703541924941057e-09
Position 622: 1.282582028372704e-09
Position 387: 7.946740556485712e-10
Position 655: 3.201557856792725e-10
Position 209: 1.3443059052028744e-10
Position 785: 1.0027977507617745e-10
Position 1225: 1.601413879346137e-11
Position 1092: 1.4768590853424315e-11
Position 1209: 1.286026202266643e-11
Position 1150: 1.1424849953221128e-11
