Gene = Ecm1
Position 1139: 0.00015352528014765765
Position 3459: 0.0001414794814961123
Position 2813: 0.0001356111929247312
Position 243: 0.0001247364872088732
Position 447: 0.00012462748400516116
Position 961: 0.000119284294579203
Position 2528: 0.00011536589635633496
Position 2279: 0.00011252125701781311
Position 987: 0.0001101110634087878
Position 632: 0.0001050053900800965
Position 3434: 9.367049865249685e-05
Position 1225: 8.35434550153588e-05
Position 5005: 8.025634162993335e-05
Position 5031: 7.851742112975019e-05
Position 3992: 7.702968265411242e-05
Position 1282: 7.37538263173655e-05
Position 1287: 6.866219031654758e-05
Position 3719: 6.560959436997911e-05
Position 5346: 6.2096319562108e-05
Position 654: 6.161922037888282e-05
Position 1963: 6.122052046897453e-05
Position 336: 6.014066494554456e-05
Position 743: 5.2083737438345146e-05
Position 4338: 5.139234139410687e-05
Position 2177: 4.8075094691551796e-05
Position 1634: 4.76265697855272e-05
Position 2153: 4.708454827378134e-05
Position 3353: 4.4417258215765994e-05
Position 534: 4.249611510888323e-05
Position 994: 4.195166819399418e-05
Position 630: 4.170840522644772e-05
Position 2324: 4.0299294641209185e-05
Position 1055: 3.9149299580125505e-05
Position 253: 3.690719146594268e-05
Position 1330: 3.599183308408854e-05
Position 1124: 3.5243732943562736e-05
Position 219: 3.480029374654573e-05
Position 1037: 3.476397273244642e-05
Position 3204: 3.467013116655948e-05
Position 125: 3.3008484114646184e-05
Position 1721: 3.267094544369109e-05
Position 1117: 2.9956321612694124e-05
Position 250: 2.7215973771099396e-05
Position 1817: 2.6528106520754444e-05
Position 2284: 2.2196965801180444e-05
Position 391: 2.103817713374088e-05
Position 2321: 2.074836074130955e-05
Position 395: 2.0616029274610558e-05
Position 3236: 1.9651724184117488e-05
Position 2608: 1.880851509198818e-05
Position 3241: 1.7338308355797353e-05
Position 1409: 1.7112268597928683e-05
Position 493: 1.5024155337351035e-05
Position 1899: 1.446689700709778e-05
Position 1583: 1.3930624060268623e-05
Position 2815: 1.2733206390142256e-05
Position 333: 1.217325462172488e-05
Position 437: 1.201829340406514e-05
Position 1915: 1.1771874511671784e-05
Position 1423: 1.1056789423334774e-05
Position 1500: 1.0014314864654009e-05
Position 1293: 5.288882107832695e-06
Position 1552: 4.665903902079603e-06
Position 1303: 4.636459050536868e-06
Position 4003: 4.447750217378004e-06
Position 4014: 4.050818128293326e-06
Position 216: 3.308734822596872e-06
Position 506: 3.2791215319323753e-06
Position 2111: 2.1023133295228884e-06
Position 3881: 1.9646540034272287e-06
Position 1897: 1.8211970310682994e-06
Position 2238: 1.6157710414637661e-06
Position 245: 1.4716870709468536e-06
Position 2328: 1.4269561290910536e-06
Position 2333: 1.3713943752965182e-06
Position 2330: 1.220918806596027e-06
Position 2540: 1.103600511352985e-06
Position 384: 8.991126260266698e-07
Position 376: 8.290867694082564e-07
Position 201: 7.403903215980063e-07
Position 341: 6.864948853585233e-07
Position 1929: 6.625376437018578e-07
Position 536: 5.793890079968003e-07
Position 450: 3.713048163954081e-07
Position 228: 3.4629373059840743e-07
Position 192: 3.01492010026629e-07
Position 542: 2.7726931928457254e-07
Position 1902: 2.570257442162942e-07
Position 2220: 2.405505108100865e-07
Position 230: 1.7746223716082156e-07
Position 345: 1.7354665910880238e-07
Position 2257: 1.6639427231486643e-07
Position 347: 1.632037303063195e-07
Position 2242: 1.6217066417135651e-07
Position 454: 1.5145007907279305e-07
Position 2184: 1.4984163179388738e-07
Position 2263: 1.05210777535763e-07
Position 91: 7.272298804215177e-08
Position 196: 5.819633181826818e-08
Position 413: 5.5718238913735845e-08
Position 351: 4.713271448554372e-08
Position 1932: 4.195710853835074e-08
Position 359: 3.926057967077624e-08
Position 440: 3.6286842211774246e-08
Position 1761: 3.2066475335934207e-08
Position 72: 1.5944090566721137e-08
Position 400: 1.436344175539999e-08
Position 113: 1.0083967967651126e-08
Position 143: 9.859151999070833e-09
Position 148: 5.857814273686726e-09
Position 471: 4.892867268507232e-09
Position 106: 4.517752888655832e-09
Position 67: 3.4040807760105537e-09
Position 515: 1.9152912795181034e-09
Position 2132: 6.566754334451154e-10
Position 459: 2.2419499662376023e-11
Position 468: 1.370264367518074e-11
Position 462: 9.801741412687445e-12
