Gene = Pdcd6ip
Position 402: 8.811515956232409e-06
Position 556: 5.639363005580752e-06
Position 542: 4.607339017770027e-06
Position 48: 3.4863764353367705e-06
Position 16: 1.4972175829128477e-06
Position 617: 9.264647170293894e-07
Position 664: 6.22809111406215e-07
Position 593: 5.065429676802359e-07
Position 502: 8.635500052569143e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 8235: 0.7508591436468154
Position 3583: 0.6049443148969474
Position 18530: 0.27579388108554803
Position 623: 0.22892440211772208
Position 6552: 0.1914966434489729
Position 12792: 0.1558548240922662
Position 7259: 0.13469733892395666
Position 5385: 0.1312949202809115
Position 3509: 0.1261162926333141
Position 6434: 0.08674502006708718
Position 10683: 0.07371411252813831
Position 10078: 0.04917686006171922
Position 6410: 0.04755866335947297
Position 3512: 0.04682064186883893
Position 12908: 0.04446223682110179
Position 6892: 0.0398325646186101
Position 3883: 0.03458182609829694
Position 10919: 0.024676873101934876
Position 10805: 0.020200861855456755
Position 6785: 0.018004345619669324
Position 1385: 0.017416760994754726
Position 1433: 0.017322142690540176
Position 7215: 0.016963494861100385
Position 5144: 0.016846824446804638
Position 8290: 0.016669150582994074
Position 445: 0.015267079439243367
Position 2915: 0.015019823947228257
Position 3999: 0.012678287129572866
Position 3610: 0.011964265598295316
Position 4747: 0.010325784672794847
Position 3631: 0.010240013708673792
Position 1936: 0.009639581433219772
Position 2173: 0.009345858948948514
Position 5068: 0.008861096821500646
Position 5103: 0.008636562794681751
Position 3538: 0.008364919640467785
Position 6439: 0.007356942525777437
Position 8491: 0.0072428043582907975
Position 711: 0.00716539879648541
Position 5915: 0.006868670905542008
Position 3861: 0.006618997299148981
Position 8394: 0.006213559804466406
Position 4007: 0.005618893846549264
Position 9048: 0.005368528683838841
Position 3424: 0.00513883510211445
Position 894: 0.0049245206753930505
Position 826: 0.0047662531871145355
Position 3564: 0.004548171737153175
Position 5428: 0.004531687009246986
Position 4013: 0.004501435778537097
Position 891: 0.004497464292077122
Position 9265: 0.004293277230140721
Position 2527: 0.003918346063197155
Position 4042: 0.003909579216115662
Position 4781: 0.0038886260369234496
Position 2287: 0.0038286682574806
Position 798: 0.0029750115086240154
Position 1483: 0.002971275890613562
Position 6249: 0.0025931553459575467
Position 1226: 0.0025643697097081667
Position 1437: 0.0025563124786232815
Position 1398: 0.0025170821107691637
Position 486: 0.0023435522111090686
Position 1499: 0.0023383879061202773
Position 8462: 0.0020719187554773862
Position 4373: 0.001975821867843715
Position 3475: 0.0019411821550511328
Position 3943: 0.0018971581107423564
Position 832: 0.001896547084782972
Position 9642: 0.001763231800283561
Position 4442: 0.001711964428343013
Position 556: 0.0016891302807089848
Position 1157: 0.0016613505306177345
Position 9269: 0.0014524643419778142
Position 4325: 0.0014442945850714208
Position 1906: 0.0012335560650893259
Position 5624: 0.0012069793242719966
Position 589: 0.0011602432241832443
Position 853: 0.0011184031831164675
Position 4505: 0.0011182945948178976
Position 3022: 0.0010410348464977932
Position 726: 0.0010365257379054737
Position 4566: 0.0008973925376450096
Position 3919: 0.0008513452125561068
Position 873: 0.0008143403727235939
Position 4927: 0.0007802548190772344
Position 4948: 0.0007425411779198311
Position 2017: 0.0007190882256651271
Position 573: 0.0007066422619110909
Position 6657: 0.0005796383817901927
Position 2766: 0.0005681189866587368
Position 4395: 0.0005564844686985831
Position 7422: 0.0005473494711599842
Position 175: 0.000538716139971817
Position 5035: 0.0005356636731484352
Position 1948: 0.0005028295765938797
Position 6143: 0.0004611561055082799
Position 4354: 0.0004480903251962631
Position 1796: 0.00040052110398862596
Position 5296: 0.000371274402447479
Position 3946: 0.00031733646770444325
Position 802: 0.000312957292660383
Position 5799: 0.00030253661387668425
Position 5699: 0.0002796866886941846
Position 1270: 0.00027290119474359704
Position 5765: 0.0002670662781796011
Position 840: 0.0002506864899660461
Position 1524: 0.0002238977442861674
Position 5187: 0.00021281028294703968
Position 2186: 0.00020223452587812246
Position 4184: 0.0001879634453742097
Position 862: 0.00018729004804494842
Position 421: 0.00018244215951532296
Position 2051: 0.00017828195684596558
Position 2070: 0.0001587954882486959
Position 1663: 0.0001555245674440188
Position 4211: 0.00013740965930103985
Position 1313: 0.00012743664117849504
Position 4631: 0.00012731746882869497
Position 2641: 0.00012155408911469724
Position 3161: 0.0001213763997324534
Position 3233: 8.952568328336224e-05
Position 2499: 8.318459533835275e-05
Position 1076: 7.259332226006256e-05
Position 4112: 2.220173727513869e-05
Position 232: 2.1321991247485625e-05
Position 229: 1.2060149396684353e-05
Position 283: 9.918376171723684e-06
Position 256: 8.425092043272718e-06
Position 735: 6.980881608297373e-06
Position 286: 6.067641833251589e-06
Position 985: 5.9912885059309365e-06
Position 528: 5.433529388630304e-06
Position 253: 5.311763058488028e-06
Position 1059: 5.1331035217082004e-06
Position 259: 4.978474940374031e-06
Position 1346: 4.7417941048591166e-06
Position 664: 4.6216834850345906e-06
Position 2208: 4.110690673058948e-06
Position 849: 3.960818561014624e-06
Position 1288: 3.7610626129128667e-06
Position 1717: 3.428108212508638e-06
Position 494: 3.1700392045737603e-06
Position 208: 2.8671212486465233e-06
Position 1183: 2.8516019386163753e-06
Position 1870: 2.4347470532981447e-06
Position 181: 1.9010811074070492e-06
Position 1527: 1.8833573947324902e-06
Position 1338: 1.757825828610623e-06
Position 1187: 1.7170157142259514e-06
Position 184: 1.5525117117899027e-06
Position 220: 1.4509692510811586e-06
Position 291: 1.4370527828165408e-06
Position 1110: 1.111052023533988e-06
Position 491: 1.0789012834257487e-06
Position 265: 7.111489941761979e-07
Position 2139: 6.811818587435227e-07
Position 526: 5.280758598841861e-07
Position 243: 4.2033945846444173e-07
Position 499: 3.463228837623269e-07
Position 193: 3.1661411859118594e-07
Position 509: 2.901836159666806e-07
Position 390: 2.2365222539557616e-07
Position 331: 2.0705978787570443e-07
Position 740: 1.6984628204061514e-07
Position 746: 4.6890389503716623e-08
Position 744: 1.9785354406728395e-08
Position 1250: 1.2846321128970133e-08
Position 337: 1.1838695325735379e-08
