Gene = Eif3k
Position 7202: 0.00041953898427184725
Position 207: 0.00040914641470490425
Position 425: 0.00040312423677187715
Position 1208: 0.0003954277651296874
Position 309: 0.0003917667788775254
Position 718: 0.00038102930231698976
Position 1360: 0.00034985170663163806
Position 3543: 0.00031793784762197116
Position 9185: 0.0002977601349192185
Position 848: 0.00028246253505393164
Position 688: 0.00026571575556373313
Position 3338: 0.00023074878201904798
Position 1272: 0.00021701105324656316
Position 260: 0.0002156944746123483
Position 2970: 0.00018334697149618705
Position 1377: 0.00018203354239039427
Position 90: 0.0001808902231616229
Position 3269: 0.00015798863724771374
Position 657: 0.00015379895529236227
Position 465: 0.00014294184604008518
Position 709: 0.00013339823813208324
Position 3104: 0.0001310893788210509
Position 834: 0.00011334430509402053
Position 722: 0.00011311808626349697
Position 3597: 0.00011183318379255394
Position 14: 0.00011103419133977608
Position 2192: 0.00010670258788804537
Position 2091: 7.390698125281729e-05
Position 1439: 7.311981015911003e-05
Position 1866: 7.190880888009153e-05
Position 3375: 6.741646657791974e-05
Position 8256: 6.509662324382736e-05
Position 1484: 6.0155883681706026e-05
Position 1100: 5.2555285614721084e-05
Position 1381: 4.999123890090686e-05
Position 758: 4.96971206965935e-05
Position 3227: 4.6301552751248143e-05
Position 1375: 4.24684614903255e-05
Position 324: 3.15552603600017e-05
Position 2088: 2.6896186802289662e-05
Position 1083: 2.494343247941043e-05
Position 1757: 2.4902491757918643e-05
Position 680: 2.2052396576828612e-05
Position 301: 2.1913004311077372e-05
Position 349: 2.107418620673502e-05
Position 41: 1.7182102496126447e-05
Position 683: 1.6867593118644415e-05
Position 2917: 8.574023151728067e-06
Position 2507: 1.2457717263853425e-06
Position 43: 8.117616333463672e-07
Position 34: 5.86236135253069e-07
Position 22: 4.3150523189647107e-07
Position 5898: 4.2224471452233806e-07
Position 7709: 3.150042216482237e-07
Position 359: 2.5071538739237695e-07
Position 330: 2.306086974908648e-07
Position 347: 1.827391610370813e-07
Position 372: 1.1808775044754676e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1271: 0.974595357213025
Position 7587: 0.967892056160768
Position 9156: 0.9127697118531655
Position 7144: 0.8634047446539282
Position 3823: 0.561332117012051
Position 6635: 0.5332941902323495
Position 10375: 0.5284314666692799
Position 8274: 0.11176596866072055
Position 4538: 0.08200730322424092
Position 9892: 0.08122439915063914
Position 9528: 0.07728169279642763
Position 10222: 0.057148779049857636
Position 10053: 0.05480524562991144
Position 4562: 0.04880224594513091
Position 8353: 0.04712531605528338
Position 4466: 0.04686677539670316
Position 9700: 0.04610165611584473
Position 7065: 0.04389783474168794
Position 6488: 0.029207103546686267
Position 424: 0.02850325060971071
Position 372: 0.02347360853594488
Position 2808: 0.021509438384032027
Position 9398: 0.018205968021022218
Position 8567: 0.017743490883750566
Position 9104: 0.016350546798419966
Position 9405: 0.015567540326433052
Position 9636: 0.014411341642112488
Position 3757: 0.014214744937641587
Position 4330: 0.0138881479257456
Position 7148: 0.013775443414082496
Position 9809: 0.013019424644143048
Position 9111: 0.010728824463138224
Position 1242: 0.010492310638579144
Position 4205: 0.009665728935239658
Position 10080: 0.008803447741099767
Position 10260: 0.008687792396365673
Position 9939: 0.008627676880046238
Position 8183: 0.008213785882530905
Position 10104: 0.00617947971639928
Position 9597: 0.005737121940848248
Position 991: 0.005575315508001895
Position 8329: 0.005275560826395635
Position 6580: 0.005195165240370211
Position 9985: 0.004413995234382431
Position 7528: 0.0041863647538713696
Position 9670: 0.004154835103180342
Position 3773: 0.004089416008866058
Position 4391: 0.00388388502060027
Position 746: 0.003660719140827647
Position 4386: 0.0034645895611104542
Position 1141: 0.003464076599606736
Position 10248: 0.003262251954031786
Position 10306: 0.0030875844263919504
Position 1199: 0.0030495318308506394
Position 3851: 0.0029351202303767674
Position 9762: 0.002856222101295386
Position 10083: 0.0028384194723297435
Position 2778: 0.0028180686444870843
Position 2656: 0.0027983653749072686
Position 7912: 0.002425819886745251
Position 9569: 0.00230262021036587
Position 6532: 0.002287590334263735
Position 4142: 0.002147868137962921
Position 1161: 0.0021280378313720794
Position 1995: 0.0020963167246503115
Position 4356: 0.00208291081311798
Position 309: 0.0020525725748554197
Position 9533: 0.0020317909766893643
Position 8186: 0.0020096768337751693
Position 3472: 0.001807703393380484
Position 7552: 0.0018016719182118136
Position 3527: 0.0017767102540245533
Position 347: 0.0016723473797848568
Position 291: 0.0016098548747534062
Position 4071: 0.0015706930139252056
Position 2676: 0.001490658640825854
Position 1402: 0.0013956338570780982
Position 7442: 0.0012838212824818906
Position 8228: 0.0012724326080051644
Position 3709: 0.001240144532779307
Position 1207: 0.0012355607458099719
Position 9976: 0.0011593918156583432
Position 9894: 0.0010510444068588722
Position 9229: 0.0009042209176732639
Position 461: 0.0008422799837824619
Position 9418: 0.0008031751724166738
Position 9776: 0.0007947920774200234
Position 8999: 0.0007341379606282441
Position 776: 0.0007328951429998288
Position 518: 0.0007243257437576474
Position 1035: 0.0007186253002874739
Position 458: 0.0006975985338358021
Position 7884: 0.000684337614546042
Position 10404: 0.0006310175335109934
Position 8318: 0.0006183534381512385
Position 9124: 0.0005662419792635423
Position 384: 0.0005595037809475169
Position 3148: 0.0005384934210495957
Position 10057: 0.0005276049430431166
Position 10147: 0.0005247021692233143
Position 8474: 0.0004392578665950024
Position 6904: 0.00039360006793797705
Position 2412: 0.0003835725145321307
Position 232: 0.0003276035788635031
Position 2720: 0.0003232816117666971
Position 766: 0.0002930727760605969
Position 3777: 0.00028820488120048326
Position 8039: 0.00026485887230166897
Position 3268: 0.00025422600735214
Position 6956: 0.00022523535526313744
Position 7469: 0.00020827746773116493
Position 1492: 0.0002065818675258121
Position 7312: 0.00019674279908834597
Position 7952: 0.00018224615822817143
Position 4239: 0.00016822806815605911
Position 8157: 0.00016656822805917985
Position 7349: 0.00016648967647496252
Position 2953: 0.00016480459182247658
Position 7503: 0.00015667850680157954
Position 797: 0.00015610234549366106
Position 1006: 0.00014523030510203531
Position 8495: 0.00014474037317235082
Position 7354: 0.00013954926875746018
Position 10427: 0.00012794080114282238
Position 8909: 0.00012754396244607665
Position 1083: 0.00012500531972687358
Position 7326: 0.00012399127385308788
Position 8929: 0.00012310198849890434
Position 485: 0.00010341562925025082
Position 2499: 0.00010141729405508532
Position 2739: 9.353388351863446e-05
Position 2681: 8.498208368671207e-05
Position 2069: 8.287605918407318e-05
Position 1664: 8.02906594011685e-05
Position 987: 7.74141685797756e-05
Position 2467: 7.403177966117805e-05
Position 9702: 7.290178854537446e-05
Position 7761: 6.947396260912155e-05
Position 7619: 6.837327403263906e-05
Position 2112: 6.189917933803562e-05
Position 3355: 6.083776649903878e-05
Position 2781: 6.0737298055361463e-05
Position 496: 6.068140130718945e-05
Position 9033: 5.4523457724207576e-05
Position 1444: 4.128811624717611e-05
Position 688: 3.9189578192131875e-05
Position 2856: 3.497562537789543e-05
Position 1413: 3.4169468033842434e-05
Position 2450: 3.367539632806699e-05
Position 4047: 2.9757662064825174e-05
Position 718: 2.8926145877361183e-05
Position 3830: 2.6488841616303075e-05
Position 4264: 2.3674986771554906e-05
Position 3647: 2.32072087702538e-05
Position 2015: 2.1474900570239077e-05
Position 1222: 2.113463028904373e-05
Position 1963: 2.0719125614360923e-05
Position 234: 2.014837787794258e-05
Position 502: 1.890584017875862e-05
Position 7445: 1.8171101509219283e-05
Position 1780: 1.6520641236841716e-05
Position 1137: 1.532648877023509e-05
Position 1302: 1.4926543714287324e-05
Position 7373: 1.4846504808087987e-05
Position 7412: 6.706521945654609e-06
Position 8963: 6.021979820203969e-06
Position 8392: 3.1739456082150562e-06
Position 8388: 3.1685761602765706e-06
Position 3733: 2.078025895656291e-06
Position 3726: 9.241547457157717e-07
Position 5773: 2.505789410331994e-07
Position 7382: 2.288759417988054e-07
Position 5822: 1.7166577348913815e-07
Position 522: 1.190260532884322e-07
Position 1321: 6.281917595498752e-08
Position 790: 5.273426867306944e-08
Position 7388: 3.188618052620917e-08
Position 700: 3.126379799904667e-08
Position 514: 2.7987191653510095e-08
Position 475: 2.1853386655765034e-08
Position 1057: 2.1745556991170644e-08
Position 250: 2.0923008026429285e-08
Position 1166: 1.2639246542456283e-08
Position 1040: 1.2124902328265972e-08
Position 7328: 5.750352034704558e-09
Position 712: 3.4034143466124936e-09
Position 543: 3.239558531865723e-09
Position 240: 9.496432736950002e-10
Position 465: 8.767612070156151e-10
Position 525: 7.773167299324209e-10
Position 930: 5.50070489478265e-10
