Gene = Akip1
Position 5408: 0.005220859723882135
Position 7228: 0.0051565526091331675
Position 7679: 0.005109371830189097
Position 7862: 0.005058355487407295
Position 6502: 0.00447132418325501
Position 5669: 0.004468805397488064
Position 3766: 0.0034924479892068936
Position 1571: 0.0034600751450030915
Position 5971: 0.0032088637854124375
Position 5215: 0.003021421945077733
Position 6202: 0.0028759009653610344
Position 8146: 0.0028125698055285787
Position 5261: 0.002796899363306523
Position 7834: 0.0024683473535973637
Position 1153: 0.002374048833484032
Position 1262: 0.0022303260664076133
Position 6561: 0.002142614362215016
Position 5252: 0.0019835756067964126
Position 4873: 0.0018414771228242618
Position 1041: 0.0018198587416042627
Position 438: 0.0016267105304161027
Position 5687: 0.0016114816068993128
Position 7675: 0.001580980923600661
Position 8430: 0.001565152936358748
Position 1267: 0.0014912375995274167
Position 1793: 0.0012819325358800998
Position 1613: 0.0012613535053406654
Position 4176: 0.0011909755434696774
Position 557: 0.0011145285550899196
Position 5907: 0.0011088377796411957
Position 3731: 0.001095180111067202
Position 475: 0.0009987939803391475
Position 794: 0.0009985368736638292
Position 1095: 0.0009242355261064053
Position 554: 0.00087858392288245
Position 536: 0.00080839899724852
Position 465: 0.0008026856961518537
Position 3017: 0.0007850276847858695
Position 7331: 0.0007439309757101136
Position 2338: 0.0006419265202111586
Position 4572: 0.0006213758081712627
Position 259: 0.0006083839734593751
Position 1147: 0.0005940274187804761
Position 5792: 0.000554072588836955
Position 623: 0.000510471322463343
Position 1102: 0.00044340856320571905
Position 3911: 0.000439258998618143
Position 6130: 0.00043356072037702056
Position 7930: 0.00042272410658425203
Position 5225: 0.00042207101038906883
Position 4451: 0.0004120857093695195
Position 4806: 0.0003806832753747321
Position 1472: 0.00035813337910406943
Position 1530: 0.00033886075434417596
Position 1777: 0.0003310655985595176
Position 540: 0.0003136948690934579
Position 1389: 0.0002911952656379701
Position 3673: 0.0002870097293914745
Position 8352: 0.00028529485995488303
Position 184: 0.00027699236071039113
Position 390: 0.0002744551875590575
Position 8476: 0.0002718645050309617
Position 658: 0.0002452373639978836
Position 6286: 0.00024363060734347412
Position 6581: 0.00022792288745331104
Position 8375: 0.0002277783449038845
Position 1271: 0.00021838614689332698
Position 298: 0.00018747644304172972
Position 338: 0.00018396192032029123
Position 5180: 0.00016391517662910744
Position 509: 0.00016211423149576495
Position 149: 0.00016112424627400145
Position 1933: 0.00015943802340888003
Position 398: 0.00015459219866433704
Position 3043: 0.00014713429993890769
Position 343: 0.00014194823227111863
Position 4356: 0.000139128231406222
Position 4339: 0.0001378139393436453
Position 1300: 0.00011245586334294975
Position 801: 0.00011149900958272473
Position 4130: 0.00011115774803881314
Position 5530: 0.00010839418521941844
Position 5427: 9.041116403253616e-05
Position 5504: 8.479424148429721e-05
Position 4216: 7.935168392845225e-05
Position 1990: 7.517543314175667e-05
Position 628: 6.918423948011608e-05
Position 4245: 5.8576772271041654e-05
Position 3928: 5.45916025761273e-05
Position 919: 5.4235768195483765e-05
Position 6679: 4.711686046538545e-05
Position 3769: 3.818284813292273e-05
Position 443: 3.5278481039590644e-05
Position 360: 3.510306108829837e-05
Position 5126: 3.3393143952621894e-05
Position 6629: 2.9325253727725853e-05
Position 207: 2.8713342431958722e-05
Position 6594: 2.860104591161327e-05
Position 1414: 2.742271702994e-05
Position 1071: 2.612846357600502e-05
Position 573: 2.3547551698571115e-05
Position 362: 2.244583649514564e-05
Position 853: 2.136842204034307e-05
Position 882: 2.0795295786544373e-05
Position 480: 1.9793613150273272e-05
Position 930: 1.868753886640941e-05
Position 1331: 1.8556371553963747e-05
Position 370: 1.5300696082080084e-05
Position 5288: 1.4964461487301441e-05
Position 400: 1.4158712652108696e-05
Position 1523: 1.41485118733156e-05
Position 5305: 1.3944717063196351e-05
Position 485: 1.3555875540715032e-05
Position 365: 1.3082177616049094e-05
Position 190: 1.2171537097623429e-05
Position 579: 1.1882359754403026e-05
Position 1020: 1.0671874170731123e-05
Position 5284: 1.0630548935121237e-05
Position 2091: 1.0229458884697937e-05
Position 1626: 9.995877192701148e-06
Position 2055: 9.6188733948613e-06
Position 722: 8.680276150752528e-06
Position 1160: 8.391671736759888e-06
Position 1477: 7.423425857849452e-06
Position 6523: 6.980314777088842e-06
Position 6173: 6.333442002237591e-06
Position 5587: 5.186766065590835e-06
Position 1398: 4.1212313160440806e-06
Position 1585: 3.4745825731148707e-06
Position 5641: 3.135433315798492e-06
Position 5059: 1.9732974096480095e-06
Position 1335: 1.8565534221423754e-06
Position 1893: 1.4112252419348733e-06
Position 1370: 1.068176438588311e-06
Position 1691: 9.671143651624702e-07
Position 2066: 3.4319521024473274e-07
Position 4190: 2.027875711901855e-07
Position 2041: 1.4578323068695514e-07
Position 4992: 8.759073058244208e-08
Position 4979: 7.682770298455005e-08
Position 478: 2.8032862426484834e-09
Position 351: 1.2381827887390965e-09
Position 133: 3.951696694118284e-12
Position 127: 3.266172963050413e-12
Position 114: 2.1124385484136564e-12
Position 121: 1.7378774481101936e-12
