Gene = Nadsyn1
Position 18830: 0.01676191110722767
Position 9853: 0.01655764540178468
Position 24536: 0.016416426430043145
Position 8923: 0.016335532518865558
Position 8820: 0.01563760998861358
Position 9492: 0.015637443325058304
Position 21276: 0.015473564719443032
Position 5817: 0.01523711540635167
Position 8788: 0.014886363670751322
Position 3879: 0.014811017341710418
Position 15505: 0.014276352824307318
Position 5418: 0.0139466126342779
Position 26018: 0.013245613963860484
Position 13157: 0.013066950182379786
Position 10153: 0.01276577558881524
Position 16557: 0.012132047017154002
Position 2399: 0.011072887035325265
Position 11033: 0.011003014021395582
Position 15048: 0.01036172572228403
Position 16290: 0.010297591316809067
Position 9541: 0.010200588383993021
Position 21557: 0.010119056445680829
Position 25885: 0.010082879853657582
Position 8723: 0.008103639424109991
Position 9616: 0.007957693029284224
Position 9516: 0.007823576321724259
Position 25778: 0.0077751890312985576
Position 3366: 0.007710855786573179
Position 11435: 0.0075837945324958005
Position 7343: 0.007539841109849327
Position 3004: 0.007525923995296484
Position 23270: 0.00742853971716656
Position 7959: 0.007353461747759725
Position 1997: 0.007219380509976961
Position 11339: 0.007211888863988186
Position 2222: 0.007003134739850141
Position 16002: 0.006573175782100067
Position 12291: 0.006542124346813564
Position 9806: 0.006376866537702925
Position 23367: 0.0061113774226160935
Position 11029: 0.006031742691866158
Position 7048: 0.005795798829890866
Position 19070: 0.005741747838855724
Position 919: 0.005250062750381349
Position 1817: 0.005244980704890893
Position 23473: 0.005121862778632955
Position 11584: 0.005069348646027759
Position 23783: 0.005037987754573369
Position 13675: 0.004936942243182007
Position 848: 0.004650748045025577
Position 2445: 0.004392118677380765
Position 14099: 0.004188548569547935
Position 15216: 0.004152010867808517
Position 7678: 0.004123078818427222
Position 6825: 0.0041193127319849735
Position 17874: 0.004104695853824529
Position 17844: 0.004055494393047348
Position 10147: 0.003956032261885093
Position 1948: 0.00393988033151875
Position 720: 0.0038227781506488803
Position 7628: 0.0036691639802366666
Position 89: 0.003650217080795543
Position 3761: 0.003616610951207259
Position 17274: 0.003539578923208014
Position 9620: 0.0035204428598530815
Position 24312: 0.0034948073861722365
Position 2202: 0.0032294588922815205
Position 26894: 0.003177341868768807
Position 7467: 0.0031506282824536338
Position 2426: 0.0030796162205118977
Position 10372: 0.003030911245192454
Position 1453: 0.0029489327764479637
Position 14589: 0.0029267711724525382
Position 26083: 0.0028016471056116605
Position 15494: 0.002675904650788294
Position 17958: 0.0025899125140745423
Position 6874: 0.0024656346482497945
Position 110: 0.0024255788237293515
Position 25857: 0.0024063493784889727
Position 7747: 0.002383029415041039
Position 15658: 0.0022339234986041368
Position 6725: 0.002188085470317455
Position 5484: 0.002177259625831871
Position 17001: 0.0021762415223018383
Position 21629: 0.0021195651729023655
Position 11761: 0.0019630450956597515
Position 26589: 0.0019340046148682071
Position 1633: 0.0019230598837552916
Position 10676: 0.001902035229878336
Position 935: 0.0018983229224547868
Position 7916: 0.001887224210246274
Position 24517: 0.001837496951750438
Position 901: 0.0018145071429203094
Position 15509: 0.0016660963689500469
Position 2238: 0.001643011108863002
Position 17880: 0.0016388849946493656
Position 8698: 0.0016063681769545796
Position 352: 0.0015368830674819373
Position 7573: 0.00143795634298914
Position 24201: 0.001428289166428142
Position 10591: 0.0013673975439810425
Position 11187: 0.0012614909452816497
Position 1984: 0.0012009505476867199
Position 14350: 0.001166213347004607
Position 592: 0.001100429315283105
Position 7052: 0.0010100813411854461
Position 24424: 0.000942553288937689
Position 7267: 0.0008711367741050224
Position 9830: 0.0008548085360760292
Position 139: 0.0008460375465184473
Position 1418: 0.0008296622787727912
Position 7056: 0.0008071281729367871
Position 10014: 0.0008044700982395885
Position 800: 0.0007910743367955613
Position 19253: 0.0007588676933995485
Position 19188: 0.0007425307959103682
Position 1797: 0.0007140238583148152
Position 1865: 0.0006959476320944762
Position 22940: 0.0006909309791881908
Position 26830: 0.00067427510343299
Position 17651: 0.000641066267780246
Position 3717: 0.000575665485004545
Position 6830: 0.0005709256003216508
Position 1609: 0.0004829688448326624
Position 2068: 0.00044730933437283374
Position 2124: 0.00038225014823283616
Position 41: 0.0003669581875626976
Position 1563: 0.0003502458658686281
Position 3851: 0.0003411045141484247
Position 448: 0.0003404109299677076
Position 1457: 0.0003263465076674373
Position 891: 0.0003146537554170911
Position 1289: 0.00030414642811646745
Position 1196: 0.0002525211178761917
Position 19801: 0.0002516271557812988
Position 116: 0.0002225069479479308
Position 1463: 0.00019417107601793376
Position 126: 0.00019210543551112877
Position 3838: 0.00019133529753173926
Position 816: 0.00018262043612914244
Position 14759: 0.0001626236497995348
Position 1913: 0.00012237620111825903
Position 7487: 0.0001045921903986862
Position 7480: 9.905879388654828e-05
Position 72: 9.15925528934369e-05
Position 187: 8.03491055952557e-05
Position 3920: 8.034724699614968e-05
Position 55: 8.016249480217609e-05
Position 32: 7.887815116666835e-05
Position 11862: 7.77264666498411e-05
Position 11670: 7.535347681236046e-05
Position 1081: 5.33651003248666e-05
Position 3767: 4.5925286117163556e-05
Position 3736: 4.1909679085966735e-05
Position 195: 1.299967546012911e-05
Position 7369: 1.0988624451326069e-05
Position 61: 9.724044584849256e-06
Position 221: 9.545138685772133e-06
Position 3741: 9.260946520347353e-06
Position 287: 7.95105220250698e-06
Position 20: 7.794289888772565e-06
Position 383: 5.742245799400372e-06
Position 215: 4.493644662341888e-06
Position 437: 3.7398796035979953e-06
Position 245: 3.4254476450622974e-06
Position 52: 1.3324477349406804e-06
Position 631: 5.787022878823555e-07
Position 610: 9.07703198269359e-08
Position 524: 6.086214487754495e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10233: 0.9991862019179012
Position 3631: 0.9972087159042027
Position 13974: 0.9858903809867585
Position 18691: 0.966344141090696
Position 6613: 0.9596275712071014
Position 22918: 0.9530036136837532
Position 26784: 0.9153335019113626
Position 11540: 0.8695302065810655
Position 24839: 0.8530105193023376
Position 24257: 0.7802813767578565
Position 7165: 0.7768377824570999
Position 1608: 0.7395183866191569
Position 15405: 0.7317796071009585
Position 19538: 0.7165664859706148
Position 9399: 0.6741615121016505
Position 14731: 0.656650832943227
Position 16757: 0.6537054533545024
Position 23730: 0.6312740371137919
Position 15858: 0.5514758364262187
Position 9739: 0.5243074228771293
Position 5474: 0.408311588938287
Position 9989: 0.32446224603289986
Position 2055: 0.30176541544230945
Position 7794: 0.20655799889271534
Position 7118: 0.1949556732010533
Position 16433: 0.1747633169567607
Position 22641: 0.1747360316413245
Position 2308: 0.16075263851423394
Position 14657: 0.1587641023371715
Position 10511: 0.15281402684708673
Position 19577: 0.1321815665833993
Position 20999: 0.12531098224039666
Position 18975: 0.11361392302877257
Position 11044: 0.10001709848707614
Position 19987: 0.09559483964153039
Position 21255: 0.09456862246963639
Position 14546: 0.09093268616532847
Position 4321: 0.08480321744788247
Position 24301: 0.08215945088529478
Position 426: 0.07997983235629917
Position 3919: 0.0783499263737945
Position 10943: 0.07753041666645641
Position 18371: 0.07443965436596939
Position 5417: 0.07393284178081522
Position 9436: 0.07294582187845028
Position 11052: 0.06850180516814983
Position 15143: 0.06678218277245487
Position 10904: 0.06669480359330211
Position 4201: 0.06507548182365754
Position 11147: 0.06322787801785407
Position 18307: 0.061769334163980144
Position 2021: 0.0587853390643412
Position 10581: 0.057052808152127855
Position 4851: 0.054731328599381
Position 12211: 0.0528578925718375
Position 13504: 0.05157198532945213
Position 25919: 0.04945189569520858
Position 16179: 0.04876882596823042
Position 24872: 0.04691119352321167
Position 11320: 0.046522096616154
Position 530: 0.044477460801058036
Position 15349: 0.04291794377950904
Position 25550: 0.039350965109841776
Position 15238: 0.03726729394912534
Position 17682: 0.03561591775328605
Position 15249: 0.035059943366144375
Position 19775: 0.03504211644959017
Position 22884: 0.03320689376135372
Position 10557: 0.032870541088283155
Position 447: 0.030845427063329794
Position 498: 0.029933902879171605
Position 8655: 0.028630614249248922
Position 14881: 0.02724028423117457
Position 10809: 0.024796865789242124
Position 23424: 0.024389386290783608
Position 14685: 0.024301568802548586
Position 5079: 0.023324299430533244
Position 2067: 0.022357896663211876
Position 19507: 0.022170515132617155
Position 22329: 0.022169717601826382
Position 11104: 0.021605013813328047
Position 14933: 0.02143735633860681
Position 1273: 0.021297682358447364
Position 24886: 0.021267986554998106
Position 23653: 0.020271458985920348
Position 23676: 0.019503713392121924
Position 16762: 0.01950192162780569
Position 8787: 0.019266300405848202
Position 16246: 0.018856064946066325
Position 23569: 0.01836607222007041
Position 15695: 0.017845935485696494
Position 5289: 0.017429170974015768
Position 1245: 0.016949343614505934
Position 26629: 0.016618573953032387
Position 1223: 0.016404223990992284
Position 15337: 0.01554267832901761
Position 1489: 0.015436785335433512
Position 10774: 0.015203426906693983
Position 4035: 0.014007907866872832
Position 24195: 0.014000667048459006
Position 1860: 0.013251936539767216
Position 13043: 0.013066950182379791
Position 11027: 0.012866747587578341
Position 26524: 0.012451693364192998
Position 15838: 0.012420742914763307
Position 19876: 0.011856808669500729
Position 5741: 0.011838646108339767
Position 1571: 0.011442081187348305
Position 25877: 0.011396284811225297
Position 23363: 0.011315344595921494
Position 10619: 0.010921572413558248
Position 25236: 0.010842851535486798
Position 19731: 0.010264469781577738
Position 24481: 0.010133279294357905
Position 22821: 0.009855392831874827
Position 5035: 0.009845619495857626
Position 1946: 0.009378642221254249
Position 3956: 0.00884075379188411
Position 7147: 0.008809078457322268
Position 23149: 0.008358256210640853
Position 10554: 0.007899579490330079
Position 9323: 0.007699780502272492
Position 4081: 0.00766639077433657
Position 7130: 0.0073607705393110056
Position 4257: 0.007307445853069049
Position 26793: 0.007191682899341582
Position 16137: 0.0070586840092700396
Position 16473: 0.006615210080027878
Position 7169: 0.006603287701167898
Position 27086: 0.0065719110266487905
Position 14739: 0.006388220763610469
Position 7736: 0.006341673783469246
Position 11403: 0.006329562730159009
Position 10464: 0.006228817685774508
Position 10913: 0.006219872528198919
Position 6924: 0.006098459472767325
Position 7572: 0.005924574789851717
Position 7533: 0.005877126066532691
Position 647: 0.005806761078107726
Position 17571: 0.005660798028910894
Position 492: 0.005591117094938134
Position 15762: 0.005427291537237036
Position 7329: 0.0052947705845595
Position 23632: 0.005110985565585318
Position 20958: 0.00497508022633094
Position 2884: 0.00460747110307686
Position 24934: 0.0046053287516894656
Position 14787: 0.004580181589789912
Position 13977: 0.0042886908812919435
Position 1276: 0.004260081000460752
Position 2028: 0.004180539393319396
Position 3263: 0.004001596319518861
Position 7400: 0.003904511492158375
Position 24949: 0.0038841933677698703
Position 26747: 0.0037854405825521018
Position 3199: 0.003709259467054312
Position 24912: 0.0036335850732834183
Position 24113: 0.003603612020107503
Position 25572: 0.0035904927938709644
Position 17193: 0.0035395789232080107
Position 15881: 0.0033979999181060886
Position 24282: 0.0033372392182449266
Position 19549: 0.0033001638445151497
Position 23170: 0.0032769454317111025
Position 15896: 0.0031099155824727606
Position 18748: 0.003091606765122694
Position 705: 0.0030459118263773304
Position 1196: 0.0030357129698987983
Position 5307: 0.0030243380874501683
Position 14583: 0.0028770528390229155
Position 4041: 0.0028663781821650705
Position 24843: 0.0026776178083175554
Position 8544: 0.00251857806017307
Position 24772: 0.0024638200283076963
Position 8496: 0.0024584859452163967
Position 17679: 0.0024503376049689737
Position 510: 0.0024329476279326932
Position 1342: 0.0022802813308068315
Position 2809: 0.0022423241311311116
Position 11513: 0.0021530921338795074
Position 669: 0.002146171915931374
Position 15647: 0.002091062775852098
Position 8768: 0.002023658501296704
Position 14699: 0.0019021618963585747
Position 13802: 0.0018212702917554417
Position 26711: 0.0017989495035196027
Position 14838: 0.001793660742717152
Position 10947: 0.0017870193614335172
Position 5050: 0.0017735018931196473
Position 15733: 0.001707777270779326
Position 7190: 0.0016726354836995366
Position 8816: 0.0016644409607827022
Position 15824: 0.0016341557538895582
Position 7183: 0.0016045691630488794
Position 5378: 0.0016019642860040898
Position 15189: 0.0015527537297029704
Position 10589: 0.0015194196189490961
Position 719: 0.0015136763767098357
Position 23533: 0.0014693615284363903
Position 19826: 0.0014349409886256857
Position 6790: 0.0013608584712597863
Position 14613: 0.0013313029795094429
Position 11570: 0.0013233672403153449
Position 7088: 0.0012790223683537784
Position 23256: 0.00126137236194075
Position 5748: 0.0012430974707570764
Position 25393: 0.0012226898096675902
Position 24261: 0.0012074323304925427
Position 2364: 0.0012053622004135854
Position 3965: 0.0011999972040603031
Position 6868: 0.0011546916044068206
Position 699: 0.0011252652118085827
Position 14453: 0.0009978296999118093
Position 5558: 0.0009567357634500102
Position 672: 0.000924715899005112
Position 25557: 0.0009076331443228444
Position 1537: 0.0008406257285711937
Position 24072: 0.0008275580749698407
Position 1313: 0.0008105102685660668
Position 9369: 0.0007948523722023104
Position 10663: 0.0007750373892897479
Position 14194: 0.0007529265685940896
Position 23218: 0.0007345413897541605
Position 15177: 0.0007296942266138546
Position 2185: 0.0007242049576649021
Position 19356: 0.0006965508486651288
Position 2909: 0.0006761287610885051
Position 326: 0.0006204955953955084
Position 7133: 0.0006061133581981144
Position 25944: 0.0005801342638679623
Position 23383: 0.0005651286453184591
Position 10435: 0.0005583373603240327
Position 20928: 0.000556128509674209
Position 517: 0.0005282044710134073
Position 1225: 0.0005214271263464414
Position 25605: 0.0005080204055752188
Position 25283: 0.0005006254295387814
Position 461: 0.0004948630987162667
Position 26668: 0.0004762057764744588
Position 1718: 0.00046247582474832926
Position 14807: 0.0004420017372421069
Position 1462: 0.00043071760365081066
Position 15556: 0.0004208546315439333
Position 14291: 0.00041328677841051716
Position 515: 0.00038926546660514354
Position 6735: 0.0003827749246861499
Position 26903: 0.0003807477534580832
Position 3923: 0.0003785702953788547
Position 22279: 0.0003564462081076817
Position 25518: 0.00035486193898047247
Position 25884: 0.00033324635244504097
Position 15563: 0.0003293157059049388
Position 6667: 0.00031550431960247673
Position 19937: 0.00028131648347254774
Position 23442: 0.00026461726536618495
Position 4046: 0.0002629715034623343
Position 6804: 0.0002541254346139454
Position 10692: 0.0002533550351725377
Position 1355: 0.0002518923314873177
Position 25408: 0.00022654569587991433
Position 4353: 0.00022404138726659823
Position 21211: 0.0002222367571482757
Position 7424: 0.00020741497421416607
Position 7677: 0.00017596484503048542
Position 296: 0.00017058227009443075
Position 16724: 0.00015559713166969492
Position 10168: 0.00011984669714308067
Position 1391: 0.00010356002862233087
Position 745: 0.00010249757775631575
Position 15779: 9.927803830331779e-05
Position 10468: 9.920037210582448e-05
Position 16728: 9.852621201551976e-05
Position 19969: 9.16644017066215e-05
Position 7440: 9.006745800306576e-05
Position 3991: 8.843282888833814e-05
Position 1626: 8.574226600363612e-05
Position 17530: 8.479571444999857e-05
Position 17392: 8.305521053637728e-05
Position 15120: 7.936777243094686e-05
Position 3690: 6.592669020877e-05
Position 3461: 6.255422727911596e-05
Position 1015: 6.103718544414823e-05
Position 3959: 6.0747450613614056e-05
Position 394: 5.7239979797353804e-05
Position 11743: 5.5989244977829474e-05
Position 25254: 5.562922760655205e-05
Position 398: 4.878798679264831e-05
Position 1632: 4.536836809277988e-05
Position 1087: 3.979104630782616e-05
Position 3725: 3.900911625408797e-05
Position 3532: 3.646885212154915e-05
Position 356: 3.5446820442267854e-05
Position 1912: 3.272692783837302e-05
Position 7209: 3.1729486186665675e-05
Position 19906: 2.8020130572928696e-05
Position 7443: 2.4500445716887046e-05
Position 4114: 2.315188376754793e-05
Position 4364: 1.7883133242863288e-05
Position 19304: 1.627629337166031e-05
Position 3851: 1.4337731863568645e-05
Position 14552: 1.4157107381317214e-05
Position 7342: 1.2132183692178108e-05
Position 7353: 1.1931449809175999e-05
Position 10415: 1.0889106837992448e-05
Position 24720: 8.769852757380721e-06
Position 8467: 7.435656729002411e-06
Position 4164: 7.393421854260248e-06
Position 4275: 6.9974777615680335e-06
Position 7746: 6.959739112046484e-06
Position 3845: 6.386594154662129e-06
Position 23127: 5.738075335930512e-06
Position 7906: 4.75338616441449e-06
Position 10821: 4.593215586591596e-06
Position 7820: 4.329211661950332e-06
Position 14406: 4.07223659877345e-06
Position 278: 3.7261818850505897e-06
Position 268: 3.293617448257224e-06
Position 7249: 2.991151033816053e-06
Position 265: 2.929586931698228e-06
Position 7802: 2.8734554696267792e-06
Position 866: 1.8780924190474514e-06
Position 540: 1.7207954411077034e-06
Position 571: 1.6884634651669309e-06
Position 847: 1.5495056958062762e-06
Position 854: 1.4872143797505844e-06
Position 270: 1.2194179390112493e-06
Position 402: 1.2165325751608973e-06
Position 598: 8.766442564466608e-07
Position 24160: 6.815251932402473e-07
Position 255: 6.371162049370769e-07
Position 24554: 6.034900617875674e-07
Position 6231: 5.629812339545026e-07
Position 360: 5.07205008795362e-07
Position 169: 5.038824048666862e-07
Position 14355: 4.5085690881560655e-07
Position 245: 4.506303187451396e-07
Position 208: 4.2123862427057754e-07
Position 181: 2.5876726599149464e-07
Position 380: 2.411174138744261e-07
Position 364: 2.2659408699171564e-07
Position 250: 2.103183348372837e-07
Position 14993: 1.8428809767883115e-07
Position 235: 1.6521297334662623e-07
Position 139: 1.483500849072006e-07
Position 300: 1.4394163281996606e-07
Position 7362: 1.394787816117668e-07
Position 303: 1.2969227789138089e-07
Position 10078: 1.1255693465201779e-07
Position 157: 7.626169313381495e-08
Position 204: 7.170216953193555e-08
Position 215: 5.528671584803344e-08
Position 319: 4.107514942370995e-08
Position 568: 2.0024189421551716e-08
Position 7347: 1.9982592589060917e-08
Position 371: 1.173058106062657e-08
Position 96: 1.1405903741903504e-08
Position 369: 6.36922298362451e-09
Position 212: 6.001883549958992e-09
Position 183: 5.2054709852806475e-09
Position 171: 4.4369560837963205e-09
Position 187: 4.427951021291561e-09
Position 221: 4.083755465850921e-09
Position 591: 3.1211971103323828e-09
Position 589: 2.5538442288256583e-09
Position 110: 4.973647047010813e-10
