Gene = 1110002E22Rik
Position 575: 1.672767504464487e-06
Position 230: 1.6474681345739177e-06
Position 714: 1.5709285474043407e-06
Position 2128: 1.2635369631580383e-06
Position 857: 1.0565232267422107e-06
Position 2041: 9.348621910671908e-07
Position 98: 9.191830168684892e-07
Position 176: 7.601765069411191e-07
Position 819: 7.525128372732922e-07
Position 902: 7.482407935140765e-07
Position 4902: 6.7131270872263e-07
Position 6516: 6.530067393549107e-07
Position 279: 5.025055372442065e-07
Position 948: 4.861427865124766e-07
Position 668: 4.7596457584895874e-07
Position 707: 4.7316919990315137e-07
Position 675: 4.30935199294608e-07
Position 936: 4.26562432554952e-07
Position 1357: 4.226417621315272e-07
Position 2019: 4.14886013599342e-07
Position 1058: 4.1011063790616246e-07
Position 942: 3.598992275091575e-07
Position 691: 3.4341878373341546e-07
Position 1025: 3.0514444113927864e-07
Position 919: 2.07763368821081e-07
Position 957: 1.440361188837368e-07
Position 202: 1.3185027157975748e-07
Position 2272: 1.0113661834610143e-07
Position 2075: 9.714577552470857e-08
Position 2096: 9.08804847049278e-08
Position 1085: 8.982420476949295e-08
Position 309: 2.139999391846708e-15
Position 251: 1.934472846439291e-15
Position 154: 6.890770198937962e-16
