Gene = Yod1
Position 2986: 0.0001260074051807427
Position 429: 0.00011752611067165421
Position 1861: 0.00011076345390200943
Position 2840: 0.0001082166261691769
Position 3598: 0.0001030610034992322
Position 614: 0.00010247846929898124
Position 2875: 9.817063136254885e-05
Position 592: 9.393577018482137e-05
Position 256: 9.299079374090578e-05
Position 1464: 9.226695296437763e-05
Position 983: 9.051040651800955e-05
Position 648: 8.789888289174359e-05
Position 1412: 8.068745174875709e-05
Position 480: 7.325999115912161e-05
Position 2127: 7.265870456913849e-05
Position 1505: 6.990427943705443e-05
Position 2001: 4.94011525890755e-05
Position 586: 4.8076474862318546e-05
Position 297: 4.2458926015532604e-05
Position 1127: 3.70888763250303e-05
Position 663: 2.064547042292075e-05
Position 604: 1.83592422427135e-05
Position 1020: 1.5087836495460769e-05
Position 986: 1.2043879447642622e-05
Position 303: 1.051221785923223e-05
Position 231: 4.33041221279739e-06
Position 259: 3.8514516878459115e-06
Position 484: 2.268451866459717e-06
Position 1079: 2.0441743756066172e-06
Position 243: 6.681489011486406e-07
Position 556: 5.169222110798703e-07
Position 512: 5.076668027237746e-07
Position 655: 1.8190046192236624e-07
Position 776: 1.6279236347140577e-07
Position 166: 1.1911388004766588e-07
Position 622: 4.107215221129675e-08
Position 558: 1.144524422915897e-08
Position 529: 3.6704360761371053e-09
Position 548: 2.6335577199973687e-09
Position 175: 2.3132356409703953e-10
Position 141: 1.6737077913963413e-13
Position 537: 2.702902319523857e-16
Position 539: 1.6618291626542584e-16
Position 520: 1.604260219924746e-16
