Gene = Ufm1
Position 62: 2.0576511591143598e-05
Position 2600: 9.681499323179893e-06
Position 2773: 9.652251503554374e-06
Position 3290: 6.57107007845879e-06
Position 190: 4.916744971550622e-06
Position 133: 4.087210323835905e-06
Position 304: 3.4476517630736437e-06
Position 184: 1.90029508627424e-06
Position 124: 1.6597558235156566e-06
Position 98: 7.431575839461615e-07
Position 100: 2.814350731310723e-07
Position 169: 1.6622473878366022e-07
Position 117: 2.3990913658767737e-08
Position 146: 1.8843611946352062e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2557: 0.9112012831149051
Position 159: 0.8513898043605759
Position 3556: 0.6737191213303567
Position 9814: 0.5786198209063587
Position 10250: 0.4344840726976809
Position 4555: 0.17896303832218854
Position 3507: 0.15924206954464462
Position 10182: 0.10970522714132903
Position 2016: 0.07214734946554366
Position 7949: 0.06905349826175773
Position 2041: 0.05681121919046278
Position 6967: 0.05213678959283183
Position 4129: 0.044775294523259256
Position 2436: 0.0405254151060423
Position 4484: 0.03708049222481491
Position 4194: 0.035105792852851356
Position 3761: 0.03190744002270771
Position 8300: 0.03177630170056009
Position 4521: 0.030811502687984892
Position 5834: 0.02660090318513667
Position 3728: 0.02652740340756582
Position 3344: 0.023285256399330982
Position 386: 0.014757886684104955
Position 3026: 0.013014322751219946
Position 9566: 0.0090481666696529
Position 333: 0.007940902706616987
Position 2453: 0.006907344177051778
Position 5800: 0.00633941327439072
Position 5221: 0.0060961238294693606
Position 4263: 0.006029157406374853
Position 5519: 0.005070343065864528
Position 3701: 0.004836274244463072
Position 3384: 0.003999573851296384
Position 4945: 0.0038812601758116713
Position 6630: 0.0035901519795255806
Position 3832: 0.0031866201349745413
Position 2401: 0.002926167812622143
Position 300: 0.0029155885342010035
Position 2491: 0.002850624638231199
Position 5404: 0.0028118457222790464
Position 3888: 0.0026129157505383103
Position 3288: 0.0026077339382187107
Position 5465: 0.002520107890154112
Position 4240: 0.0024779866471850934
Position 3829: 0.002347160487306437
Position 2478: 0.002229072734638339
Position 1729: 0.002134174606567421
Position 4161: 0.0020748455158330053
Position 3770: 0.001897960180695766
Position 2789: 0.0017924444992844344
Position 3943: 0.0017114065165330149
Position 3991: 0.0016654275489441175
Position 3810: 0.0015195475087775572
Position 8699: 0.0014171137661822216
Position 3921: 0.0013700383537472273
Position 4643: 0.001186299866149989
Position 5571: 0.001038591686060017
Position 3041: 0.0009480307841255462
Position 8139: 0.0009357022232978327
Position 7388: 0.0008926057970148113
Position 3022: 0.0008045191806397155
Position 7278: 0.0007847912614933297
Position 166: 0.0007547761797884847
Position 7469: 0.0007447056162093186
Position 835: 0.0006956719990058812
Position 1332: 0.0006479401055693025
Position 3461: 0.0005388245655904722
Position 2563: 0.0005323418022310899
Position 929: 0.0004846053812261375
Position 637: 0.000480064824563215
Position 6407: 0.0004760390124675209
Position 304: 0.000449117868253691
Position 743: 0.00039639229122293435
Position 634: 0.0003758579608849767
Position 6609: 0.0003744180867744588
Position 6213: 0.0003276341652302153
Position 658: 0.00030913789237355766
Position 2382: 0.00030744676871017647
Position 715: 0.00027733145461002374
Position 791: 0.00027158696094243097
Position 955: 0.00025497174641501193
Position 2084: 0.0002461464942767854
Position 3070: 0.0002386735534111706
Position 858: 0.00021718838221777606
Position 759: 0.00021642513419018806
Position 4829: 0.0001905755632261601
Position 4897: 0.00018902519521596297
Position 2835: 0.00018806950426639805
Position 3722: 0.00018728083152308884
Position 4006: 0.00016972896881048318
Position 4029: 0.00016669872857640202
Position 1782: 0.00015948464269250427
Position 1860: 0.00015522294018654247
Position 3185: 0.00013916427649831448
Position 4847: 0.00013653518028290391
Position 3563: 0.00012752063153138185
Position 1366: 0.00012038020089897143
Position 451: 0.00011594539110571752
Position 3155: 9.614815702436786e-05
Position 2832: 7.43060149421262e-05
Position 2752: 6.709874115381895e-05
Position 2589: 5.885644670309354e-05
Position 2272: 5.75716057132024e-05
Position 1126: 2.9999958611847005e-05
Position 2793: 1.6142444509184868e-05
Position 3316: 1.181246426150077e-05
Position 4410: 9.302407542281215e-06
Position 3369: 8.863420677314343e-06
Position 4212: 7.244031397480922e-06
Position 3572: 5.2902088706851675e-06
Position 2592: 1.7599729970030856e-06
Position 4524: 1.5121607274293039e-06
Position 403: 8.228015503691348e-07
Position 215: 1.9591397144187342e-07
Position 278: 1.0034518233316379e-07
Position 261: 6.771373845739616e-08
Position 227: 1.7845479417244746e-08
Position 231: 8.241981857684586e-09
Position 349: 5.840084784609149e-09
Position 271: 3.872180030999119e-09
Position 420: 3.363986714551176e-09
Position 478: 3.139446099634513e-09
Position 2297: 1.7102665925855718e-09
Position 274: 8.326481051856026e-10
Position 239: 7.073590909262258e-10
Position 263: 3.342357681887614e-10
Position 221: 3.0346915858636846e-10
Position 346: 3.879526959479911e-11
