Gene = Msantd1
Position 3559: 3.999529536138796e-06
Position 3620: 3.6506689579396975e-06
Position 785: 3.59887986185066e-06
Position 4017: 3.570725309257893e-06
Position 1133: 3.4128129023355895e-06
Position 391: 2.573886160744096e-06
Position 353: 2.387765768312824e-06
Position 339: 1.9123069135061076e-06
Position 1234: 1.3805539484808447e-06
Position 2457: 1.304423281624133e-06
Position 584: 1.2859774651833656e-06
Position 848: 1.2088036921880316e-06
Position 675: 1.1951657205930117e-06
Position 196: 5.932548547848623e-07
Position 241: 3.218453356348025e-07
Position 262: 3.088670023853348e-07
Position 908: 2.9037661430189597e-07
Position 844: 2.642794629122722e-07
Position 522: 1.288443724758991e-07
Position 851: 1.1350842682316555e-07
Position 862: 1.1099917965997092e-07
Position 384: 1.1080697205560276e-07
Position 443: 1.0949895892757288e-07
Position 1141: 8.927623443982014e-08
Position 593: 7.943370767651451e-08
Position 198: 6.385301152083895e-08
Position 324: 5.19739657086121e-08
Position 193: 4.849923899108002e-08
Position 201: 3.8496118265587466e-08
Position 272: 2.7535391010260507e-08
Position 475: 2.6528688227310594e-08
