Gene = Ube2cbp
Position 790: 1.056208877538918e-05
Position 1237: 1.0488392217157771e-05
Position 929: 9.577460114030355e-06
Position 1287: 6.7857393886775555e-06
Position 1312: 4.063847936514068e-06
Position 4184: 3.452076109692464e-06
Position 1456: 3.2844495195336744e-06
Position 1496: 3.08471084928085e-06
Position 1780: 2.466659674831447e-06
Position 1867: 1.1742293204787908e-06
Position 2350: 1.5335376043617362e-07
Position 160: 3.1593318648541284e-08
Position 162: 1.9590009640219717e-08
Position 525: 1.499245472492019e-08
Position 540: 1.2073696927435972e-08
Position 383: 1.1768341731012844e-08
Position 280: 1.0263581729463718e-08
Position 126: 5.420056778017246e-09
Position 557: 3.265076604800836e-11
Position 550: 1.5579934479491776e-11
Position 286: 1.4181201591390276e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1368: 0.9330868709655218
Position 6425: 0.18613827033858932
Position 12939: 0.1407548906625967
Position 6787: 0.1310566441246097
Position 16755: 0.0974885255041259
Position 13359: 0.08847539882629521
Position 3287: 0.08053918449449209
Position 4465: 0.07256225602938195
Position 1866: 0.06655754655915205
Position 14449: 0.05353457635334809
Position 2726: 0.048380693606124264
Position 7522: 0.04358890272399746
Position 4980: 0.04111635166645207
Position 12636: 0.034147696537017186
Position 7854: 0.027780803468216448
Position 7366: 0.02742720020514193
Position 1904: 0.023779616539000008
Position 5374: 0.02295250878257458
Position 3800: 0.018000511806147822
Position 3336: 0.016699854423163282
Position 2019: 0.014054903470168885
Position 1371: 0.013594374235240916
Position 3070: 0.013382526712480773
Position 4212: 0.012768336483518543
Position 4098: 0.011327379963770413
Position 5068: 0.010691001243202321
Position 2265: 0.010608847044285089
Position 1718: 0.010277471586347764
Position 6476: 0.009720654364034612
Position 7747: 0.007886464760978467
Position 7626: 0.007381585879209219
Position 3089: 0.006535372987372125
Position 2218: 0.006044448476704845
Position 11246: 0.005943077483045552
Position 5863: 0.005916800315328938
Position 4542: 0.005300649395682461
Position 1312: 0.004821080038949682
Position 1163: 0.004456334158638098
Position 4791: 0.0041233439100995155
Position 4118: 0.003886290326424404
Position 1690: 0.003780088798048677
Position 1389: 0.003495735152299949
Position 3221: 0.003451185523852678
Position 5179: 0.003427336711927672
Position 2747: 0.0032227112533296195
Position 9468: 0.0032147587027688065
Position 3462: 0.0031979943577444
Position 9671: 0.0031360618490478237
Position 1283: 0.0028853593255674928
Position 5564: 0.0027796023357837462
Position 2368: 0.002597194789756468
Position 2646: 0.002073544670977668
Position 1013: 0.0019857054695861117
Position 1192: 0.0018265764343829993
Position 8266: 0.001825906575825367
Position 5419: 0.0017262219779067658
Position 5246: 0.00166480298543682
Position 5636: 0.0015622211294291136
Position 4183: 0.0015078660733870816
Position 5202: 0.0015019794769398046
Position 3982: 0.0013372146355264906
Position 8548: 0.0012952092888250312
Position 627: 0.0012571541471081767
Position 4496: 0.0012516933154660837
Position 7442: 0.0012047086916299808
Position 3878: 0.00115882232677227
Position 3361: 0.0011388107865532148
Position 1294: 0.0010731993290553998
Position 1621: 0.0010276591728137744
Position 2815: 0.001002991509856358
Position 4861: 0.0009737499150708298
Position 2423: 0.0009396913094328634
Position 1625: 0.0009374906124006516
Position 5787: 0.0009321338326217502
Position 4579: 0.0008889197592979582
Position 2185: 0.0008478521742865374
Position 7247: 0.000827384479652843
Position 3836: 0.0008228315614831535
Position 2954: 0.0007581896050435133
Position 294: 0.0007523394436374948
Position 2111: 0.0007389909781856601
Position 2162: 0.000727661943544396
Position 3582: 0.0007230750333169457
Position 4445: 0.0007066998711221461
Position 5280: 0.0006313460364001284
Position 2427: 0.0006287644303369308
Position 6002: 0.0005822708063938261
Position 4158: 0.0005818460102355644
Position 1199: 0.0005225609905909805
Position 4023: 0.000492660834542123
Position 2885: 0.0004490240858708322
Position 2705: 0.00035381986782465037
Position 3290: 0.00033445368986310134
Position 3710: 0.0003217851983481325
Position 1403: 0.00031934778755692304
Position 2150: 0.0002777645088119039
Position 3118: 0.0002617211817439807
Position 2842: 0.0002318624433378355
Position 1541: 0.00021086199907777658
Position 3527: 0.0002076589258878048
Position 3307: 0.00017054083942415378
Position 1671: 0.00014280385058477654
Position 1322: 0.00014247432237869163
Position 3050: 0.00013794973164613574
Position 2585: 0.00012755336570428383
Position 2763: 0.00010070044283173928
Position 793: 9.356064151525362e-05
Position 1111: 7.816113934740983e-05
Position 2005: 7.452955300361243e-05
Position 745: 7.084845642434416e-05
Position 550: 6.265557581524381e-05
Position 725: 5.691605266388702e-05
Position 1204: 4.885730253006425e-05
Position 1444: 4.497817393993987e-05
Position 820: 4.30229240597455e-05
Position 424: 3.6684854093808525e-05
Position 891: 3.5414731961549243e-05
Position 802: 3.2163320152202834e-05
Position 2297: 2.8719071983840188e-05
Position 2618: 2.6450114382364246e-05
Position 1179: 2.3120394227039328e-05
Position 1169: 2.248820363558312e-05
Position 1216: 2.0809960627230523e-05
Position 2279: 2.0592336075621958e-05
Position 1261: 1.9420574780832214e-05
Position 1167: 1.908414111494381e-05
Position 297: 1.863032713397482e-05
Position 2873: 1.6981350506677514e-05
Position 404: 1.673617238032125e-05
Position 172: 1.6206601570325763e-05
Position 1035: 1.2370340287513994e-05
Position 1316: 1.1136620400387732e-05
Position 752: 1.097899536083079e-05
Position 254: 9.660112910140546e-06
Position 576: 8.667612411327059e-06
Position 1328: 8.111887387588806e-06
Position 965: 7.95946097897575e-06
Position 1115: 7.95766703281671e-06
Position 1989: 7.4641321820345465e-06
Position 2346: 7.422600548251e-06
Position 595: 6.57472970298926e-06
Position 2483: 6.076222746307745e-06
Position 1250: 5.26352197621305e-06
Position 659: 4.49841901015491e-06
Position 317: 3.134549760802931e-06
Position 914: 3.021584680680898e-06
Position 340: 1.8616285492620362e-06
Position 1411: 1.4115605039989652e-06
Position 2056: 1.3508376995675145e-06
Position 1770: 1.080882717884968e-06
Position 1208: 9.364419438033057e-07
Position 1476: 9.059583449559641e-07
Position 1423: 8.479680451415938e-07
Position 1037: 3.089876692005647e-07
Position 2033: 1.7408064990149926e-07
Position 1125: 5.509059394176325e-08
Position 833: 8.761523341968028e-10
Position 689: 7.546587903257815e-10
Position 769: 7.384622234237945e-10
Position 1018: 4.2128184592077353e-10
Position 656: 3.632132433321932e-10
Position 325: 2.7508571847404615e-10
Position 477: 2.677900183442885e-10
Position 509: 9.432654919885144e-11
Position 321: 4.46830508367738e-11
