Gene = Smco4
Position 580: 7.492869074801686e-09
Position 611: 6.354433659401886e-09
Position 575: 1.514500478036813e-09
Position 798: 9.219531623787104e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6057: 0.6520786178815886
Position 546: 0.21950746727113646
Position 1816: 0.18084231344867055
Position 7533: 0.14012723128855356
Position 8118: 0.13007530307730228
Position 3132: 0.08551822393463727
Position 10924: 0.07976789379017157
Position 1961: 0.07153826440497517
Position 2201: 0.06648451555348858
Position 636: 0.06252297046927857
Position 12759: 0.05322345036710088
Position 12922: 0.051555085160520896
Position 6281: 0.044681284318999676
Position 1515: 0.03859061588522024
Position 6592: 0.03786445586332746
Position 6037: 0.03773755314019736
Position 9124: 0.03401279181216237
Position 7226: 0.030461212374577686
Position 6330: 0.02739631346138615
Position 11229: 0.020892939457590173
Position 8041: 0.02044912646351744
Position 4394: 0.019618723429835967
Position 1302: 0.017824482211437565
Position 11638: 0.017802924196715364
Position 6779: 0.017753474271533877
Position 5158: 0.017310345278985256
Position 1771: 0.016578334545197984
Position 8314: 0.01574997404907357
Position 3696: 0.014879888192668927
Position 8188: 0.014334876831851745
Position 2478: 0.01301079712096322
Position 2996: 0.011992832832105907
Position 6571: 0.011266706397434326
Position 4796: 0.011205709344778533
Position 9535: 0.01088444795179631
Position 2009: 0.010579196553586348
Position 10543: 0.010535888002956644
Position 9602: 0.009416680230983033
Position 12062: 0.009160926435289063
Position 6460: 0.008379181200722964
Position 2975: 0.0075429048171077335
Position 6537: 0.007166835296236765
Position 7706: 0.006724641593999641
Position 9458: 0.0066591598523041105
Position 6421: 0.0063905279885943436
Position 7163: 0.006222873811588037
Position 11036: 0.006090026585916782
Position 8225: 0.00511849473727629
Position 4311: 0.004610755547875066
Position 7475: 0.004585401765565626
Position 7003: 0.0038404671094135357
Position 7815: 0.0038291847342664777
Position 1626: 0.0037091078354511775
Position 6519: 0.0036220182628605175
Position 1185: 0.003122831308661305
Position 7449: 0.0029016636793097956
Position 798: 0.002420513406817617
Position 1775: 0.002201054257001464
Position 946: 0.0020764025219281975
Position 2872: 0.0019059622513892642
Position 476: 0.0016163591825809123
Position 3845: 0.0016000450050552572
Position 458: 0.001471135758441163
Position 4016: 0.001415792862949588
Position 1064: 0.0012594635197866193
Position 3348: 0.000986722254814047
Position 604: 0.0008836444388912972
Position 1450: 0.0008372159357709489
Position 820: 0.000808825515632203
Position 1585: 0.0007748807584966014
Position 1266: 0.0007444475109817626
Position 601: 0.0007028991171019904
Position 1695: 0.0005634117629720716
Position 1030: 0.0005330413309931337
Position 2672: 0.0003974410473321045
Position 974: 0.0003067919621553253
Position 1541: 0.0002939954062574834
Position 1671: 0.0002546397824227975
Position 4097: 0.0002416530008673224
Position 1460: 0.0002291165096447973
Position 956: 0.0001555570207001642
Position 2444: 0.00014236718431717913
Position 2246: 0.00011946237490135279
Position 1313: 0.00010562165803658498
Position 1333: 9.966682507685886e-05
Position 609: 9.894117233256597e-05
Position 694: 8.53590590254378e-05
Position 1306: 6.891909598054617e-05
Position 1566: 6.751941023205353e-05
Position 3766: 6.187727654699661e-05
Position 1086: 5.822157986096583e-05
Position 502: 5.5085912695799985e-05
Position 1523: 4.415421550953929e-05
Position 1989: 3.9766592220175215e-05
Position 1059: 3.903168609656086e-05
Position 561: 3.816456750858566e-05
Position 1210: 3.002812001333951e-05
Position 1165: 2.5662100188025085e-05
Position 1383: 2.4907333750668355e-05
Position 699: 2.2803224352719303e-05
Position 1729: 2.235917603301635e-05
Position 1132: 1.6221252525621656e-05
Position 460: 1.2885376472740402e-05
Position 265: 1.1143683510005122e-05
Position 3155: 1.0411727759349895e-05
Position 559: 1.0105989737843542e-05
Position 417: 9.562621257256434e-07
Position 402: 6.538629621095296e-07
Position 879: 4.780161867234915e-07
Position 282: 3.7807420331651853e-07
Position 852: 3.342833866840807e-07
Position 1069: 7.700606990057778e-08
Position 1074: 6.676727402053443e-08
Position 1103: 6.654885603028682e-08
Position 383: 6.336818962344061e-08
Position 849: 5.570663871225351e-08
Position 828: 5.152024027811706e-08
Position 1115: 4.381685308526973e-08
Position 727: 3.8859480117614566e-08
Position 1120: 3.277028058357214e-08
Position 762: 3.26159606936504e-08
Position 896: 3.174963737103342e-08
Position 495: 1.62332502112963e-08
Position 345: 1.3223522871232888e-08
Position 711: 5.425228261704624e-09
Position 738: 4.913223202680782e-09
Position 870: 1.1673998570193743e-09
