Gene = Ibsp
Position 3615: 3.2072030798386687e-06
Position 120: 3.1573103470667447e-06
Position 3590: 3.127394244077807e-06
Position 3044: 3.032625526898777e-06
Position 1380: 3.0311541185852414e-06
Position 283: 2.9433521974247203e-06
Position 328: 2.4170075922735424e-06
Position 789: 1.5728909752430688e-06
Position 755: 1.5469276762185527e-06
Position 4438: 1.1932628707613503e-06
Position 7318: 1.1920426188269998e-06
Position 3970: 7.323009273287755e-07
Position 226: 4.233801257121323e-07
Position 3630: 4.1329094592867713e-07
Position 3567: 3.959866191968204e-07
Position 6: 2.202833369034953e-07
Position 228: 1.9099057221468733e-07
Position 917: 1.3375357507234973e-07
Position 3260: 1.2679690187919958e-07
Position 142: 7.9752107386679e-08
Position 292: 7.636411413928136e-08
Position 276: 6.225828179404758e-08
Position 3317: 2.8553160946165957e-08
Position 44: 1.5751005646126147e-08
Position 465: 9.105307535052831e-10
Position 471: 9.117146007582337e-12
Position 484: 1.1707281581332885e-13
Position 593: 1.0368506453460223e-13
Position 543: 9.549600844610994e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2952: 0.957794552864942
Position 10850: 0.955211711531499
Position 3110: 0.9292260965052548
Position 3251: 0.920654023176172
Position 6809: 0.9040057267086834
Position 10104: 0.5053923111099684
Position 9135: 0.5019083365941668
Position 8417: 0.39892464608240547
Position 11156: 0.37860864624643864
Position 2385: 0.2997633469919157
Position 11178: 0.13445781142478413
Position 11159: 0.07122322774406079
Position 10506: 0.06896498549493933
Position 8686: 0.057958733843258704
Position 1799: 0.05472505480354876
Position 2711: 0.03806349723616702
Position 6614: 0.03734808086086226
Position 2574: 0.03579432452493817
Position 7238: 0.03480336379626832
Position 2652: 0.0274118368007079
Position 7126: 0.02628730526702819
Position 7074: 0.025422695816744566
Position 3720: 0.02281717217488241
Position 11206: 0.021697282555013374
Position 10620: 0.01976940566955493
Position 8289: 0.01942415923997663
Position 11607: 0.018806518224179357
Position 10830: 0.018154643197150055
Position 11573: 0.017064255305820397
Position 12009: 0.015447201212111543
Position 2991: 0.014921799022533941
Position 8270: 0.014430783518321532
Position 5554: 0.014168840316804179
Position 10531: 0.013768366441493844
Position 6983: 0.012150841476197828
Position 8708: 0.012054377225629936
Position 318: 0.011908455550654447
Position 7901: 0.011748265966104704
Position 10207: 0.010990444742702696
Position 4799: 0.009664643980012384
Position 1964: 0.00852985247824338
Position 7295: 0.007756012112806373
Position 2618: 0.007478554485596193
Position 9906: 0.007327562938138395
Position 3130: 0.007316654803648515
Position 11486: 0.007173577493305927
Position 2035: 0.006954141719207643
Position 7879: 0.006270177549067715
Position 6952: 0.006238152249701516
Position 7904: 0.0060820101240519064
Position 5624: 0.006020997137361393
Position 4094: 0.005916662119977642
Position 4540: 0.005342406525351471
Position 6010: 0.0052003075456646
Position 2955: 0.0051340198676224115
Position 10905: 0.005002102826879614
Position 6643: 0.004730680226259015
Position 4758: 0.004690590444026771
Position 2674: 0.004491104514458842
Position 2668: 0.004378327499688028
Position 2112: 0.004375856788816361
Position 4696: 0.004314068662420868
Position 9086: 0.004021345433646608
Position 2089: 0.00388076116940395
Position 3809: 0.003698252719410773
Position 7348: 0.003310747248457996
Position 8441: 0.0032489365655078285
Position 12127: 0.0032030977503766335
Position 11701: 0.003164997127323117
Position 11837: 0.0030483063948879294
Position 12188: 0.0029750789637028245
Position 6730: 0.0029285720647197395
Position 7010: 0.00291607509295288
Position 4554: 0.002849755891970208
Position 4854: 0.0028233934130244636
Position 8167: 0.0025452300348084897
Position 4430: 0.0024336413850886553
Position 2830: 0.002432969875228511
Position 3685: 0.002239470757863053
Position 5069: 0.0020991511204272876
Position 5106: 0.0020184348479342093
Position 386: 0.0019412592196969677
Position 10857: 0.0017188327147268107
Position 10068: 0.001482436405135426
Position 7081: 0.00144867898672246
Position 7788: 0.0013986179602725806
Position 333: 0.0013704987734754856
Position 8888: 0.0013075198236315235
Position 11277: 0.0012798737784324107
Position 5130: 0.0011736688982614853
Position 7849: 0.00111475726015759
Position 5733: 0.0011047409703698735
Position 7834: 0.0010794197533716412
Position 3052: 0.0010743296849422916
Position 4380: 0.0010641126518180757
Position 7100: 0.0010499774704295526
Position 10908: 0.0008749988776048926
Position 4703: 0.0007965628276247242
Position 1806: 0.0007927522254424697
Position 2452: 0.000786342876298884
Position 3287: 0.0007717022451643903
Position 5749: 0.0007261857930167569
Position 1801: 0.0007178793105850173
Position 2834: 0.0007006667897654463
Position 10911: 0.0006937523741611697
Position 1829: 0.0006542612372897461
Position 5640: 0.0006517101234046598
Position 346: 0.0006451730637153266
Position 3424: 0.0005463501547246933
Position 12134: 0.0005260480954396584
Position 7258: 0.00047394837958401686
Position 351: 0.00047194236614912983
Position 1936: 0.0004501531191271742
Position 4728: 0.00044439793534788554
Position 7768: 0.00044062606836397004
Position 276: 0.0004268613471012497
Position 3204: 0.0003981036055400588
Position 7131: 0.00039295624103979
Position 7031: 0.00030128754071352855
Position 4121: 0.0002972991539844627
Position 3260: 0.00026254833277885106
Position 1726: 0.00026161720967683916
Position 662: 0.0002553574980549585
Position 3090: 0.0002529594174443394
Position 3324: 0.0002524830811420086
Position 2742: 0.00022924292295251034
Position 4841: 0.00020527179291819178
Position 1740: 0.00019770323637256814
Position 4350: 0.0001790023528766012
Position 3078: 0.00016774110663187573
Position 3754: 0.00015620963171727992
Position 3226: 0.00014872851651315475
Position 363: 0.00014649463277486676
Position 4060: 0.00014059746406894577
Position 4133: 0.0001352589108492346
Position 1379: 0.00012949435126825043
Position 366: 0.0001285821410941166
Position 3175: 0.00011407257213733148
Position 1855: 8.91268661268001e-05
Position 2045: 5.281204851216385e-05
Position 94: 5.071143052113455e-05
Position 373: 5.027473548568261e-05
Position 404: 4.10000282625326e-05
Position 1293: 3.86158948957778e-05
Position 755: 3.5868754120659374e-05
Position 716: 3.391739220093539e-05
Position 879: 3.0559988271010515e-05
Position 2076: 2.6460789251193837e-05
Position 2152: 2.607320066560028e-05
Position 646: 2.2197516703244838e-05
Position 3138: 1.934554974883059e-05
Position 697: 1.8676543797565333e-05
Position 8132: 1.8265723193983664e-05
Position 3024: 1.76953676830952e-05
Position 3141: 1.3024704594618901e-05
Position 292: 1.2878697057040917e-05
Position 126: 1.245916167214974e-05
Position 1956: 1.1194602244485947e-05
Position 251: 9.649216179003952e-06
Position 3056: 9.372728036590942e-06
Position 1877: 8.783406536822525e-06
Position 2011: 8.32179555966307e-06
Position 1333: 7.3276345855542665e-06
Position 4310: 6.306444311318323e-06
Position 161: 6.008345512891706e-06
Position 283: 5.962446715072061e-06
Position 3847: 5.880999804248765e-06
Position 4595: 5.775857540111047e-06
Position 3075: 5.174743491803113e-06
Position 3787: 5.074257641052164e-06
Position 3826: 4.450610022520025e-06
Position 5039: 3.7594425791021042e-06
Position 767: 3.689291313996157e-06
Position 85: 3.4063181347191914e-06
Position 916: 2.836678116020666e-06
Position 5147: 2.5673722776224704e-06
Position 517: 1.7432404200476104e-06
Position 6572: 1.63645029381447e-06
Position 3834: 1.5065030781363408e-06
Position 6991: 1.3332515266349138e-06
Position 3694: 8.237714340340058e-07
Position 3367: 7.276726370760215e-07
Position 4291: 6.966051463058734e-07
Position 3630: 6.360165608358547e-07
Position 3433: 6.012154012669893e-07
Position 3379: 5.743599287751946e-07
Position 4448: 4.970486907619979e-07
Position 3582: 3.6226279203659646e-07
Position 3491: 3.064852009709457e-07
Position 3763: 1.795141162307217e-07
Position 3793: 1.4303745310788774e-07
Position 3779: 1.2077678187481975e-07
Position 3742: 1.1379312016710407e-07
Position 98: 7.620523047936987e-08
Position 3454: 6.150213824822792e-08
Position 257: 5.3507351833318074e-08
Position 328: 3.30213379070555e-08
Position 157: 3.218054947987093e-08
Position 822: 2.7785204615079214e-08
Position 700: 2.5542504884897844e-08
Position 104: 2.1389272015475227e-08
Position 177: 2.0715727212157498e-08
Position 108: 1.9755853600547595e-08
Position 3767: 2.5677902055506226e-11
Position 3640: 1.0955846566632756e-11
