Gene = Henmt1
Position 2604: 8.547079190838278e-08
Position 1194: 7.914873004522325e-08
Position 2109: 6.160882960479089e-08
Position 641: 5.889684515548533e-10
Position 2849: 7.496932218169074e-11
Position 2602: 6.261476855319076e-11
Position 1459: 2.2012622563036157e-11
Position 2299: 1.7981583597641196e-11
Position 679: 1.8234405744705508e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12726: 0.9982797886544511
Position 17530: 0.9328841554619451
Position 1184: 0.8714538002161422
Position 2084: 0.8364331950359575
Position 18457: 0.7358007359454984
Position 19825: 0.732474991075268
Position 2642: 0.6789606717513011
Position 13715: 0.4935080029999298
Position 9552: 0.4832161653244125
Position 8727: 0.3421848004318398
Position 2499: 0.20934059979313407
Position 18972: 0.18344514968865933
Position 1888: 0.16507375392903081
Position 17828: 0.1464203413043082
Position 6092: 0.11750095362016025
Position 10048: 0.09434605391722514
Position 9594: 0.08369271467979836
Position 8693: 0.07663298428663395
Position 9932: 0.06212707291312727
Position 6109: 0.055898932457813674
Position 2122: 0.054512942353283904
Position 1221: 0.02877742822893143
Position 9148: 0.01942840813099855
Position 231: 0.016266455952636188
Position 4582: 0.01605009149303784
Position 8776: 0.015834453862488024
Position 9489: 0.01539205532230409
Position 189: 0.01501566604282962
Position 1577: 0.01283278356831452
Position 2127: 0.01264026625816166
Position 3354: 0.012111174141992812
Position 18121: 0.011769808817668714
Position 1430: 0.01041160636809861
Position 2597: 0.009803704754910008
Position 4615: 0.009465789289443322
Position 175: 0.009186010203015892
Position 18993: 0.008659239374867955
Position 224: 0.008429889650506228
Position 2673: 0.008046987889000368
Position 20330: 0.007946956579408809
Position 1247: 0.006226340764011057
Position 1710: 0.005381742016063458
Position 1779: 0.0041045197122066045
Position 20555: 0.003031127312248483
Position 19070: 0.0030267047378011863
Position 1808: 0.0029417217620403254
Position 276: 0.0029246188884264755
Position 730: 0.0026693756812020794
Position 18099: 0.0026237559766953598
Position 18278: 0.002538439446687478
Position 13973: 0.0021153049915394358
Position 1896: 0.0019247046813719378
Position 1294: 0.0016762796863050375
Position 157: 0.001518080653564151
Position 2163: 0.001398924125210716
Position 19481: 0.0013740845185323234
Position 1688: 0.001199038582944158
Position 18159: 0.0011511599714080665
Position 3393: 0.001014642427017074
Position 2106: 0.000973766858557259
Position 2012: 0.0009022857221911825
Position 1530: 0.0008907608551093758
Position 2055: 0.0008798541399560572
Position 17807: 0.0008081822822918212
Position 2031: 0.0007771494696109306
Position 3063: 0.0007415859500154061
Position 2445: 0.0007011912151655662
Position 747: 0.000689293782629162
Position 2650: 0.0006603896563947436
Position 3408: 0.0005849708831039515
Position 4561: 0.0004795815063172949
Position 1815: 0.0004446946536668345
Position 1102: 0.0003974826792941579
Position 651: 0.0003332995203499465
Position 3421: 0.00030221357971197294
Position 933: 0.0002878517012693601
Position 280: 0.00025764885802413647
Position 1201: 0.00025121661660651624
Position 153: 0.00024589044863718444
Position 2022: 0.00023084295381928818
Position 1072: 0.00022970521397836313
Position 1138: 0.00021912204352848502
Position 2462: 0.00020858687084559268
Position 2095: 0.0001938853121324611
Position 966: 0.00019118162969815062
Position 590: 0.00019014759580960686
Position 3519: 0.00018946211105860675
Position 2330: 0.0001881171502746338
Position 238: 0.00018471474570471862
Position 791: 0.0001777790010109997
Position 2168: 0.0001757136571912462
Position 2676: 0.00017282578517196451
Position 2061: 0.0001625149320539291
Position 1130: 0.0001587207694293484
Position 6121: 0.0001574393719042846
Position 1736: 0.00014425228567297764
Position 2040: 0.00014104406745089052
Position 3780: 0.00013651928940018905
Position 1410: 0.0001332619541161682
Position 559: 0.00011889638087871075
Position 296: 0.00011039070784973113
Position 5597: 0.00010769125909810642
Position 1093: 9.695942962656645e-05
Position 1918: 8.540607372865846e-05
Position 3717: 7.9118707481653e-05
Position 252: 7.245491836816439e-05
Position 1923: 6.962484933841309e-05
Position 1297: 6.954896072085953e-05
Position 435: 6.886917143671329e-05
Position 685: 6.798258836703215e-05
Position 303: 6.575971676625859e-05
Position 1058: 5.6551036100117885e-05
Position 1979: 5.582360086208345e-05
Position 316: 5.423019870806761e-05
Position 3122: 4.695977882535569e-05
Position 143: 4.544840533865497e-05
Position 1121: 4.459736399196064e-05
Position 6772: 4.448940561984357e-05
Position 4845: 4.4048600065435135e-05
Position 3938: 4.196880271707068e-05
Position 3541: 4.1627128992124693e-05
Position 1145: 3.91281398202298e-05
Position 1249: 3.8899128107878724e-05
Position 310: 3.6360154263673895e-05
Position 788: 3.182969551265541e-05
Position 7098: 3.151118761262473e-05
Position 322: 2.9941063086661505e-05
Position 10274: 2.459882471252099e-05
Position 9330: 2.0515069738608574e-05
Position 6886: 1.9881221032138594e-05
Position 3364: 1.7715008970376605e-05
Position 919: 1.5443750184702665e-05
Position 2564: 1.4186553873738267e-05
Position 6519: 1.4122368219135795e-05
Position 6405: 1.3480749211490651e-05
Position 7168: 1.295829630784148e-05
Position 2503: 1.293857527692294e-05
Position 289: 1.1664843824295594e-05
Position 657: 1.1236852703847209e-05
Position 10232: 1.0948824741602185e-05
Position 5526: 1.0882275763847111e-05
Position 3035: 1.0251069968262799e-05
Position 5380: 9.62033010403642e-06
Position 420: 7.200312874341318e-06
Position 820: 6.815224338289381e-06
Position 4954: 6.60580556250543e-06
Position 5645: 6.6050282289315285e-06
Position 7682: 6.444795539168502e-06
Position 466: 5.937111792881932e-06
Position 1996: 5.905121179360495e-06
Position 333: 5.105434600387445e-06
Position 7591: 5.015121970472305e-06
Position 7490: 4.839447409029526e-06
Position 369: 4.6570496325310965e-06
Position 8171: 4.654453871822731e-06
Position 701: 4.452901964312219e-06
Position 4304: 4.075389141892154e-06
Position 1256: 4.037948169138279e-06
Position 7291: 3.6775955613961345e-06
Position 6849: 2.683767261181602e-06
Position 2537: 2.6592426786154443e-06
Position 6490: 1.9225019884545833e-06
Position 5670: 1.5690014634995735e-06
Position 5771: 1.4501429512958518e-06
Position 5409: 1.2621959299119154e-06
Position 4102: 1.2006771513981523e-06
Position 5023: 1.1862218798019117e-06
Position 2534: 1.1478354162206525e-06
Position 5055: 1.017286197528536e-06
Position 4343: 7.442421871111058e-07
Position 1085: 7.135579261646122e-07
Position 2881: 6.245722304088264e-07
Position 2956: 6.102911936279968e-07
Position 3097: 5.490888934301892e-07
Position 5193: 3.282352984379244e-07
Position 3873: 9.038373242962336e-08
Position 3804: 2.959545333326537e-08
Position 2506: 2.2490331804592862e-08
Position 1581: 1.5163321911952902e-08
Position 3977: 1.1217083274620362e-08
Position 3700: 5.649860844997082e-09
Position 298: 2.736618094000344e-11
Position 530: 1.3476312326522352e-12
Position 536: 8.775764024437564e-13
Position 343: 4.886639449207567e-13
Position 608: 4.589358972998352e-13
Position 372: 4.370798109748282e-13
Position 510: 3.7971351296370346e-13
Position 326: 3.578653035680692e-13
Position 347: 2.3871579946630075e-13
Position 366: 8.066963793434542e-14
Position 663: 3.2478960885656444e-14
