Gene = Vgf
Position 787: 5.160268237505362e-05
Position 551: 3.784911213128295e-05
Position 479: 3.402733321674872e-05
Position 3105: 2.3070183825863265e-05
Position 810: 1.6693093511244284e-05
Position 793: 1.2020894060040635e-05
Position 3176: 1.1622573128245912e-05
Position 3263: 7.5111878915143756e-06
Position 3102: 6.165891462609177e-06
Position 751: 4.976214315769801e-06
Position 537: 4.314200970048572e-06
Position 830: 3.105997862062765e-06
Position 843: 2.902009823183931e-06
Position 643: 2.1459247791427897e-06
Position 516: 1.9908444992328746e-06
Position 832: 1.817285031167427e-06
Position 542: 1.7621077129175932e-06
Position 656: 1.7533536862139137e-06
Position 573: 1.6972137871249253e-06
Position 834: 1.5680778362590116e-06
Position 1555: 5.010022103704589e-07
Position 1460: 3.580357189651359e-07
Position 149: 2.09504062761685e-07
Position 378: 1.7219737648444883e-07
Position 530: 1.3597607393102757e-07
Position 627: 8.925503319811312e-08
Position 619: 6.266019151341834e-08
Position 712: 5.140756327594501e-08
Position 293: 2.722914818462215e-08
Position 291: 2.2894443877350575e-08
Position 758: 1.476211100363839e-08
Position 134: 1.1274079940905654e-08
Position 321: 4.042067821324577e-09
Position 299: 3.2317748638387074e-09
Position 859: 2.692012447337544e-09
Position 979: 2.6440017537403996e-09
Position 317: 1.749014520426486e-09
Position 580: 1.077690935960547e-09
Position 485: 9.308960870982357e-10
Position 340: 4.881042353658679e-10
Position 353: 4.451957506629754e-10
Position 652: 4.26182674587391e-11
Position 342: 1.0746771018854928e-11
Position 127: 8.757702927400666e-13
Position 100: 5.076947930744432e-13
Position 97: 1.0428173291766415e-13
Position 106: 3.3238686289683797e-15
Position 91: 2.599364094399512e-16
Position 121: 2.4746553030703474e-16
Position 75: 1.4353201561011917e-16
