Gene = Tapt1
Position 2909: 0.012902769204567446
Position 407: 0.012362983376482974
Position 1469: 0.011629000382832825
Position 4483: 0.010497267042475618
Position 4105: 0.010199549419388259
Position 8104: 0.00968839236323866
Position 9835: 0.009659793574916498
Position 9731: 0.00892235731934197
Position 3110: 0.008108446951857208
Position 3947: 0.008064391269098777
Position 11009: 0.006927039278613699
Position 2840: 0.005966815829048708
Position 5817: 0.005951507888901265
Position 6186: 0.005311965834358896
Position 3067: 0.004931157993946986
Position 4176: 0.0042843881904621964
Position 2249: 0.003477833054105823
Position 8667: 0.0030231260481208277
Position 2708: 0.002278464517529164
Position 4810: 0.0019852234200511813
Position 3646: 0.0019089061319579046
Position 8654: 0.0018550595280123331
Position 4023: 0.0018334073773325532
Position 2387: 0.001701888760368704
Position 1403: 0.0015743884378499593
Position 9987: 0.0015058929348658009
Position 422: 0.0013996364657790344
Position 2093: 0.0012927569068146739
Position 4218: 0.0012048508140641118
Position 963: 0.0011810381238679367
Position 366: 0.001007726327192418
Position 2285: 0.0009009193446615421
Position 3416: 0.0008852319229843658
Position 2567: 0.00086261878387929
Position 3623: 0.0007631789091768894
Position 879: 0.0007221781212651137
Position 855: 0.000715409509964684
Position 635: 0.0006514882348764041
Position 3979: 0.0006500050006366786
Position 6933: 0.0006410563097091348
Position 1720: 0.0005902142660208814
Position 1502: 0.0005242553149654972
Position 1747: 0.0004161283590517281
Position 3982: 0.00040427243798777084
Position 5786: 0.0003664134733608006
Position 382: 0.0003414942045833437
Position 3908: 0.00033409249746699997
Position 6514: 0.0002886014099134325
Position 6472: 0.0002769039528185519
Position 3545: 0.00027638480715680305
Position 2316: 0.000255017169066939
Position 1329: 0.00021862499374315469
Position 2139: 0.00021470968058710487
Position 299: 0.00021307421643093044
Position 1387: 0.00020881501090463367
Position 899: 0.00018104677301961628
Position 1475: 0.0001628161213185643
Position 1862: 0.00015535277078998928
Position 1134: 0.0001437477501285031
Position 2648: 0.00012875788826709246
Position 2034: 0.0001277340326869678
Position 480: 0.00012483054974251584
Position 2356: 0.0001017465063987824
Position 3366: 8.896833087898975e-05
Position 3835: 8.041784110179473e-05
Position 1304: 8.011984238327851e-05
Position 2599: 5.8099959638147186e-05
Position 2061: 4.45256755748354e-05
Position 2206: 4.3027813575222145e-05
Position 2223: 4.221923379924371e-05
Position 1819: 3.0345000675671435e-05
Position 586: 2.5433604768071537e-05
Position 911: 2.25592804441268e-05
Position 3157: 2.1089781237974514e-05
Position 2937: 2.0881815542501138e-05
Position 4398: 7.819140201217836e-06
Position 486: 3.592554443801586e-06
Position 505: 3.5680560045800167e-06
Position 538: 2.5305649027581406e-06
Position 418: 1.984712986972452e-06
Position 458: 1.931440568354194e-06
Position 690: 1.5068405506574111e-06
Position 1979: 1.3739816560587579e-06
Position 508: 1.2037478859193757e-06
Position 1436: 1.1452866159006805e-06
Position 460: 7.840889338532988e-07
Position 435: 7.174472099978e-07
Position 795: 5.679539632294353e-07
Position 925: 4.780516170337568e-07
Position 528: 4.318347569103014e-07
Position 867: 3.752952362996294e-07
Position 811: 2.9971036248148213e-07
Position 774: 2.42973638042761e-07
Position 998: 2.3395628866767742e-07
Position 748: 2.1291124609100616e-07
Position 641: 1.225838487745729e-07
Position 591: 5.961084121221275e-08
Position 555: 5.850899391214452e-08
Position 1413: 4.4327769343589876e-08
Position 919: 3.956352717173549e-08
Position 1541: 3.707328201926007e-08
Position 1506: 3.33816892991714e-08
Position 667: 3.054496444386686e-08
Position 1009: 7.009402850406354e-09
Position 1043: 9.427178041772114e-10
Position 931: 6.675918166700291e-10
Position 208: 6.499703054747404e-11
Position 648: 2.2512633069520142e-11
