Gene = Ufc1
Position 467: 6.986602864400846e-06
Position 790: 6.523421030925639e-06
Position 591: 6.4426307481610516e-06
Position 491: 4.730989368070191e-06
Position 1564: 4.577754322748871e-06
Position 640: 1.935304101958595e-06
Position 429: 1.7982360073890234e-06
Position 221: 1.3131856558531777e-06
Position 261: 5.3975215282489165e-08
Position 297: 3.485531965124195e-08
Position 406: 2.9580774576619303e-08
Position 5894: 2.6312999192524632e-08
Position 446: 2.0692965801675555e-08
Position 5920: 1.877961976704574e-08
Position 245: 6.0763201818679136e-09
Position 5862: 4.710784290601727e-09
Position 295: 9.858945573414261e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5076: 0.9862335819524367
Position 4807: 0.8754038675997877
Position 5429: 0.8392797697392307
Position 5762: 0.8144758764019248
Position 3309: 0.7936866888099121
Position 196: 0.7353605823566391
Position 6052: 0.6332554635441888
Position 3603: 0.3210538123747748
Position 2259: 0.18572176936874854
Position 5958: 0.10141217091716764
Position 1369: 0.09886261236889964
Position 4787: 0.08006775635763747
Position 3846: 0.070504797288791
Position 6202: 0.06972665795337452
Position 657: 0.06330475301331061
Position 2346: 0.062290323536758334
Position 5305: 0.060725886355769115
Position 2052: 0.04157061954585204
Position 245: 0.03547303232071534
Position 4691: 0.03151207605381507
Position 2280: 0.025829568396781855
Position 2318: 0.024319713446227527
Position 3273: 0.01819611876842315
Position 267: 0.017075077804576403
Position 3365: 0.01603765177612017
Position 6071: 0.014451307565465128
Position 6094: 0.014204258742499332
Position 491: 0.012421562046831397
Position 6033: 0.009038339950036245
Position 201: 0.007936727716991448
Position 4125: 0.007756318312340434
Position 4171: 0.007528296838643305
Position 1652: 0.007445723764181616
Position 5046: 0.007430395659546129
Position 1429: 0.00627362852313452
Position 4765: 0.005075414074932485
Position 6097: 0.005037110916891908
Position 5469: 0.0048880169473425
Position 5810: 0.004861477434267594
Position 3004: 0.0046857639316020905
Position 5702: 0.004426438929329152
Position 4654: 0.004360866008618508
Position 3701: 0.004124564704598983
Position 5381: 0.004053818838827388
Position 3607: 0.003569608286667956
Position 682: 0.0032256394965230186
Position 4220: 0.003072993781880439
Position 5994: 0.0026880239592727362
Position 2195: 0.0025552152545915297
Position 3850: 0.002360722402744423
Position 303: 0.0022413482547351243
Position 5923: 0.0014528190468337454
Position 2261: 0.0014489228524191154
Position 4070: 0.0013123686470805365
Position 6404: 0.001208138053626059
Position 6337: 0.0012005340872874265
Position 560: 0.0011857693030115316
Position 1038: 0.0011605105650989952
Position 3537: 0.0011491885929473921
Position 5965: 0.001106384907674214
Position 5634: 0.0009199658684052218
Position 3974: 0.0009133625379433317
Position 2072: 0.0008771045372668337
Position 3341: 0.0008449481282155203
Position 5580: 0.00081829935119224
Position 5720: 0.0008029481303514973
Position 3660: 0.0007593992840027189
Position 3344: 0.0007463603442977222
Position 6363: 0.0007432985900569565
Position 2350: 0.0007157902450685484
Position 2552: 0.0006850470966751225
Position 4771: 0.0006617510464400475
Position 6308: 0.0006325418499773896
Position 1388: 0.000595739607834738
Position 170: 0.0005626709764337748
Position 4965: 0.0005387692126216622
Position 1336: 0.0005353234432466241
Position 5704: 0.0005241494638881306
Position 5245: 0.0004957569424095976
Position 318: 0.00048406310977541176
Position 5007: 0.0004732918612430572
Position 5274: 0.00033818786166426413
Position 5675: 0.000326287615563761
Position 4954: 0.0003176704541821655
Position 156: 0.00031558481347577263
Position 6022: 0.0003086267923579607
Position 107: 0.0002494512581869481
Position 1452: 0.0002471784398721793
Position 5219: 0.00023633047508640087
Position 337: 0.0002360392930776206
Position 6360: 0.0002306950945388887
Position 4968: 0.00021543730666386722
Position 1162: 0.00019078120431428218
Position 5386: 0.00017505499454876475
Position 1077: 0.0001657202809639413
Position 5024: 0.00016218333489828444
Position 702: 0.00015521241164127438
Position 4403: 0.00013188369167716347
Position 3218: 0.00012864241100105108
Position 279: 0.00011621155526635331
Position 5348: 0.00011020147702935128
Position 6272: 0.00010089031433097194
Position 6240: 7.979489646522116e-05
Position 1431: 6.705695531373384e-05
Position 1998: 6.66365171757049e-05
Position 5351: 6.633776429242683e-05
Position 421: 6.570575065031378e-05
Position 6446: 6.251149794872811e-05
Position 6428: 6.222239298504686e-05
Position 5258: 5.5244018523827344e-05
Position 3503: 5.295044645817398e-05
Position 567: 4.813256990399171e-05
Position 1446: 4.3318991858863834e-05
Position 4447: 3.805495565869379e-05
Position 5601: 3.010663692710544e-05
Position 556: 2.449866220997245e-05
Position 634: 2.060509295138188e-05
Position 583: 1.9091470188665476e-05
Position 5283: 1.8681759707892643e-05
Position 5122: 1.505481299827594e-05
Position 4418: 1.5038488393714482e-05
Position 424: 8.208534394008716e-06
Position 5252: 6.721109175377368e-06
Position 5285: 6.450601425357494e-06
Position 357: 6.065792727276878e-06
Position 1426: 5.641719826235744e-06
Position 221: 2.863712270555655e-06
Position 619: 2.5247250506624384e-06
Position 5021: 2.4580172377465483e-06
Position 473: 2.3927753640819295e-06
Position 5592: 1.9146422117426287e-06
Position 692: 1.2800287379813152e-06
Position 5640: 1.23895953290958e-06
Position 711: 9.424000625489046e-07
Position 609: 9.365799672176775e-07
Position 217: 7.440339057617151e-07
Position 366: 3.39566139852536e-07
Position 228: 2.3720263324636925e-07
Position 378: 2.1119852611427897e-07
Position 395: 1.1243226282856159e-07
Position 5141: 3.792111777404766e-08
Position 5489: 3.3425394358678493e-08
Position 369: 1.990557962977111e-09
