Gene = Veph1
Position 218: 0.00019781004837106164
Position 1905: 0.00015944008890600095
Position 1317: 0.0001523955076862821
Position 2656: 0.00012499534896459795
Position 1722: 0.00010695749327846695
Position 134: 9.511912696511039e-05
Position 1125: 9.364750496464104e-05
Position 1349: 9.259815440987636e-05
Position 1284: 7.81224269014464e-05
Position 2029: 5.671053800007441e-05
Position 992: 4.4707136864763274e-05
Position 1417: 4.3269254444259846e-05
Position 636: 4.2547555196840336e-05
Position 125: 3.808900797542227e-05
Position 1307: 3.763035238054455e-05
Position 472: 2.670753029470591e-05
Position 1010: 2.4857271721577766e-05
Position 781: 2.2164849044048968e-05
Position 171: 1.76461762695539e-05
Position 609: 1.551905862351759e-05
Position 309: 1.5056689249447626e-05
Position 498: 1.4433500058749334e-05
Position 180: 1.3244488414973093e-05
Position 598: 1.3032373306904547e-05
Position 581: 1.206251882702502e-05
Position 147: 1.0048845879221798e-05
Position 953: 9.595337384887245e-06
Position 1428: 7.881456945535107e-06
Position 655: 5.688020119441485e-06
Position 1377: 3.005313060977128e-06
Position 1196: 2.5669799458938143e-06
Position 2099: 2.4671877617695614e-06
Position 300: 1.3534276442558448e-06
Position 378: 1.2876081524486527e-06
Position 1090: 2.621167515996456e-07
Position 188: 1.8693692016018044e-07
Position 234: 1.047778172859034e-07
Position 439: 8.250911840306247e-08
Position 290: 5.0496551128182506e-08
Position 313: 3.537292429216566e-08
Position 318: 2.5689487705969995e-08
Position 280: 2.24398746450803e-08
Position 360: 2.020486943184383e-08
Position 294: 1.5235685991269728e-08
Position 323: 8.946053733765253e-09
Position 325: 5.808262266552283e-09
Position 339: 5.220912540903232e-09
Position 502: 1.5135623932796322e-09
Position 661: 1.0609236025604966e-09
Position 444: 1.0385774584354354e-09
