Gene = Naa80
Position 2243: 0.005372982358127681
Position 455: 0.00516195945772358
Position 2997: 0.0048121863160884275
Position 2701: 0.004606351390827967
Position 472: 0.0039035229737835807
Position 1960: 0.0038588250635286916
Position 280: 0.003528444635942802
Position 285: 0.003438563249755873
Position 894: 0.003315639051450244
Position 3237: 0.002971784365479103
Position 343: 0.002965157402902223
Position 2371: 0.0029281127533902357
Position 425: 0.0028537261270254175
Position 3899: 0.002839352073088307
Position 4392: 0.0025408633163435303
Position 409: 0.002528606158695129
Position 2268: 0.0023381724092272514
Position 1298: 0.0022913043958558096
Position 2599: 0.0021381359374993973
Position 3037: 0.0018433147699356868
Position 2011: 0.0016433325767533733
Position 4350: 0.0013774855668520737
Position 4399: 0.0012716140090050557
Position 4026: 0.0011188015812889293
Position 4361: 0.0010668960092032162
Position 224: 0.0010323179036888666
Position 749: 0.0008994892897778125
Position 1572: 0.0006943954467559002
Position 817: 0.0006808890958665238
Position 574: 0.0006486024223978956
Position 653: 0.0005544414119657799
Position 2631: 0.0005321581539784234
Position 2053: 0.0005234967821437747
Position 1862: 0.0005053889357340878
Position 2113: 0.0005014342874515359
Position 1458: 0.0004691146268097216
Position 602: 0.0004464004992599343
Position 1389: 0.00044047807485483463
Position 234: 0.000423449872362028
Position 1106: 0.00042312993653428644
Position 1482: 0.00038787488239127
Position 1612: 0.00035704132790929417
Position 1357: 0.00034585701879992037
Position 1003: 0.0003216743042532117
Position 729: 0.000291775931762553
Position 166: 0.00027587552505116685
Position 160: 0.00025984235518710524
Position 2511: 0.00023448498611564108
Position 1896: 0.0002236246804747126
Position 3669: 0.000223432154631233
Position 932: 0.00022190870074706648
Position 1590: 0.0002179265605561779
Position 1576: 0.00021104722209404805
Position 770: 0.00020436754601930906
Position 418: 0.00019785000172161331
Position 392: 0.00018052595821696054
Position 1902: 0.00017355594213442282
Position 2119: 0.00014969579748957975
Position 2139: 0.00014451870225226713
Position 2195: 0.000123989736135988
Position 2532: 0.0001007620007366939
Position 2540: 6.853471542186477e-05
Position 1841: 5.11870653375205e-05
Position 1675: 2.7948258119064148e-05
Position 1664: 2.386223941107889e-05
Position 2164: 2.3478877221657525e-05
Position 1769: 2.173701336046998e-05
Position 503: 1.3977721036906854e-05
Position 353: 4.5443482732717865e-06
Position 498: 2.2014326809319986e-06
Position 1702: 1.6222204840167432e-06
Position 496: 1.320924976579202e-06
Position 171: 3.6655568458194594e-08
Position 1275: 2.1096562741085338e-08
Position 1054: 2.0864256037645284e-08
Position 1162: 1.9739853079419655e-08
Position 515: 1.547884226042589e-08
Position 1025: 1.5082614934834764e-08
Position 962: 1.4761340817923571e-08
Position 110: 1.0304992368093162e-12
Position 105: 2.6698318580816565e-13
Position 117: 1.7166087022650792e-14
Position 122: 1.2496562089705357e-14
Position 88: 1.0753852545010007e-15
Position 93: 5.737942390868505e-16
Position 102: 5.255761637288513e-16
