Gene = C2cd6
Position 6359: 0.0005320123499899332
Position 3036: 0.0005038066334741504
Position 6151: 0.0004058796976409968
Position 4673: 0.00039269363217169406
Position 1422: 0.00038235995260577755
Position 4358: 0.00038145389311499566
Position 9561: 0.00037320230369037807
Position 6519: 0.0003445647233939434
Position 5327: 0.00032074934883704204
Position 8080: 0.00029401855374250774
Position 2848: 0.0002826444865388432
Position 4651: 0.00027968318629731755
Position 817: 0.0002691851456385481
Position 7350: 0.0002634359834513235
Position 4182: 0.0002577805462799319
Position 519: 0.0002521285774734003
Position 7905: 0.00023775580089472568
Position 2368: 0.00023181977545418792
Position 5417: 0.00022604052417155848
Position 6281: 0.00021911139761961277
Position 4217: 0.00021357636409932902
Position 179: 0.00021115170778633884
Position 2693: 0.00019009722875704802
Position 2305: 0.0001895453654785463
Position 11418: 0.00018946650039474507
Position 3082: 0.00017320562223346493
Position 6937: 0.00016639185086440777
Position 5217: 0.00016220589050905705
Position 7740: 0.0001613561044976842
Position 301: 0.00014817009161628974
Position 4756: 0.00013794859305486023
Position 7995: 9.939624272814234e-05
Position 4593: 9.897712877185568e-05
Position 3383: 9.857115727074766e-05
Position 1643: 9.578495104027902e-05
Position 636: 6.94987744334557e-05
Position 276: 6.911583193754051e-05
Position 5675: 6.876254911158239e-05
Position 1558: 6.654965214034525e-05
Position 582: 6.4690074936338e-05
Position 6771: 5.787720938846537e-05
Position 3337: 5.713787816382857e-05
Position 7686: 5.679450329284998e-05
Position 5373: 5.326544423438752e-05
Position 7098: 5.1365627531992916e-05
Position 7072: 4.27271188269647e-05
Position 3320: 4.189760812061682e-05
Position 4402: 4.084402199512463e-05
Position 822: 4.0608523358501734e-05
Position 3173: 3.6996064224131434e-05
Position 6731: 3.398184934586012e-05
Position 5908: 3.386064017199357e-05
Position 3108: 2.9808453611202277e-05
Position 667: 2.9585551723910718e-05
Position 3211: 2.75556125628948e-05
Position 5921: 2.6060680942926148e-05
Position 3800: 2.4656107437145635e-05
Position 5047: 2.3697705759822915e-05
Position 1043: 2.36961467899378e-05
Position 2312: 2.280686211945674e-05
Position 4828: 2.075898644493692e-05
Position 4494: 1.967680468501363e-05
Position 5457: 1.931850929444892e-05
Position 3741: 1.8845180162535776e-05
Position 5848: 1.851843176319147e-05
Position 3296: 1.8281960090826875e-05
Position 5618: 1.8046949544757113e-05
Position 5621: 1.662378418909233e-05
Position 2608: 1.4610743543058521e-05
Position 2336: 1.348705046369513e-05
Position 2665: 1.2049368900949479e-05
Position 2893: 1.1882333644191038e-05
Position 865: 1.1174997424347554e-05
Position 1572: 1.1051562275059122e-05
Position 4908: 1.0801292731949373e-05
Position 4806: 1.0231795175236657e-05
Position 3751: 9.077787094782037e-06
Position 1388: 8.285132644823854e-06
Position 138: 8.147382488394039e-06
Position 1406: 7.55917151598037e-06
Position 480: 6.572532934050556e-06
Position 2755: 6.324578318799338e-06
Position 1017: 5.698287266819886e-06
Position 3230: 5.6362127630224855e-06
Position 243: 4.838324306840788e-06
Position 764: 4.652394595264115e-06
Position 1675: 4.550981174643429e-06
Position 2244: 4.114280725261539e-06
Position 3234: 3.93449401808801e-06
Position 2223: 3.7246847327152467e-06
Position 246: 3.6442874220567875e-06
Position 642: 3.509441072884872e-06
Position 1354: 3.39045128413632e-06
Position 6687: 3.3536875409221888e-06
Position 1333: 3.2982141762933777e-06
Position 159: 2.8555016488074605e-06
Position 1645: 2.63680133014901e-06
Position 992: 2.5115088568700536e-06
Position 1046: 2.502804247154902e-06
Position 203: 1.5754206280603459e-06
Position 147: 1.3927434769775628e-06
Position 121: 1.3759090318569069e-06
Position 2854: 5.793034588551304e-07
Position 755: 2.8260798582414554e-07
Position 322: 2.405554092514847e-07
Position 319: 2.185979619753259e-07
Position 348: 2.1161619591411745e-07
Position 944: 2.0864188314281557e-07
Position 342: 1.4484665067043494e-07
Position 608: 1.0666428445581595e-07
Position 208: 1.0579416692233305e-07
Position 104: 8.101929777909996e-08
Position 278: 8.011199999406822e-08
Position 605: 7.110789483411391e-08
Position 717: 5.9553060338294004e-08
Position 999: 4.6185756101010726e-08
Position 91: 1.3555425727153467e-08
Position 532: 1.0865574988949112e-08
Position 194: 1.0655938903246083e-08
Position 230: 8.986054417430846e-09
Position 327: 7.292396165600189e-09
Position 592: 7.1922637114570765e-09
Position 372: 7.156501785120169e-09
Position 541: 7.020836614982271e-09
Position 216: 5.670276103651601e-09
Position 602: 3.8179163913397594e-09
Position 93: 3.4451275069176032e-09
Position 615: 2.5243153151131564e-09
Position 360: 2.123590635764009e-09
Position 407: 2.0630684672866334e-09
Position 501: 1.9360490867413758e-09
Position 365: 1.6202072092116414e-09
Position 355: 1.4642191284435408e-09
Position 647: 1.420281022899647e-09
Position 211: 8.431745488040476e-10
Position 385: 4.920349340236763e-10
Position 379: 4.466432015708759e-10
Position 448: 3.5537590427639974e-10
Position 872: 3.5252040268610036e-10
Position 68: 3.521384437253133e-10
Position 690: 1.8518050009288396e-10
Position 421: 1.1846380945290048e-10
Position 440: 7.927288942021504e-11
