Gene = Ndufc2
Sorted 3' Splice Sites (High to Low Probability):
Position 6862: 0.5737429941656812
Position 7615: 0.3846864956684188
Position 4523: 0.16441158105736764
Position 3873: 0.11733667098526994
Position 7168: 0.05747674637098304
Position 7260: 0.0403565559608311
Position 5104: 0.031971844241497085
Position 7346: 0.030911081676906108
Position 6178: 0.030189823024605468
Position 4470: 0.029444148611761027
Position 6285: 0.02739305580479227
Position 7070: 0.026095690965292163
Position 492: 0.025677367643381147
Position 3890: 0.0220328187846382
Position 5984: 0.021012018115800175
Position 2876: 0.01384919873826643
Position 2856: 0.010812116670747612
Position 6765: 0.009484394227745713
Position 3841: 0.008812671059507475
Position 2257: 0.007930676810892691
Position 3773: 0.007652894229347693
Position 7542: 0.006686148614377362
Position 2142: 0.005843829222640132
Position 6027: 0.005807736405613544
Position 5244: 0.005428930924302721
Position 5298: 0.005383892643572706
Position 1281: 0.005302365094812548
Position 7784: 0.005298246596156882
Position 1171: 0.004566226749938892
Position 6075: 0.004212660145522262
Position 5015: 0.0039225824919633945
Position 5418: 0.003718492003199577
Position 641: 0.0036142006890292956
Position 5707: 0.003508309430838613
Position 1421: 0.00347926854301598
Position 465: 0.0030391597484685133
Position 1111: 0.00284370811478218
Position 5818: 0.002808414494158787
Position 820: 0.0028024113140185185
Position 3923: 0.0027894975348752896
Position 6876: 0.0027743497592272784
Position 1903: 0.002741012399203948
Position 7620: 0.0023124860725437543
Position 2359: 0.0021656191448746493
Position 185: 0.0020556676583388823
Position 5836: 0.002012866406073032
Position 442: 0.0019312242917898417
Position 145: 0.0016790703537962954
Position 5119: 0.0015258931569349476
Position 4704: 0.0015149821485316828
Position 2083: 0.0014447610602902603
Position 260: 0.0014303120557527353
Position 5998: 0.0013395015586048845
Position 3302: 0.0011612022352029147
Position 4008: 0.001145084649282609
Position 1847: 0.0010806441243164978
Position 5638: 0.0010389656943402624
Position 236: 0.0009452458432452481
Position 7393: 0.0009048801757356484
Position 3733: 0.0008969135269794929
Position 7077: 0.0008823558373387364
Position 4122: 0.0008582861210527632
Position 1288: 0.0008572119216112144
Position 5710: 0.0007980656196813349
Position 7657: 0.0007930042379748719
Position 2666: 0.0006993554614550706
Position 6151: 0.0006939146070466927
Position 1534: 0.0006879212232582923
Position 2496: 0.0006871291597269613
Position 1779: 0.0006735707304460038
Position 6200: 0.0006583904802378047
Position 2201: 0.0006571711410568495
Position 6424: 0.000635008307065973
Position 884: 0.0006230125076803237
Position 561: 0.0006217464454183373
Position 2122: 0.000610950116468436
Position 4830: 0.0006050522604596654
Position 1197: 0.0005887793575327161
Position 1037: 0.0005308063728731786
Position 5859: 0.0005111382035087102
Position 5600: 0.0005105928359315551
Position 5321: 0.00042770202373486365
Position 5356: 0.0004223138785820213
Position 2821: 0.00042218855039709806
Position 627: 0.0004088783512894002
Position 5737: 0.0003998610927236593
Position 4537: 0.00039922425083882513
Position 1260: 0.00039896021208695663
Position 5153: 0.00037723747364472364
Position 3404: 0.0003730594967603002
Position 593: 0.0003635354740865899
Position 2173: 0.0003594146898550143
Position 1350: 0.00035038830040503595
Position 2374: 0.0003493922207219988
Position 1295: 0.00033426080032342885
Position 3365: 0.00033354921042901177
Position 1830: 0.0003068816936381522
Position 1405: 0.00027658649224083544
Position 2832: 0.00027498402114727673
Position 2412: 0.00026703728021239905
Position 1468: 0.0002579749445260122
Position 3632: 0.00025644464812161414
Position 4073: 0.0002523687422473772
Position 3267: 0.0002513147534235891
Position 4214: 0.00024440085037999085
Position 2558: 0.00022675467320187968
Position 2646: 0.00020332299545573542
Position 1374: 0.00019569044116564654
Position 2469: 0.00019446920282893977
Position 2395: 0.0001838577612903581
Position 2416: 0.00017677450994278246
Position 2594: 0.00015199307918321053
Position 3078: 0.00014588855357162923
Position 1396: 0.00014429898717182945
Position 1698: 0.0001382153090832306
Position 2315: 0.0001347757977959536
Position 4186: 0.00013387695835292998
Position 1088: 0.00012825061842049626
Position 3385: 0.00012664052483503916
Position 3237: 0.00011858789682468137
Position 2003: 0.00010974466832293401
Position 855: 9.965871099877667e-05
Position 751: 9.934039898708451e-05
Position 2019: 8.888818937742382e-05
Position 244: 8.079415083177831e-05
Position 1138: 7.725153525940215e-05
Position 1796: 7.069974718022205e-05
Position 1134: 6.85404154677407e-05
Position 920: 6.454899510179265e-05
Position 2071: 6.33241379267359e-05
Position 712: 6.103893217189105e-05
Position 1504: 5.3885506762740275e-05
Position 795: 4.929128976802941e-05
Position 1432: 3.6723514904840506e-05
Position 1760: 3.6098108025914784e-05
Position 499: 3.507578818322154e-05
Position 1367: 2.9040960396028946e-05
Position 1440: 2.6503474660029276e-05
Position 212: 1.9666999668126254e-05
Position 2923: 1.3103777709514938e-05
Position 2092: 2.2250118716919576e-06
Position 1309: 1.364347654535909e-06
Position 1383: 1.1165450332946766e-06
Position 570: 4.902268285797865e-07
Position 524: 3.852500215715409e-07
Position 648: 3.5786457952567404e-07
Position 2207: 3.3522969229408413e-07
Position 428: 2.0822315777066193e-07
Position 529: 1.781651052102622e-07
Position 151: 1.4352761593831773e-07
Position 515: 8.469275678348424e-08
Position 82: 8.454827666563808e-08
Position 156: 7.049140230391871e-08
Position 652: 5.112128216140681e-08
Position 127: 2.358256719760686e-08
Position 581: 1.9781304028503153e-08
Position 578: 1.8852741459239145e-08
Position 354: 1.6966374276645078e-08
Position 504: 1.538961684678239e-08
Position 675: 1.2982300677129116e-08
Position 395: 9.389849700659385e-09
Position 685: 9.388210158624371e-09
Position 389: 4.13040961711996e-09
Position 349: 2.9409062457803337e-09
Position 87: 2.8067739203345597e-09
Position 107: 1.900717942332749e-09
Position 409: 9.62008393056991e-10
Position 501: 7.884890944086302e-10
Position 351: 6.20639811409448e-10
Position 386: 4.827381053807244e-10
Position 89: 3.7917538965822527e-10
Position 96: 1.6214584878415407e-10
Position 99: 1.1829693396034366e-10
