Gene = 4930432M17Rik
Position 3267: 0.006076030860950078
Position 2060: 0.0060233011015144436
Position 4634: 0.00534719025234425
Position 163: 0.005000621494010281
Position 4125: 0.004687239988350605
Position 292: 0.004447160180309459
Position 8995: 0.0044292382998007696
Position 2166: 0.004143486109907759
Position 3399: 0.00402772351476532
Position 4250: 0.003743949552684681
Position 2032: 0.0035133861549108665
Position 6550: 0.003160386464758274
Position 3854: 0.003086577367608623
Position 2689: 0.002979008099933286
Position 417: 0.0029010926499797893
Position 6232: 0.0028676868099329874
Position 2103: 0.002705398803061897
Position 4993: 0.002593381781083126
Position 9607: 0.0025425050170941564
Position 2454: 0.0025359887683572314
Position 2414: 0.0024369173112742293
Position 7841: 0.002355026486116396
Position 2684: 0.0022425945519787393
Position 7600: 0.0020936966630484134
Position 2418: 0.0020003075825929997
Position 3524: 0.0017568047711485773
Position 6661: 0.0016977687163690853
Position 2483: 0.0016963719059879898
Position 2523: 0.0014493740712085564
Position 6309: 0.0014403367232532814
Position 1242: 0.001376527435932322
Position 2086: 0.001329683744744788
Position 184: 0.001323577572008794
Position 3728: 0.0013158138214970417
Position 1556: 0.0013155531911873987
Position 4045: 0.001266714746995286
Position 2616: 0.0012065705954677139
Position 8778: 0.00109937640097576
Position 2348: 0.0010925580435938156
Position 1952: 0.0010703423307678395
Position 6478: 0.00106832517019588
Position 1669: 0.0009186545656674437
Position 3279: 0.000854453821361303
Position 3675: 0.0008256769260701273
Position 5032: 0.000767714558506912
Position 4450: 0.0007332276367321525
Position 491: 0.0007223394691626115
Position 1876: 0.0007151471879938224
Position 2660: 0.000656274127909081
Position 2036: 0.000631464063121452
Position 378: 0.0006064506035970546
Position 4374: 0.0005188153800417246
Position 1047: 0.0005034290087059655
Position 2527: 0.0004951333226374217
Position 1614: 0.0004521656139540114
Position 975: 0.00043202477118512204
Position 480: 0.00038189399923380194
Position 2469: 0.00037595072309155284
Position 2750: 0.0003614427581895204
Position 4005: 0.0003567518310058124
Position 1636: 0.0002657368912039161
Position 7333: 0.0002502094672943299
Position 165: 0.0002306657630183991
Position 6235: 0.00015295089221971307
Position 1077: 0.00014816726863566338
Position 3962: 0.00014635138108263945
Position 3564: 0.00012628405909185692
Position 138: 0.00012474236519628815
Position 3440: 0.00011623205949601903
Position 199: 0.00010449374421284249
Position 4101: 9.466351195971565e-05
Position 520: 8.285196704208099e-05
Position 3303: 8.214325661096234e-05
Position 430: 7.546172222323032e-05
Position 627: 6.382513400289052e-05
Position 453: 6.0732741120327956e-05
Position 380: 4.990908156420716e-05
Position 126: 4.5845178492946056e-05
Position 3567: 1.8836671174041685e-05
Position 3416: 9.446789813881423e-06
Position 2555: 9.096682783025694e-06
Position 3930: 7.95131552082742e-06
Position 309: 6.8921387914308664e-06
Position 80: 6.4882708001174404e-06
Position 423: 5.767075848703906e-06
Position 1927: 4.788008849654297e-06
Position 206: 3.775474018873467e-06
Position 1922: 3.0792818303999176e-06
Position 410: 2.7822718870144637e-06
Position 4331: 2.227995259933669e-06
Position 504: 1.8679879560879704e-06
Position 82: 1.510939430801379e-06
Position 457: 1.4114783933833654e-06
Position 450: 1.2303466511622246e-06
Position 623: 6.232378346199951e-07
Position 1416: 5.845666438668483e-07
Position 499: 5.367872781151841e-07
Position 432: 5.193785123365069e-07
Position 509: 4.84560730376613e-07
Position 720: 3.285376284640323e-07
Position 770: 1.3579858269289246e-07
Position 1074: 1.257161879124326e-07
Position 700: 9.794540784896916e-08
Position 775: 4.110977740921592e-08
Position 1113: 1.7318508594195594e-08
Position 1086: 1.6180601088489095e-08
Position 782: 1.5536877391895343e-08
Position 798: 1.0413916708001662e-08
