Gene = Trip4
Position 15810: 0.0021442990056162814
Position 942: 0.002075941764261367
Position 4594: 0.0020709886204700414
Position 2094: 0.0019350878728072556
Position 6338: 0.0018582450776396453
Position 6992: 0.0016952798499481833
Position 15184: 0.0015681263135361805
Position 439: 0.0015598928305636743
Position 7061: 0.0014492689754190197
Position 5913: 0.0011235497554053756
Position 838: 0.001097190269990139
Position 12405: 0.0010873152439357854
Position 535: 0.0009294119139698261
Position 979: 0.0007243309500413527
Position 748: 0.0006967169095698071
Position 2024: 0.000595209009052165
Position 2077: 0.0005168850052514264
Position 577: 0.0004339288911442442
Position 1089: 0.000426978832308129
Position 333: 0.0003431066283482871
Position 1019: 0.00032325774917957967
Position 9188: 0.0002966588589145635
Position 463: 0.0002952391968124186
Position 4609: 0.00027675728158847376
Position 8795: 0.00025953556444468324
Position 2810: 0.0002557099832265483
Position 362: 0.00019864415734901123
Position 4203: 0.0001793285215567732
Position 7233: 0.00017407065396937474
Position 855: 0.00013639908242910588
Position 1221: 0.00013248676181781566
Position 1864: 0.00012253563472993485
Position 598: 0.00010301254836134301
Position 644: 9.531022506792196e-05
Position 4027: 7.956214376255515e-05
Position 4546: 6.803959299243938e-05
Position 142: 6.646893768610357e-05
Position 7311: 6.514025523134098e-05
Position 443: 6.203666233327637e-05
Position 2344: 5.517200969164069e-05
Position 2337: 5.2306193667512986e-05
Position 615: 5.1406107660175536e-05
Position 659: 4.7199124659811363e-05
Position 4418: 4.672911887302261e-05
Position 602: 4.432205196850749e-05
Position 5063: 4.241893369529434e-05
Position 755: 4.0878711950082056e-05
Position 4086: 4.051784037534542e-05
Position 1293: 3.496486359953083e-05
Position 1579: 3.270336198591203e-05
Position 1255: 3.119286515032136e-05
Position 981: 2.9799972878624128e-05
Position 3197: 2.1877755312267444e-05
Position 641: 2.046945990143095e-05
Position 1660: 2.0324373407770298e-05
Position 3418: 1.734006632035693e-05
Position 718: 1.565799624881141e-05
Position 295: 9.460570859467852e-06
Position 1229: 9.155526963547322e-06
Position 666: 8.525485645628232e-06
Position 109: 7.861584651854327e-06
Position 183: 5.8485868232825485e-06
Position 1608: 5.436905552863199e-06
Position 1466: 5.414757590534326e-06
Position 798: 5.311583056836588e-06
Position 364: 4.954491264863841e-06
Position 399: 4.229412062070086e-06
Position 606: 4.193081129997887e-06
Position 610: 4.165869454676891e-06
Position 344: 3.912358603905333e-06
Position 498: 3.1113818584443315e-06
Position 436: 2.4130387874951833e-06
Position 618: 2.1019247077120664e-06
Position 494: 1.8511459784850056e-06
Position 98: 1.5513683222407568e-06
Position 86: 1.5140681082193053e-06
Position 414: 1.135515168550919e-06
Position 699: 1.0796622033078253e-06
Position 146: 1.011681166521617e-06
Position 791: 1.825034105571451e-07
Position 1981: 1.0082698803734903e-07
Position 1931: 5.5911034560783895e-08
Position 712: 1.758637888586735e-08
Position 408: 1.3898187447268386e-08
Position 668: 1.1164927843715828e-08
Position 452: 5.474885734555731e-09
Position 693: 2.6849683716195395e-09
Position 218: 1.2692285194621028e-09
Position 674: 4.833097467994255e-10
Position 221: 2.0363639409597178e-11
Position 123: 9.025925092716176e-12
Position 229: 3.6387077337094085e-15
