Gene = Dkk2
Position 1604: 0.0007707966172823552
Position 2001: 0.0007693063242983085
Position 2547: 0.0006994839038608255
Position 2660: 0.0006617318656093798
Position 1919: 0.000661692750778442
Position 4930: 0.0006437479739911032
Position 1485: 0.000613792937783902
Position 5262: 0.0006032739128055182
Position 1773: 0.0005935175999919695
Position 6165: 0.0005920420736165502
Position 1628: 0.0005051462910624686
Position 2709: 0.0005009672775544833
Position 2336: 0.0004750918281122163
Position 3975: 0.0004743538662250727
Position 2047: 0.0004586526081581153
Position 4385: 0.00044675502003068736
Position 4644: 0.00041668049890440846
Position 1984: 0.0003630319770993962
Position 3305: 0.00033631871186059456
Position 1745: 0.00032947017934294897
Position 1462: 0.00031317479783031174
Position 4324: 0.0003124950288573505
Position 4262: 0.00030689577748759975
Position 1211: 0.0002972937399865927
Position 3171: 0.0002890188578626347
Position 2796: 0.0002857601698080786
Position 1174: 0.0002614294771810388
Position 2297: 0.00025182554566514665
Position 1379: 0.00018667055784384035
Position 3269: 0.00018419999439686408
Position 821: 0.00011954108775719688
Position 1407: 0.00011898254290263118
Position 2528: 0.00011583615460876799
Position 1073: 0.00011415760291815495
Position 1383: 0.00011368874551489577
Position 1229: 0.00010874586848289292
Position 1891: 0.00010843171184013643
Position 1260: 9.220596521074942e-05
Position 468: 8.912123157014776e-05
Position 554: 8.188753834086345e-05
Position 1041: 8.064111574223599e-05
Position 1124: 5.4932681034431196e-05
Position 603: 4.7265269052125504e-05
Position 342: 2.7733068867937483e-05
Position 653: 1.6398040717102488e-05
Position 254: 8.83700136072908e-06
Position 502: 7.178780499473371e-06
Position 519: 7.088618899577497e-06
Position 315: 5.6040423590430285e-06
Position 252: 3.985604121436172e-06
Position 242: 2.7216869875172373e-06
Position 294: 2.573868498127855e-06
Position 524: 2.199800862888321e-06
Position 202: 1.9493187853347427e-06
Position 309: 1.765498329579521e-06
Position 300: 1.5939418994471205e-06
Position 870: 1.5438452484921168e-06
Position 223: 1.3596529303007245e-06
Position 260: 1.267259081045194e-06
Position 346: 1.1757446998286516e-06
Position 290: 9.465110013225661e-07
Position 229: 9.420544416481992e-07
Position 887: 8.312810408466116e-07
Position 521: 8.205708209816866e-07
Position 265: 6.690963586883455e-07
Position 176: 6.383363461193436e-07
Position 286: 6.203086575499394e-07
Position 279: 5.909336797717596e-07
Position 411: 5.1318299093003e-07
Position 306: 4.3843242260468897e-07
Position 607: 3.920374202484482e-07
Position 312: 3.681445052700743e-07
Position 423: 3.4496907065953856e-07
Position 937: 3.2931903106372485e-07
Position 130: 3.0097514646405744e-07
Position 257: 2.7752407441178006e-07
Position 247: 2.463418867586458e-07
Position 875: 2.2794451461829904e-07
Position 1565: 2.2609906848097726e-07
Position 992: 1.9634429692687064e-07
Position 245: 1.585386196561636e-07
Position 812: 1.5371651919642236e-07
Position 438: 1.4146609416996537e-07
Position 237: 1.404956143056598e-07
Position 891: 1.2807087256129657e-07
Position 262: 1.0256845383438987e-07
Position 561: 1.0188332610992471e-07
Position 661: 9.814573969775268e-08
Position 918: 9.744989018336037e-08
Position 204: 8.930223293329118e-08
Position 631: 8.768464972370984e-08
Position 281: 7.617759234929201e-08
Position 138: 7.54696532053537e-08
Position 213: 4.307248460869598e-08
Position 377: 4.1484928577279126e-08
Position 944: 1.195171317268878e-08
Position 634: 5.791056313814497e-09
