Gene = Nhlrc3
Position 9740: 0.00012622584527748596
Position 512: 9.089842393848773e-05
Position 372: 7.916559551472517e-05
Position 2709: 7.44721023256083e-05
Position 546: 6.692267444620179e-05
Position 5507: 6.661714042630965e-05
Position 10062: 6.135238505113544e-05
Position 1399: 4.690939235407566e-05
Position 782: 2.7080030908748358e-05
Position 868: 6.432263099623769e-06
Position 1707: 5.207275579155034e-06
Position 892: 4.950428666216563e-06
Position 1929: 3.597376203535413e-06
Position 2943: 1.7286699735355113e-06
Position 6043: 1.7224775499025852e-06
Position 9833: 1.5327287401496337e-06
Position 20: 1.4059499869099722e-06
Position 1710: 6.37281627979394e-08
Position 385: 5.1129018858961497e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9677: 0.9572225390272239
Position 6814: 0.9235586440824958
Position 4646: 0.8782379268794417
Position 1552: 0.8560938590367445
Position 12736: 0.7360035426653181
Position 2965: 0.4482464723988979
Position 12472: 0.41500393234959754
Position 867: 0.3970282607669263
Position 3023: 0.21581045970726428
Position 6039: 0.2127950385182354
Position 6434: 0.14357232496754455
Position 2160: 0.1392340943279844
Position 10095: 0.11233361622449083
Position 10682: 0.10499178000089432
Position 10062: 0.10497012030320928
Position 1994: 0.10466986528983316
Position 3167: 0.09432340262835118
Position 12769: 0.07525392166959614
Position 798: 0.07019356769218142
Position 2349: 0.06929560215512838
Position 3719: 0.060388197862611445
Position 902: 0.05452400890681581
Position 9456: 0.04507851104776716
Position 2773: 0.043930173195055384
Position 13017: 0.03757483584242704
Position 4747: 0.03437780947810706
Position 12315: 0.03418322236422785
Position 10065: 0.031531264029121736
Position 4763: 0.028412915223014253
Position 8708: 0.02694420382737849
Position 9893: 0.026578681946782787
Position 13439: 0.026164089226564907
Position 10123: 0.025716387774766546
Position 875: 0.022893279648310966
Position 1965: 0.017977773906554504
Position 12006: 0.016765754564786812
Position 12451: 0.015882529127310963
Position 11438: 0.015832212699131647
Position 3066: 0.01529380091337988
Position 8184: 0.015095707368142496
Position 1625: 0.014040247448058077
Position 2193: 0.013482890827103133
Position 385: 0.012823252173522781
Position 909: 0.0122170683386011
Position 4700: 0.011557540039370982
Position 6743: 0.011336345365829937
Position 12130: 0.011227587565050176
Position 5136: 0.010650870992222335
Position 4281: 0.010600721468348654
Position 3211: 0.01011106163905863
Position 985: 0.010026743195178402
Position 3789: 0.00999351852825216
Position 4715: 0.009655427221134159
Position 2226: 0.009434358315218801
Position 3775: 0.008752937167804078
Position 8730: 0.007470599314248364
Position 8164: 0.0071863435420129
Position 2095: 0.006929891069715358
Position 12963: 0.006320872569549046
Position 14704: 0.006084762332689078
Position 11811: 0.005826476503082158
Position 7009: 0.004960854268514505
Position 10766: 0.004579044704010226
Position 2268: 0.00447299193342343
Position 2798: 0.004469019557725838
Position 10133: 0.004352254608991616
Position 12068: 0.00434689748360122
Position 8628: 0.0037872098354901403
Position 9303: 0.003702432423126427
Position 3134: 0.0034982622367351196
Position 1573: 0.00340823368244678
Position 13733: 0.003312296992739664
Position 1220: 0.003052608228842421
Position 2476: 0.002981660445034509
Position 4322: 0.0028577487213490627
Position 12108: 0.0028338836079053395
Position 6395: 0.0028106879463648863
Position 12086: 0.0027478943286095786
Position 2479: 0.0025648420203480257
Position 3079: 0.0022160103426192646
Position 358: 0.0021940872744282305
Position 2614: 0.002167874724342234
Position 7617: 0.0019376392150091384
Position 3519: 0.0018848514194740851
Position 8570: 0.0017639529085789175
Position 4248: 0.001559195495886516
Position 10462: 0.0015505763647718667
Position 2403: 0.001421657955966659
Position 11386: 0.0013975106211600793
Position 4564: 0.0013670652089144044
Position 5663: 0.0011959356941955441
Position 1610: 0.0011631641636921507
Position 11934: 0.001118295238021446
Position 740: 0.0010891598378396504
Position 1914: 0.0010517218425530395
Position 5161: 0.0010258997314804802
Position 12157: 0.0010185952166746112
Position 1780: 0.0009765022608906889
Position 1496: 0.0009730574910947532
Position 1234: 0.0009163838274659857
Position 945: 0.0008802198618811469
Position 1554: 0.0008574034495488738
Position 5251: 0.0008104946752267855
Position 13296: 0.0008002548315591768
Position 2208: 0.0007855794604668114
Position 7620: 0.0007426866797753901
Position 12251: 0.000740657436633225
Position 3542: 0.0007178609747413029
Position 1589: 0.0006749824295821175
Position 2363: 0.0006677779588627235
Position 1532: 0.0006462900180208591
Position 9206: 0.0006214200609522977
Position 179: 0.0005308334885798906
Position 10554: 0.0005137226004493593
Position 9082: 0.0005082171745134946
Position 1580: 0.0004570623137807263
Position 6220: 0.0004554377368277348
Position 10194: 0.0004144872762554228
Position 5642: 0.00038904972563751506
Position 5206: 0.0003521804056992839
Position 2408: 0.0003455927871162743
Position 5407: 0.00029065787141209764
Position 2166: 0.00028522153264028225
Position 1529: 0.00027736378259634405
Position 10396: 0.00025593671772665264
Position 2187: 0.0001972608467915268
Position 2510: 0.00018403946713627258
Position 759: 0.00018226498432868723
Position 361: 0.00018042374996151986
Position 1501: 0.00017531999496254994
Position 1672: 0.0001739875798677894
Position 769: 0.0001718689391373382
Position 2291: 0.00016504357428027185
Position 5385: 0.000147246442951333
Position 2027: 0.00014672751806226464
Position 1109: 0.0001439873070348217
Position 9976: 0.00011195631754438239
Position 2624: 0.00011174695437116265
Position 1186: 0.00010899519611435819
Position 512: 0.00010198426173958852
Position 11833: 9.695290973150537e-05
Position 1323: 9.280545978064206e-05
Position 1556: 8.597874387769455e-05
Position 4480: 8.18524206335463e-05
Position 1170: 7.539075513878497e-05
Position 1119: 6.12746552582954e-05
Position 2295: 5.1225163638190094e-05
Position 1006: 4.677573220761378e-05
Position 8001: 4.380504810876705e-05
Position 1238: 4.0904145433974434e-05
Position 848: 4.0334021544166676e-05
Position 671: 3.7285439157585866e-05
Position 5689: 3.400706002740304e-05
Position 452: 2.0992054390529452e-05
Position 2114: 2.0133157780348935e-05
Position 1394: 1.7989314905912202e-05
Position 474: 1.7640724071448402e-05
Position 143: 1.2774053127219109e-05
Position 1871: 1.1942035669390944e-05
Position 2231: 1.0900400649166652e-05
Position 1736: 1.0433671982963355e-05
Position 1950: 1.0149379676341897e-05
Position 1694: 9.675586140112623e-06
Position 394: 9.21120151441471e-06
Position 690: 5.379486884245127e-06
Position 322: 5.126326109240719e-06
Position 415: 4.8513892403511584e-06
Position 1409: 4.071310838726094e-06
Position 127: 3.873475407796368e-06
Position 7022: 3.229498648952549e-06
Position 426: 3.1317157529598755e-06
Position 2453: 2.8853860420915222e-06
Position 280: 2.6062040508363593e-06
Position 443: 1.3143485892378081e-06
Position 461: 1.025615888313688e-06
Position 454: 8.281484136474307e-07
Position 518: 7.872780997684993e-07
Position 1343: 7.3760459341224e-07
Position 283: 6.637653714913726e-07
Position 145: 6.318010862271847e-07
Position 198: 3.5738884954487724e-07
Position 314: 3.009014087784938e-07
Position 155: 1.6372213228151216e-07
Position 5184: 4.701925689522134e-08
Position 487: 4.444883517448933e-08
Position 1059: 1.719682184726414e-08
Position 1015: 1.7076430180217e-08
Position 196: 1.3831302258891374e-08
Position 111: 1.246032456083149e-08
Position 287: 1.4464518663117883e-10
Position 290: 1.1088409879297188e-10
