Gene = Rpe
Position 16951: 0.037823465063955494
Position 2819: 0.03337821584824261
Position 3047: 0.02428267278238357
Position 16021: 0.02258300272100378
Position 2855: 0.021349706585809744
Position 586: 0.02131821125661257
Position 14760: 0.020458579072908517
Position 12706: 0.019753965751098945
Position 3867: 0.01791435558221328
Position 1825: 0.01598273221472619
Position 2241: 0.015334961284200995
Position 11555: 0.015275677914716365
Position 6725: 0.011508322859946673
Position 12501: 0.01089483473549382
Position 3639: 0.010501348531064068
Position 14520: 0.010481672839409567
Position 1304: 0.008465733019613996
Position 15167: 0.0073831331227129015
Position 4567: 0.007308330094667157
Position 15340: 0.0070066657161676205
Position 3084: 0.006778954187991479
Position 6728: 0.006717326433043589
Position 2321: 0.006658190564535811
Position 16129: 0.0063294844772211895
Position 14918: 0.006329286890805779
Position 14640: 0.006136373724288528
Position 14580: 0.0060297956791365475
Position 15451: 0.005445931434571948
Position 3067: 0.005434613447390203
Position 785: 0.005066969593905291
Position 14700: 0.004248124104098895
Position 5813: 0.003898219501750112
Position 7370: 0.0038332605367635214
Position 17433: 0.003631527786224183
Position 18895: 0.003607821861531142
Position 17655: 0.0035912030015439124
Position 10231: 0.003570600568283496
Position 1870: 0.0035650862315674122
Position 9292: 0.0034878309639761254
Position 6300: 0.003399679224964022
Position 17408: 0.003152848403864125
Position 15553: 0.002947300049192537
Position 623: 0.0029367042712091546
Position 714: 0.0029192705732148058
Position 8516: 0.0026909226837801407
Position 3905: 0.002307130861631931
Position 10730: 0.0021517465202409683
Position 6681: 0.0021498731603609433
Position 725: 0.00213422081740808
Position 6473: 0.002105033681309626
Position 6098: 0.001957522851572498
Position 2837: 0.0018561389512138538
Position 2964: 0.0018523067920002776
Position 6146: 0.001849438129111755
Position 3720: 0.0017972392147817414
Position 6384: 0.0017795633962575089
Position 4570: 0.0017697004986645592
Position 2741: 0.0017216071997673689
Position 2636: 0.0017182027709753318
Position 9564: 0.0014836910027494058
Position 3050: 0.0014699866432933606
Position 5909: 0.0013736802157675735
Position 7490: 0.0013408904487190432
Position 3119: 0.0012983966218229745
Position 11218: 0.0012913906407977726
Position 7944: 0.0011210887236101788
Position 6008: 0.001050139414693414
Position 4531: 0.0009684163445078821
Position 2570: 0.0009527215246170979
Position 6664: 0.0009237707625392613
Position 2273: 0.0009064950623523758
Position 493: 0.0008369855302881389
Position 7420: 0.0008231887601173442
Position 3355: 0.0007532263050710451
Position 1307: 0.0007089494792239375
Position 12969: 0.00065284849233369
Position 3787: 0.0006410259245135635
Position 10330: 0.0006040342344767997
Position 3276: 0.0005981582876220164
Position 2967: 0.000584757499679015
Position 1792: 0.0005267725143494765
Position 6598: 0.0004937366586064292
Position 1900: 0.00046756012145824434
Position 6977: 0.00044999544053325654
Position 444: 0.00041332290444256705
Position 8694: 0.0003904158714599979
Position 3071: 0.0003805602569524549
Position 12998: 0.00033722236134025105
Position 2275: 0.0003244606084275059
Position 8059: 0.00028562384604937285
Position 1089: 0.000267751426317475
Position 12320: 0.0002623672819241916
Position 10779: 0.00025519835287322553
Position 655: 0.00023241700961251254
Position 591: 0.00022408604836213542
Position 7600: 0.0001555395367159779
Position 10585: 0.00011865474790219617
Position 8690: 9.138596962212718e-05
Position 4749: 7.323626715663866e-05
Position 5986: 6.731883121716667e-05
Position 5824: 6.416557421677076e-05
Position 9008: 5.8768253727610615e-05
Position 9090: 5.83889267072524e-05
Position 5903: 4.700023736810893e-05
Position 9636: 4.0977797714322615e-05
Position 3693: 4.017691375754554e-05
Position 2662: 3.9074436351220434e-05
Position 5982: 2.9500538207565343e-05
Position 6187: 1.675049205811646e-05
Position 6774: 1.5482060538252137e-05
Position 5860: 1.2948811042537914e-05
Position 6021: 1.095249672637386e-05
Position 5827: 8.819220574668627e-06
Position 2702: 7.769622594571436e-06
Position 5931: 7.49049466384432e-06
Position 2443: 7.426438455835839e-06
Position 2550: 6.294078694619626e-06
Position 2247: 5.43272195772576e-06
Position 2578: 5.402769389547146e-06
Position 3555: 5.258529498825393e-06
Position 2116: 4.024876480458413e-06
Position 3452: 3.811585280690163e-06
Position 2861: 3.6890988933152793e-06
Position 1366: 3.1786950175154473e-06
Position 3372: 3.094099033478288e-06
Position 6957: 3.0847257034459375e-06
Position 524: 2.8501096503799427e-06
Position 2283: 2.7527755502218055e-06
Position 3328: 2.5699543497640477e-06
Position 2991: 2.505503563990941e-06
Position 393: 2.3475298514148873e-06
Position 413: 2.296077730862936e-06
Position 732: 2.2087790166763063e-06
Position 3032: 2.0808893762666683e-06
Position 6754: 1.8947349176740305e-06
Position 692: 1.6390154777056448e-06
Position 468: 1.4151164376482022e-06
Position 801: 1.3575027291034737e-06
Position 7070: 1.356782624502885e-06
Position 2517: 1.2765386012592987e-06
Position 5943: 1.1182856847031666e-06
Position 2374: 9.262656745591513e-07
Position 6328: 8.540321154867425e-07
Position 640: 6.141201586279901e-07
Position 517: 5.518332682057506e-07
Position 991: 4.011235575108113e-07
Position 1608: 3.292565741133361e-07
Position 697: 2.711169582243015e-07
Position 1219: 2.5353675323652374e-07
Position 2346: 2.328368681851019e-07
Position 1139: 1.5688126189009283e-07
Position 2996: 1.5410503115186009e-07
Position 6039: 1.4148014639769996e-07
Position 1121: 1.4133542638979763e-07
Position 1069: 1.2150024368897925e-07
Position 2015: 1.1979816346248968e-07
Position 1827: 1.175831709000078e-07
Position 1168: 1.0369804972779621e-07
Position 906: 7.565608819025703e-08
Position 600: 7.196113033872105e-08
Position 1925: 6.022962510737607e-08
Position 1395: 5.025974404109283e-08
Position 528: 4.5335818458185934e-08
Position 1880: 3.5153113778082695e-08
Position 889: 3.195767072154971e-08
Position 924: 2.5159103151625333e-08
Position 629: 2.2564757207121207e-08
Position 420: 2.0624256680497673e-08
Position 688: 1.741186557808306e-08
Position 505: 1.3145199963846869e-08
Position 914: 1.0156714372866973e-08
Position 854: 8.870601928236089e-09
Position 1007: 8.003424051358569e-09
Position 936: 6.556181596503714e-09
Position 943: 3.4287023418738954e-09
Position 860: 2.385705174274213e-09
Position 534: 1.5803172543254589e-09
Position 446: 1.363905249886078e-09
