Gene = Fpgt
Position 364: 3.2048504292018363e-05
Position 921: 2.929172416493321e-05
Position 932: 2.928048567143874e-05
Position 275: 2.7986761136652995e-05
Position 1593: 2.7153572512344887e-05
Position 580: 2.4508612014617418e-05
Position 1289: 2.032282089501778e-05
Position 361: 1.9317747942012247e-05
Position 26: 1.5600140575820644e-05
Position 52: 1.3376438862876114e-05
Position 473: 1.2756464943683325e-05
Position 1146: 1.1084031324406896e-05
Position 1312: 9.368830963638904e-06
Position 1246: 8.685601369042655e-06
Position 40: 1.1150248263847107e-06
Position 19: 9.045879666245969e-07
Position 1790: 7.434916412010263e-07
Position 28: 1.856819834754551e-07
Position 789: 8.508870796950754e-08
Position 1063: 1.2756671975691338e-08
Position 756: 2.6726856402126927e-10
Position 794: 2.66005513309464e-10
Position 367: 6.376128471735121e-11
Position 375: 9.47684031891179e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1844: 0.6637942881852631
Position 5333: 0.4948041101602507
Position 3198: 0.25944905081040454
Position 6491: 0.15742306366472772
Position 5625: 0.15047800290189853
Position 7077: 0.13001432877540903
Position 1500: 0.09026435531436319
Position 2615: 0.08439482314443171
Position 2489: 0.08418573242737228
Position 1160: 0.07038629038858345
Position 3605: 0.06645951156646615
Position 394: 0.052712669988433145
Position 6903: 0.044004439700533006
Position 2524: 0.0409916515589994
Position 6357: 0.03725781845685823
Position 6054: 0.02855766979017192
Position 6682: 0.02576794349625979
Position 4396: 0.02569772365080074
Position 5280: 0.0247214536787343
Position 3160: 0.02284535627880543
Position 4200: 0.02201908940470615
Position 3461: 0.015839979153960296
Position 3893: 0.01563566476901915
Position 5203: 0.01511483371770857
Position 4547: 0.014051146891388516
Position 5300: 0.0137975706213141
Position 3035: 0.013121135722427466
Position 2390: 0.011668240793871677
Position 2686: 0.010431340289327386
Position 7901: 0.010313164146794822
Position 6108: 0.009777664967930694
Position 1284: 0.009149643600978948
Position 7151: 0.008727473635045037
Position 2647: 0.00763183505297394
Position 5885: 0.006351138818885207
Position 2661: 0.005778459717372102
Position 3560: 0.005663973800544725
Position 3504: 0.00438135728875079
Position 2257: 0.004204926467515745
Position 865: 0.004090891572902434
Position 5743: 0.003789748247764871
Position 6204: 0.003648308141101139
Position 1119: 0.0035996621858097972
Position 4611: 0.003304977429126002
Position 214: 0.002776587647679831
Position 1781: 0.0024379376781668493
Position 5655: 0.002153877757439403
Position 5908: 0.0020598644981711157
Position 5801: 0.0019308465044765087
Position 2711: 0.0018233638975190098
Position 3350: 0.0017554861099514539
Position 1163: 0.0017352856419384384
Position 2090: 0.0017298210587216086
Position 1129: 0.001654421900496964
Position 1091: 0.001374005561605038
Position 5258: 0.0013603285105171377
Position 2201: 0.0013589855011103154
Position 330: 0.0012360019279119222
Position 4019: 0.0011315688361369332
Position 1991: 0.001099455796274817
Position 1048: 0.001051693149823622
Position 272: 0.0009455278270198268
Position 4659: 0.0008682447559720708
Position 4512: 0.000820297824381068
Position 909: 0.0007949047886231371
Position 1859: 0.0007801691635717023
Position 1892: 0.0007654161477247553
Position 833: 0.0006839967974556153
Position 1453: 0.0006210992222348748
Position 1021: 0.0005756508954636499
Position 868: 0.0005582079037295878
Position 5492: 0.000504039179654443
Position 1066: 0.00046232188556613206
Position 1144: 0.00044916549909309824
Position 3869: 0.00043412860017152607
Position 1429: 0.0004211808986378534
Position 1895: 0.0004065424326430238
Position 261: 0.00037801652658378104
Position 171: 0.00031225096286161653
Position 2135: 0.00029354186312057585
Position 1383: 0.00027242636680108623
Position 1865: 0.00025700659514367886
Position 2849: 0.00025220796115646156
Position 1364: 0.00024445510188143995
Position 547: 0.00019600309004880702
Position 1192: 0.00017284336568381225
Position 1196: 0.00017065931709556083
Position 1409: 0.0001622960264128117
Position 2575: 0.00015535627038517795
Position 352: 0.0001286777057055813
Position 1511: 8.903493359921423e-05
Position 1289: 8.442391006324826e-05
Position 733: 8.24209084174139e-05
Position 1909: 7.734190400134466e-05
Position 279: 7.697837155229609e-05
Position 5680: 7.140137115638871e-05
Position 354: 7.0032152259767e-05
Position 1025: 6.962773636288517e-05
Position 1649: 6.446973349830072e-05
Position 2761: 5.928813567367957e-05
Position 957: 5.585198029633704e-05
Position 2794: 5.4838737627093905e-05
Position 1097: 5.105760224055721e-05
Position 887: 4.893860726290211e-05
Position 1516: 4.526984082633111e-05
Position 1220: 4.247056401676944e-05
Position 838: 4.093542511419161e-05
Position 286: 3.976842403315064e-05
Position 361: 3.9490109063195625e-05
Position 650: 3.6015271114681676e-05
Position 1764: 3.4401082732781446e-05
Position 1050: 3.19956760491634e-05
Position 336: 3.1368243822288255e-05
Position 1578: 3.0803158535019445e-05
Position 1168: 2.1960207904279072e-05
Position 917: 1.9613801655744933e-05
Position 1732: 1.7756662313948396e-05
Position 219: 1.6178627950506196e-05
Position 339: 1.5734263179244265e-05
Position 1146: 1.443681595917616e-05
Position 1930: 6.252978052315042e-06
Position 872: 1.9100984099871942e-06
Position 442: 1.1544169052308755e-06
Position 1106: 8.29242529499028e-07
Position 982: 7.282726051309214e-07
Position 364: 6.682367129007441e-07
Position 1198: 5.875607501719068e-07
Position 1072: 5.833468118198171e-07
Position 283: 5.723548989431281e-07
Position 289: 5.40938521100384e-07
Position 986: 5.18066416807485e-07
Position 485: 3.833424537668032e-07
Position 1906: 3.500572702239631e-07
Position 87: 2.335922233978189e-07
Position 473: 2.0528163857788194e-07
Position 2465: 1.861248667458002e-07
Position 311: 1.779388965756761e-07
Position 756: 1.770777558072681e-07
Position 293: 1.5738588376817275e-07
Position 572: 8.075294823509956e-08
Position 1550: 7.861335792562034e-08
Position 1063: 4.357966046686894e-08
Position 145: 1.7328566637365588e-08
Position 223: 1.1711330135933147e-08
Position 159: 1.0030456156403233e-08
Position 147: 6.363220744575121e-09
Position 104: 3.051174150577994e-09
Position 777: 2.8635862119974864e-09
Position 102: 1.98507374869203e-09
Position 97: 9.573086557229366e-10
Position 295: 8.648893248098643e-10
Position 735: 7.913028134879223e-10
Position 1607: 5.263261219418378e-10
Position 112: 3.1445256064176923e-10
Position 123: 8.67433643035329e-11
