Gene = Paics
Position 571: 0.00024473226934841174
Position 639: 0.00024330969130386917
Position 11431: 0.00022245768637620852
Position 1614: 0.00022132121015943187
Position 386: 0.00021130417793583845
Position 298: 0.00020672715215143856
Position 781: 0.00019400348819884514
Position 486: 0.00017471293090179433
Position 13345: 0.0001672248730761453
Position 832: 0.00014845812151537415
Position 174: 0.00012349098601034775
Position 2602: 0.00011312681243420632
Position 129: 0.00010574029083706935
Position 11215: 9.931447657956358e-05
Position 1340: 7.496096961876858e-05
Position 556: 6.728731111786364e-05
Position 1567: 6.708604891146157e-05
Position 164: 4.987470611428475e-05
Position 73: 4.9724225087908836e-05
Position 293: 4.1271597449799735e-05
Position 10755: 3.013964807582573e-05
Position 108: 2.1447557922495695e-05
Position 11274: 1.5928092331433664e-05
Position 154: 1.2228700339914307e-05
Position 401: 1.1795340708352129e-05
Position 3568: 9.32492681766034e-06
Position 11650: 4.176538066449233e-06
Position 11228: 2.6705346675032898e-06
Position 444: 2.6633369913700382e-06
Position 11182: 2.5939384031695755e-06
Position 13620: 1.8983835489815036e-06
Position 10: 1.0178383159245835e-06
Position 10231: 1.10858399383656e-07
Position 441: 1.2765750977157025e-09
Position 453: 8.201496452436713e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 11119: 0.971590265791448
Position 10085: 0.9520527759604639
Position 3133: 0.886860590489749
Position 13134: 0.8301781233284649
Position 9881: 0.7631216869446702
Position 8007: 0.5959412152170053
Position 15340: 0.5326384845012888
Position 461: 0.5144702593527333
Position 5463: 0.3906287173764511
Position 5238: 0.3722685618340294
Position 5814: 0.2842703777191794
Position 15033: 0.24696277036933773
Position 14979: 0.2349689155854242
Position 9802: 0.19180035983636887
Position 554: 0.15334078207693763
Position 13465: 0.1533369256851163
Position 15297: 0.151366710279809
Position 8063: 0.11848033580113988
Position 14939: 0.10996224620417283
Position 11922: 0.09811241802259278
Position 15711: 0.08883009658607242
Position 6333: 0.08691104198509661
Position 5843: 0.07783772151329822
Position 15947: 0.06223392495456289
Position 12787: 0.0603480744464604
Position 14831: 0.056604066773437905
Position 15370: 0.05421104177308025
Position 10116: 0.04100019766010837
Position 11770: 0.03609466911794647
Position 5820: 0.035852992898723866
Position 5178: 0.033700935070226236
Position 4506: 0.032516598271337314
Position 15858: 0.031338583423678644
Position 12231: 0.030818732924274738
Position 499: 0.02805953634170082
Position 15053: 0.026421580607922695
Position 614: 0.026393857053064088
Position 5784: 0.025675537535967283
Position 625: 0.023519824423587295
Position 14778: 0.02059035674881946
Position 15679: 0.0185945590689663
Position 12467: 0.017730303759190703
Position 13516: 0.016173993685818316
Position 8125: 0.015432623029403058
Position 211: 0.014965322015953285
Position 6381: 0.014592796666371907
Position 11328: 0.014291684574863461
Position 15373: 0.013244892871564433
Position 11950: 0.013183979708715713
Position 5324: 0.01294143561864024
Position 5241: 0.012766418636683336
Position 189: 0.011370175705071109
Position 14880: 0.01121452121930292
Position 13115: 0.010848005179096246
Position 5477: 0.01065930481315761
Position 4034: 0.009970682265058418
Position 4074: 0.009695948520440537
Position 9826: 0.009415478418691479
Position 13832: 0.009124563991182385
Position 15232: 0.00862598480075294
Position 12350: 0.008248331820407372
Position 10519: 0.008202844588352146
Position 14170: 0.008110910804165034
Position 12838: 0.007973722879003135
Position 6469: 0.007857011205977392
Position 6250: 0.007838592480579425
Position 6419: 0.0075127523533763405
Position 13468: 0.006701628701573144
Position 14715: 0.005554162709048549
Position 5693: 0.004922819658197303
Position 13829: 0.0047701686343178205
Position 15201: 0.004727558554882236
Position 15969: 0.00406559632790768
Position 639: 0.003806667774503227
Position 13256: 0.003626730248192118
Position 15925: 0.003497214704997035
Position 6466: 0.003484294851229292
Position 6625: 0.003332798645362907
Position 6153: 0.0031189577532155606
Position 10820: 0.0030831462784481445
Position 660: 0.0030815233161135204
Position 11435: 0.00306408620225359
Position 1512: 0.0029898489652815143
Position 4005: 0.0026951253973342333
Position 10719: 0.002634949059516476
Position 6860: 0.0026030166559737533
Position 15183: 0.002529008270371935
Position 14416: 0.002467659876829869
Position 11439: 0.002297869616403595
Position 11576: 0.0022729476186075007
Position 6267: 0.002266000773270407
Position 16141: 0.002217756614273366
Position 11007: 0.0021993574294258056
Position 12929: 0.002156328722364608
Position 11019: 0.0021320704497830483
Position 10771: 0.002111301146760126
Position 575: 0.0019223817686494927
Position 3476: 0.00191690025246233
Position 3462: 0.001828256192544412
Position 137: 0.001791394289572004
Position 15527: 0.0017671642522907255
Position 5586: 0.0015245753038655458
Position 10475: 0.0014505085915627364
Position 3353: 0.0014503072328742187
Position 16144: 0.0013983956933475673
Position 3919: 0.0013808377260549568
Position 241: 0.0013786921895805697
Position 10118: 0.001330562963354581
Position 14100: 0.0013108947637329486
Position 9753: 0.0012319630276388105
Position 4663: 0.0012131095927018685
Position 12402: 0.0011288321689672666
Position 3051: 0.0010900508841898459
Position 11138: 0.0010532721262270226
Position 5074: 0.0009719985294912427
Position 12080: 0.0008729804380144023
Position 11938: 0.0008434260943951349
Position 6817: 0.0007966362478788438
Position 564: 0.0007509146277189222
Position 3007: 0.0007132109594436602
Position 10992: 0.0006557941331792219
Position 3370: 0.0006320009891856045
Position 227: 0.0006264817549578701
Position 10292: 0.0005294508791876378
Position 11408: 0.0004966680075339206
Position 10156: 0.0004904421273041789
Position 984: 0.0004615286654705616
Position 3470: 0.00038128486023876023
Position 10340: 0.0003715401710150546
Position 10296: 0.0003537133672436422
Position 10311: 0.0003207952840279761
Position 5671: 0.0003128181721857506
Position 3434: 0.00029597197269541734
Position 11308: 0.0002481997619361868
Position 13842: 0.00024321282603028633
Position 5655: 0.00024225321430799293
Position 10935: 0.00022822569385045884
Position 6737: 0.00022351739624571772
Position 10660: 0.00022287798946540692
Position 4873: 0.00021607665970152667
Position 6672: 0.00015791015799589998
Position 92: 0.0001461075117982621
Position 10596: 0.0001446451995998033
Position 528: 0.0001197086037355256
Position 577: 0.00011616304102727006
Position 2511: 0.00011312681243420634
Position 1388: 0.00010537101922409045
Position 1544: 0.00010178227606906052
Position 10427: 7.606510145435457e-05
Position 1250: 7.496096961876841e-05
Position 11060: 7.230551197692832e-05
Position 11600: 6.883608466777369e-05
Position 11141: 6.839818885585427e-05
Position 964: 6.413698371674327e-05
Position 698: 6.063280586947021e-05
Position 1043: 5.624821375599155e-05
Position 302: 5.417975564874565e-05
Position 1110: 5.2763333986059386e-05
Position 274: 4.803824458740798e-05
Position 750: 4.8020559237283283e-05
Position 13498: 4.667961676377146e-05
Position 5600: 3.3690280632771095e-05
Position 10388: 3.1224467162130606e-05
Position 11273: 2.7366392611154445e-05
Position 98: 2.6827912812020367e-05
Position 11150: 2.6075945635864166e-05
Position 288: 2.010614820626486e-05
Position 322: 1.5433650344824488e-05
Position 11530: 1.3811239384403837e-05
Position 11798: 1.2580172315439552e-05
Position 11583: 1.25070657188189e-05
Position 11744: 1.1387331441823768e-05
Position 11962: 9.826839148984905e-06
Position 3069: 9.620837763973441e-06
Position 11606: 7.276547533484e-06
Position 95: 6.602670508838661e-06
Position 12144: 6.310956666910653e-06
Position 11079: 6.042010614423781e-06
Position 11075: 5.7900756780073225e-06
Position 116: 3.406571041975957e-06
Position 11411: 2.655082079962741e-06
Position 341: 2.6344229480639145e-06
Position 11161: 9.084537754516155e-07
Position 395: 8.511202031405726e-07
Position 522: 8.222414034803849e-07
Position 147: 7.12880653507108e-07
Position 353: 5.13830116805429e-07
Position 11192: 4.4677155442227445e-07
Position 348: 3.942635495525417e-07
Position 680: 2.906235751197509e-07
Position 583: 2.442165735278952e-07
Position 728: 1.6358754074753677e-07
Position 10521: 1.0741979419016476e-07
Position 3147: 1.0544469008885915e-07
Position 2978: 6.726344214790556e-08
Position 857: 1.779302354486591e-08
Position 357: 1.775214939229069e-08
Position 586: 1.3369957858157695e-08
Position 106: 7.84449386028428e-09
Position 735: 6.468877035915286e-09
Position 108: 5.029452130218947e-09
