Gene = Gba
Position 4855: 0.5369081739513452
Position 2518: 0.4302517484174507
Position 543: 0.39011705856943024
Position 263: 0.3860378014778177
Position 4895: 0.3358056073784023
Position 3354: 0.2321554608768587
Position 2610: 0.20421224740523405
Position 1171: 0.20198830900653553
Position 594: 0.18124168113273173
Position 2372: 0.18081211250956294
Position 5408: 0.12172344546071574
Position 3302: 0.08457918859165281
Position 2487: 0.07118952585441204
Position 5343: 0.062491375501829115
Position 4953: 0.03447704544436397
Position 546: 0.032497669364976
Position 2387: 0.031954195519656885
Position 2922: 0.028885934973596268
Position 4672: 0.025380311919795326
Position 1081: 0.02402678917360751
Position 1366: 0.018530727141739953
Position 4718: 0.01724137354190241
Position 3373: 0.015618235758373063
Position 2624: 0.015553749513505025
Position 995: 0.013882077208473908
Position 4374: 0.012782657815988047
Position 2555: 0.012229073807742488
Position 5279: 0.012106499868190412
Position 5618: 0.011140549154138505
Position 5481: 0.010900547369326984
Position 1093: 0.010822655893131259
Position 3771: 0.010382732717787098
Position 5387: 0.008832826297730344
Position 2471: 0.007903270883301035
Position 3720: 0.007895649036895996
Position 5252: 0.007594027558861061
Position 3186: 0.007262302504275882
Position 4436: 0.007102655255997045
Position 3515: 0.006965914068789123
Position 4987: 0.006722944059341918
Position 569: 0.005848922501624115
Position 2751: 0.005527257478878801
Position 3329: 0.005400782841972144
Position 3746: 0.005194479138281652
Position 4768: 0.00501411963209193
Position 5348: 0.004714391222435234
Position 2368: 0.003739002251416028
Position 2425: 0.0029988445369916535
Position 432: 0.002802154019430382
Position 2882: 0.00238457346540219
Position 3831: 0.0023511539089849415
Position 3680: 0.0023498359562151147
Position 289: 0.002263308703659845
Position 5454: 0.0019211353826846303
Position 5428: 0.0018166161701466707
Position 461: 0.001774379870529546
Position 5399: 0.0016290249178142866
Position 4235: 0.0015870273765437883
Position 2088: 0.0015845406205249315
Position 1709: 0.0015426088741124751
Position 359: 0.0013874943454463395
Position 5284: 0.001303972406827939
Position 2239: 0.0012877092087775423
Position 3360: 0.0012790701958624749
Position 4783: 0.0012780915706557898
Position 5451: 0.0012222387495545062
Position 3673: 0.001117697391290858
Position 3127: 0.0010386523664156187
Position 4100: 0.0009741988976128902
Position 4314: 0.0009681175101934436
Position 3402: 0.0008845276430597953
Position 858: 0.000845079284838549
Position 400: 0.0008186828532214334
Position 494: 0.0008137685202834138
Position 1813: 0.0007948236879080057
Position 5148: 0.0007926104423344532
Position 4212: 0.000746725150390356
Position 3535: 0.0006854861130188461
Position 2431: 0.0006825268670250159
Position 4389: 0.0006653341670531062
Position 5013: 0.0006592504475748884
Position 4733: 0.0006250833216784042
Position 505: 0.0006219834020224009
Position 374: 0.000604713794050786
Position 329: 0.0005994322468355215
Position 5316: 0.0005682907986816862
Position 4742: 0.000540660822182021
Position 3435: 0.00048463900301836646
Position 2665: 0.0004332857074837524
Position 389: 0.00043086731681189495
Position 1797: 0.0004281027642344641
Position 724: 0.0004223387597862264
Position 701: 0.0004091460050028917
Position 3989: 0.00039936698574017407
Position 3013: 0.0003407597062843976
Position 307: 0.0003300587889085244
Position 480: 0.00032844571788337836
Position 131: 0.0003194947235851491
Position 371: 0.0003141696044401818
Position 282: 0.00030955669126256515
Position 4145: 0.0003049927271248501
Position 2828: 0.0003034711135439282
Position 2950: 0.00025492404884417747
Position 1370: 0.0002487670442927672
Position 3273: 0.00024301019043839107
Position 2810: 0.00023564593192050017
Position 5216: 0.00023532048073982963
Position 1098: 0.00022661601861736838
Position 2035: 0.00018884870959324932
Position 2632: 0.00018401410746819887
Position 824: 0.0001749902414031147
Position 499: 0.00016645135041616787
Position 3255: 0.00016237755892296792
Position 1612: 0.00015981363309174894
Position 3227: 0.00015387291872363804
Position 804: 0.00014913142149979068
Position 5691: 0.00014564532237788404
Position 1622: 0.00014255060648112278
Position 5141: 0.00013916692715148406
Position 5117: 0.00013589568620242743
Position 5223: 0.00012221024956364965
Position 1697: 0.00011088914609230294
Position 1229: 9.330948925120443e-05
Position 1415: 8.389565529288724e-05
Position 2097: 8.386801196225773e-05
Position 137: 7.992091822472308e-05
Position 5152: 7.8397730950296e-05
Position 663: 7.473631652665044e-05
Position 376: 7.013413875003923e-05
Position 1208: 6.703343456576021e-05
Position 5177: 5.983590390927562e-05
Position 1384: 5.844128878680943e-05
Position 901: 5.685163180088996e-05
Position 5160: 5.6391416213050186e-05
Position 2055: 5.2559215608237565e-05
Position 336: 5.105579322704277e-05
Position 5643: 5.0841107516009045e-05
Position 295: 5.0729272901491425e-05
Position 219: 4.94182524120214e-05
Position 501: 4.472582068519884e-05
Position 1830: 4.4155234776575866e-05
Position 331: 4.215388820800691e-05
Position 465: 3.979295959946547e-05
Position 483: 3.6786904594127106e-05
Position 846: 3.5583171617655404e-05
Position 1950: 3.021638096032175e-05
Position 833: 2.8628975089001338e-05
Position 5059: 2.3112557864268355e-05
Position 87: 2.308913183769125e-05
Position 2448: 2.265361703256141e-05
Position 352: 2.002672103608998e-05
Position 5598: 1.7086721743849133e-05
Position 2890: 1.6606427231916277e-05
Position 163: 1.601243109121194e-05
Position 704: 1.5108248991229187e-05
Position 128: 1.3059633621625137e-05
Position 814: 1.2632400411506905e-05
Position 674: 1.0748307579016086e-05
Position 3481: 7.713614056251685e-06
Position 1834: 7.231331678791548e-06
Position 3437: 6.651022284916107e-06
Position 3331: 5.883192552134741e-06
Position 5560: 5.879614576615063e-06
Position 1677: 5.6863967657983306e-06
Position 1459: 5.638808330055548e-06
Position 1629: 5.5486101105392315e-06
Position 1675: 5.525610035603298e-06
Position 439: 5.213164958373767e-06
Position 3389: 5.08372107741681e-06
Position 145: 4.845437422009796e-06
Position 3249: 4.5689309049317454e-06
Position 5714: 4.566635285141645e-06
Position 156: 3.0345926737649535e-06
Position 158: 2.95469473395433e-06
Position 105: 2.942094527261322e-06
Position 1881: 2.909482432147638e-06
Position 3461: 2.7017110684565497e-06
Position 93: 2.6689177725702472e-06
Position 338: 2.518223251035748e-06
Position 1794: 2.3526148504211113e-06
Position 2155: 2.192983584271098e-06
Position 5742: 2.161217685671865e-06
Position 340: 2.136224003827125e-06
Position 299: 2.0016066480371144e-06
Position 1616: 1.4972043635329282e-06
Position 4551: 1.4618573693561818e-06
Position 1979: 1.1953382388414963e-06
Position 1378: 8.60982047270174e-07
Position 1867: 4.824257532643426e-07
Position 3546: 3.034641298078573e-07
Position 170: 2.2731599485116763e-07
Position 237: 1.5223599731440045e-07
Position 1375: 8.267402634693238e-09
Position 1462: 7.431099417081657e-09
Position 1403: 5.151317544238522e-09
Position 1627: 4.3808673961116e-09
Position 452: 2.782772094651856e-09
Position 1388: 2.682373071482121e-09
Position 503: 2.423539517320366e-09
Position 1473: 1.4499679970578061e-09
Position 1394: 1.304384862614718e-09
Position 1274: 8.850913502688226e-10
Position 1248: 2.908129217187437e-10
