Gene = E130311K13Rik
Position 3476: 0.0002953734767120604
Position 3885: 0.00024451708132123846
Position 3220: 0.0002334566494527184
Position 2248: 0.00022697228246728346
Position 504: 0.0002241092828891316
Position 852: 0.00021484280670167836
Position 3928: 0.0001871524439559012
Position 1070: 0.00017297281098962173
Position 858: 0.00015189208539123387
Position 1567: 0.0001489565519221087
Position 3446: 0.00014676834653251316
Position 1564: 0.0001430929958211501
Position 1695: 0.00013225949182916753
Position 3606: 0.0001315380459269379
Position 1110: 0.0001132630439494659
Position 3821: 0.00010720124659063171
Position 917: 0.00010707098927407465
Position 987: 8.655251884034793e-05
Position 1756: 7.770621641080429e-05
Position 253: 7.463537359697983e-05
Position 1658: 7.302676631803845e-05
Position 542: 6.965220037987146e-05
Position 419: 5.5059509365045195e-05
Position 1941: 5.4227778381559e-05
Position 984: 5.392217018444829e-05
Position 876: 5.2624512407213194e-05
Position 1131: 4.996604575831021e-05
Position 887: 4.128889875807646e-05
Position 4548: 1.3085986798206e-05
Position 2280: 1.1271920413273532e-05
Position 4553: 1.0168884609912358e-05
Position 4412: 8.990155992609931e-06
Position 2625: 8.187891480671554e-06
Position 4733: 7.2967969836059055e-06
Position 4928: 6.834209435521028e-06
Position 4433: 6.482344677771415e-06
Position 4765: 2.632643554234985e-06
Position 2681: 1.7880883403337646e-06
Position 595: 7.577587456124006e-07
Position 571: 5.341576323310772e-07
Position 587: 8.312572423797781e-08
Position 545: 7.626520038927728e-08
Position 38: 7.143363703861518e-08
Position 580: 4.142807202328799e-08
Position 4222: 7.210830574967316e-09
Position 616: 1.887690103095756e-09
Position 676: 1.0488513139176592e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2148: 0.9481109519112454
Position 3990: 0.8784277978251772
Position 13733: 0.2350740447867244
Position 3382: 0.09781574509195823
Position 3927: 0.06243947443594172
Position 5144: 0.0608543636183422
Position 8045: 0.05760513137945408
Position 13177: 0.05231386531380247
Position 10490: 0.04799339390980527
Position 8821: 0.04798890020718109
Position 7536: 0.04115216773799952
Position 4015: 0.04064090379093353
Position 4870: 0.03406669727763333
Position 2085: 0.03375691983665724
Position 10971: 0.032844333211713435
Position 769: 0.03188510245763885
Position 6579: 0.029280915056551615
Position 4335: 0.027499254161727188
Position 9110: 0.026209467915161024
Position 14753: 0.02511758204157607
Position 10616: 0.023608694802396586
Position 1425: 0.023135439873676892
Position 4850: 0.019691820126219867
Position 6817: 0.01831238492416686
Position 13364: 0.017105513144214705
Position 13806: 0.014775021968135356
Position 13246: 0.01442060048032479
Position 12614: 0.014401070465478281
Position 10953: 0.013991098650368652
Position 2471: 0.012823019653179628
Position 9081: 0.012596717188187818
Position 4456: 0.012467648758497877
Position 3353: 0.012416235788285122
Position 3125: 0.010446597813203198
Position 2445: 0.010354987715918277
Position 9551: 0.010029418823258005
Position 7012: 0.009278297083262574
Position 7910: 0.009258993641025068
Position 9513: 0.009103864029096752
Position 5003: 0.008757865444125896
Position 13199: 0.008417178373028163
Position 9220: 0.008267640491259916
Position 14592: 0.007609380719660525
Position 8383: 0.007445274351619225
Position 4691: 0.006926070468386023
Position 4359: 0.00651969590561735
Position 405: 0.006451783462149816
Position 5383: 0.006450483596652756
Position 12849: 0.006373937533109608
Position 12535: 0.006181821385144127
Position 5093: 0.005876879166690161
Position 10651: 0.005556027735232557
Position 8109: 0.005555438374819526
Position 11003: 0.005476953769901072
Position 8054: 0.005084123544975967
Position 11035: 0.004970863645913713
Position 3956: 0.004885101296788199
Position 10935: 0.004738327554464333
Position 9738: 0.004635738551240946
Position 9943: 0.004583148421001386
Position 9449: 0.004559470219360118
Position 2419: 0.004022962259017691
Position 2396: 0.003520898307330711
Position 7365: 0.0034287679398116114
Position 6862: 0.003419188671945242
Position 11648: 0.003180399426815173
Position 11321: 0.003175642413279789
Position 6744: 0.003115135271331159
Position 990: 0.002800821138234526
Position 4207: 0.002609567644533238
Position 666: 0.002519203406881137
Position 4068: 0.00227007989014854
Position 1662: 0.0022619776965223325
Position 887: 0.002246468998841152
Position 1778: 0.0021446061734469632
Position 9453: 0.002100088543693537
Position 1387: 0.002045323621714918
Position 9042: 0.0020223045358073247
Position 5188: 0.001994918158418971
Position 1333: 0.0018393537656380178
Position 6971: 0.00173547927442028
Position 8826: 0.0016650212904647643
Position 5202: 0.0015259227356566414
Position 7551: 0.001503040888756569
Position 984: 0.001490226627417207
Position 1022: 0.0014486160994853265
Position 6489: 0.0014079194081200062
Position 5330: 0.0013972890641178947
Position 9758: 0.0013896868840504492
Position 10164: 0.0013382681776807914
Position 5264: 0.0013154575156390437
Position 6017: 0.001199867173352152
Position 1935: 0.0011281559938815138
Position 6257: 0.0011017137774801237
Position 6167: 0.0011005041648339247
Position 5527: 0.0009966933620871893
Position 5459: 0.0009842057637741482
Position 5935: 0.0009826413826662154
Position 285: 0.000979647794350092
Position 5994: 0.0009681437126099768
Position 434: 0.0009365247653105942
Position 1395: 0.0008459525316578762
Position 6186: 0.000832706240815559
Position 6535: 0.0008172094909782695
Position 4556: 0.000806314643502416
Position 9113: 0.0007841918136454698
Position 4027: 0.0007569509459246578
Position 1291: 0.0007397190399124466
Position 8419: 0.0007203678280028361
Position 1381: 0.0006852551184736367
Position 3745: 0.0006490889301033892
Position 710: 0.0006387113364808406
Position 6722: 0.0006311700241474767
Position 5598: 0.000617296225989309
Position 8402: 0.000577958423080528
Position 455: 0.0005695568305998636
Position 4024: 0.0005608636601109911
Position 4819: 0.0005169976167739377
Position 4363: 0.0004998366951467423
Position 7028: 0.0004991544554999575
Position 2156: 0.0004925717056540299
Position 2372: 0.00048476084454735586
Position 7305: 0.00048271362394204236
Position 4623: 0.0004663736601268809
Position 835: 0.0004519584713448296
Position 970: 0.0004494057169303325
Position 5493: 0.0004364704572959757
Position 8470: 0.0004224331249713185
Position 4518: 0.00038491163021409276
Position 310: 0.0003793367448044739
Position 7580: 0.0003708210752968999
Position 962: 0.0003706381887894929
Position 2054: 0.0003602517761870847
Position 6242: 0.0003423507299888487
Position 5401: 0.0003334419838103435
Position 6327: 0.0003055013639262307
Position 4582: 0.00028962504163804447
Position 1481: 0.00027520017702566406
Position 2488: 0.00026359783495356664
Position 1004: 0.00025067798400582814
Position 6939: 0.0002505791392768397
Position 958: 0.0002449752262214615
Position 3366: 0.00024457593345167487
Position 6890: 0.0002444673459439738
Position 6137: 0.0002328712665942648
Position 2663: 0.00021904991619457235
Position 6221: 0.00021076016757635722
Position 5562: 0.00021004466799041005
Position 5116: 0.0002002459382787426
Position 803: 0.00018902060430338918
Position 1741: 0.00018431784429984464
Position 2680: 0.0001804718103321256
Position 732: 0.00017001742142369006
Position 388: 0.00016800128442664658
Position 979: 0.00016662221171607252
Position 1792: 0.00015857151201653123
Position 945: 0.00015854683029896247
Position 4547: 0.00015840545048261575
Position 4475: 0.0001530572525440791
Position 1822: 0.00015280065094270423
Position 6201: 0.00014856281983394024
Position 2173: 0.0001483795556276302
Position 5270: 0.00014787122497301238
Position 1836: 0.00014733316223013412
Position 5051: 0.0001458687734067061
Position 2297: 0.0001428622753588804
Position 417: 0.00014026551026181223
Position 2428: 0.0001367978698447977
Position 4712: 0.00013434440178296587
Position 2329: 0.00012476255749406388
Position 4702: 0.00012066970633075682
Position 5568: 0.00012020738704928833
Position 5997: 0.00011944685187572841
Position 4911: 0.00011826002724898274
Position 3302: 0.00011804442368748822
Position 914: 0.00010371160293221342
Position 4222: 0.00010343160037646556
Position 3160: 0.00010250188349992372
Position 4225: 9.722706040711357e-05
Position 4315: 9.348383294872391e-05
Position 1036: 9.10240097120513e-05
Position 370: 9.074839714070452e-05
Position 2317: 8.806799992518761e-05
Position 4293: 8.79067721226689e-05
Position 4392: 8.139942315831507e-05
Position 1794: 7.955364178351183e-05
Position 4347: 7.931033868405111e-05
Position 3479: 7.271179879410446e-05
Position 2942: 7.24632555272935e-05
Position 1433: 6.893307464932169e-05
Position 1114: 6.550956864830353e-05
Position 3333: 6.395118846338763e-05
Position 681: 6.354095893762227e-05
Position 920: 4.881973697797341e-05
Position 487: 4.5724084327353136e-05
Position 1338: 4.568873232017933e-05
Position 884: 4.507104988355937e-05
Position 265: 4.476057558418409e-05
Position 2493: 4.462192781996172e-05
Position 2785: 4.423744490378965e-05
Position 997: 3.9258066723089926e-05
Position 8280: 3.523838710029532e-05
Position 1473: 3.403701145102814e-05
Position 422: 3.2991864545510014e-05
Position 1079: 2.8489422142392275e-05
Position 323: 2.5830068942606434e-05
Position 6586: 2.4368286224747e-05
Position 893: 2.272768878891069e-05
Position 459: 2.045176450824404e-05
Position 513: 1.8385761007271208e-05
Position 6556: 1.3180144340626568e-05
Position 3860: 7.619722860614717e-06
Position 2335: 4.612994801070247e-06
Position 2195: 4.506857724852462e-06
Position 4880: 2.917117756550973e-06
Position 2198: 2.724686224738352e-06
Position 2810: 2.5398329211847117e-06
Position 1094: 4.404126788557326e-07
Position 215: 3.701273125048213e-07
Position 378: 3.489896179696699e-07
Position 461: 2.842187968852681e-07
Position 3752: 2.7670716992512276e-07
Position 295: 2.494521862536669e-07
Position 464: 2.2191066756970244e-07
Position 299: 1.7081683922622314e-07
Position 419: 1.5135684739570316e-07
Position 662: 1.4245537562079434e-07
Position 841: 1.2201515518304576e-07
Position 327: 7.073434459640819e-08
Position 492: 5.92933716414595e-08
Position 498: 3.291564474203663e-08
Position 466: 2.23628977175584e-08
Position 494: 1.5990425668101637e-08
Position 715: 1.4788867720755494e-08
Position 242: 1.4734520547248178e-08
Position 469: 1.2084971452005955e-08
Position 1070: 1.1935715708728978e-08
Position 806: 1.0109977037774922e-08
Position 475: 6.249985327585855e-09
Position 489: 4.5371802504187485e-09
Position 224: 4.1412552011365296e-09
Position 1051: 3.834045325167465e-09
Position 274: 2.176403971768719e-09
Position 248: 1.7284002807229862e-09
Position 253: 9.453315513157395e-10
Position 276: 9.428918363402492e-10
Position 477: 9.323256729788384e-10
Position 545: 4.2484558886148974e-10
