Gene = Mfsd13b
Position 482: 1.0395228320301217e-06
Position 43: 1.430869570667692e-07
Position 333: 4.4920055460594714e-08
Position 850: 1.1432618908194152e-09
Position 722: 9.10805471363749e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16391: 0.8686614909412474
Position 9278: 0.7777454654330369
Position 17585: 0.7421276966655188
Position 6450: 0.6888689576082078
Position 12473: 0.5367195686684514
Position 3884: 0.5241330548604612
Position 23083: 0.346240171692026
Position 2494: 0.25514105763070966
Position 20398: 0.20142966136195903
Position 12870: 0.16077772857723144
Position 15661: 0.15689825043627453
Position 6531: 0.15462888495802032
Position 1251: 0.1242850805479759
Position 9364: 0.11891226063281764
Position 21083: 0.08136619832309282
Position 5671: 0.07642780397422262
Position 983: 0.07526811377825013
Position 21877: 0.072382562992039
Position 1049: 0.05182104768942491
Position 3950: 0.029355973754233145
Position 2507: 0.02876935642781591
Position 18500: 0.027110575561740766
Position 18585: 0.026283669874369708
Position 10694: 0.02358421157637787
Position 1205: 0.020927493815527828
Position 17291: 0.01966477510495656
Position 1000: 0.018820226408936585
Position 12886: 0.016908960373701216
Position 16696: 0.015709175570957218
Position 3772: 0.014210865931326727
Position 12946: 0.013443718741949825
Position 3676: 0.012740805160282202
Position 1035: 0.010460129293993118
Position 3693: 0.008767839128000405
Position 1140: 0.008274472836851189
Position 11513: 0.0076469228859256146
Position 16776: 0.007610660824716815
Position 13181: 0.006722743874996356
Position 2194: 0.006071280942227376
Position 11618: 0.006054762625309864
Position 763: 0.005717172125280053
Position 2811: 0.00568763156834849
Position 16756: 0.005559549482218972
Position 2161: 0.005208189945651377
Position 3289: 0.0051708003526118335
Position 9106: 0.004315281879157048
Position 2855: 0.004138068882377552
Position 18812: 0.0036450652617572446
Position 2807: 0.0033667155681736663
Position 18167: 0.0033650372131912814
Position 877: 0.0033649687643061235
Position 17956: 0.0026423066592851058
Position 3843: 0.0024634418785751877
Position 2301: 0.001839871855340654
Position 3093: 0.001479536366450441
Position 525: 0.0013743157368967327
Position 9892: 0.001326567223743339
Position 8210: 0.0011786103081476511
Position 9731: 0.0009872425389226697
Position 10402: 0.0007774462619443957
Position 3752: 0.0007680793373871018
Position 12217: 0.0006482116811426469
Position 3433: 0.0006140440991948589
Position 1054: 0.0005832713837896406
Position 2032: 0.000511203347604074
Position 10495: 0.0004692857924493732
Position 7688: 0.0003954233322132738
Position 1183: 0.00037844171185076657
Position 825: 0.0003286616560591361
Position 8678: 0.00030343122574276536
Position 8094: 0.00029864882053312825
Position 1188: 0.0002752710299764713
Position 4958: 0.00020292762158631675
Position 11185: 0.0001799547843050259
Position 5153: 0.00013371428429800918
Position 8530: 0.00012583585502794225
Position 1584: 0.0001174122406279295
Position 2168: 0.00010250732914749603
Position 7932: 9.669852044893464e-05
Position 7258: 8.70216987417415e-05
Position 9401: 6.196485628230655e-05
Position 9580: 5.7954374387375784e-05
Position 8893: 5.0330304552947654e-05
Position 6782: 4.545546487563537e-05
Position 848: 4.227299010289588e-05
Position 261: 4.0277710896622345e-05
Position 1628: 3.7138708172328554e-05
Position 6658: 3.687486027497831e-05
Position 1291: 3.686103524884648e-05
Position 932: 3.335229943133597e-05
Position 1358: 3.2382129827315744e-05
Position 857: 2.9008523558166253e-05
Position 537: 2.7212320659516426e-05
Position 719: 2.408542708719931e-05
Position 1094: 2.3386491331898445e-05
Position 583: 2.292998068577608e-05
Position 788: 2.1759657516166066e-05
Position 3528: 1.888937397215397e-05
Position 592: 1.5297171430475887e-05
Position 1155: 1.5201958820095232e-05
Position 316: 1.4459077997483707e-05
Position 1207: 8.914084711202637e-06
Position 5076: 8.07097696873142e-06
Position 389: 7.849519975585422e-06
Position 733: 5.979366459605303e-06
Position 831: 5.8734001026040735e-06
Position 3293: 3.8451952154583475e-06
Position 1421: 3.142531791558242e-06
Position 710: 2.887011100458945e-06
Position 954: 2.8225889314998075e-06
Position 746: 2.766869268751652e-06
Position 286: 2.6819993613311247e-06
Position 2826: 2.1370642303576786e-06
Position 544: 1.2644108157645778e-06
Position 2425: 3.278824138548079e-07
Position 722: 2.6977158767776554e-07
Position 2447: 2.535390261753881e-07
Position 3811: 2.5008103508311386e-07
Position 880: 2.2789845047352073e-07
Position 890: 1.940270897542873e-07
Position 911: 1.3839797318999968e-07
Position 558: 1.0431194369187661e-07
Position 443: 8.869933237506997e-08
Position 397: 7.455815298546388e-08
Position 470: 4.629015791594532e-08
Position 377: 3.7340004902758474e-08
Position 1161: 5.908804710800719e-09
Position 657: 4.233267270855417e-10
Position 648: 3.530888555959602e-10
Position 247: 2.456847297889082e-10
Position 594: 2.2906111268991917e-10
Position 605: 2.1204773236644235e-10
Position 177: 1.9169268786356373e-10
