Gene = 1110004F10Rik
Position 8724: 8.768465388461981e-05
Position 469: 8.744245081995174e-05
Position 53: 8.723766215785899e-05
Position 617: 5.9940130132055846e-05
Position 406: 4.785273482555324e-05
Position 282: 4.649604186516772e-05
Position 100: 4.418370164946665e-05
Position 461: 4.378900988541865e-05
Position 753: 4.0469613202225e-05
Position 4653: 3.743987840145925e-05
Position 14: 3.651319701931974e-05
Position 329: 3.2507087363422695e-05
Position 129: 2.763761466557109e-05
Position 127: 2.207395446513556e-05
Position 61: 1.597064384277381e-05
Position 107: 8.710246655672429e-06
Position 3569: 2.8652323055777877e-06
Position 525: 1.7629913438184207e-06
Position 10911: 1.0668429466412476e-06
Position 537: 8.159224978778776e-07
Position 1518: 5.29743517858367e-07
Position 519: 3.2070006700499886e-07
Position 1800: 6.04059772155666e-08
Position 568: 5.2727265180135123e-08
Position 2281: 5.341502516143542e-09
Position 1069: 1.1374600179739363e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8642: 0.9064863621613052
Position 10890: 0.621082024626957
Position 6138: 0.5542093386434069
Position 11421: 0.46784223012130083
Position 10910: 0.33545664030365885
Position 9909: 0.24084761387095802
Position 9893: 0.18052404834981914
Position 347: 0.17220275168745566
Position 788: 0.10913261498538142
Position 2667: 0.09526437735336266
Position 11879: 0.04090002205909397
Position 6106: 0.035939067262559764
Position 5821: 0.035857722599901054
Position 8478: 0.03248122875297224
Position 9918: 0.030768112094463992
Position 8670: 0.024149372762634652
Position 832: 0.0198098958609667
Position 8529: 0.019336600893822713
Position 9745: 0.018924937141494624
Position 11457: 0.017632752034626786
Position 7156: 0.016791092852963
Position 11304: 0.01593688156064853
Position 9262: 0.01483385761760495
Position 615: 0.012573511038311534
Position 9742: 0.012181400766737578
Position 2131: 0.010753793387273836
Position 9608: 0.00956984341658175
Position 10385: 0.006347337733048333
Position 10333: 0.005958490711267717
Position 2448: 0.0058749574629972465
Position 11843: 0.005206611286071013
Position 5914: 0.005164884181389753
Position 509: 0.005124694477420035
Position 660: 0.004125319695721931
Position 9763: 0.003846257012522551
Position 11554: 0.0030210127734821533
Position 10410: 0.002726837429980194
Position 2697: 0.0026855630763712637
Position 757: 0.0026386247597221303
Position 2726: 0.002500887103228874
Position 2637: 0.0021148062062850016
Position 11596: 0.0019260401551318756
Position 10236: 0.0019061594513342054
Position 10540: 0.001698097835052283
Position 11243: 0.0015832791658614547
Position 11625: 0.0015413925084028024
Position 11387: 0.0013460714642962415
Position 11800: 0.0011053048065746065
Position 10914: 0.0010705723646015463
Position 897: 0.0007208989138582359
Position 11330: 0.0006880876283510237
Position 11551: 0.0006755038693547082
Position 10015: 0.0005161134202727072
Position 850: 0.0004963826036853165
Position 596: 0.0004821322504244267
Position 10528: 0.00046312035430629526
Position 11643: 0.00045950863869438586
Position 11694: 0.0004174499107868721
Position 9098: 0.00039785737288542295
Position 8818: 0.00036331717644904796
Position 11067: 0.00036194869792060175
Position 11265: 0.0003419943530248006
Position 500: 0.0002508447950386661
Position 2402: 0.000216537956399099
Position 796: 0.00020363586478676482
Position 9055: 0.00020019379232795995
Position 9065: 0.00018302279520694922
Position 10512: 0.00015565364156543002
Position 8851: 0.00013217863147172877
Position 11585: 0.00011856933038064222
Position 10144: 7.468501842489421e-05
Position 10140: 6.633564660775406e-05
Position 2091: 6.406828129454015e-05
Position 4460: 6.037714587467403e-05
Position 2171: 5.739390834178867e-05
Position 148: 4.2408555788774715e-05
Position 9494: 4.23777375443188e-05
Position 1772: 4.169620472195643e-05
Position 6737: 3.8331649188286315e-05
Position 514: 3.2548921235559714e-05
Position 2045: 2.3058156322741273e-05
Position 156: 1.6951398302332472e-05
Position 488: 1.5315233229069096e-05
Position 573: 1.3768954767964294e-05
Position 356: 1.2234526709712402e-05
Position 525: 1.0789832332231242e-05
Position 6683: 1.0109009342781908e-05
Position 397: 4.546941200104903e-06
Position 9641: 4.501770768725447e-06
Position 662: 4.401019956827529e-06
Position 250: 3.343150874791198e-06
Position 385: 3.1468343846896655e-06
Position 411: 2.5401552801288793e-06
Position 415: 2.1405437756180653e-06
Position 3520: 1.932942832090514e-06
Position 179: 1.765683972816906e-06
Position 311: 1.7492892365785632e-06
Position 307: 1.6661818868314736e-06
Position 364: 1.4682351964292157e-06
Position 113: 1.3773836660626874e-06
Position 207: 1.2520024669867103e-06
Position 429: 1.2375768062789074e-06
Position 1143: 9.84937711358134e-07
Position 3324: 9.306223354308915e-07
Position 674: 8.622374172141663e-07
Position 680: 8.093664897166022e-07
Position 690: 5.699670785506181e-07
Position 298: 5.379745950904785e-07
Position 694: 4.932230397396187e-07
Position 446: 2.922589227621043e-07
Position 116: 1.8647793112787225e-07
Position 1367: 3.2271248868592064e-08
Position 324: 2.805291777585727e-08
Position 374: 1.4406929109150037e-08
Position 295: 1.3690303423627208e-08
Position 1379: 1.1745812806935788e-08
Position 280: 1.168950771570047e-08
Position 1562: 1.0199415743596476e-08
Position 379: 1.0178503318577166e-08
Position 1596: 8.263004082189725e-09
Position 256: 8.041830671370979e-09
Position 1573: 8.01886540660333e-09
Position 271: 3.565813614283332e-09
Position 1488: 3.2764462036180237e-09
Position 1683: 2.9672320669133716e-09
Position 366: 2.9600994091844113e-09
Position 291: 2.1826639044859378e-09
Position 1330: 1.9430013803589897e-09
Position 3477: 1.667138056374443e-09
Position 1700: 1.5971681986526068e-09
Position 1665: 1.5596541997649469e-09
