Gene = Dcps
Position 254: 0.0001261647464511155
Position 7114: 9.072291125570896e-05
Position 608: 7.763209967552733e-05
Position 596: 6.895184086955408e-05
Position 5275: 6.360555763401886e-05
Position 6863: 6.333437811462681e-05
Position 1620: 6.253243040984534e-05
Position 6286: 4.602006997467927e-05
Position 6861: 3.4593072748045725e-05
Position 6829: 1.6473585694730267e-05
Position 6814: 1.4166400512321099e-05
Position 402: 1.1850929306620477e-05
Position 1159: 9.107800141136763e-06
Position 694: 7.128298964968684e-06
Position 341: 2.8598401461268435e-06
Position 44: 2.2734578090139706e-06
Position 183: 2.099312660603796e-06
Position 3: 1.4631954862678587e-06
Position 404: 8.92984891793611e-07
Position 378: 8.321198559696416e-07
Position 62: 3.960184261578384e-07
Position 8: 3.942069171788669e-07
Position 339: 1.8642883572606658e-07
Position 333: 1.7200609924133634e-07
Position 927: 7.357910764512575e-08
Position 441: 1.6848831043993614e-08
Position 951: 9.538219622917202e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4809: 0.9916519651745518
Position 14195: 0.8269844225951213
Position 1683: 0.45048282494075886
Position 18287: 0.36504029815102795
Position 19362: 0.3616670058115414
Position 10137: 0.13456626045561088
Position 18497: 0.11306148744060908
Position 1723: 0.09116330426644155
Position 6673: 0.09019369247991751
Position 21943: 0.08286693333834377
Position 15882: 0.061980618938761806
Position 9848: 0.05612992318121644
Position 6787: 0.05327396520454469
Position 9992: 0.05152361269188134
Position 12721: 0.05122255882187789
Position 6935: 0.04508593678799259
Position 10006: 0.03789482006486135
Position 6700: 0.03455333045288556
Position 4078: 0.032633917312840634
Position 8092: 0.028013411552417305
Position 8108: 0.022504404021479078
Position 13909: 0.022170452156851792
Position 15001: 0.015246801019863563
Position 498: 0.014242621326526997
Position 1726: 0.013297064681730864
Position 6975: 0.013028068500465208
Position 14879: 0.012961665247774541
Position 15721: 0.012443876841754084
Position 1841: 0.011755370225445655
Position 1688: 0.011032204935528157
Position 6938: 0.010771730839776625
Position 8029: 0.01026511793359422
Position 9862: 0.00899300003574074
Position 3141: 0.008347388576802627
Position 5992: 0.00829707480446151
Position 17341: 0.007809091119027678
Position 11436: 0.007799135390554766
Position 5830: 0.007076105676367273
Position 4027: 0.006602600425991666
Position 18942: 0.0063470035282087705
Position 13343: 0.005861688127280271
Position 4082: 0.005790524243718648
Position 232: 0.005474505015310367
Position 15222: 0.005224882705285484
Position 6001: 0.005145922689472153
Position 7276: 0.00477217909313183
Position 2556: 0.004380373852033599
Position 3792: 0.004363394497349145
Position 1391: 0.0043422301821995695
Position 7224: 0.004224289966530216
Position 1779: 0.003863561555146635
Position 3833: 0.003609954355564388
Position 2388: 0.0035898646447063507
Position 14970: 0.0033998671524004018
Position 4973: 0.003168487418456644
Position 2353: 0.0031622887474893387
Position 15091: 0.0031028232594956457
Position 14459: 0.003054425031685992
Position 4158: 0.0030536730377034573
Position 3862: 0.0030531613517579843
Position 14437: 0.0029645575398497275
Position 2559: 0.002777439074561844
Position 3664: 0.00273654977299605
Position 6044: 0.002585981846285286
Position 4741: 0.0025797431757464697
Position 12823: 0.00253596592511627
Position 1820: 0.002334767178052673
Position 3308: 0.002259626824461913
Position 4127: 0.0022452845108611634
Position 14655: 0.002241480839351907
Position 3997: 0.002218802597529076
Position 4878: 0.0019410570665892265
Position 4949: 0.0018996439512160047
Position 4634: 0.001349029184373839
Position 5394: 0.0013290116192067674
Position 3488: 0.0011984004500890364
Position 4101: 0.0011909843433259393
Position 1529: 0.0011375380952807874
Position 1558: 0.0010696344023911123
Position 4581: 0.0009733923556093003
Position 12560: 0.0009728354474676391
Position 1597: 0.000972687843063826
Position 11462: 0.0009711513649646606
Position 6308: 0.0009471097528242691
Position 9677: 0.0009148635652831273
Position 3890: 0.0009065713917339651
Position 3820: 0.0008990550342288259
Position 1879: 0.000797771741571064
Position 3049: 0.0007320054722566437
Position 10844: 0.0007130180899447452
Position 2635: 0.0006213022218775541
Position 3468: 0.0006018446300041802
Position 571: 0.0005987941194099208
Position 819: 0.0004458696335411854
Position 290: 0.0004355173642613559
Position 6258: 0.00042668514226445385
Position 4250: 0.0004228511870817866
Position 1047: 0.00038107470107207926
Position 5081: 0.0003258456029071335
Position 1555: 0.00031443742120677604
Position 11906: 0.00028654453434200344
Position 1271: 0.00028544187025508636
Position 1218: 0.0002791308897661151
Position 9824: 0.0002761170231561674
Position 5848: 0.00026667528800685655
Position 1291: 0.0002576137789197938
Position 3733: 0.000251040783400077
Position 2572: 0.0002489116525861146
Position 7713: 0.00024189946655352366
Position 7204: 0.0002337628828938341
Position 5236: 0.00022965429888354094
Position 3529: 0.00018749557748670018
Position 5123: 0.00017703253221279183
Position 540: 0.0001570325694309464
Position 8052: 0.0001519968004712099
Position 4759: 0.00015146034890179782
Position 8291: 0.00015118845191911662
Position 5192: 0.00011282005634712967
Position 6164: 0.0001036429226109524
Position 6751: 0.0001023876822681699
Position 5720: 9.864795346746411e-05
Position 7513: 9.57744432211858e-05
Position 6485: 9.563720702519251e-05
Position 7264: 9.38015542365547e-05
Position 6133: 9.25828283648124e-05
Position 8940: 7.859252188374631e-05
Position 1505: 6.784081139474043e-05
Position 6544: 5.694107919504651e-05
Position 5640: 5.130364714746513e-05
Position 165: 4.792011574527062e-05
Position 160: 4.2664485581203024e-05
Position 143: 4.218752507994845e-05
Position 830: 4.1035792706627535e-05
Position 5669: 4.031155043754826e-05
Position 7340: 3.655897934526724e-05
Position 167: 3.636921620649982e-05
Position 1436: 3.606639140395499e-05
Position 134: 3.370188706582874e-05
Position 504: 3.3342742895522226e-05
Position 6185: 3.321530256117894e-05
Position 141: 3.1112690259490235e-05
Position 6363: 2.972862680345631e-05
Position 378: 2.723937418595703e-05
Position 150: 2.607294526089905e-05
Position 6587: 2.4120638398444957e-05
Position 322: 2.31589016118636e-05
Position 1186: 2.2445586463514795e-05
Position 91: 2.2138443637083613e-05
Position 1515: 2.1521825090901173e-05
Position 87: 2.0877446063752606e-05
Position 1126: 2.0081748018899056e-05
Position 722: 1.9011851681441224e-05
Position 173: 1.4459811182232512e-05
Position 1100: 1.3801239328884234e-05
Position 665: 1.3283081372984263e-05
Position 827: 1.2960461316364658e-05
Position 348: 1.1537750025739146e-05
Position 345: 8.910489116440895e-06
Position 1359: 8.270040839964876e-06
Position 4638: 6.882443658159109e-06
Position 234: 6.870144988471465e-06
Position 180: 6.587263053362891e-06
Position 787: 5.916326203620433e-06
Position 1129: 5.781332060459622e-06
Position 177: 5.708625534402728e-06
Position 903: 5.1148681439936206e-06
Position 333: 3.6044300794219843e-06
Position 146: 3.220080610013443e-06
Position 2682: 7.717664968481713e-07
Position 1849: 7.474802214796497e-07
Position 3204: 6.271670340875105e-07
Position 1614: 1.7765599302019098e-07
