Gene = Uros
Position 7219: 0.0036054534860270374
Position 1292: 0.0035858553932071125
Position 18468: 0.0034701203570572294
Position 21394: 0.003326757892600732
Position 9172: 0.0031975672494107287
Position 8202: 0.0031253828977241397
Position 8035: 0.002958565062866153
Position 9922: 0.00292515517406192
Position 6682: 0.00272368988566867
Position 9317: 0.0026406821681840766
Position 1381: 0.0024839089404843904
Position 21865: 0.002431451491322105
Position 817: 0.0022039126065030736
Position 11250: 0.0021247403556153323
Position 21669: 0.002089384144202687
Position 8411: 0.0019846034213214085
Position 18365: 0.001766743483196244
Position 9061: 0.0017661026779879608
Position 806: 0.0017517117007699859
Position 11143: 0.001742970743799879
Position 2661: 0.0016232526917551702
Position 7228: 0.0016130808043629823
Position 2650: 0.0016082090596936734
Position 1334: 0.0015908187191958005
Position 9261: 0.0015393208265946973
Position 20040: 0.0015064298334141583
Position 2426: 0.0014992878654254945
Position 19900: 0.0014183062496497209
Position 2504: 0.0013103625106006239
Position 7361: 0.001286619970215007
Position 8155: 0.0012728222504851407
Position 3567: 0.0011881427344983733
Position 20622: 0.0011816284484148897
Position 754: 0.001157698476199481
Position 9082: 0.0011410141577488438
Position 2358: 0.0011000676979878543
Position 3498: 0.0010823676398513124
Position 4437: 0.0010435344235290402
Position 6088: 0.0009853797492242124
Position 171: 0.0009403632841399642
Position 8504: 0.0009322135161677423
Position 3412: 0.0009173616258153316
Position 7199: 0.0008430937160093969
Position 1522: 0.0008365354326356975
Position 824: 0.0008165518816456755
Position 1306: 0.0008072020369455405
Position 7617: 0.0007871447883404612
Position 18889: 0.0007591456542411017
Position 19174: 0.0007517429854861847
Position 4485: 0.0007287386536614326
Position 8892: 0.0006794281370191438
Position 863: 0.0005352705530329693
Position 7289: 0.000534377956328751
Position 10884: 0.0005221570198395158
Position 7316: 0.0004797910350900243
Position 7209: 0.000438462323269676
Position 1315: 0.0004278545796104825
Position 1239: 0.0003722824726402083
Position 2336: 0.00037110704451592016
Position 771: 0.00022242378407570868
Position 7380: 0.00022204191697816102
Position 7111: 0.00019526617891447136
Position 1356: 0.00019281991375153304
Position 11344: 0.00018143182971225048
Position 15047: 0.00017994076028658989
Position 860: 0.00016284254356141057
Position 2407: 0.00015236097953554148
Position 7231: 0.00014372857511724948
Position 616: 0.00012699424730769617
Position 6563: 0.00012302679596526975
Position 7494: 0.00011647385917617647
Position 7637: 0.00011476292116238388
Position 621: 0.00011316158663010464
Position 11849: 9.16484640365926e-05
Position 11880: 8.626430260551545e-05
Position 349: 8.206764869691958e-05
Position 19738: 7.843182836615403e-05
Position 9684: 5.377047186528927e-05
Position 10201: 4.940657159591991e-05
Position 10255: 4.912735471668331e-05
Position 7035: 4.359931661144049e-05
Position 1615: 3.355690552469127e-05
Position 11924: 3.3457500582439366e-05
Position 332: 3.1618814548102485e-05
Position 7412: 2.6027246518250048e-05
Position 3391: 2.2225914269879427e-05
Position 3719: 2.1129237076836333e-05
Position 3299: 1.8655903827617912e-05
Position 10553: 1.6069052786999325e-05
Position 455: 1.0469280088127304e-05
Position 729: 9.940894191404118e-06
Position 4471: 9.72877832434916e-06
Position 1577: 8.98829468906734e-06
Position 958: 8.215765280539622e-06
Position 693: 7.588921875987701e-06
Position 935: 7.262010353820426e-06
Position 780: 7.13405090293896e-06
Position 1650: 7.002015213475007e-06
Position 7437: 6.9808835090362485e-06
Position 1064: 6.808266436363247e-06
Position 1142: 6.800506038469126e-06
Position 602: 6.355505279076048e-06
Position 1069: 6.257331104330166e-06
Position 7115: 6.1972862244522385e-06
Position 547: 6.167283781804357e-06
Position 1126: 5.327465081600956e-06
Position 626: 2.4144343131361626e-06
Position 1730: 1.9099718216122364e-06
Position 1530: 1.877864999508319e-06
Position 513: 1.8213077802891774e-06
Position 499: 1.4816553015837432e-06
Position 517: 1.433923948889538e-06
Position 1035: 1.4239488436469422e-06
Position 374: 1.1484153165959438e-06
Position 385: 3.4469270140208707e-07
Position 726: 2.7756370786434943e-07
Position 962: 2.694541054496396e-07
Position 357: 2.581035671927332e-07
Position 972: 2.0954214996139618e-07
Position 7713: 1.8503798093207003e-07
Position 482: 1.31065050597556e-07
Position 557: 8.31817291069486e-08
Position 361: 7.0186823337047e-08
Position 523: 4.322716143510498e-08
Position 233: 3.10560356552846e-08
Position 647: 2.9855394755309e-08
Position 633: 2.447958520402101e-08
Position 636: 8.543363300939671e-09
Position 554: 6.095573306031434e-09
Position 105: 4.126669739059561e-09
Position 248: 2.218115124216695e-09
Position 272: 1.5132796549983715e-09
