Gene = Tfpt
Position 3817: 0.0010712295581113526
Position 1569: 0.000982678104026635
Position 5624: 0.0009487236703264054
Position 564: 0.0008831300566763535
Position 1782: 0.0008479858295951363
Position 633: 0.000447232082925283
Position 872: 0.00039768240676109036
Position 9462: 0.0003668436083412985
Position 462: 0.00030077951666776254
Position 5248: 0.00027732451320705104
Position 532: 0.0002715711709420159
Position 5296: 0.00012690305174519175
Position 337: 0.00012427486375515348
Position 989: 9.665136420420516e-05
Position 867: 9.54031448342767e-05
Position 544: 9.47254943056457e-05
Position 422: 6.818380251298007e-05
Position 614: 6.737512768292743e-05
Position 1213: 6.04035006297758e-05
Position 1489: 5.943817851265959e-05
Position 682: 5.321178260241874e-05
Position 444: 5.301277739034084e-05
Position 352: 5.0901214282517646e-05
Position 231: 3.6266148587276355e-05
Position 229: 2.023472162899355e-05
Position 221: 1.933998999313854e-05
Position 387: 1.901487800823972e-05
Position 1507: 1.8887660525856034e-05
Position 530: 1.809164926308321e-05
Position 932: 1.3668039962926843e-05
Position 579: 1.0562347407291536e-05
Position 12: 1.0247594531007413e-05
Position 293: 8.44800334836601e-06
Position 417: 4.796173488307642e-06
Position 81: 4.558464876383354e-06
Position 498: 3.26631505297037e-07
Position 30: 3.195930361842188e-07
Position 5: 2.468596222263066e-07
Position 668: 2.1837606968075504e-07
Position 684: 1.9048799602808977e-07
Position 37: 3.117376043505863e-08
Position 43: 1.2808054077127699e-08
Position 256: 6.592681945423622e-09
Position 315: 1.7806395901530582e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5214: 0.9964909716263017
Position 9409: 0.9268395642702667
Position 8751: 0.739929087081935
Position 797: 0.4680425545781701
Position 940: 0.3460047037995164
Position 1648: 0.19105946671624088
Position 8989: 0.184949400109913
Position 5880: 0.18112115561076608
Position 9216: 0.1694371479403957
Position 8900: 0.1542143683075822
Position 5865: 0.14409039118861253
Position 8937: 0.11206209180454897
Position 5848: 0.1074005417170142
Position 5390: 0.10212992141843882
Position 8712: 0.06123093189335008
Position 886: 0.05340805086414968
Position 5665: 0.05323903810401167
Position 1744: 0.044429715298190356
Position 1568: 0.044300201104542754
Position 2894: 0.040556861912580226
Position 2987: 0.03575561235225108
Position 3613: 0.027874374008371818
Position 5796: 0.022393023350923212
Position 5741: 0.02234666094008848
Position 7774: 0.022073388673038385
Position 7862: 0.013727743015770915
Position 1467: 0.010612176109237953
Position 7090: 0.0104350896385343
Position 5520: 0.009479115943929315
Position 6118: 0.009407900195899542
Position 9006: 0.00913485372555475
Position 3122: 0.006888057091731742
Position 3384: 0.006434481773623998
Position 1403: 0.006316479063773374
Position 6962: 0.006215796717685705
Position 8592: 0.005843500851189407
Position 9548: 0.005716246333592934
Position 9443: 0.00540489390963912
Position 8618: 0.005243128571340305
Position 8656: 0.005093667179215173
Position 1579: 0.004551602640927109
Position 3025: 0.004329720623409914
Position 6054: 0.004012492044438371
Position 3047: 0.003959218992439838
Position 3832: 0.003940719157200428
Position 3458: 0.0037922619766252046
Position 4287: 0.003535407652258591
Position 6063: 0.0033937616615349222
Position 7739: 0.003281798753587412
Position 2724: 0.0030622164647275407
Position 1672: 0.002857014360534794
Position 5912: 0.0026366968877445454
Position 7778: 0.002492121961975237
Position 238: 0.002459936941571877
Position 6005: 0.0021716263238556635
Position 1659: 0.0019420744274724633
Position 583: 0.001922984017156155
Position 8843: 0.0018832296807023187
Position 5897: 0.0017103206708183284
Position 9415: 0.0017075690772472155
Position 5690: 0.0017059997569376984
Position 1981: 0.0015972005148818225
Position 4412: 0.0015595645073410557
Position 221: 0.0013608643218862818
Position 2696: 0.0013103039420849494
Position 5128: 0.0010014452509049475
Position 5517: 0.0009664822509931881
Position 305: 0.0008648434561024378
Position 8922: 0.0006851120943643801
Position 3341: 0.000668453881421439
Position 7559: 0.0006639158724511512
Position 3542: 0.0006627280250072255
Position 5948: 0.0006452020503761455
Position 3143: 0.0005310539636025202
Position 399: 0.0005195334019964447
Position 290: 0.0004801869221933412
Position 2655: 0.000396395318978785
Position 1695: 0.00039406008071165004
Position 961: 0.0003866361164756549
Position 374: 0.00035747382818880353
Position 1685: 0.00034227579119384683
Position 5080: 0.0003066432586640097
Position 5571: 0.00028409053023756216
Position 5804: 0.0002810656652025964
Position 1617: 0.00025835325769653914
Position 6519: 0.000243840890209337
Position 1505: 0.00024225387216655566
Position 6281: 0.00023448066354107025
Position 1988: 0.00023358007160181933
Position 5591: 0.00018022614415666202
Position 6745: 0.0001513981577199171
Position 986: 0.00014046264197513782
Position 390: 0.00013734598387108376
Position 955: 0.00013595774625737526
Position 823: 0.00011506776969376685
Position 808: 0.00010708156088156867
Position 450: 0.00010439144858876708
Position 650: 9.790963821280044e-05
Position 5522: 9.500100350315544e-05
Position 5707: 8.828094109312018e-05
Position 6714: 8.332863397405758e-05
Position 307: 7.912522475974806e-05
Position 717: 7.767186587790778e-05
Position 283: 6.534794443792792e-05
Position 5414: 6.299114551124355e-05
Position 478: 5.784323348248615e-05
Position 5577: 5.7508856067410535e-05
Position 422: 5.457935841517087e-05
Position 841: 5.0425154909967475e-05
Position 458: 3.4926260019328494e-05
Position 771: 3.3539592314051687e-05
Position 1477: 3.1529367482235494e-05
Position 514: 2.7384765117552696e-05
Position 2729: 2.516473325670401e-05
Position 1097: 2.3820845967451454e-05
Position 462: 2.1835599286667078e-05
Position 736: 2.180609601129673e-05
Position 832: 2.174094575029228e-05
Position 1789: 1.7252627312782124e-05
Position 544: 1.5993392507559567e-05
Position 900: 1.4812566492043041e-05
Position 890: 1.4389271502477615e-05
Position 199: 1.2592167910878551e-05
Position 1782: 1.2402433708089834e-05
Position 758: 1.206920068622466e-05
Position 137: 1.1820309950512222e-05
Position 1013: 1.074254114180965e-05
Position 1352: 1.060430137159118e-05
Position 101: 1.055423502873903e-05
Position 267: 1.040146446669288e-05
Position 520: 8.999777464177787e-06
Position 1337: 8.519202997830213e-06
Position 904: 8.361046699560251e-06
Position 4917: 7.671633000681084e-06
Position 324: 7.114804252987779e-06
Position 413: 6.769959307400835e-06
Position 2010: 6.566802794007263e-06
Position 847: 6.174315378245155e-06
Position 590: 5.984238329897694e-06
Position 5970: 5.946202630650795e-06
Position 614: 5.549760088513893e-06
Position 1407: 5.4462466615883205e-06
Position 1553: 5.401832836289856e-06
Position 516: 5.1899142563211925e-06
Position 204: 4.968642699723431e-06
Position 557: 4.705874099797032e-06
Position 1623: 4.41608254871947e-06
Position 748: 4.23194502199054e-06
Position 252: 4.103385441489611e-06
Position 562: 3.9679472830994055e-06
Position 1543: 3.945641312609284e-06
Position 2075: 3.7519237873403794e-06
Position 1256: 3.6080438083680147e-06
Position 256: 3.212844787601586e-06
Position 764: 3.0016459416840993e-06
Position 1444: 2.8286583326699477e-06
Position 1056: 2.426904109179083e-06
Position 6056: 1.0796733594631763e-06
Position 195: 1.015048034217227e-06
Position 825: 4.6236376909114237e-07
Position 97: 4.425800912988358e-07
Position 657: 3.1985275355001775e-07
Position 1602: 4.703653668779901e-08
Position 1769: 4.6066588224248584e-08
Position 703: 2.1514409432409603e-08
Position 660: 1.9794870072886988e-08
Position 5421: 1.9697689797466448e-08
