Gene = C130079G13Rik
Position 105: 4.2855275606183145e-07
Position 50: 1.8347290876037396e-07
Position 174: 1.7506775771802346e-07
Position 191: 8.40586772436134e-08
Position 887: 5.8690691484167523e-08
Position 400: 3.739610099532883e-08
Position 416: 3.343967247929334e-08
Position 202: 3.0587039011663145e-09
Position 448: 2.6183270365494033e-09
Position 765: 1.906264727606482e-09
Position 697: 1.8464826856918854e-09
Position 414: 1.4490306152990287e-09
Position 572: 8.479634772390163e-10
Position 552: 8.170575767497039e-10
Position 570: 7.714638425217263e-10
Position 517: 4.734034079885041e-11
Position 593: 1.202025430945275e-11
Position 538: 1.1220655841818035e-11
Position 521: 7.67845669259521e-12
Position 681: 5.65268594684327e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3619: 0.8289525975817005
Position 7718: 0.6252784270273033
Position 6442: 0.39186629032487524
Position 7109: 0.35104784396304406
Position 7362: 0.23970088979051066
Position 7394: 0.19893490092027447
Position 2861: 0.18725348025594069
Position 2256: 0.1455665801616813
Position 3683: 0.09730491313310072
Position 6409: 0.09364322133921704
Position 3146: 0.08154882302429141
Position 1537: 0.07801476066664582
Position 1851: 0.07082476553408562
Position 7368: 0.07026241631212628
Position 2893: 0.040789670205951124
Position 10912: 0.04061318226261981
Position 5165: 0.03185177903199525
Position 8008: 0.031164470390709884
Position 3707: 0.02881106196505124
Position 9762: 0.02834849750594905
Position 7148: 0.02735558744459495
Position 6201: 0.026912323091478372
Position 7406: 0.026440499815631485
Position 3201: 0.02595210061116643
Position 6699: 0.01732992237109257
Position 1156: 0.016148434329610228
Position 6647: 0.014513665106430066
Position 10469: 0.01438192131697363
Position 6146: 0.014270011460033788
Position 3701: 0.01195729716347123
Position 7664: 0.010369031718306991
Position 1314: 0.009039204162890571
Position 3387: 0.00899168516615979
Position 7210: 0.008738944759397044
Position 9817: 0.008569734563589239
Position 7827: 0.008168904025509119
Position 3722: 0.008149220492259296
Position 2298: 0.00790048937190513
Position 8477: 0.007881276877129136
Position 6930: 0.007585538491181649
Position 11804: 0.007461911247245821
Position 2322: 0.007461450571277616
Position 8098: 0.006911094003093514
Position 7058: 0.0068864306705534156
Position 6168: 0.006564870242035175
Position 2695: 0.0064444500859532905
Position 1074: 0.006427301656065974
Position 10044: 0.0057541766334925255
Position 10090: 0.005223598275479208
Position 5776: 0.004838034371813376
Position 841: 0.00476117488187236
Position 3963: 0.004696582002095337
Position 8125: 0.004556194026495411
Position 1334: 0.004170936404527266
Position 5286: 0.0039401158495009515
Position 1250: 0.00365608249952592
Position 508: 0.003372788728280968
Position 1629: 0.0033023810833414514
Position 5132: 0.0032453301594125997
Position 9402: 0.00295935066344365
Position 4247: 0.002804892061661356
Position 3244: 0.0023592442779059573
Position 4865: 0.002311635489533964
Position 6444: 0.0021172522083542523
Position 1884: 0.002106459077702083
Position 2568: 0.0020515606315222846
Position 2487: 0.001923540537135074
Position 2877: 0.0018739424479542303
Position 7602: 0.0017178563862706355
Position 4958: 0.0016479917337913384
Position 3741: 0.001644848975532346
Position 9172: 0.0014378393416724245
Position 184: 0.00143183579106994
Position 1253: 0.0014267457690091859
Position 3659: 0.0013717335533321088
Position 8655: 0.0013080303279449294
Position 1119: 0.001238376808995672
Position 10441: 0.0012164054347324955
Position 7690: 0.0012149949808361084
Position 2732: 0.0012005313456189858
Position 2508: 0.001192947863703985
Position 3583: 0.0011822090288664624
Position 5806: 0.0011764632233099007
Position 2340: 0.001153128806111539
Position 1533: 0.0010980836483387114
Position 10393: 0.001071297763875345
Position 105: 0.0010637058499959504
Position 8349: 0.0010607597475944535
Position 3441: 0.000971171625948976
Position 8269: 0.0009427965733475367
Position 1009: 0.00091645137871701
Position 1581: 0.0008000674805827019
Position 5824: 0.000728053751760711
Position 3641: 0.0006558193704182083
Position 3082: 0.0006506423111591063
Position 3629: 0.0006134238024097059
Position 1491: 0.0005923733102680678
Position 1643: 0.0005380997894190922
Position 2902: 0.0005360632883635542
Position 195: 0.0005145460980878525
Position 167: 0.00048390794992574364
Position 1902: 0.0004817858669501126
Position 2994: 0.00043723252558459035
Position 3223: 0.00041457672779160037
Position 3011: 0.00038684116263356186
Position 6470: 0.0003783435015804669
Position 239: 0.0003468103109019936
Position 2963: 0.00030783881371671353
Position 1669: 0.00027646912890393364
Position 709: 0.00024361444527533818
Position 202: 0.00022929770855012233
Position 604: 0.00022776636196615647
Position 1586: 0.00022725671419441553
Position 816: 0.0002269760819189234
Position 4498: 0.00021674499454606025
Position 3915: 0.0002016219315656279
Position 2827: 0.0001940386727577444
Position 4595: 0.00018077084811364552
Position 4521: 0.00017841609347821804
Position 707: 0.00017506007669446655
Position 561: 0.0001295125078296909
Position 3902: 0.00010548421293905573
Position 2582: 6.255867373713578e-05
Position 481: 5.74687824427561e-05
Position 1745: 5.6096659898824345e-05
Position 1937: 4.616066415111366e-05
Position 4021: 4.477322666483292e-05
Position 1795: 4.468993539287655e-05
Position 802: 4.3376344659580355e-05
Position 1906: 4.280993667990695e-05
Position 722: 3.366970704144062e-05
Position 2460: 2.183705535012441e-05
Position 2458: 1.621485548018562e-05
Position 1603: 1.5660680958228254e-05
Position 760: 1.4409481902363433e-05
Position 727: 1.4165492346215097e-05
Position 2226: 1.404343375445179e-05
Position 2279: 1.384683292454437e-05
Position 2217: 1.3764086576817622e-05
Position 1800: 1.2206027298651078e-05
Position 448: 8.127109227285313e-06
Position 3926: 7.81029831125906e-06
Position 141: 6.767968576651042e-06
Position 1673: 5.963782753179442e-06
Position 1445: 5.425621359991021e-06
Position 951: 5.421616312708974e-06
Position 3990: 5.241372723489164e-06
Position 919: 5.0739144836838545e-06
Position 847: 3.859938333056248e-06
Position 423: 2.735142671580378e-06
Position 742: 2.2926679282039187e-06
Position 1910: 2.142655870819766e-06
Position 867: 2.1320954861221754e-06
Position 143: 1.962079208676295e-06
Position 608: 1.9505672423916875e-06
Position 724: 1.6910584285217756e-06
Position 251: 1.5428620229712e-06
Position 1675: 1.4021178959316332e-06
Position 1401: 1.3032633082959319e-06
Position 902: 1.1946971661452042e-06
Position 911: 1.0810111567102013e-06
Position 843: 1.0759451544606335e-06
Position 896: 7.3211432286715e-07
Position 375: 5.80819417285902e-07
Position 378: 4.7455128681488485e-07
Position 845: 4.2756956545622827e-07
Position 1222: 4.2586268223916035e-07
Position 3457: 3.5527065673431994e-07
Position 959: 2.866414168591646e-07
Position 926: 2.7656119079921964e-07
Position 1080: 2.2090711161086577e-07
Position 393: 2.0156826496219602e-07
Position 2542: 9.980601732508714e-08
Position 4033: 9.414315382139704e-08
Position 873: 5.605986667804749e-08
Position 887: 5.344851324899793e-08
Position 738: 3.2371856587886354e-08
Position 570: 3.009962735973464e-08
Position 893: 2.9610980707389927e-08
Position 3908: 1.4832223686512172e-08
Position 66: 2.7883795795011853e-12
Position 316: 1.333138003431701e-13
Position 455: 1.1121627227405916e-13
Position 460: 1.0192261563272685e-13
Position 297: 7.600042313573883e-15
Position 328: 2.6277757738777884e-15
Position 324: 7.423294066788747e-16
