Gene = Mypop
Position 1311: 0.1287694952046077
Position 9969: 0.10829470900401902
Position 1173: 0.1014805160520331
Position 736: 0.08367855627095154
Position 1215: 0.06369803847164628
Position 1856: 0.05937118036639133
Position 1790: 0.055316571015816135
Position 4397: 0.04819824365755066
Position 7633: 0.043924247953624
Position 3936: 0.03510760764469192
Position 2883: 0.033294171178119704
Position 5509: 0.030029322646664487
Position 1218: 0.029836494344460444
Position 9700: 0.01954295921803169
Position 2460: 0.015239746285363159
Position 1079: 0.014937980732321452
Position 835: 0.013940890355565555
Position 8733: 0.01261488752530724
Position 2558: 0.011956822562797757
Position 586: 0.011669353030917505
Position 2489: 0.00981785473880553
Position 9479: 0.009349470720736979
Position 9453: 0.009086573368782856
Position 2649: 0.008487484891114895
Position 3970: 0.008009391019253024
Position 1348: 0.0077690748378975135
Position 4185: 0.007700754395040152
Position 1325: 0.006681172154124632
Position 1291: 0.005951777056316563
Position 814: 0.005665673015500423
Position 1567: 0.00521982726569636
Position 349: 0.004791501086258729
Position 2692: 0.004167735395954007
Position 1140: 0.003965498280806565
Position 9229: 0.0038240452160831647
Position 603: 0.0036322685120644947
Position 1278: 0.0032555865151495155
Position 1915: 0.0029758377411076113
Position 10031: 0.002862185323367661
Position 1863: 0.0025859105102003215
Position 1098: 0.002394740277411181
Position 2728: 0.002223989289526879
Position 2004: 0.0021853306718471613
Position 3818: 0.0021660995031354798
Position 1128: 0.002064213833184286
Position 1146: 0.001531521078629647
Position 8685: 0.001516066832436369
Position 358: 0.0015087782142202283
Position 2578: 0.0014957392771611988
Position 2939: 0.0014356657371319974
Position 1530: 0.0012198377634826823
Position 8533: 0.0012084764862292953
Position 839: 0.0011528040449519127
Position 990: 0.001096681003087637
Position 6975: 0.0010722924814401112
Position 8590: 0.001061798162944329
Position 1358: 0.0010561633645316568
Position 245: 0.0010164735397585297
Position 744: 0.0009190887192887013
Position 4360: 0.0008743943740810961
Position 1487: 0.000860352274251871
Position 927: 0.000809575101908143
Position 703: 0.0008066826543416082
Position 4506: 0.0007941623971276098
Position 2749: 0.0007016870570316597
Position 4294: 0.0006120667897872745
Position 389: 0.0006063886012520407
Position 1447: 0.0005924423370896488
Position 2332: 0.0005687573485080427
Position 945: 0.0005245640178404388
Position 1212: 0.0005218034149697476
Position 1107: 0.00039953202570237016
Position 4921: 0.0003441358647392299
Position 1411: 0.00033480632876436414
Position 1718: 0.00031667971953934504
Position 789: 0.0002995129793095193
Position 1281: 0.00029667738168029167
Position 1049: 0.0002883044726159565
Position 308: 0.00026550964411816563
Position 1350: 0.00023841052490223319
Position 901: 0.00021424239166585796
Position 2320: 0.00020880587620908497
Position 625: 0.00017984676741953992
Position 1005: 0.00017254503413493495
Position 2531: 0.00016980232826045559
Position 1375: 0.00013811632639523688
Position 948: 0.0001316093510893351
Position 1101: 0.0001271991626307175
Position 1597: 0.00012388698926376392
Position 1143: 0.00010941516174438231
Position 274: 9.470895573759207e-05
Position 954: 8.773994899958445e-05
Position 632: 6.556123195217465e-05
Position 311: 6.395657800397438e-05
Position 1007: 6.146495420050323e-05
Position 1194: 5.7597039739152206e-05
Position 1739: 5.591018575424127e-05
Position 779: 5.025738821284754e-05
Position 432: 4.656865494405746e-05
Position 746: 3.919899978147657e-05
Position 1362: 3.078983017562064e-05
Position 1429: 2.4420112240833937e-05
Position 1484: 2.023958251330083e-05
Position 906: 2.0219901717852317e-05
Position 1110: 1.722486855641811e-05
Position 1490: 1.5712421856198643e-05
Position 1039: 1.5288324674221996e-05
Position 684: 1.2893578324773118e-05
Position 449: 1.2464952766313044e-05
Position 1537: 1.1852657801875757e-05
Position 651: 9.995525132394922e-06
Position 749: 6.04172453109833e-06
Position 1456: 5.989418989516535e-06
Position 1552: 5.95338153440292e-06
Position 1535: 4.398008281344655e-06
Position 1504: 3.907733881265818e-06
Position 1709: 3.7080965314423853e-06
Position 680: 3.622347226096119e-06
Position 254: 3.5965917550711887e-06
Position 282: 3.254430271937935e-06
Position 909: 2.303861371096967e-06
Position 645: 2.090490721048725e-06
Position 2022: 1.8426237486417256e-06
Position 969: 1.3507208900129963e-06
Position 1917: 1.0134746634545782e-06
Position 1591: 4.194788918097131e-07
Position 181: 3.3034531222993766e-07
Position 170: 7.58160172379737e-12
Position 114: 1.3160497432746887e-13
