Gene = Cth
Position 5485: 0.08077239868634656
Position 3727: 0.07960449160969589
Position 6601: 0.0729312305189781
Position 4839: 0.06825923204368049
Position 28160: 0.06162076952056231
Position 19831: 0.05895868351496618
Position 2097: 0.0572660256411132
Position 279: 0.05601888004987382
Position 2889: 0.05363266590901986
Position 12899: 0.05355922987560049
Position 30285: 0.046713354056972425
Position 5149: 0.04372461603431512
Position 30249: 0.042778687385261784
Position 28998: 0.042137367264141135
Position 4447: 0.041999506207028726
Position 27991: 0.039062984682428636
Position 29921: 0.037452580245691224
Position 28933: 0.03391978913309977
Position 28415: 0.033809610531146186
Position 29066: 0.0327728461080957
Position 543: 0.031068548996673277
Position 5024: 0.031044452369928827
Position 3710: 0.03068451440879273
Position 17652: 0.027506337465859437
Position 4937: 0.027002955586281945
Position 1918: 0.026789628661663522
Position 20266: 0.026664705110225916
Position 5208: 0.026154440927636843
Position 18792: 0.02567095121974722
Position 3242: 0.023632300193773284
Position 2819: 0.021413183711519103
Position 30297: 0.021272189353207807
Position 18394: 0.020672247134848318
Position 5558: 0.019560214749073043
Position 20812: 0.018833695200621392
Position 5021: 0.018402990662802595
Position 2251: 0.018044434450580158
Position 12049: 0.017593466206424928
Position 30459: 0.017330984714775247
Position 30560: 0.016528125523670625
Position 3581: 0.01631400006249113
Position 5168: 0.01592891008104561
Position 30817: 0.015529279721697733
Position 19818: 0.012272190533908078
Position 12003: 0.011811378611354886
Position 4481: 0.011810153164063131
Position 4570: 0.011748589711384963
Position 29380: 0.011119666321616643
Position 2222: 0.010236923265605468
Position 1854: 0.009938979134967064
Position 13509: 0.00987304987919529
Position 28616: 0.008826402938960736
Position 3194: 0.00845534732210556
Position 29990: 0.008321191319386974
Position 1885: 0.007472917292131552
Position 2860: 0.006719926097520871
Position 315: 0.006492362254615115
Position 29138: 0.006195970937748558
Position 5194: 0.006032309560959359
Position 8248: 0.006000177934081902
Position 1921: 0.005993500800853183
Position 19212: 0.0059207599466201055
Position 30135: 0.005761141240856094
Position 12952: 0.005712407062702511
Position 28905: 0.005702588236025448
Position 19691: 0.005347585257707069
Position 5420: 0.0051164459761427975
Position 19895: 0.0050023071923569334
Position 2142: 0.004971762136111183
Position 2556: 0.004655094046889045
Position 28833: 0.00465350066269667
Position 29775: 0.004448985337117132
Position 11147: 0.00431759646580217
Position 2397: 0.004157604470329577
Position 28386: 0.004143919191793478
Position 30563: 0.0040802248245311165
Position 20295: 0.0038755199637541316
Position 27966: 0.003632135999384809
Position 5376: 0.0034058794765766316
Position 28952: 0.0033670941134819918
Position 4517: 0.003213071533340412
Position 2319: 0.0027464143275951237
Position 6551: 0.0026725804179079187
Position 29566: 0.002654444037442335
Position 4538: 0.0023336167239132104
Position 3256: 0.0023148739391510424
Position 1128: 0.0023116488274179136
Position 28290: 0.0021812269656208325
Position 29718: 0.0021436404685930403
Position 30786: 0.0019463522236160405
Position 13554: 0.0019086065344698505
Position 20100: 0.0018379802424731667
Position 30261: 0.0018017866121680989
Position 4238: 0.0015859699215893962
Position 6415: 0.0015504832196033265
Position 30187: 0.0014841200635300803
Position 357: 0.0014208233041210585
Position 5082: 0.001284007040121725
Position 4295: 0.0012519466091828347
Position 29886: 0.0012218663875785368
Position 3427: 0.001211842314273875
Position 19484: 0.001197515031965513
Position 5211: 0.0011088016146251919
Position 29383: 0.0010916605274622687
Position 20086: 0.0010532536368538894
Position 12723: 0.0010515618962234582
Position 2948: 0.001034867383754962
Position 3472: 0.0010246781755317395
Position 2462: 0.0009926982280806928
Position 28699: 0.0009730318317881108
Position 19594: 0.000927434211560777
Position 633: 0.0008987616220881568
Position 4242: 0.0008458729614063869
Position 12753: 0.0008306199376936955
Position 29272: 0.0008139100434103039
Position 863: 0.0008005516426413263
Position 5459: 0.0007797070077910978
Position 3146: 0.0007662431076534671
Position 11634: 0.000733997368304702
Position 20365: 0.0006900467818822219
Position 4054: 0.0006691815350055661
Position 2502: 0.0006587355654137531
Position 28047: 0.0006231167436959545
Position 29869: 0.0006112542626916787
Position 2905: 0.0005872150822983781
Position 620: 0.0005807073006140537
Position 11924: 0.0005667869244734609
Position 28807: 0.0005660562856762098
Position 2228: 0.0005418204553990369
Position 2435: 0.00053912416918804
Position 20036: 0.0005037339785463674
Position 28458: 0.0004961260942856517
Position 4257: 0.00049585850821512
Position 29572: 0.0004846608215734582
Position 3489: 0.00048244784121461397
Position 2181: 0.0004821542549704985
Position 2185: 0.00045711989885891956
Position 2125: 0.0004442685109198297
Position 1723: 0.0004439915482026149
Position 19195: 0.00040643898007203076
Position 4490: 0.000395820518126029
Position 2256: 0.00038807419172510603
Position 28211: 0.00038739866279269964
Position 3746: 0.00038262085357218913
Position 27148: 0.0003755488548797473
Position 705: 0.0003553594292530853
Position 3914: 0.0003491348917770159
Position 1272: 0.00031503787928379866
Position 548: 0.00031419616667494943
Position 1436: 0.00028913045941785057
Position 11781: 0.00028116830273667084
Position 26346: 0.0002690308277464964
Position 2447: 0.00022309617721653034
Position 2424: 0.00021058410951384964
Position 399: 0.00020608709551152556
Position 5175: 0.0002018619017544219
Position 1974: 0.00019315021877729284
Position 570: 0.0001785497231446086
Position 28040: 0.0001660139765527836
Position 24360: 0.00016441447039192725
Position 2103: 0.00016015717749998145
Position 23376: 0.00015849326651180736
Position 2840: 0.00013996174957113294
Position 567: 0.00011793862460325822
Position 23089: 0.00010427672137677892
Position 23288: 0.00010338000570233815
Position 22657: 9.24720395063978e-05
Position 22036: 9.047343036137528e-05
Position 2601: 6.753594264378361e-05
Position 2305: 5.796458920548489e-05
Position 22819: 5.394387756396429e-05
Position 955: 5.272230127073848e-05
Position 8097: 4.7926466805571284e-05
Position 333: 4.167783514546204e-05
Position 290: 3.6602016716934e-05
Position 1459: 3.6184998430375734e-05
Position 2323: 3.271130113306087e-05
Position 421: 2.9075329238187107e-05
Position 1517: 2.891662196213651e-05
Position 1865: 2.8398832206654657e-05
Position 732: 2.781327938282602e-05
Position 907: 2.7033705020038274e-05
Position 495: 2.4072571154909713e-05
Position 1010: 2.3752295151694008e-05
Position 1769: 2.3742217826045583e-05
Position 1463: 1.9363230101340933e-05
Position 23052: 1.644130050824975e-05
Position 386: 1.540503443106075e-05
Position 4267: 1.2000722248653114e-05
Position 19613: 1.195333551191877e-05
Position 22151: 1.1226681532021808e-05
Position 84: 6.56952285605582e-06
Position 463: 6.080204279814097e-06
Position 106: 5.412429450688266e-06
Position 4299: 4.255180184789429e-06
Position 1285: 4.166561445880569e-06
Position 299: 4.121806645941711e-06
Position 1442: 3.672282809619476e-06
Position 735: 2.546312048795429e-06
Position 190: 2.351673774732917e-06
Position 1466: 2.1707882739949933e-06
Position 4385: 1.8639847637308469e-06
Position 497: 1.6198927795031893e-06
Position 383: 1.00962818369546e-06
Position 427: 8.90764831184633e-07
Position 91: 8.705338709816647e-07
Position 516: 8.587093516876141e-07
Position 859: 8.417432166494159e-07
Position 19258: 7.493962648001312e-07
Position 187: 6.39466156826006e-07
Position 1239: 5.896351716447526e-07
Position 594: 4.3670400272239416e-07
Position 323: 2.6963858239623615e-07
Position 205: 2.3039317469969761e-07
Position 432: 2.252602947298371e-07
Position 425: 1.815987053865465e-07
Position 21012: 1.7886849759849695e-07
Position 219: 1.1117796811758446e-08
Position 337: 6.183827219224053e-09
Position 125: 2.7666670478918076e-09
Position 227: 1.6848125528490488e-09
Position 127: 1.4007008269696562e-09
Position 460: 1.0213847595757312e-09
Position 216: 9.080092604808114e-10
Position 587: 7.806293725027318e-10
Position 1178: 6.471194325862645e-10
Position 429: 2.8438302534681236e-10
Position 247: 1.7565835593166756e-10
Position 468: 1.3372961742785544e-10
Position 133: 8.383660009487365e-11
Position 447: 6.050780560759315e-11
