Gene = Cops8
Position 1469: 0.0003295533459592481
Position 432: 0.0003106256939082383
Position 42: 0.00028720403748440853
Position 2448: 0.00028120221190098676
Position 1300: 0.0002604125159336405
Position 758: 0.00023483735954428798
Position 8: 0.00023458959000113272
Position 2794: 0.00022463392443020913
Position 10: 0.00021394808188670254
Position 6: 0.00021394672338593475
Position 3166: 0.00021212620620940947
Position 531: 0.00020363420277549565
Position 4: 0.00020270050654763242
Position 12: 0.00019034325427553194
Position 2536: 0.00018838395628093644
Position 273: 0.00017354344860027847
Position 14: 0.00016049730798151437
Position 1964: 0.00014372901605400507
Position 417: 0.00014358485512765587
Position 16: 0.0001252156806488185
Position 822: 0.00011799808478773389
Position 232: 0.00011498045830052051
Position 1807: 0.00011152060740013608
Position 146: 0.00010729084643636488
Position 18: 9.849143241634582e-05
Position 163: 9.117686049346169e-05
Position 682: 8.956335582483669e-05
Position 20: 8.777388250822348e-05
Position 22: 7.967925193813635e-05
Position 36: 7.470769069562144e-05
Position 268: 7.313334335315414e-05
Position 24: 7.106760504783654e-05
Position 616: 6.217737696232346e-05
Position 768: 6.036611723572242e-05
Position 391: 5.8295763565647414e-05
Position 26: 5.675073430284752e-05
Position 731: 5.5815408896045895e-05
Position 61: 5.343974028926743e-05
Position 28: 4.83558740737089e-05
Position 30: 4.098116899765984e-05
Position 32: 3.70445319241633e-05
Position 86: 2.8832538701197858e-05
Position 132: 2.1573032315925176e-05
Position 1123: 1.9938814244816182e-05
Position 773: 1.79539931407375e-05
Position 2235: 1.331124129576227e-05
Position 523: 1.0945080106841997e-05
Position 1050: 9.294977052615536e-06
Position 109: 6.949847962239533e-06
Position 93: 5.1565465162591e-06
Position 107: 4.6097231377741674e-06
Position 34: 4.416026732907409e-06
Position 73: 3.0294012733653924e-07
Position 255: 1.7275352426536534e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1393: 0.8727099497443194
Position 3555: 0.8694566392155808
Position 7993: 0.7677196234300739
Position 9192: 0.7377612951093462
Position 7111: 0.7002624828252988
Position 539: 0.2037906981437847
Position 9708: 0.17406117473128527
Position 2067: 0.128646910968528
Position 9431: 0.09570497832037289
Position 8558: 0.08324773881809275
Position 8269: 0.07218554991718337
Position 7150: 0.061898487490398654
Position 2123: 0.059823948256308275
Position 10327: 0.05975632739494515
Position 9795: 0.05144195302644037
Position 9456: 0.05138526885205629
Position 2482: 0.04948799196558338
Position 8286: 0.0485445825121173
Position 8373: 0.0469878718708392
Position 2566: 0.04019252270390917
Position 8209: 0.0354621804428151
Position 3521: 0.02615183246600404
Position 2832: 0.023509246017241164
Position 7776: 0.022891195435558134
Position 541: 0.022125696195435342
Position 1350: 0.02013428495042453
Position 3198: 0.019635619338409408
Position 2628: 0.019249486495144196
Position 4594: 0.017280550685166055
Position 8671: 0.016823066776551862
Position 9933: 0.01641150843307013
Position 1153: 0.01603128307597317
Position 7854: 0.014799672867028421
Position 7015: 0.014582783737340302
Position 7727: 0.014342704814432894
Position 8183: 0.013958418500651819
Position 8048: 0.013737101362916372
Position 4540: 0.012210790466005844
Position 8715: 0.010897862578682103
Position 7171: 0.010386390925045445
Position 8377: 0.00911260717096783
Position 9890: 0.007369224278212828
Position 3247: 0.007095020722077964
Position 9986: 0.006979547314981445
Position 8589: 0.005766394732818748
Position 9485: 0.0057040406590916195
Position 4382: 0.00537181621958114
Position 2866: 0.005161964891765582
Position 3255: 0.0050245948633981866
Position 9168: 0.004940481212124734
Position 3586: 0.004851171971404383
Position 8606: 0.004612576357932203
Position 6829: 0.004454737859501545
Position 2926: 0.004334619394296858
Position 2980: 0.00418250646090867
Position 3222: 0.004066594092449319
Position 3499: 0.003791019842393422
Position 7660: 0.0035810197967442864
Position 10287: 0.0035221284644178915
Position 4659: 0.003062337528467858
Position 8979: 0.003039190927033112
Position 1358: 0.0028921589032041457
Position 1586: 0.002596666199557613
Position 9607: 0.0024546333069267344
Position 519: 0.0023188826693703543
Position 3307: 0.001841485209232839
Position 9519: 0.0017578620859046335
Position 6941: 0.0017461925747657525
Position 9453: 0.0017086296100898202
Position 10035: 0.0014585599753538336
Position 4623: 0.0013911688288588994
Position 2259: 0.0012217347163981055
Position 9227: 0.0011454670753202872
Position 8405: 0.0011227269681099025
Position 5044: 0.00105640204232943
Position 2709: 0.0009896805872396186
Position 7183: 0.0007355520687438953
Position 513: 0.0006965052191672523
Position 174: 0.0006705977211948204
Position 8158: 0.000637609299797015
Position 7321: 0.0005572400429230137
Position 2647: 0.0005447180195492395
Position 2447: 0.0005390688017838515
Position 8293: 0.0005155428415726919
Position 1222: 0.0004547348323311269
Position 2137: 0.00042752243283313127
Position 8833: 0.00042594028803668286
Position 6345: 0.00042214571975706283
Position 768: 0.0004099924790307947
Position 329: 0.0003589786892594608
Position 1326: 0.0003067416857319218
Position 3825: 0.0002920802099353754
Position 2592: 0.0002873817703138484
Position 609: 0.0002851580848237173
Position 5420: 0.0002571514303263249
Position 1456: 0.0002462057397044866
Position 2886: 0.00024613644937515996
Position 6348: 0.00022819052762289332
Position 689: 0.00020802848475349984
Position 444: 0.00019972564782565268
Position 1300: 0.00018079954672711358
Position 3880: 0.00016169446317576336
Position 1064: 0.0001583982526006207
Position 956: 0.00014206779259704657
Position 379: 0.00011096414772256625
Position 6495: 0.000110539106431894
Position 268: 0.00010506247360939223
Position 826: 0.00010338677648144501
Position 1734: 0.00010305707093624059
Position 1050: 8.86661367798864e-05
Position 785: 8.580797982065849e-05
Position 575: 8.373251386275675e-05
Position 557: 6.895322759231946e-05
Position 568: 6.838714738685972e-05
Position 603: 6.044865960271601e-05
Position 1011: 5.5084202105678455e-05
Position 1781: 5.136229334981955e-05
Position 360: 4.684339628518491e-05
Position 1281: 4.484009057402239e-05
Position 4086: 4.319229156819361e-05
Position 1168: 4.2565290265239914e-05
Position 479: 4.1580214668266844e-05
Position 8220: 4.0246560477282336e-05
Position 400: 3.080851053255034e-05
Position 2129: 2.8724421054137308e-05
Position 555: 2.6541744626411884e-05
Position 1421: 2.279898400718496e-05
Position 1303: 1.8307140851819323e-05
Position 2126: 1.7960682933119535e-05
Position 1823: 1.7627185672206447e-05
Position 2002: 1.7139945102586242e-05
Position 215: 1.3934304785828697e-05
Position 804: 1.3847723791723545e-05
Position 963: 1.2267181570824295e-05
Position 475: 1.1792437232355835e-05
Position 388: 1.1230124313368672e-05
Position 473: 1.1158771610239464e-05
Position 2152: 1.0865037024117088e-05
Position 773: 9.486255721741051e-06
Position 3536: 9.363242572568352e-06
Position 740: 8.269902927921616e-06
Position 1432: 7.549877375418607e-06
Position 1806: 6.572290813985835e-06
Position 2642: 6.389179690998613e-06
Position 1783: 5.58442334277362e-06
Position 1495: 5.575664086412738e-06
Position 2039: 4.017328691642963e-06
Position 179: 2.841937301524179e-06
Position 308: 2.259245243558499e-06
Position 138: 2.0494246139294413e-06
Position 342: 1.1568907536986528e-06
Position 130: 1.1439209813829916e-06
Position 2005: 1.0730651820775938e-06
Position 402: 2.7141041281034364e-07
Position 796: 2.6896518691389525e-07
Position 302: 2.557085927158057e-07
Position 918: 2.0922667048406815e-07
Position 127: 1.1762027135631449e-07
Position 185: 1.0620682589633142e-07
Position 182: 1.0576942634650127e-07
Position 3465: 4.634126471792643e-08
Position 1243: 2.8103013673949018e-08
Position 1255: 2.6356974779204363e-08
Position 1439: 2.0891303252501033e-09
Position 613: 3.3370558356058916e-10
Position 346: 8.687342487840248e-12
