Gene = Syne4
Position 589: 5.022871752754237e-07
Position 584: 4.428440135750821e-07
Position 260: 3.607037196608674e-07
Position 309: 7.611376038574054e-08
Position 2699: 4.887083685518248e-08
Position 302: 3.0275111406940056e-08
Position 291: 1.4354999456052983e-08
Position 305: 1.4039427244847926e-08
Position 267: 1.0335936728663034e-08
Position 313: 9.442444960487479e-10
Position 317: 9.151798310777711e-10
Position 270: 3.724198293347048e-10
Position 2038: 2.9952731244165737e-10
Position 321: 2.1728977092018597e-10
