Gene = Bend4
Position 1212: 0.019848472553190027
Position 12687: 0.019517743721933628
Position 10797: 0.019261547217622757
Position 8672: 0.018572775227579923
Position 1284: 0.017595746299219492
Position 105: 0.01696322780325094
Position 7917: 0.015246473970725136
Position 2332: 0.01396124870588739
Position 14215: 0.012415763900892891
Position 12351: 0.012261353789455483
Position 3598: 0.011057629184951545
Position 15210: 0.008308566137788508
Position 12438: 0.00823180007812351
Position 34986: 0.00809627280747714
Position 12417: 0.007589788093507966
Position 26961: 0.007558519604301428
Position 27382: 0.0074156663735953365
Position 25731: 0.0073694946944263505
Position 25381: 0.006147959232716052
Position 25539: 0.0060567811660496625
Position 9842: 0.005457693993992454
Position 318: 0.004958027540055864
Position 10031: 0.004834945797042279
Position 11649: 0.004629874933848395
Position 32357: 0.004507414308550519
Position 24242: 0.004460443965883885
Position 2694: 0.004431294575789251
Position 1003: 0.004148334603259625
Position 26330: 0.0036731530611337085
Position 11109: 0.003447391082931948
Position 3328: 0.0033450924882795045
Position 7865: 0.003218830537411216
Position 22906: 0.0027620312979138367
Position 3377: 0.0026215257547492804
Position 23117: 0.002608088167315386
Position 359: 0.0025407327095999838
Position 29214: 0.0025228970420133525
Position 4820: 0.002387109159562769
Position 659: 0.0022051738579231817
Position 2886: 0.0020110267197001406
Position 72: 0.001991249027002391
Position 3790: 0.001875655021754935
Position 209: 0.0016454727212857974
Position 25874: 0.001543705755052884
Position 278: 0.0013560728356026071
Position 24538: 0.0012859927116402325
Position 10978: 0.0012794477397694106
Position 3009: 0.0010483163863383815
Position 24305: 0.001032566062150232
Position 1458: 0.0010303231286103557
Position 13006: 0.0009945878873563886
Position 28149: 0.0009018269779186673
Position 11364: 0.000893904141572089
Position 3664: 0.0008870578574942889
Position 24640: 0.0008736979774103253
Position 28202: 0.0008004025305161907
Position 9761: 0.0007689281809389901
Position 3495: 0.0006187138253172846
Position 28655: 0.0006130664028124464
Position 12453: 0.0005530617572958911
Position 107: 0.0005319534340442021
Position 9601: 0.00038468786423398357
Position 28512: 0.0002374560182345993
Position 407: 0.00022400316705923745
Position 3264: 0.0001107813712826344
Position 53: 9.521699882108651e-05
Position 346: 3.6565123487462036e-05
Position 1469: 1.9960126104246635e-05
Position 988: 1.8427435612097454e-05
Position 2038: 8.066644317005618e-06
Position 133: 3.7102108458247546e-06
Position 201: 3.3057012767811058e-06
Position 188: 1.7607803221360038e-06
Position 1421: 4.730048407330982e-07
Position 1320: 1.4861704056623586e-09
Position 1333: 1.1074919713128442e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 22790: 0.9437729223673139
Position 9645: 0.9330987678409816
Position 28008: 0.8187119460319863
Position 11216: 0.8013744445704272
Position 10671: 0.6740404964342883
Position 13997: 0.6273847416467739
Position 4729: 0.5633812719082538
Position 29859: 0.5418661964085407
Position 24205: 0.5269056973666725
Position 12591: 0.44100952625082196
Position 20606: 0.4316360979278112
Position 9877: 0.3932242796380342
Position 24235: 0.33723847578349464
Position 35281: 0.3350652150077123
Position 20312: 0.3220495011690475
Position 33498: 0.32000833966182385
Position 25089: 0.24270440128905255
Position 3537: 0.2216879021542428
Position 14016: 0.21085389482203115
Position 7797: 0.16954710818124155
Position 25233: 0.16289793026310023
Position 23575: 0.16216698201892635
Position 10736: 0.15845793889579513
Position 10287: 0.15525016422511376
Position 3534: 0.1434051186825344
Position 14583: 0.1415633586924959
Position 8994: 0.129429620430513
Position 9842: 0.11832262821640065
Position 27823: 0.11336990303270562
Position 30823: 0.11246976932557129
Position 30726: 0.10759578638624183
Position 1083: 0.10017614040060041
Position 13786: 0.08926852282949249
Position 3366: 0.08078340291849077
Position 34933: 0.06772920184141447
Position 25261: 0.06530882520355555
Position 25581: 0.058389546964643164
Position 23627: 0.05684880655567243
Position 22723: 0.05622707763268554
Position 8539: 0.05620827170399912
Position 35683: 0.05128101111363949
Position 25292: 0.047579611614794425
Position 30648: 0.046630953441344145
Position 22984: 0.04525794548896416
Position 24179: 0.03626873501243397
Position 32199: 0.035692758519971744
Position 31826: 0.032719097923032854
Position 25410: 0.031921265775145036
Position 23349: 0.03184020698520142
Position 25634: 0.028904685457003382
Position 25047: 0.026750848268763547
Position 12344: 0.02474347391590398
Position 35526: 0.023668159069666836
Position 10739: 0.02331747548576801
Position 173: 0.020692463449163142
Position 13931: 0.02051597943532602
Position 14441: 0.01797540529609265
Position 28138: 0.01627943732930197
Position 5178: 0.01577036058693227
Position 5109: 0.01504768657967961
Position 4731: 0.014019031409443801
Position 26576: 0.013794080529968838
Position 11252: 0.012729510529559753
Position 804: 0.011861231417163696
Position 4861: 0.011128223540609683
Position 23600: 0.010341701299474317
Position 2213: 0.01019639302498014
Position 7619: 0.00992247968452972
Position 33955: 0.009884349825846232
Position 1167: 0.009707222523887032
Position 31986: 0.009249200521873216
Position 25327: 0.009141869975248913
Position 23019: 0.008238373116813693
Position 26616: 0.008147902021896292
Position 27790: 0.008140753059915143
Position 23385: 0.007707627162495864
Position 26892: 0.00755851960430143
Position 27235: 0.00741566637359534
Position 11249: 0.007075855614035778
Position 28453: 0.006939053357320749
Position 985: 0.006023651457752469
Position 23077: 0.005924671442976475
Position 28270: 0.005679892734594429
Position 14989: 0.004866551175986562
Position 27886: 0.004620600818350713
Position 3559: 0.004498062705476086
Position 2544: 0.00447987636930832
Position 32241: 0.004118260304706307
Position 26226: 0.003673153061133705
Position 11006: 0.003447391082931948
Position 15146: 0.003442014961801948
Position 23456: 0.0032968319434661304
Position 28394: 0.0032073067997392983
Position 29099: 0.0031349914922241913
Position 5268: 0.003064612472304003
Position 517: 0.002954954487354101
Position 4709: 0.0029040718975768686
Position 790: 0.0028327403786140284
Position 23023: 0.002613651852419446
Position 24414: 0.0025864659680569593
Position 28385: 0.0025196427341146743
Position 28121: 0.002453328615676876
Position 24304: 0.002435944376689832
Position 954: 0.0024212423374374292
Position 11479: 0.002413065098764261
Position 244: 0.002314513970056922
Position 3232: 0.002238719252286464
Position 11557: 0.0022168098350841335
Position 2241: 0.002149270163131818
Position 12082: 0.0020689734176813713
Position 24026: 0.0020080768406333244
Position 12304: 0.0018235563847975149
Position 23945: 0.0017786152199878412
Position 4796: 0.001599402051518973
Position 2032: 0.0015682358039089924
Position 285: 0.0015348947708193575
Position 2788: 0.0015208537941584297
Position 29263: 0.001086747910462141
Position 12911: 0.0009945878873563886
Position 1007: 0.0009131962779493209
Position 2924: 0.0008650889263700976
Position 28737: 0.0007770874673678125
Position 2748: 0.0007729501551408747
Position 9814: 0.0006696809920760853
Position 3249: 0.0004494460556669186
Position 957: 0.00044033692221976057
Position 30494: 0.00042657919984074883
Position 3166: 0.0004138567097088107
Position 9537: 0.0003846878642339835
Position 3572: 0.00034026752795275524
Position 2844: 0.00027894208368895693
Position 1200: 0.00026876556235899663
Position 3073: 0.0002183982229028502
Position 3100: 0.00021096643673863968
Position 5002: 0.00018992329364199358
Position 825: 0.00017400222806080346
Position 1203: 0.0001540567285718347
Position 2250: 5.354654950415086e-05
Position 3289: 4.241067493250813e-05
Position 22999: 2.4425913872655418e-05
Position 858: 1.80250289909534e-05
Position 217: 5.950903605726974e-06
Position 199: 5.160240658890572e-06
Position 208: 3.749006144333343e-06
Position 544: 3.351796084730763e-06
Position 874: 2.9747634644626984e-06
Position 787: 2.8737054217069085e-06
Position 220: 2.5492148501110646e-06
Position 201: 1.5519797493230472e-06
Position 470: 1.1692028130813072e-06
Position 847: 1.1552158316556955e-06
Position 814: 1.0341242396829723e-06
Position 1926: 9.950506134651781e-07
Position 557: 6.425328599810076e-07
Position 443: 4.583947048617061e-07
Position 414: 3.9510384782313096e-07
Position 292: 3.844421948196026e-07
Position 768: 3.7504651713268817e-07
Position 1914: 3.7450775147332003e-07
Position 473: 3.676899729826614e-07
Position 1962: 2.7147040779068014e-07
Position 290: 2.513703715776707e-07
Position 960: 1.62533189424178e-07
Position 124: 1.2606263644656714e-07
Position 340: 1.2271797743803364e-07
Position 579: 1.2233359993840132e-07
Position 1900: 1.1673892839745118e-07
Position 1825: 1.1204097818210228e-07
Position 294: 9.781927359797249e-08
Position 1388: 9.555274477744494e-08
Position 1391: 4.3519958583606655e-08
Position 1457: 4.101912817550309e-08
Position 1370: 3.5808138872724896e-08
Position 586: 1.7869757856634257e-08
Position 528: 1.3434376333017133e-08
Position 598: 1.0169565844064803e-08
Position 1404: 6.302576070126309e-09
Position 964: 6.030449450047061e-09
Position 121: 6.530922472904853e-12
