Gene = Odr4
Position 3377: 0.002056462086885045
Position 6386: 0.0020274853762668023
Position 8175: 0.0017550186377052251
Position 230: 0.0016543427310246291
Position 5523: 0.0015635985149605389
Position 1507: 0.001518865516873488
Position 1154: 0.0015035884396744513
Position 5902: 0.0013896513877424729
Position 7165: 0.0013731501666295453
Position 3831: 0.001365166771578611
Position 7401: 0.0013155728990285479
Position 4928: 0.0011949374330783595
Position 918: 0.0011721884223788665
Position 5233: 0.0011532454391598565
Position 152: 0.0011271610647189336
Position 8159: 0.001100505343909017
Position 209: 0.0010796399612338005
Position 316: 0.0010733813712157187
Position 878: 0.001052019687411643
Position 139: 0.0010499876400050575
Position 2871: 0.0010394241431155847
Position 4812: 0.0009198299232888532
Position 6727: 0.0008974058600802142
Position 689: 0.0008926093228145266
Position 2472: 0.0008842352860364711
Position 642: 0.0008547001163838659
Position 7828: 0.0008043872393028511
Position 1685: 0.0008011710338657429
Position 401: 0.0007913939687400648
Position 101: 0.0007555644415238228
Position 8113: 0.0007401637805070102
Position 150: 0.0007334524472468906
Position 359: 0.0007233207685980484
Position 5440: 0.0007120387840704697
Position 5451: 0.0007069968981131425
Position 8360: 0.0005860851921905999
Position 84: 0.0005158766616634933
Position 7874: 0.0005032470354222794
Position 989: 0.0003565353805386836
Position 8327: 0.00029591042549676703
Position 6790: 0.0002513237873946441
Position 681: 0.00022222885853059865
Position 9542: 0.0001869472403547239
Position 648: 0.00016751153317254836
Position 646: 0.0001640526099340608
Position 5748: 0.00015502805028190107
Position 577: 0.00011199451550940494
Position 318: 0.00010285850945677871
Position 8667: 8.53392360205404e-05
Position 327: 8.112887846624017e-05
Position 668: 7.073876621815847e-05
Position 302: 6.237554639024441e-05
Position 594: 4.735016835808402e-05
Position 68: 3.3187004464236434e-05
Position 3558: 2.9444919367899194e-05
Position 415: 2.4058063624449668e-05
Position 7620: 2.3078478074672723e-05
Position 570: 1.6210591191968527e-05
Position 458: 1.5633858353262814e-05
Position 371: 1.5084707158067396e-05
Position 1692: 1.42753452011155e-05
Position 3808: 1.2124591115307889e-05
Position 732: 1.1026274674559543e-05
Position 284: 1.069189607539469e-05
Position 497: 1.0663097761131133e-05
Position 8608: 9.900469991268323e-06
Position 3164: 7.241850511494524e-06
Position 3780: 7.1690143922021275e-06
Position 274: 6.54179455328686e-06
Position 723: 6.225959275286042e-06
Position 35: 4.290338675583216e-06
Position 499: 2.9870475185191903e-06
Position 353: 2.355462150932446e-06
Position 960: 1.9124553924176007e-06
Position 5030: 1.2910576272090523e-06
Position 4828: 8.10797831343677e-07
Position 8682: 6.255444930874354e-07
Position 614: 5.219171514980505e-07
Position 267: 2.487974288267663e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 20880: 0.9967147504142804
Position 2723: 0.9686145067355114
Position 6626: 0.9420939617964657
Position 17455: 0.9307126619956216
Position 8544: 0.8916791146954085
Position 29481: 0.8524158114326555
Position 11485: 0.6770061516000442
Position 4460: 0.53090384400849
Position 18194: 0.45210283945051866
Position 30191: 0.3802713158167409
Position 4422: 0.37817077758766054
Position 30252: 0.33951031161279377
Position 9945: 0.234705201645598
Position 14162: 0.19146144500178722
Position 12702: 0.17651846242737648
Position 17723: 0.16045481432139294
Position 793: 0.1292498056411374
Position 829: 0.12481429041706629
Position 26382: 0.09304896690804217
Position 24798: 0.08937205210894135
Position 3665: 0.06164003436202472
Position 9919: 0.05660317197857469
Position 11693: 0.04346307290428646
Position 4384: 0.04001397968824833
Position 23561: 0.037841956545212635
Position 4437: 0.0361711657469911
Position 7793: 0.03466888870025813
Position 29677: 0.031340463311215844
Position 4073: 0.02966276923728785
Position 3830: 0.02880423410387983
Position 1766: 0.026973417553770498
Position 7708: 0.024551241046023475
Position 4665: 0.023170700970386874
Position 21410: 0.021496257704094444
Position 12632: 0.021186574039215866
Position 31570: 0.021009910049612297
Position 11729: 0.020401407513597376
Position 8500: 0.015642074997728454
Position 7978: 0.01525964442591216
Position 3634: 0.014501316782488623
Position 18562: 0.01392775953373497
Position 4701: 0.012804787876633392
Position 29932: 0.011954669192099854
Position 14102: 0.011569118738977388
Position 9980: 0.011246238243021171
Position 18539: 0.010376532206920943
Position 23321: 0.010016770081189797
Position 24890: 0.009801577125972356
Position 21809: 0.009382546997130595
Position 17750: 0.008918019220658966
Position 5339: 0.008620809238934907
Position 6498: 0.008037490550069897
Position 1570: 0.007673669403121179
Position 5279: 0.007559464097148048
Position 7764: 0.00715159053025032
Position 518: 0.007022834329358524
Position 798: 0.006813034105837103
Position 23987: 0.006252380392013426
Position 5109: 0.006083288495267328
Position 21443: 0.006002556693601112
Position 9779: 0.006001225604954268
Position 21446: 0.005514990013180517
Position 26902: 0.004888474728367183
Position 8514: 0.004754640397586336
Position 6880: 0.004732945683573399
Position 22229: 0.004731082722070076
Position 7076: 0.004030513253955066
Position 4199: 0.004020889311523233
Position 12676: 0.003807381869562613
Position 233: 0.0037227105037993856
Position 24676: 0.0035702008127591186
Position 4648: 0.0033277475370921293
Position 4671: 0.003148767691198734
Position 7458: 0.0029463236198136017
Position 4474: 0.002740527126536881
Position 23027: 0.0027222446083565435
Position 865: 0.0024898180057098644
Position 7042: 0.0024421108230423907
Position 1393: 0.0023657287249127606
Position 6687: 0.0023543238397926106
Position 1770: 0.0023447604890147345
Position 835: 0.0021108651684163854
Position 7495: 0.002053419152913031
Position 1548: 0.0019844619861224986
Position 430: 0.0019828599052529833
Position 6604: 0.001886755155566189
Position 4747: 0.0017568586396028377
Position 5187: 0.0016929400680936782
Position 9674: 0.0015696106056648726
Position 3674: 0.0015293058554595126
Position 10671: 0.001472798913348906
Position 3717: 0.0014302438006788074
Position 11742: 0.0013596918241372763
Position 19755: 0.001333476545472035
Position 8151: 0.001273384694697527
Position 24590: 0.0012284446897904307
Position 7216: 0.0011745106714519567
Position 3744: 0.001157646038115866
Position 5303: 0.0011430017749393983
Position 9437: 0.001123163813986925
Position 2031: 0.0009533958661769822
Position 7849: 0.0009394187030473449
Position 6214: 0.0009034436666309493
Position 2396: 0.0009004581549420741
Position 161: 0.0008950289262623973
Position 5626: 0.0008838618902849896
Position 6545: 0.0008502299251155153
Position 1934: 0.0008405366436434119
Position 12007: 0.000834440599729063
Position 735: 0.0007963503001222168
Position 3228: 0.0007794013767858796
Position 7523: 0.0007264917020173854
Position 4721: 0.0007228609589133793
Position 5005: 0.0007155396557480162
Position 5075: 0.0007076313180887348
Position 7732: 0.0007061017047099431
Position 22674: 0.0006906681729147555
Position 6918: 0.0006784223955131344
Position 5786: 0.000660817547739384
Position 2839: 0.0006274272542611229
Position 3294: 0.0005974064980470747
Position 22130: 0.0005927943951378474
Position 312: 0.0005926569081732707
Position 5098: 0.0005750793637551781
Position 236: 0.0005584840568580212
Position 9654: 0.0005355375892259273
Position 3598: 0.0005226781027363151
Position 7659: 0.0005217816922092374
Position 6232: 0.0005162812606660707
Position 22043: 0.0005133908724051619
Position 4621: 0.000508074999851961
Position 22145: 0.0004961171419763051
Position 3480: 0.0004607629739500479
Position 1994: 0.00045703423708172127
Position 10735: 0.00041126954519253594
Position 11900: 0.0004108026835590791
Position 1478: 0.0003871870141349363
Position 6355: 0.00037634409953276156
Position 3557: 0.000363516090519085
Position 23668: 0.000362504001083827
Position 7635: 0.0003603534727868254
Position 1785: 0.00034997031562952063
Position 6199: 0.0003487320594160608
Position 7024: 0.0003315930759140102
Position 3872: 0.0003118429569033522
Position 8576: 0.00031119190996218774
Position 390: 0.0003096073506081996
Position 21604: 0.00030897143955633134
Position 274: 0.00030741168621620273
Position 6634: 0.00029513547479334827
Position 21284: 0.00029375239601392834
Position 874: 0.00026972389895709125
Position 539: 0.0002680431550615394
Position 6988: 0.000263902876576893
Position 6324: 0.00025943357221171214
Position 22484: 0.0002547825681001667
Position 3773: 0.00024991798431268984
Position 10633: 0.00023948468115900289
Position 477: 0.00021907401896774167
Position 3155: 0.00021212856026174722
Position 7461: 0.00019257475884462482
Position 471: 0.00019134939299419142
Position 5127: 0.0001805145685806047
Position 3083: 0.00017570913613529587
Position 3080: 0.00016687364252416782
Position 3746: 0.0001489135503417598
Position 705: 0.0001483747356126852
Position 4352: 0.00014693764102949414
Position 6580: 0.00013611097785314698
Position 7245: 0.00013590174306432644
Position 543: 0.00013537947724574158
Position 3690: 0.0001353541986212394
Position 5158: 0.00013294755064970963
Position 5376: 0.00012222452765628438
Position 2561: 0.0001210525833273925
Position 21693: 0.00011869280460376417
Position 1089: 0.00011513681956314858
Position 114: 0.00010936810581074477
Position 11064: 0.00010242023544837907
Position 238: 0.00010192740634387789
Position 609: 0.00010181441202741346
Position 4676: 0.00010161311423819779
Position 316: 8.980989603865825e-05
Position 3260: 8.591749057413878e-05
Position 14686: 7.781570746254197e-05
Position 5361: 7.027030464354733e-05
Position 18134: 7.006172721977473e-05
Position 3723: 4.945966307150899e-05
Position 18885: 3.7581683642582944e-05
Position 3188: 3.53546318795387e-05
Position 11183: 2.407905376230599e-05
Position 7414: 2.1294776344661564e-05
Position 18991: 2.06747090745914e-05
Position 9445: 1.8812441744313667e-05
Position 434: 1.570003977172508e-05
Position 18429: 1.3433028958304597e-05
Position 199: 1.0486808934401763e-05
Position 481: 1.0227035714215197e-05
Position 214: 9.454716749952053e-06
Position 534: 8.690739632149877e-06
Position 7543: 8.406438676131799e-06
Position 9243: 8.341674020345912e-06
Position 7400: 7.5905950534659574e-06
Position 550: 5.986829138973175e-06
Position 3064: 5.558356814563549e-06
Position 3175: 5.354244374132761e-06
Position 490: 5.178140221017967e-06
Position 589: 4.917333415768926e-06
Position 1496: 4.107126666444987e-06
Position 440: 3.911613314893425e-06
Position 4137: 3.7690483654010094e-06
Position 7089: 3.6204513394737007e-06
Position 201: 3.366050490978212e-06
Position 7229: 3.322080689642273e-06
Position 566: 3.2868672884294213e-06
Position 415: 3.2328455458346118e-06
Position 7048: 3.1575262707005763e-06
Position 342: 3.1256776710508885e-06
Position 1556: 2.727073341453821e-06
Position 394: 2.412788761809815e-06
Position 601: 1.4795434322581932e-06
Position 940: 1.2863974034880238e-06
Position 604: 1.2574848404982744e-06
Position 912: 1.1879836148446093e-06
Position 4725: 1.146346886672952e-06
Position 5193: 9.631281757178288e-07
Position 6840: 9.592289027396932e-07
Position 5093: 9.57506062136398e-07
Position 1062: 8.601861136616709e-07
Position 1040: 8.565447191946749e-07
Position 4950: 5.844626751963505e-07
Position 5143: 5.169684222059687e-07
Position 6721: 5.041618241013139e-07
Position 117: 4.824153069409543e-07
Position 4178: 4.017861675532729e-07
Position 309: 3.664339752639163e-07
Position 148: 3.4569747169529596e-07
Position 6439: 1.1369418780865612e-07
Position 570: 1.0085070159840998e-07
Position 371: 9.356010034010803e-08
Position 6377: 8.18608433293694e-08
Position 1001: 4.761693044370069e-08
Position 1065: 4.685505571178703e-08
Position 4006: 1.6957151235191618e-08
Position 739: 6.4881670404773766e-12
Position 751: 3.3277787121144424e-12
