Gene = Tchh
Position 814: 0.0013102265843129297
Position 3297: 0.001298617302262391
Position 3535: 0.0012608119218100774
Position 3475: 0.0011619229562475448
Position 2889: 0.0010258919082773094
Position 2558: 0.0009986999689471534
Position 1371: 0.0009844136938085407
Position 3426: 0.0009633338636358818
Position 785: 0.0008781375864342533
Position 404: 0.0007999205781806452
Position 200: 0.0006678498677685228
Position 4045: 0.0006603573960941654
Position 2334: 0.000647717183293026
Position 3546: 0.0006289617344004672
Position 504: 0.0006013005895299467
Position 3595: 0.000583252152204781
Position 6653: 0.0005832011696870428
Position 560: 0.0005584831060374672
Position 6100: 0.0005258061340881953
Position 1298: 0.0005171003396271356
Position 375: 0.0005144223013325893
Position 6016: 0.0004734985808640859
Position 2187: 0.00041230886205155434
Position 5727: 0.00039548996819151514
Position 3266: 0.0003889860475079681
Position 3006: 0.00036943840732875
Position 1391: 0.00036124954337672476
Position 351: 0.0002933065870375919
Position 3486: 0.0002839537338281168
Position 5385: 0.00028189751860605396
Position 1080: 0.0002793657918116
Position 914: 0.00026573287354514797
Position 2904: 0.0002627738836259917
Position 1353: 0.0002499218142618389
Position 2262: 0.00022968551950821448
Position 2190: 0.00021764518125710734
Position 1459: 0.00021616786756765703
Position 2313: 0.00019859475654286247
Position 1335: 0.000195787443980892
Position 689: 0.00019091981129394848
Position 2637: 0.00017547596798009197
Position 967: 0.00017289264548786006
Position 2874: 0.00016923327777929536
Position 408: 0.00016431986039600234
Position 204: 0.0001629354600309469
Position 2736: 0.00014872010865948787
Position 607: 0.00014698951929614126
Position 2331: 0.0001452590379349337
Position 2886: 0.0001429535186108703
Position 2846: 0.0001393767102252093
Position 456: 0.00013936442822975111
Position 2193: 0.00013567327074312069
Position 2316: 0.00013552177072659053
Position 2184: 0.0001346085929952772
Position 2471: 0.00013025557668291046
Position 1328: 0.00012702714361835648
Position 3395: 0.00012321681965705669
Position 3381: 0.00011728117233157822
Position 538: 0.00011231124958967268
Position 3655: 9.975824261427096e-05
Position 729: 9.919198399571037e-05
Position 817: 9.577842798871211e-05
Position 3811: 9.123525575499105e-05
Position 557: 9.095308390429492e-05
Position 1413: 8.982211732849899e-05
Position 3775: 8.865607791722873e-05
Position 1210: 7.352425673672075e-05
Position 3255: 7.31452590977026e-05
Position 3075: 6.88838259834564e-05
Position 2866: 6.523640538346066e-05
Position 527: 6.31254807274129e-05
Position 897: 6.0080023106650505e-05
Position 2682: 5.325253579171301e-05
Position 900: 5.157233453076222e-05
Position 1270: 4.2791204181729755e-05
Position 640: 2.6540099301448215e-05
Position 821: 2.4601562864054286e-05
Position 895: 1.548999226823761e-05
Position 362: 1.0376332058273248e-05
Position 268: 1.0203456653343361e-05
Position 852: 9.350253624642969e-06
Position 905: 7.266927096415065e-06
Position 422: 6.895664566485549e-06
Position 705: 6.638081191843215e-06
Position 309: 5.684958611730386e-06
Position 209: 4.013161936793854e-06
Position 301: 3.6827822319111044e-06
Position 274: 3.573128475957672e-06
Position 1383: 2.6757613147130297e-06
Position 541: 1.7359917135557179e-06
Position 1415: 1.6590752472971057e-06
Position 1277: 1.6531012102052713e-06
Position 1356: 1.407162846238977e-06
Position 211: 1.2744445760566067e-06
Position 1267: 1.0393369167524365e-06
Position 319: 9.162253267238432e-07
Position 1174: 5.828432339274024e-07
Position 1312: 5.337512611362199e-07
Position 1380: 4.416315082767926e-07
Position 1295: 3.908929577909752e-07
Position 1206: 3.278171074735295e-07
Position 312: 3.096093302557545e-07
Position 368: 1.8526997068286464e-07
Position 1287: 6.533311922825953e-09
Position 1222: 5.73364799104626e-09
Position 137: 2.2262691990407883e-09
Position 171: 8.731669181813857e-10
Position 142: 8.913984607260493e-12
Position 161: 8.326946588155262e-12
Position 113: 3.088024873481312e-12
Position 117: 9.804904157676728e-13
Position 115: 5.633013106855009e-13
Position 89: 4.569412078141766e-13
Position 126: 2.7594647064267056e-13
Position 93: 1.6483919914655045e-13
