Gene = Bccip
Position 8840: 0.049624760998545736
Position 6548: 0.04434051889219544
Position 11435: 0.04163354837670666
Position 4891: 0.03610518025639241
Position 10342: 0.03038250271883458
Position 9618: 0.028683183322230073
Position 7975: 0.025336003016652005
Position 7783: 0.02225909941383471
Position 6603: 0.022036628468953805
Position 5044: 0.021617160255427353
Position 1957: 0.019645853881484678
Position 5995: 0.018664408705242514
Position 5954: 0.017106083431149114
Position 7534: 0.01665926472809918
Position 6486: 0.01653521113053232
Position 6615: 0.01436361357539408
Position 4996: 0.014172227525317254
Position 8709: 0.014092979783699822
Position 11292: 0.013833517782247439
Position 2200: 0.013826387666787204
Position 10850: 0.012189143544506677
Position 11090: 0.011866407460392532
Position 5737: 0.01077817370488142
Position 2179: 0.01053096618762181
Position 3063: 0.00973331602411141
Position 10689: 0.008824195877274225
Position 7728: 0.008824114459486302
Position 3498: 0.008599129653249337
Position 7807: 0.007793802299686228
Position 11376: 0.0075759631841337965
Position 11491: 0.007324233938708415
Position 5974: 0.0072278828867149885
Position 8002: 0.00717818961339058
Position 3337: 0.0070851663047035345
Position 11558: 0.006693579377367133
Position 8992: 0.006334628637892687
Position 10735: 0.005400298180454404
Position 11544: 0.0053763033538187874
Position 10622: 0.0050849356013114
Position 10847: 0.005080119185894506
Position 437: 0.005033674661133976
Position 5725: 0.004980295167232155
Position 4179: 0.0049613682646299125
Position 11242: 0.004721238981778106
Position 9651: 0.004719789077187488
Position 5873: 0.004642314522474876
Position 11562: 0.004557372104879496
Position 3084: 0.0045238155256148455
Position 6028: 0.004380915409038022
Position 10521: 0.004095264352752538
Position 10112: 0.004077158922387561
Position 11635: 0.004001367925524713
Position 6567: 0.003884933632482075
Position 6561: 0.003842768317532922
Position 2223: 0.003838177317606804
Position 9316: 0.0038033282218362676
Position 9383: 0.003698769735599965
Position 5904: 0.003336653395212534
Position 4023: 0.0032388545831621876
Position 9725: 0.002958973667157392
Position 4641: 0.002937329077844911
Position 11393: 0.002806798571286401
Position 4132: 0.00273931415661554
Position 8652: 0.0027076306322756415
Position 5760: 0.0027054843391643513
Position 6695: 0.0026751506718577676
Position 9017: 0.002663465078872381
Position 8372: 0.0023155444449698584
Position 8658: 0.002313900084706115
Position 10664: 0.002285537988226282
Position 4598: 0.0020066098617054877
Position 6656: 0.0019931876603253933
Position 3720: 0.001987409267775039
Position 7862: 0.0019845708390152585
Position 6523: 0.0019204201740108482
Position 3833: 0.001792688835781615
Position 11406: 0.0017192760258039296
Position 5578: 0.0016917965952792065
Position 6649: 0.0016029489088312744
Position 7185: 0.0015686711626950452
Position 7233: 0.0015292503951711027
Position 3553: 0.0014937278043790636
Position 4929: 0.0014823491454682785
Position 541: 0.0013915528204951398
Position 10769: 0.001205466805478641
Position 1962: 0.001202025248031287
Position 3998: 0.001200208845461159
Position 7543: 0.0011852408699256577
Position 7825: 0.0011389170136579792
Position 10639: 0.0011047646516665957
Position 9040: 0.001032148630769943
Position 342: 0.0009269512230899713
Position 9207: 0.0008925997714982606
Position 3789: 0.0008884547370679548
Position 4704: 0.0008864758869035292
Position 5768: 0.000812993747417825
Position 8021: 0.0007380933523206417
Position 4722: 0.0006687717608004749
Position 6620: 0.0006601162371797294
Position 5727: 0.0006525207881795348
Position 5456: 0.0006426600470965811
Position 1841: 0.0006214750571784909
Position 8238: 0.0005831050281795257
Position 5293: 0.0005565755563269004
Position 7078: 0.000552694427529983
Position 10738: 0.0005521443314073479
Position 2912: 0.0005462273838648682
Position 5745: 0.000529452925881738
Position 8724: 0.0005249054823527873
Position 7433: 0.0004938066639074133
Position 10599: 0.0004934263369052645
Position 372: 0.0004602021717817884
Position 1889: 0.0004601087427869097
Position 3639: 0.00045144016895894785
Position 10436: 0.00042908770039627996
Position 2450: 0.00040107090961287873
Position 3400: 0.0003751966680541406
Position 7248: 0.00036377173043081114
Position 3357: 0.00034918313462073273
Position 3351: 0.0003396799775487075
Position 286: 0.0003371486283742526
Position 4914: 0.00033333431326644525
Position 4386: 0.000330270582240956
Position 2731: 0.00032218673051275887
Position 6005: 0.0003027252647381786
Position 6248: 0.0002867759726689994
Position 3642: 0.0002456972158502432
Position 6563: 0.0002415567628708178
Position 6091: 0.00022705614195093343
Position 6502: 0.00019646015725876178
Position 2752: 0.00019566991133795393
Position 5702: 0.00016959017609127484
Position 1906: 0.0001676947845431571
Position 7458: 0.00016712366129507044
Position 1896: 0.00015684413675914462
Position 4201: 0.00015411006239704638
Position 5998: 0.00015150119273688904
Position 8594: 0.00014978824029031579
Position 3952: 0.00014561213587271373
Position 4603: 0.0001435086909097372
Position 303: 0.000134222185472246
Position 6256: 0.00013131029538088112
Position 939: 0.000125177556794772
Position 3314: 0.00012437083937482142
Position 7682: 0.0001206176020066364
Position 6058: 0.00011961905575808124
Position 4085: 0.00010927200644758142
Position 5619: 0.0001022222145243367
Position 123: 0.0001021034550481457
Position 3360: 9.541056516160685e-05
Position 3189: 8.593750555085327e-05
Position 3104: 8.032409322530722e-05
Position 3307: 7.984901947314474e-05
Position 2257: 7.806625881692822e-05
Position 565: 6.858201698390192e-05
Position 5961: 6.366105716634521e-05
Position 6408: 5.513379855818372e-05
Position 676: 5.357578171361247e-05
Position 2850: 5.0132445432179714e-05
Position 5521: 4.6145402352898e-05
Position 459: 4.1689435431063656e-05
Position 680: 3.439598990419285e-05
Position 2654: 2.5492407100836476e-05
Position 5819: 1.9704073903005948e-05
Position 5917: 1.587182990498758e-05
Position 2932: 1.4300678108007092e-05
Position 5622: 1.3670864863877114e-05
Position 375: 1.2970323319762288e-05
Position 5715: 1.085057016260198e-05
Position 5747: 8.18898771173167e-06
Position 2744: 6.444208258513423e-06
Position 2719: 6.337470828748047e-06
Position 1920: 6.2075904666141595e-06
Position 1853: 6.047083704118821e-06
Position 142: 6.031914865623689e-06
Position 2390: 5.9073606322121935e-06
Position 135: 5.6428158091467625e-06
Position 1868: 5.375236265206312e-06
Position 1925: 4.620492381168373e-06
Position 1978: 4.3735154654579215e-06
Position 401: 2.796932669323137e-06
Position 129: 2.7323129554566826e-06
Position 4266: 1.3081468104387906e-06
Position 5598: 6.406969405992591e-07
Position 5706: 5.525265484204574e-07
Position 2625: 3.164036292698951e-07
Position 3511: 2.934290644375494e-07
Position 3443: 2.7873252450613597e-07
Position 2074: 2.6051532526586886e-07
Position 630: 1.9752804261316023e-07
Position 490: 1.8511231144916467e-07
Position 650: 8.847216759693483e-08
Position 463: 7.84933264758391e-08
Position 115: 7.434485170799517e-08
Position 93: 6.536933896324566e-08
Position 109: 4.65171822878475e-08
Position 569: 4.2901978180542554e-08
Position 947: 3.446256093976784e-08
Position 596: 3.403938700713097e-08
Position 383: 2.3862697802560428e-08
Position 155: 2.247981486470997e-08
Position 1967: 1.996536858829354e-08
Position 730: 1.7115333656905042e-08
Position 1999: 1.538947309491298e-08
Position 99: 1.3003698623030414e-08
Position 839: 8.724556340092906e-09
