Gene = Prap1
Position 925: 7.069631270997704e-09
Position 991: 6.789744626463472e-09
Position 660: 5.232274628383396e-09
Position 320: 3.996182631097985e-09
Position 288: 2.715378829858648e-09
Position 405: 2.552274250917629e-09
Position 393: 9.963551542764454e-10
Position 397: 8.138096492814579e-10
Position 385: 7.925039003623404e-10
Position 401: 5.541783376032822e-10
Position 332: 3.299982623699814e-10
Position 326: 1.967937257189061e-10
Position 376: 7.989978844892936e-11
Position 336: 7.296643783019544e-11
Position 328: 6.462830001950063e-11
Position 348: 1.8778545815835432e-11
Position 340: 1.6383580744502138e-11
Position 380: 5.304062015574078e-13
Position 352: 4.799613817174006e-13
Position 364: 4.320829859129656e-13
Position 360: 4.1235334939816907e-13
Position 368: 4.073593705134736e-13
