Gene = Ccp110
Position 13831: 0.002012191975937992
Position 17858: 0.0020073061887418172
Position 16902: 0.001993482751829353
Position 13584: 0.0019809615514037432
Position 352: 0.0019040175199161646
Position 473: 0.0017988781165729016
Position 1285: 0.0016881752261944107
Position 908: 0.0013730207923974415
Position 17710: 0.001353361054252975
Position 17163: 0.0013485840024423002
Position 158: 0.001275755479177097
Position 12502: 0.0011950407705192778
Position 19231: 0.0011669743043889054
Position 3387: 0.001154446893425253
Position 3793: 0.0010146760912386158
Position 11402: 0.0009974187283246225
Position 18811: 0.0009497838161137656
Position 16438: 0.0009412321025184681
Position 19949: 0.000911448892366101
Position 20020: 0.0008939779459823988
Position 18582: 0.0008759164517240308
Position 2948: 0.0008496452400093611
Position 1219: 0.0008017025789650048
Position 13493: 0.0007618393034271391
Position 14791: 0.0007052900001534786
Position 11813: 0.0007045769868125941
Position 13534: 0.0006172464571749723
Position 501: 0.0006122993435971085
Position 601: 0.0005099421218360804
Position 119: 0.00042597817204709525
Position 1090: 0.0003353067992943588
Position 14633: 0.00027028082108640614
Position 491: 0.00016164017648210682
Position 1175: 0.00013438089680099544
Position 13879: 0.00012373919474892506
Position 17908: 0.00012313201333068503
Position 829: 0.00012289553022766587
Position 1596: 0.0001221766036430129
Position 15185: 9.836805254496829e-05
Position 1246: 9.4438061027192e-05
Position 1339: 7.081512861276271e-05
Position 1133: 5.07979881180989e-05
Position 14715: 4.4068514515974374e-05
Position 18222: 4.094912380051703e-05
Position 285: 4.0150131838315635e-05
Position 637: 3.7089798457393305e-05
Position 843: 3.560017514712955e-05
Position 18286: 2.015847916737327e-05
Position 19583: 1.927608801120002e-05
Position 199: 1.8437148989989393e-05
Position 409: 1.7923932951769724e-05
Position 608: 4.815722432308867e-06
Position 459: 4.8073033535683366e-06
Position 47: 4.515881093361158e-06
Position 7: 3.817176005165251e-06
Position 232: 3.355022724408212e-06
Position 16: 2.190293806876014e-06
Position 201: 1.924059984235976e-06
Position 559: 1.8164533135612235e-06
Position 192: 1.6600612289435085e-06
Position 632: 1.5938169021363706e-06
Position 220: 1.401209075564862e-06
Position 454: 1.3691724314805184e-06
Position 31: 9.925215977071316e-07
Position 461: 3.403931922262906e-07
Position 817: 6.448507696234842e-08
Position 780: 5.2346720260336525e-08
Position 260: 9.680375779244371e-09
Position 262: 6.168860061577863e-09
Position 503: 9.559578976979904e-13
Position 528: 4.1803478955711783e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5414: 0.9925422848934913
Position 17070: 0.9651987877574347
Position 10384: 0.913826852234441
Position 22715: 0.9097197243100589
Position 18115: 0.8852883753544325
Position 13947: 0.7782351438314749
Position 13473: 0.5882481676685645
Position 17405: 0.5870825663828921
Position 1077: 0.41196852291017516
Position 11902: 0.41154352105573017
Position 13450: 0.37049294788317605
Position 17272: 0.3533673010487889
Position 989: 0.33097838812108593
Position 1553: 0.24175813423023274
Position 1493: 0.22620769351325143
Position 12750: 0.22399524251686775
Position 19144: 0.19869510702638116
Position 11627: 0.1655008704296823
Position 2807: 0.15518570049805733
Position 12197: 0.14680737490989113
Position 15441: 0.1448966396727592
Position 20116: 0.12588736873828735
Position 21608: 0.11783111377069275
Position 18509: 0.11429530737574958
Position 23837: 0.09608848298648119
Position 18893: 0.08607140491898503
Position 1596: 0.0798592317875893
Position 19089: 0.07525344452317594
Position 20120: 0.07444544340075393
Position 10707: 0.07139998572063411
Position 19995: 0.06410422409864627
Position 11295: 0.05624853520445802
Position 17952: 0.05263312355625394
Position 13023: 0.048815253318401
Position 1174: 0.0481620206067524
Position 19841: 0.0451000862018732
Position 18462: 0.045087196206509875
Position 1381: 0.04442837938952592
Position 19432: 0.04414822571955467
Position 11885: 0.039615131157786296
Position 18253: 0.03587243596587931
Position 16833: 0.03503256586876591
Position 13492: 0.03226803628129812
Position 20286: 0.031077759510117178
Position 3907: 0.0297265187680825
Position 4743: 0.028189879909721285
Position 18056: 0.027591992996054023
Position 17457: 0.025381909939884137
Position 11905: 0.023402528786691836
Position 5845: 0.023000176421668867
Position 18090: 0.021769061095468913
Position 15217: 0.021766738894809252
Position 2650: 0.018936517392068527
Position 4043: 0.01878302093277759
Position 20657: 0.018782597757245702
Position 17379: 0.018638195791758124
Position 12134: 0.018040962152130385
Position 12818: 0.016225566708146434
Position 5917: 0.015732158773612483
Position 19037: 0.015225290878819976
Position 15666: 0.014997537982894691
Position 20334: 0.014728081172505774
Position 20150: 0.013681702100277254
Position 1446: 0.012531095054091035
Position 17768: 0.01216938731093473
Position 694: 0.011455295763034593
Position 10593: 0.010734694804150598
Position 17360: 0.009641417691572302
Position 4832: 0.009616522152048636
Position 19883: 0.008819834409381453
Position 14708: 0.008526649405484126
Position 3878: 0.008334553746484124
Position 12970: 0.00805478380476423
Position 3310: 0.007449144765188233
Position 2315: 0.007201564626457194
Position 15100: 0.007175009156074111
Position 12176: 0.007040646375100075
Position 18149: 0.0069081254792952365
Position 11335: 0.0068442819535847205
Position 23199: 0.006838396646203628
Position 16705: 0.00682463485890712
Position 11998: 0.006620586613862325
Position 16647: 0.006251804298074406
Position 15247: 0.006222080656440288
Position 19610: 0.006001688756620555
Position 5370: 0.005888047219905296
Position 16598: 0.0056408090550178255
Position 2092: 0.0054872431992132025
Position 10673: 0.005475719633761873
Position 1473: 0.005205727815594174
Position 18336: 0.004873898210231454
Position 14315: 0.0047880345055144715
Position 22870: 0.004755057378022098
Position 11532: 0.004656009641079393
Position 1649: 0.004604733452783156
Position 12940: 0.00459004019049771
Position 13960: 0.0045541285439772315
Position 18359: 0.004500408972341727
Position 13836: 0.0044994371029543085
Position 594: 0.004070599966730525
Position 18121: 0.004027020420295786
Position 1095: 0.0039125561840291714
Position 18316: 0.0038903229893728093
Position 3784: 0.0038805407890281597
Position 10560: 0.003747768321294857
Position 3186: 0.0036110400634501083
Position 3329: 0.003466383746237582
Position 4610: 0.0033961008352921913
Position 4411: 0.003388409835509153
Position 16324: 0.0032340777843859404
Position 19437: 0.0030025834250544765
Position 1604: 0.0029515495967832673
Position 4869: 0.0028423303789440356
Position 1652: 0.002688450682474378
Position 275: 0.002491318243585314
Position 1690: 0.0024351341644287547
Position 13723: 0.002333171519113851
Position 269: 0.0022527026712614987
Position 5795: 0.0021968375464261423
Position 2172: 0.002159087064389524
Position 15174: 0.002146283754552462
Position 17894: 0.0020661553514421437
Position 17010: 0.0020344004833481935
Position 17412: 0.0020070959899628586
Position 17601: 0.0019380744769970629
Position 855: 0.0018876247381181288
Position 14220: 0.0018800496103463752
Position 740: 0.0018254934604810256
Position 1893: 0.0015869532503560084
Position 1825: 0.0015532320397275297
Position 11800: 0.0014535058449080594
Position 12259: 0.0014369625119235031
Position 5865: 0.001324856470768655
Position 5346: 0.001318288918507388
Position 19524: 0.0013125114541752527
Position 13478: 0.0012306963361117256
Position 12360: 0.0011950407705192767
Position 2285: 0.0011560398882486584
Position 2433: 0.0011532265558086155
Position 998: 0.0010941344392099467
Position 3577: 0.0010146760912386154
Position 1159: 0.0010021078837524585
Position 18322: 0.0009924663419041513
Position 17628: 0.0009508096001468983
Position 1460: 0.0008472542506536868
Position 904: 0.0008103689532808695
Position 1027: 0.000776898958888278
Position 1778: 0.0007618307891304447
Position 829: 0.0005442965239235484
Position 3353: 0.0005317685167147464
Position 17598: 0.0005263094863776568
Position 1336: 0.0004984021600223516
Position 18859: 0.0004931273952287823
Position 1783: 0.0004505816185262133
Position 409: 0.0004440409405029395
Position 15152: 0.0004425803933868238
Position 1178: 0.0004400284283031364
Position 617: 0.00036062757644048056
Position 237: 0.0003534023201725029
Position 278: 0.0003435928208771968
Position 1760: 0.0003432915550517976
Position 889: 0.00031593752472636356
Position 653: 0.0003075545313567527
Position 1307: 0.00030136448022106347
Position 18966: 0.0002895838390616384
Position 14002: 0.0002443726701917376
Position 15275: 0.00022551994153754908
Position 18395: 0.00017228573706566688
Position 968: 0.00016844339615843483
Position 19327: 0.00015237174780272775
Position 13798: 0.0001313592126357646
Position 148: 0.00012573107013469663
Position 742: 0.00010782539499606571
Position 14591: 0.0001063405595588808
Position 328: 0.00010605754455393221
Position 19460: 0.00010279084485319501
Position 543: 0.00010058549563081512
Position 1360: 0.00010033564011487217
Position 551: 9.545195537853233e-05
Position 18755: 9.537200511533526e-05
Position 14737: 8.979131912468526e-05
Position 2241: 8.188828469999256e-05
Position 18467: 8.01670589281545e-05
Position 18399: 7.855391601362706e-05
Position 14740: 7.555088594199825e-05
Position 18259: 7.474934966767605e-05
Position 14537: 7.340155215775092e-05
Position 14032: 7.313275173321393e-05
Position 18935: 6.881890856705737e-05
Position 18255: 6.429869055867899e-05
Position 637: 5.848296823584973e-05
Position 791: 5.474043975790389e-05
Position 319: 5.250023411732562e-05
Position 569: 5.213825737425271e-05
Position 414: 4.715598865538754e-05
Position 18434: 4.3339686669272075e-05
Position 18693: 3.9952101293884006e-05
Position 18896: 3.7552041021547815e-05
Position 949: 3.610966973007715e-05
Position 454: 3.088137007320189e-05
Position 1973: 3.0626621717392644e-05
Position 14363: 2.8758398745887178e-05
Position 2021: 2.834609085715418e-05
Position 1668: 2.8294327413780533e-05
Position 369: 2.71196870259073e-05
Position 429: 2.6101677269011913e-05
Position 788: 2.5788173706091572e-05
Position 17912: 2.4970877852800014e-05
Position 17786: 2.4736504699085237e-05
Position 19200: 2.3603595876134084e-05
Position 711: 2.207991479585432e-05
Position 352: 2.1329485275961666e-05
Position 15751: 1.7881374989350336e-05
Position 674: 1.7084363987425278e-05
Position 17959: 1.418161185837706e-05
Position 18218: 1.2448762741967087e-05
Position 434: 1.116097924385077e-05
Position 18518: 1.0639916098961509e-05
Position 5570: 9.724285298838013e-06
Position 17713: 8.998487608626945e-06
Position 17814: 8.169545493411398e-06
Position 1901: 4.660273078205267e-06
Position 655: 3.153831994637306e-06
Position 885: 2.6724792813393468e-06
Position 13785: 2.3356582888570146e-06
Position 357: 2.1107366874238372e-06
Position 1921: 1.95430258933715e-06
Position 14197: 6.76537165180953e-07
Position 14246: 5.185734666698974e-07
Position 17830: 5.017268322194343e-07
Position 17698: 1.0200341828305113e-07
