Gene = Rec114
Position 3543: 1.3150256620908045e-07
Position 35: 2.1334253191649214e-08
Position 73: 2.0703800743666033e-08
Position 326: 1.8705645405799345e-08
Position 583: 1.520550958762509e-08
Position 853: 1.493635357860887e-08
Position 302: 1.2212848832811004e-08
Position 300: 1.217566097526763e-08
Position 341: 4.3236231762960404e-09
Position 19: 3.1882700828058245e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3410: 0.5872455175287257
Position 10323: 0.24910707097948662
Position 14064: 0.19901473156488728
Position 1217: 0.1743340563593695
Position 6263: 0.08070496684984628
Position 10010: 0.06382477332811519
Position 5032: 0.05760023226660578
Position 1397: 0.05555002598358013
Position 4168: 0.04967819251957293
Position 2483: 0.025895087416229354
Position 10244: 0.018866434057566106
Position 2423: 0.018578705883155515
Position 3445: 0.016286277362320127
Position 5745: 0.016142272060070028
Position 962: 0.015437525053360527
Position 9138: 0.015303644715335213
Position 928: 0.014814000234631797
Position 7285: 0.013987446148615643
Position 11124: 0.011934270642476087
Position 3902: 0.009178415035979376
Position 4846: 0.008981457851961583
Position 7975: 0.008958865146532772
Position 3681: 0.008954638843870844
Position 9865: 0.008848710826312754
Position 4874: 0.007870922475002602
Position 2527: 0.007855488156681696
Position 2918: 0.007595579910673082
Position 6340: 0.007289916794771217
Position 4741: 0.007088116146550612
Position 3848: 0.007065538929357815
Position 6476: 0.006722636988899283
Position 2861: 0.006581640305014414
Position 3662: 0.005811313513377549
Position 2876: 0.005743434766402897
Position 2497: 0.005221557696354717
Position 3645: 0.004672960119002688
Position 3938: 0.004455084462725857
Position 4556: 0.004240215699570949
Position 1438: 0.0041321634259317425
Position 5548: 0.003967062678922239
Position 1400: 0.003760782761094801
Position 5668: 0.003677732733808871
Position 1503: 0.0035683797242172213
Position 7785: 0.0035399542715230685
Position 362: 0.0033097693104709724
Position 1489: 0.0030925328232956593
Position 5129: 0.003007107786958049
Position 7413: 0.002910589501448056
Position 2197: 0.0028065423141524805
Position 1146: 0.002763212581039446
Position 2444: 0.0025960554828451925
Position 5050: 0.0025595350218665367
Position 4573: 0.0023668766577474103
Position 6941: 0.002326595737042635
Position 5298: 0.002225545725645059
Position 4950: 0.002112570276023939
Position 2662: 0.0020724756147951794
Position 5003: 0.0020656591911592933
Position 420: 0.0020565085850881622
Position 4717: 0.002009303199034406
Position 5147: 0.0019825701542082875
Position 2450: 0.0019251757645699229
Position 1528: 0.0018888704249408782
Position 6098: 0.0018771613670918509
Position 2460: 0.0016900759372698694
Position 1417: 0.0016163654101908852
Position 1468: 0.0015423808937909606
Position 862: 0.0015306930099500675
Position 4480: 0.0015042539959444848
Position 4359: 0.0011921779404449472
Position 2121: 0.0011382370430844735
Position 4299: 0.0010741353915961625
Position 4192: 0.0010608467171780121
Position 2573: 0.0010039251657355675
Position 4822: 0.0009860033992236438
Position 5430: 0.0009838704604548626
Position 2932: 0.0009360186558515054
Position 1372: 0.0007505633965361896
Position 4512: 0.000733647329002264
Position 637: 0.0006848046484213054
Position 3976: 0.0006415831730829449
Position 3755: 0.0006148897960182297
Position 3450: 0.00038596973518120525
Position 1367: 0.00036788517974325894
Position 824: 0.00035028668091324023
Position 661: 0.0003225591810618545
Position 4253: 0.0002753837404718131
Position 890: 0.00024987715995838217
Position 717: 0.00023639438628474214
Position 3598: 0.00021768521374699226
Position 2344: 0.0002163378099238383
Position 3482: 0.00018142378623402399
Position 2127: 0.00017880334424488935
Position 1149: 0.0001708466347236063
Position 2937: 0.0001642354110187142
Position 1619: 0.00015201492272724876
Position 1833: 0.00012754075070500672
Position 567: 0.00011930340488585575
Position 368: 0.0001145815786620921
Position 2058: 0.00010150121597404593
Position 2235: 9.501314617377917e-05
Position 747: 9.18632046336577e-05
Position 613: 7.763488912519217e-05
Position 1452: 6.726337485179203e-05
Position 1483: 6.538520648951255e-05
Position 901: 3.0805904590354704e-05
Position 1035: 2.012758493219918e-05
Position 973: 1.798451349337269e-05
Position 982: 1.7498296148497748e-05
Position 311: 1.724235631659396e-05
Position 791: 1.2109462283587675e-05
Position 426: 9.05797275562371e-06
Position 292: 8.1739598054921e-06
Position 1032: 8.006266856103446e-06
Position 1299: 7.429312726669348e-06
Position 1072: 7.326053752491426e-06
Position 1424: 7.259556843528858e-06
Position 992: 7.258250144804286e-06
Position 1377: 6.1044147072924284e-06
Position 1081: 5.81805026115058e-06
Position 766: 5.15574824262697e-06
Position 253: 4.647911766208497e-06
Position 1379: 4.562686587617841e-06
Position 1168: 4.554274450044417e-06
Position 1115: 4.054488575222217e-06
Position 2401: 4.000327765172953e-06
Position 1008: 3.717530100760814e-06
Position 245: 3.1628476350640888e-06
Position 1544: 3.0827897175335975e-06
Position 1227: 2.7510766981309244e-06
Position 1234: 2.5303262571091283e-06
Position 461: 2.400001797877928e-06
Position 1409: 2.22642357843298e-06
Position 778: 1.6672884421552778e-06
Position 457: 1.614357111736338e-06
Position 892: 1.3505198505210585e-06
Position 1156: 1.1585735032422708e-06
Position 1044: 9.582076602234708e-07
Position 439: 8.441672412651157e-07
Position 431: 7.84778058586228e-07
Position 1240: 7.772528446339512e-07
Position 1173: 7.545069221921792e-07
Position 538: 6.574848715326632e-07
Position 1229: 5.893050271490685e-07
Position 831: 5.440604758603535e-07
Position 441: 5.120214815499487e-07
Position 1022: 3.883033568309927e-07
Position 242: 3.063661674893162e-07
Position 666: 2.1821451721116023e-07
Position 594: 2.179758118816354e-07
Position 314: 2.1622088967242826e-07
Position 1287: 1.7916912588011095e-07
Position 598: 1.073737610950462e-07
Position 1331: 7.452386764292897e-08
Position 172: 7.356603559146004e-08
Position 265: 6.937406702518551e-08
Position 273: 4.4754855761909633e-10
Position 317: 2.500923605810962e-10
Position 320: 1.511612006118449e-10
Position 217: 1.4737048465121812e-10
Position 525: 1.2367070850350431e-10
Position 231: 9.744286574655319e-11
Position 468: 9.591583232469247e-11
Position 326: 7.104869565259426e-11
