Gene = Lair1
Position 10042: 0.01450410421495561
Position 10590: 0.011405301921909236
Position 4018: 0.010528278147034918
Position 6209: 0.009891330667777956
Position 2690: 0.009736366914260964
Position 3062: 0.009639464830882905
Position 3805: 0.008803476768857546
Position 8231: 0.008327878120750686
Position 6770: 0.008257640046013072
Position 5497: 0.00726508034830674
Position 2515: 0.007189268994323068
Position 2083: 0.005754101828587787
Position 3610: 0.0056768843256065245
Position 1885: 0.005093563661996286
Position 2053: 0.004568540679073353
Position 3840: 0.004509969937713962
Position 1323: 0.004424407296524219
Position 6844: 0.004365578447739412
Position 5832: 0.004136693942102799
Position 6809: 0.003772510679905647
Position 853: 0.0036309711878791816
Position 6288: 0.0034561785879235634
Position 3096: 0.0030430029378700975
Position 5811: 0.0029181404249780645
Position 8796: 0.0025381814591856826
Position 158: 0.0022520489857742877
Position 492: 0.0018432088591282473
Position 3879: 0.0017990135172803194
Position 4700: 0.0015580942641938843
Position 637: 0.0013892930433617452
Position 3276: 0.0013562019699732623
Position 4773: 0.0012078074082186505
Position 602: 0.0011588363338318997
Position 1823: 0.0009789300543782131
Position 5142: 0.0009754328709697425
Position 634: 0.0009359672945908336
Position 656: 0.0008437348944727545
Position 2395: 0.0008273071261711343
Position 1043: 0.0007938400315756486
Position 3626: 0.0007399280567373253
Position 827: 0.0006909389084918318
Position 1026: 0.0006321291128163822
Position 1131: 0.0006270076164538721
Position 2887: 0.000567031849495016
Position 3388: 0.0005633747165875197
Position 5720: 0.0005579054090895807
Position 3571: 0.0005487235031326016
Position 2814: 0.00047494191186498694
Position 3011: 0.00047289446674562806
Position 2035: 0.00045247029847338366
Position 771: 0.00044928202456959664
Position 3032: 0.00041598071850958444
Position 3099: 0.00040358023192031407
Position 1689: 0.0003664652734519752
Position 1447: 0.000344764621301729
Position 4444: 0.0003320564618318549
Position 1361: 0.00031535283248160836
Position 1829: 0.00023845515839373996
Position 824: 0.0001723920274217959
Position 2378: 0.0001618386346522997
Position 2742: 0.00015999053080246678
Position 391: 0.00011719012536631593
Position 1734: 0.00011658158479283109
Position 359: 0.0001034308193018812
Position 1605: 8.727677522084169e-05
Position 5089: 8.086114564149718e-05
Position 568: 5.6199178025094193e-05
Position 231: 4.97585155022758e-05
Position 2207: 4.551432849532988e-05
Position 5060: 4.452134274593121e-05
Position 170: 4.3011339056334257e-05
Position 435: 4.1597481195022544e-05
Position 2415: 3.623300773725901e-05
Position 1858: 3.5734433870702285e-05
Position 5855: 2.738701746724254e-05
Position 2506: 2.4567011009839132e-05
Position 1504: 2.168873686332184e-05
Position 2183: 1.7227469070227108e-05
Position 1472: 1.4732695409843297e-05
Position 2090: 1.1751659301600366e-05
Position 1111: 8.543504239107433e-06
Position 831: 8.518308908962143e-06
Position 1334: 7.782550300863469e-06
Position 165: 7.3942265170995855e-06
Position 1246: 5.444167422760232e-06
Position 860: 3.9974377366204835e-06
Position 982: 3.5671856196366214e-06
Position 1188: 3.518245234756581e-06
Position 197: 2.902122993450698e-06
Position 255: 2.901003311642796e-06
Position 340: 2.608871664661508e-06
Position 243: 2.539607888563538e-06
Position 1398: 2.527568722915353e-06
Position 1609: 1.9558017405065083e-06
Position 1210: 1.7335118547316607e-06
Position 744: 1.5547883738530035e-06
Position 912: 1.1940565401298496e-06
Position 1225: 1.0021373753313356e-06
Position 175: 6.215038869022977e-07
Position 976: 2.7196801310665362e-11
Position 531: 2.2978661417074433e-11
Position 699: 1.930408799673336e-11
Position 295: 1.5192680578343928e-11
Position 142: 1.202644088729558e-11
