Gene = Gfy
Position 2198: 1.801782022280278e-05
Position 173: 1.7893715014614268e-05
Position 3093: 1.7862109799386193e-05
Position 729: 1.5433362767051268e-05
Position 3156: 1.4210132484825317e-05
Position 515: 1.3676046165084712e-05
Position 399: 1.2951938686491487e-05
Position 275: 1.2876339178781063e-05
Position 1152: 1.2014215407517565e-05
Position 506: 1.0662305716737689e-05
Position 982: 9.250243332692884e-06
Position 530: 8.711779824179552e-06
Position 1086: 4.119098384143875e-06
Position 765: 3.879642870684103e-06
Position 904: 3.2637313912074615e-06
Position 411: 2.2650333976039246e-06
Position 405: 1.998907672832345e-06
Position 281: 1.5523758379417025e-06
Position 292: 1.4631683617179285e-06
Position 532: 1.0376774353886365e-06
Position 894: 9.355207384425506e-07
Position 1220: 8.778656024195885e-07
Position 1164: 7.718530473919897e-07
Position 912: 6.818979938564325e-07
Position 886: 4.853824969621804e-07
Position 1231: 1.8994531069268982e-07
Position 1223: 1.8569155257517143e-07
Position 954: 1.5827165869929908e-07
Position 1058: 1.3911330544329814e-07
Position 838: 8.033798326266405e-08
Position 965: 3.932344558044403e-08
Position 544: 2.202231018916186e-08
Position 732: 9.068070560545477e-09
Position 783: 1.5331105345002163e-09
Position 158: 5.207537126864587e-10
Position 194: 4.0471508544231446e-10
Position 443: 3.145083572474457e-10
Position 231: 1.4262966458036565e-10
