Gene = Traf3ip1
Position 1312: 3.3826730890769478e-06
Position 26502: 3.1413808474505794e-06
Position 486: 2.4107883843491343e-06
Position 722: 2.2998334772823773e-06
Position 26842: 2.267612632284282e-06
Position 26056: 2.064374700099283e-06
Position 3866: 1.9208566062895333e-06
Position 845: 1.8961783884058898e-06
Position 773: 1.7386467631989605e-06
Position 838: 1.5782506482542809e-06
Position 1297: 1.1245651832476917e-06
Position 2275: 9.97801731938455e-07
Position 457: 9.620274722773484e-07
Position 2180: 8.759109354327662e-07
Position 592: 8.314898743027766e-07
Position 1893: 7.436278027871558e-07
Position 365: 7.167063905602118e-07
Position 1201: 6.418897355699465e-07
Position 26513: 5.805760793429063e-07
Position 417: 5.668954432612233e-07
Position 1223: 5.455628370240022e-07
Position 1220: 5.128102975638857e-07
Position 958: 4.5007217525529076e-07
Position 770: 3.1937215428679663e-07
Position 28895: 2.890730460071799e-07
Position 14074: 2.4748240634331726e-07
Position 441: 2.3190779819072492e-07
Position 26586: 2.2467662346108106e-07
Position 354: 2.168977165333611e-07
Position 26519: 2.0825321055771103e-07
Position 378: 1.9372244779170907e-07
Position 275: 1.7593039384167473e-07
Position 27727: 1.461818013648115e-07
Position 26593: 1.340210497717951e-07
Position 292: 1.0086296460885179e-07
Position 718: 9.64955161122003e-08
Position 551: 8.549826787036594e-08
Position 1496: 8.530386968256818e-08
Position 795: 8.003316660469143e-08
Position 28873: 7.426793400518498e-08
Position 28910: 7.389517522457075e-08
Position 429: 7.288192211971302e-08
Position 725: 7.281922415132957e-08
Position 28785: 6.78008315421298e-08
Position 738: 6.357098464561828e-08
Position 821: 6.306132889459301e-08
Position 13895: 5.383656705538447e-08
Position 264: 5.379615601337569e-08
Position 475: 4.670705566007854e-08
Position 382: 4.219103453442078e-08
Position 13452: 4.216605132328335e-08
Position 633: 3.786236230646539e-08
Position 338: 3.735524214348272e-08
Position 14194: 3.2974681244363165e-08
Position 656: 2.954775680855694e-08
Position 556: 2.9194143910102434e-08
Position 13983: 2.1860679794533064e-08
Position 827: 1.9888416800030767e-08
Position 868: 1.8881578830151982e-08
Position 342: 1.4391162041342525e-08
Position 645: 1.3447495685938742e-08
Position 935: 9.515515931206739e-09
Position 492: 6.186243731196509e-09
Position 627: 4.54171299245668e-09
Position 639: 4.2919250818498266e-09
Position 373: 9.370075936638994e-10
