Gene = Ecsit
Position 12125: 0.0007861974367648528
Position 1251: 0.0007447611764689091
Position 1375: 0.0006674553338742845
Position 12070: 0.000617139813296707
Position 12728: 0.0006076326706945683
Position 8804: 0.0005978130508816596
Position 10333: 0.000586905153072247
Position 1246: 0.00041922085143320973
Position 13020: 0.0003564181023817841
Position 720: 0.00025350412378128334
Position 191: 0.0002204440167519346
Position 846: 0.00021441555367934453
Position 499: 0.00021331534993515664
Position 12221: 0.0001888723674014775
Position 532: 0.0001803977991099393
Position 156: 0.00017119973342313215
Position 3466: 0.00017024940709871637
Position 9532: 0.00011669586218894691
Position 545: 0.00010415375498594962
Position 441: 0.00010404955046100023
Position 804: 0.00010078619474144863
Position 3262: 7.884119869882854e-05
Position 913: 6.688072251302442e-05
Position 3258: 6.554216225857522e-05
Position 571: 6.500899265541461e-05
Position 810: 3.624745826352512e-05
Position 941: 3.529614732223696e-05
Position 806: 2.947057297107418e-05
Position 514: 2.5977359961075255e-05
Position 1530: 2.069761026659314e-05
Position 355: 2.066688543338491e-05
Position 3306: 2.0287483441783673e-05
Position 3535: 1.9527642615360523e-05
Position 4106: 1.5492113184635723e-05
Position 829: 1.4156700385786407e-05
Position 858: 1.3439520154862441e-05
Position 556: 1.2710119731122003e-05
Position 242: 1.2255608243468814e-05
Position 2535: 1.088751517965698e-05
Position 158: 1.0389681315994802e-05
Position 834: 8.445422669040844e-06
Position 2066: 2.1821405263344853e-06
Position 1699: 1.6877608458661582e-06
Position 2514: 1.676841423531383e-06
Position 1558: 1.4920623194148525e-06
Position 3518: 1.1233253584618896e-06
Position 1189: 8.915172846783792e-07
Position 3541: 8.08912379208393e-07
Position 346: 9.198274500792072e-09
Position 1377: 3.3657812586788426e-09
Position 1177: 3.140864308829144e-09
Position 1142: 8.756040363943543e-10
