Gene = Nenf
Position 2309: 0.00011592012900112464
Position 4944: 0.00011080969788337188
Position 319: 0.00010127810095769625
Position 357: 9.435058094677971e-05
Position 1379: 9.023956729214639e-05
Position 700: 8.440769828676502e-05
Position 1455: 7.870303469621999e-05
Position 304: 6.289019271622784e-05
Position 854: 5.7955597539708045e-05
Position 1228: 5.72386328307692e-05
Position 399: 5.6128632422822954e-05
Position 890: 5.587760943479553e-05
Position 168: 3.707286630883056e-05
Position 568: 3.1456244911512076e-05
Position 488: 3.061348289666757e-05
Position 1342: 2.6313077983337514e-05
Position 1387: 2.54013570697114e-05
Position 961: 2.430446526567059e-05
Position 856: 2.2712286452205826e-05
Position 174: 2.1080433129889727e-05
Position 122: 1.8312489185339338e-05
Position 714: 1.8169242381171264e-05
Position 999: 1.4488154187888696e-05
Position 523: 1.438245616904301e-05
Position 1044: 1.4298782178863513e-05
Position 1021: 1.1750173330085534e-05
Position 831: 8.856759230191069e-06
Position 477: 7.5887630422387545e-06
Position 1243: 7.259673002552388e-06
Position 1089: 6.595184666702803e-06
Position 20: 6.472150157415247e-06
Position 950: 5.266326519946417e-06
Position 932: 5.083113227892559e-06
Position 730: 5.078744839212774e-06
Position 612: 5.023028600217542e-06
Position 1074: 4.179874165521679e-06
Position 1066: 3.508378833864969e-06
Position 8440: 3.4488198966439683e-06
Position 935: 2.9826210687995053e-06
Position 1167: 2.748193881773379e-06
Position 781: 2.2158164243249484e-06
Position 812: 1.9916782588796094e-06
Position 570: 6.480717289620639e-07
Position 462: 6.472013402365333e-07
Position 727: 5.501805890027808e-07
Position 1240: 5.468085314611254e-07
Position 610: 5.063032882526462e-07
Position 76: 1.8566129171006585e-07
Position 788: 1.1806972810297941e-07
Position 1053: 1.0940965092826533e-07
Position 98: 4.4632400513091916e-08
Position 56: 2.8900150936196988e-08
Position 25: 1.999594866412142e-08
Position 444: 5.93956351612779e-09
Position 481: 3.4141729528545087e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6673: 0.9351483624439785
Position 8171: 0.9198316539888586
Position 11104: 0.6044800781961546
Position 1341: 0.4694971346486203
Position 5083: 0.43388898016504873
Position 2572: 0.36846147678056856
Position 4585: 0.34754046757655943
Position 4890: 0.1595110716588888
Position 10980: 0.13354128405381893
Position 5380: 0.09585153709471456
Position 9580: 0.09581568992293439
Position 10776: 0.08086210525353718
Position 1468: 0.06906604988914886
Position 9661: 0.06458475787389681
Position 2761: 0.06192901049796675
Position 1904: 0.05650798968428849
Position 11068: 0.05349744625029298
Position 1910: 0.0534819888899828
Position 2794: 0.046315285267021326
Position 1907: 0.04506271325130271
Position 5120: 0.04148169799419246
Position 9605: 0.040360862441468165
Position 2728: 0.03891423593543274
Position 10217: 0.029607204032144636
Position 8730: 0.02804611561648881
Position 1901: 0.027091910009361665
Position 6833: 0.026481691643761792
Position 6338: 0.025991195837787702
Position 1571: 0.02339874169200717
Position 11151: 0.02149064905694699
Position 2775: 0.021082819767772865
Position 6425: 0.018341048977039923
Position 9636: 0.01671661514764185
Position 10432: 0.01461334454235836
Position 10576: 0.013910813383937914
Position 6919: 0.01342286294972097
Position 11192: 0.012982687387078187
Position 7846: 0.012815343347584317
Position 9273: 0.011545471749136334
Position 6100: 0.010929590618530882
Position 1913: 0.010890962565124491
Position 8700: 0.010219694610067578
Position 4910: 0.009784967733945481
Position 3387: 0.00823866221425478
Position 2817: 0.007419511520480571
Position 2766: 0.006860020945747018
Position 1533: 0.00650510862591248
Position 2796: 0.006278337813562294
Position 6874: 0.005287671981366639
Position 8809: 0.005127679163761146
Position 1472: 0.005112302958309022
Position 9925: 0.00390065942140406
Position 1898: 0.0034166810672184513
Position 8063: 0.0034045242598093627
Position 2538: 0.002822884865591645
Position 7802: 0.002820667582677213
Position 1313: 0.002807840784469145
Position 1601: 0.002587655072284411
Position 4704: 0.0024380486042730734
Position 10066: 0.002277039013777188
Position 10277: 0.002224080909921439
Position 3338: 0.0021826721177047046
Position 7634: 0.002099370759226738
Position 8215: 0.0020374827911753958
Position 8489: 0.0018406054904089551
Position 7678: 0.001726456758697837
Position 3637: 0.001551988507830753
Position 1592: 0.0014446088548377555
Position 9059: 0.001427561427572376
Position 7760: 0.0014254503523012095
Position 7057: 0.0011830739965052561
Position 10546: 0.0010711578294071511
Position 762: 0.0010612417345155158
Position 10119: 0.0010180310394966084
Position 10293: 0.0009537961337122178
Position 4617: 0.0007505861741034499
Position 6924: 0.000723285925664048
Position 1549: 0.0006932275678548833
Position 1400: 0.0006516029702265663
Position 1421: 0.0006340526215048577
Position 8760: 0.0005874963431137782
Position 8074: 0.0005824749288401883
Position 9038: 0.0005547882856548772
Position 9398: 0.0005295361282928033
Position 1221: 0.00039412427995519134
Position 2509: 0.00037024150362798393
Position 8347: 0.0003383244845012528
Position 3786: 0.00033634564913881913
Position 9206: 0.0003333238130230063
Position 2224: 0.000284665789748618
Position 4035: 0.0002659684679914814
Position 1895: 0.00022648941720489757
Position 730: 0.0001789531854082925
Position 1357: 0.00017072676351221832
Position 4005: 0.0001572294913678813
Position 905: 0.00013949041609766892
Position 2133: 9.0792652573124e-05
Position 8017: 9.020520289157074e-05
Position 987: 9.007908444707457e-05
Position 1892: 8.771746584338218e-05
Position 3791: 8.441402819931506e-05
Position 1319: 8.01697649753501e-05
Position 1187: 7.19141907380325e-05
Position 2597: 7.092253846959138e-05
Position 3656: 6.848658603902903e-05
Position 1783: 6.795430793288661e-05
Position 1585: 5.706834837622951e-05
Position 1209: 5.656451747517356e-05
Position 1920: 5.250412794935221e-05
Position 477: 4.880187552544897e-05
Position 537: 4.709590760514662e-05
Position 1275: 3.497924573110788e-05
Position 1918: 2.723699840854328e-05
Position 1280: 2.6123590778472116e-05
Position 1438: 2.5241954614959886e-05
Position 1616: 2.341424767603718e-05
Position 1888: 2.2260301802107184e-05
Position 420: 2.1737567467965557e-05
Position 1643: 1.9962289590944452e-05
Position 599: 1.8279167699961972e-05
Position 437: 1.656058372097812e-05
Position 1925: 1.6267061681302103e-05
Position 1886: 1.6240636870626074e-05
Position 1277: 1.496599289736436e-05
Position 587: 1.3407272753691903e-05
Position 6375: 1.1216688003550651e-05
Position 1935: 1.1003980854880686e-05
Position 1196: 9.900169983815276e-06
Position 1890: 7.865537116497868e-06
Position 1884: 7.772231757744112e-06
Position 1167: 7.665198204063656e-06
Position 1736: 7.401185633390201e-06
Position 213: 7.303084919821112e-06
Position 1915: 7.285197076097967e-06
Position 1757: 7.232644563626903e-06
Position 739: 6.876973352958948e-06
Position 1882: 6.641218502535992e-06
Position 1880: 6.503002201465571e-06
Position 1079: 6.435173577632446e-06
Position 1878: 5.672725252466545e-06
Position 349: 5.610253936136777e-06
Position 610: 4.8017460855435846e-06
Position 913: 4.0661130068669245e-06
Position 766: 3.84985947393771e-06
Position 1405: 3.4453367113656473e-06
Position 338: 3.305824644632524e-06
Position 251: 2.5935512814297945e-06
Position 1350: 2.3536138243847283e-06
Position 518: 2.345662999589864e-06
Position 957: 1.8933973487532243e-06
Position 677: 1.8127617992774031e-06
Position 353: 1.7298566470301282e-06
Position 1363: 1.5117248476883622e-06
Position 7987: 1.411021499757481e-06
Position 1712: 1.3570528888446952e-06
Position 8985: 1.343615027217688e-06
Position 796: 1.0357162285318807e-06
Position 248: 9.943847451584735e-07
Position 415: 9.245126602700135e-07
Position 668: 8.673979814895186e-07
Position 1002: 4.878838105544469e-07
Position 942: 4.4158840180615084e-07
Position 1024: 4.1464336697134815e-07
Position 848: 3.7745428153892085e-07
Position 174: 3.430822039686959e-07
Position 860: 3.2015226095804557e-07
Position 788: 3.02869875639715e-07
Position 8343: 2.9781061081739826e-07
Position 245: 2.636849030090058e-07
Position 444: 2.0108206861042166e-07
Position 1177: 2.9250185792524382e-08
Position 2105: 1.870268859668318e-09
Position 2113: 1.6451570943961794e-09
Position 1876: 9.487747850447303e-10
Position 1858: 1.968006695109101e-10
Position 1874: 1.9645999202499056e-10
Position 1872: 1.7657301359674406e-10
