Gene = Mmab
Position 279: 2.8519612532324766e-08
Position 622: 6.479113727288192e-09
Position 344: 4.037331442260133e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5445: 0.9445956410934636
Position 1237: 0.8595458666398569
Position 7516: 0.8497889941157607
Position 7252: 0.808884401526117
Position 6184: 0.7799415381569332
Position 10701: 0.6205499377012063
Position 8722: 0.49252068464107324
Position 12875: 0.35838477182421863
Position 10903: 0.24916306137139366
Position 5612: 0.22243388022670457
Position 9434: 0.08716557149744325
Position 5973: 0.07944998955967732
Position 12428: 0.06611708226890897
Position 10931: 0.062243661189698506
Position 6937: 0.0465738266626374
Position 877: 0.045854657333195326
Position 3000: 0.04480941085911119
Position 7466: 0.04148374791874545
Position 11992: 0.04124896730034304
Position 12063: 0.0405285329138906
Position 10727: 0.03681546780125769
Position 4426: 0.03401750426904114
Position 6007: 0.03386349516222944
Position 1132: 0.0332087139318273
Position 6095: 0.031475666166743146
Position 4019: 0.029950703200313556
Position 852: 0.026449792619312875
Position 1196: 0.025270671906854607
Position 1163: 0.022692909492016206
Position 8741: 0.021046547486141598
Position 11527: 0.020288547887192542
Position 3935: 0.019441426116674657
Position 5466: 0.018763338956427116
Position 11933: 0.01826529779252854
Position 9706: 0.017331437817075405
Position 5455: 0.01696038899586739
Position 6526: 0.015581710444287057
Position 149: 0.014459434050764006
Position 11827: 0.014194150145482878
Position 9122: 0.013469262499154802
Position 4477: 0.012690204103404688
Position 8621: 0.012297589442619017
Position 12835: 0.011193162492906972
Position 6484: 0.010869985580439478
Position 5117: 0.010842867576613117
Position 11741: 0.010793518855529982
Position 12378: 0.009235817543367972
Position 894: 0.008764727956174058
Position 828: 0.007982507694400754
Position 5182: 0.007700715192751889
Position 11304: 0.007356853773256114
Position 12388: 0.006240119245971202
Position 7438: 0.00602384212724243
Position 12846: 0.005954819216945121
Position 5951: 0.0059511606259007276
Position 6802: 0.0059457642046223174
Position 7269: 0.005870692901484014
Position 6701: 0.005511582367962637
Position 12919: 0.005135718752402669
Position 1190: 0.005115338906500184
Position 8865: 0.004829496922912467
Position 6728: 0.00482720917764344
Position 11704: 0.00459198698695489
Position 7955: 0.0041645553701789685
Position 4386: 0.004087303053873814
Position 5019: 0.004006483216096216
Position 5333: 0.0039959346252075156
Position 974: 0.003948671090929296
Position 1244: 0.0038372724800089814
Position 3005: 0.0036271993933313564
Position 727: 0.003584842154217535
Position 7224: 0.0034432536775749335
Position 9687: 0.0033178419986632512
Position 9909: 0.003220768464805823
Position 4485: 0.0029719833761462306
Position 3956: 0.0028319409207775755
Position 3593: 0.0027288524371751844
Position 8045: 0.002693770861692174
Position 1010: 0.0025683922837376463
Position 10191: 0.002505416337271823
Position 5060: 0.002411329934218772
Position 8099: 0.0022921512818673763
Position 656: 0.0022652892562440596
Position 846: 0.002262233251647063
Position 4352: 0.0017096142616441672
Position 8414: 0.0016758264222667234
Position 414: 0.0015558167697955975
Position 12720: 0.0014973043266596606
Position 1037: 0.0014879318609128207
Position 12787: 0.0014779144627420976
Position 1397: 0.0014727570343694126
Position 8131: 0.0013675365948977647
Position 7354: 0.001305933828992559
Position 12888: 0.0012571654101040993
Position 4530: 0.0012484506061791942
Position 730: 0.001207607833696345
Position 9476: 0.001102643216119396
Position 9270: 0.001045554213384044
Position 7468: 0.0010172777193574812
Position 6860: 0.0010149203360920198
Position 3062: 0.0009604477329047763
Position 3081: 0.0009473244342228023
Position 5782: 0.0009295281085248544
Position 7857: 0.0009270363127010761
Position 8287: 0.0009153966668267919
Position 1138: 0.0009103732846004263
Position 2955: 0.0008858341072555094
Position 5918: 0.0008451934561103286
Position 1451: 0.0008291915592575402
Position 4657: 0.000766118348648813
Position 7254: 0.0007598803426044228
Position 1061: 0.0007112680272324997
Position 4460: 0.0006549926166560203
Position 3115: 0.0006309169980997816
Position 1429: 0.0005631005328401812
Position 5221: 0.0005059216416269826
Position 3901: 0.0005013464338248417
Position 1260: 0.0004963133590159274
Position 4087: 0.0004629329546714413
Position 9297: 0.0004480949713688758
Position 8544: 0.00042377375224893866
Position 942: 0.00041988276398596136
Position 5265: 0.0004166050037703099
Position 1982: 0.00040099144968229456
Position 118: 0.00039967254776899456
Position 7523: 0.0003993427323812122
Position 6207: 0.0003939161355444498
Position 6123: 0.0003934396818879793
Position 4749: 0.00037920882589656475
Position 4601: 0.0003689853555295498
Position 10233: 0.00035679900359925266
Position 2172: 0.0003552492776147423
Position 1156: 0.000347538809447565
Position 9441: 0.00034554025785445136
Position 6099: 0.00033935738027847476
Position 1416: 0.00033130484979408464
Position 553: 0.00032825308901364756
Position 4744: 0.00032391779547741203
Position 5811: 0.0003189793825501388
Position 7925: 0.0003146713584836167
Position 6826: 0.00030550274903916015
Position 6614: 0.0002818163717635046
Position 833: 0.00027310732652470525
Position 5615: 0.0002588139794182444
Position 5473: 0.00025226503072892217
Position 958: 0.000251760810855167
Position 5980: 0.0002473532206832651
Position 4052: 0.00023049134827945284
Position 693: 0.00022238426498979904
Position 754: 0.00021742731205079521
Position 891: 0.0002172750889024181
Position 5469: 0.000209537517121265
Position 6566: 0.00020846575619326178
Position 5340: 0.000195460021620905
Position 6342: 0.0001911431796703684
Position 151: 0.00018084451521815093
Position 931: 0.0001643829970696043
Position 3542: 0.00014052915230365344
Position 6841: 0.0001401425521086869
Position 127: 0.0001394587394633063
Position 8453: 0.00012976147629335685
Position 164: 0.00012444574395720697
Position 6158: 0.00012292835657533912
Position 622: 0.00012212392186503873
Position 400: 0.00011781844658403158
Position 1516: 0.00011153664455484039
Position 8068: 0.0001044477953920335
Position 993: 9.060790743229271e-05
Position 7273: 8.805305030994553e-05
Position 1134: 7.948112213932924e-05
Position 599: 7.836202432697581e-05
Position 6058: 7.641689042383152e-05
Position 1140: 7.48114119985099e-05
Position 788: 7.416801127019814e-05
Position 397: 7.2386337513581e-05
Position 325: 6.37296871238134e-05
Position 1021: 5.862219716285758e-05
Position 1391: 5.823701756654449e-05
Position 856: 4.652253482353129e-05
Position 925: 4.3896002327747344e-05
Position 1050: 3.7221430212615886e-05
Position 1047: 3.684821047086322e-05
Position 936: 3.274912414062635e-05
Position 3048: 2.2006043843541477e-05
Position 580: 1.590168086944817e-05
Position 997: 1.5281333299851495e-05
Position 631: 1.3513330599978927e-05
Position 793: 1.3050098099197677e-05
Position 804: 1.100192054063174e-05
Position 757: 1.0935850827190792e-05
Position 303: 1.0461808639279395e-05
Position 567: 9.946019688099073e-06
Position 1065: 9.778191167041829e-06
Position 1171: 9.698937033625801e-06
Position 1098: 9.6860914757875e-06
Position 801: 9.518622315971117e-06
Position 1034: 9.424438479311201e-06
Position 3160: 9.381166304305314e-06
Position 1265: 8.701931581712686e-06
Position 6738: 8.605832044276347e-06
Position 1071: 7.722515083000434e-06
Position 223: 7.508187547026387e-06
Position 6511: 6.568300974827081e-06
Position 1143: 6.228982007318181e-06
Position 4043: 5.7204405635903635e-06
Position 1286: 5.459810629008706e-06
Position 3022: 5.458509542407058e-06
Position 492: 5.261700578232481e-06
Position 1067: 4.645456488576986e-06
Position 421: 3.975501737131547e-06
Position 6231: 3.5968832903906647e-06
Position 3845: 3.3601255421422705e-06
Position 195: 3.3352037718975937e-06
Position 3978: 3.198293914518566e-06
Position 220: 2.8319332083077103e-06
Position 3188: 2.5403260849573812e-06
Position 1088: 2.308526596911512e-06
Position 1119: 2.241036812941112e-06
Position 506: 1.6117064485879142e-06
Position 3147: 1.4762662232011467e-06
Position 6271: 1.310960305719865e-06
Position 1431: 1.1765883593186575e-06
Position 470: 1.1546737651566206e-06
Position 1378: 9.075340409533601e-07
Position 2030: 8.152645685473673e-07
Position 698: 8.114873197387357e-07
Position 1274: 7.00545190611534e-07
Position 2197: 6.749971110974246e-07
Position 1092: 6.062630183399666e-07
Position 807: 4.918589253694657e-07
Position 1987: 4.245286004685631e-07
Position 460: 3.5300991315684875e-07
Position 2044: 3.0765293334072734e-07
Position 1953: 2.8149320476439693e-07
Position 2152: 2.4088614293698977e-07
Position 310: 2.1353741262959078e-07
Position 341: 1.0948944881611302e-07
Position 305: 9.509432057426989e-08
Position 1561: 8.390690913733657e-08
Position 174: 6.424925633055814e-08
Position 184: 5.192731932839243e-08
Position 355: 1.532889862550972e-08
Position 712: 1.28717349419748e-08
Position 1293: 7.99511965397607e-09
Position 6239: 7.609244816382452e-09
Position 428: 4.490922175430425e-09
Position 360: 4.158138419105317e-09
Position 336: 1.33779941762161e-09
Position 448: 1.2755982418259303e-09
Position 351: 1.9250023523457482e-10
