Gene = Mad1l1
Position 8991: 0.011088112897538568
Position 11669: 0.01088850332219932
Position 7983: 0.010808156631353554
Position 2722: 0.010176820900719434
Position 14910: 0.010143583224211362
Position 11507: 0.009245344249542977
Position 12400: 0.009177836684796785
Position 35789: 0.008693073817504992
Position 1947: 0.008169752239346085
Position 2644: 0.00808798442972655
Position 1528: 0.0077075209025578816
Position 30347: 0.007630252898072856
Position 11996: 0.00731491223716003
Position 18736: 0.0072431873633108015
Position 802: 0.007180749407597081
Position 366: 0.007126572739725614
Position 21254: 0.007032136620689319
Position 13724: 0.006819041003252936
Position 13065: 0.006703600064702771
Position 5971: 0.006389012483557735
Position 15823: 0.006148879127365919
Position 2943: 0.006130770359867969
Position 719: 0.005434806941751907
Position 3270: 0.005273950864235364
Position 7753: 0.004979899540931442
Position 34343: 0.004977878285169587
Position 8217: 0.004888207078049795
Position 14565: 0.004856834891047232
Position 2524: 0.004852743540247995
Position 26666: 0.0047984502549879154
Position 3867: 0.004580055310717922
Position 24852: 0.004538687263070466
Position 7806: 0.004146200761124236
Position 1916: 0.00410067332576575
Position 1878: 0.003914891909612226
Position 979: 0.003894619124650113
Position 8062: 0.0038491370265392177
Position 30687: 0.003761029434509082
Position 11721: 0.0035943415097061445
Position 15482: 0.0035828445218231628
Position 1185: 0.0035260620354728403
Position 886: 0.003241724369831822
Position 855: 0.0031614821373243786
Position 761: 0.0030971652994273144
Position 20881: 0.0029545818560588856
Position 19673: 0.00293621522985235
Position 18296: 0.0027965746951422225
Position 8821: 0.0026145439632251134
Position 1617: 0.0022928503150749825
Position 18497: 0.0020213839558351297
Position 26017: 0.0018812235044083604
Position 19697: 0.0018762978706793202
Position 12116: 0.0018161166930800146
Position 29432: 0.0014675312309520557
Position 6894: 0.0014080244049128154
Position 25922: 0.0013904842397338701
Position 19609: 0.0013679785493211766
Position 26310: 0.0013000106753037139
Position 27323: 0.0012918844120388974
Position 18115: 0.0012411221613108634
Position 17893: 0.0011734195409982893
Position 28822: 0.0011523324610762053
Position 8059: 0.001134103410855097
Position 26644: 0.0010678623256269312
Position 6869: 0.0010267477197329691
Position 1062: 0.0009594952463097395
Position 20255: 0.0009337802194978343
Position 26333: 0.0008935078479400881
Position 13787: 0.0008932294403833157
Position 19682: 0.0008005812964654274
Position 18247: 0.0007899494303196025
Position 18265: 0.0007725064458195934
Position 3227: 0.0007472506444319651
Position 730: 0.0006916653987034742
Position 508: 0.0006875566732051518
Position 22719: 0.0006696837792822846
Position 11355: 0.0006276310042491036
Position 1261: 0.0006094235341932628
Position 19717: 0.0006083400119395291
Position 15104: 0.0005961496872417035
Position 27343: 0.0005530428211237336
Position 11143: 0.0005472450491147576
Position 21020: 0.0005300406311842435
Position 26270: 0.0004844514095259034
Position 18799: 0.000444512148763522
Position 20999: 0.0004283254851927436
Position 26405: 0.0004023960495370427
Position 334: 0.0003848462580255195
Position 26162: 0.00037018257341868665
Position 18884: 0.0003621580570517727
Position 2049: 0.0003573578772258524
Position 1191: 0.0003489292808806252
Position 23217: 0.000322287091698914
Position 23745: 0.0003117992270483007
Position 746: 0.0002896398161638535
Position 14738: 0.00028502671961090116
Position 20916: 0.00026910251716438175
Position 1057: 0.0002580110326571387
Position 1683: 0.000255461158449215
Position 27082: 0.00023557864776067606
Position 19586: 0.00021634740357750129
Position 2156: 0.00021132797316249577
Position 14417: 0.00020977535124213148
Position 1488: 0.00020369760689082985
Position 766: 0.00019911719156859924
Position 626: 0.000196046530056266
Position 1498: 0.00018628271263325502
Position 2673: 0.00017845108995651995
Position 14201: 0.00015691874956556893
Position 26616: 0.00014732289902902096
Position 256: 0.00013772756440598053
Position 22250: 0.0001350954353969959
Position 23567: 0.00012757033794180055
Position 26315: 0.0001263747669140755
Position 7238: 0.00012182757668449933
Position 957: 0.00011792555880655995
Position 1384: 0.00011325949800749834
Position 13667: 0.00010512337772724102
Position 1187: 9.456393408481631e-05
Position 21881: 9.384472247088834e-05
Position 1751: 8.735548530038966e-05
Position 1219: 8.15947273323245e-05
Position 1102: 7.707577350373142e-05
Position 949: 7.449283577983028e-05
Position 14474: 6.15632656446977e-05
Position 986: 5.628491703697577e-05
Position 7759: 5.308147778325838e-05
Position 7666: 3.904845356888502e-05
Position 1538: 3.565606504989016e-05
Position 1687: 3.379160521085743e-05
Position 18414: 3.3137861783165084e-05
Position 21727: 3.117049683845126e-05
Position 21573: 3.060404628839644e-05
Position 21650: 2.9590504461652724e-05
Position 1013: 2.811664376961717e-05
Position 21496: 2.8007584558582615e-05
Position 6961: 2.684556174570238e-05
Position 22722: 2.6181679306746368e-05
Position 25765: 2.4935521389028144e-05
Position 22401: 2.4496151114625794e-05
Position 943: 2.0962180624285087e-05
Position 6954: 2.0830229197543583e-05
Position 351: 2.061020454905968e-05
Position 646: 1.9960951739555725e-05
Position 22121: 1.9872458722270254e-05
Position 21804: 1.9421963801358627e-05
Position 373: 1.7994835719994693e-05
Position 1166: 1.731209673112508e-05
Position 1553: 1.7278924434656567e-05
Position 20952: 1.5809651431612463e-05
Position 686: 1.3576165823102222e-05
Position 928: 1.0919812782510363e-05
Position 14970: 9.083552309794002e-06
Position 763: 7.751577835824542e-06
Position 112: 6.227986596697026e-06
Position 312: 5.92095985352263e-06
Position 639: 5.545128059984129e-06
Position 18595: 5.3275505057379766e-06
Position 160: 4.508159363830182e-06
Position 1042: 3.796909951608047e-06
Position 18747: 2.649445196917234e-06
Position 126: 2.607154289663299e-06
Position 386: 1.5596315953755744e-06
Position 18677: 5.521742681077131e-07
Position 305: 4.7956733275759e-07
Position 21226: 4.201765052027181e-07
Position 562: 2.337746287173573e-07
Position 1311: 2.2125687390034538e-07
Position 122: 5.842656168547905e-08
Position 21232: 4.695807577314098e-08
Position 21259: 3.68460096611507e-08
Position 526: 2.3441789206549707e-08
Position 21266: 1.1275580936559997e-08
Position 21256: 1.0711968924451821e-08
Position 736: 1.0544001742663856e-08
Position 408: 3.6840280373258373e-09
Position 395: 3.4746933862438544e-09
Position 21235: 4.076598915023152e-10
Position 21274: 4.0189783817631306e-10
Position 21298: 2.1131552732128466e-10
Position 21150: 8.797562509902921e-11
Position 21292: 8.00889885438201e-11
