Gene = Get4
Position 10445: 0.00557471076407459
Position 11655: 0.005456210806857169
Position 10383: 0.005109553071496912
Position 11427: 0.005096608850559261
Position 16268: 0.004694327368367586
Position 4959: 0.004473963785523748
Position 13511: 0.004143044431672984
Position 15522: 0.0040513704420256725
Position 15454: 0.0035144794194727274
Position 3524: 0.0034498449303143443
Position 14528: 0.003423657904136308
Position 16960: 0.0032925880425120177
Position 1023: 0.0032197087665483534
Position 6491: 0.0030251832684611442
Position 11208: 0.0028663113336957675
Position 11610: 0.0028036860496701453
Position 1064: 0.0025298683323860724
Position 11625: 0.0025297793428734924
Position 13795: 0.002445324003561271
Position 15525: 0.002427224717666197
Position 17377: 0.002359682770887994
Position 11765: 0.002244556760524852
Position 14200: 0.0022431196494693195
Position 12335: 0.0022251146754546313
Position 11221: 0.0018531178423232416
Position 1181: 0.0018174278152925211
Position 3619: 0.0017898660881864685
Position 12609: 0.001693698640884558
Position 1212: 0.0016389608642530089
Position 16694: 0.0015766847614523077
Position 16168: 0.0014911539491128702
Position 14776: 0.0014562028854998607
Position 977: 0.001444732341512915
Position 16124: 0.0012828001814140246
Position 14095: 0.0012797511724136935
Position 1231: 0.0012592050482735796
Position 11097: 0.001219753423455683
Position 15840: 0.001205810440780888
Position 15089: 0.0011949293445443737
Position 17232: 0.0011870758631814516
Position 14740: 0.0009977444971107647
Position 17353: 0.0009761092022518357
Position 15553: 0.0009640691424733009
Position 17158: 0.000938231823577298
Position 13772: 0.0009122746998186115
Position 14180: 0.0008132383714419744
Position 12347: 0.0007720942871930009
Position 17038: 0.0007266943960156189
Position 13832: 0.000697276962586078
Position 4852: 0.0006144029078591282
Position 14422: 0.0006139898512462562
Position 15502: 0.0005476986261207338
Position 14939: 0.0005441448860458702
Position 15880: 0.0005410509319492535
Position 14909: 0.0004624732543016246
Position 920: 0.00046211027920052615
Position 16471: 0.00046038246181680746
Position 1193: 0.0004594120282757067
Position 4756: 0.0004419226274030542
Position 15260: 0.00041722336613838956
Position 15752: 0.0003928552691597253
Position 13593: 0.00037270216727369114
Position 16913: 0.0003399421431515391
Position 637: 0.00030808323299309537
Position 16030: 0.0002925717483427116
Position 1330: 0.00026090803106798647
Position 655: 0.00024831479061099217
Position 15336: 0.00024241676329185642
Position 12184: 0.00022866424547393882
Position 13540: 0.00022778954438468257
Position 13573: 0.0002022075020615253
Position 15332: 0.00020095329379997133
Position 1768: 0.00018943002546222278
Position 15942: 0.00017865685292083383
Position 16241: 0.0001682547947649027
Position 4895: 0.00016209360475250492
Position 14261: 0.00016131838802437327
Position 14403: 0.0001581183810514699
Position 14419: 0.00013020274187752103
Position 786: 0.0001299093906572303
Position 3563: 0.00012916465520721409
Position 2418: 0.00012814665139130495
Position 15711: 0.00012776033569371318
Position 4205: 0.00012766471573664347
Position 5705: 0.00012384274357611934
Position 6956: 0.0001173601395720653
Position 4778: 9.964469845884084e-05
Position 13627: 9.735467673271266e-05
Position 4813: 9.627081632665357e-05
Position 15996: 9.144406928270672e-05
Position 6433: 8.891970561107694e-05
Position 15204: 8.619907989955127e-05
Position 721: 7.611382244389739e-05
Position 11279: 7.410213758414754e-05
Position 3635: 6.944051558656706e-05
Position 11966: 6.547463256253839e-05
Position 11041: 6.381657906421605e-05
Position 554: 5.606422599894387e-05
Position 10848: 5.084033295534826e-05
Position 3987: 4.7397054356908576e-05
Position 15816: 4.7088367670236454e-05
Position 2448: 4.265296370543889e-05
Position 3042: 3.6855328290021556e-05
Position 2334: 3.465582897084896e-05
Position 1303: 3.456447337051995e-05
Position 15775: 3.3575532365749347e-05
Position 4783: 3.0976083358887294e-05
Position 14459: 2.8754121562131356e-05
Position 15795: 2.1615215921506087e-05
Position 4014: 1.8102239339684567e-05
Position 882: 1.5753896604018874e-05
Position 950: 1.4867688894204236e-05
Position 11633: 1.0393916364010926e-05
Position 11450: 9.580378212001525e-06
Position 1249: 6.828633175124506e-06
Position 15999: 4.488325599209265e-06
Position 14959: 2.114694304636036e-06
Position 15265: 2.0307470933600758e-06
Position 15223: 1.7004483529705896e-06
Position 15480: 1.0220651080500444e-06
Position 15244: 8.916594866290867e-07
Position 15370: 6.299284865436327e-07
Position 3127: 5.218310978260003e-07
Position 3209: 5.109156715413938e-07
Position 2655: 3.9787965076274784e-07
Position 2215: 3.2304387820315085e-07
Position 14258: 3.1150070718330124e-07
Position 900: 2.6559246095043636e-07
Position 13783: 2.2482182069899455e-07
Position 1336: 1.9827098217276013e-07
Position 2791: 1.846490174424797e-07
Position 15123: 1.2345260920262894e-07
Position 15180: 1.0189044528580678e-07
Position 803: 9.678989839737615e-08
Position 15126: 7.50592140815853e-08
Position 1593: 6.428101192680916e-08
Position 2615: 5.757009009142059e-08
Position 15183: 4.379135512074908e-08
Position 842: 2.5382478586206173e-08
Position 15034: 1.1636811665414771e-09
Position 15000: 4.3007183688664104e-10
Position 15142: 2.54332272977367e-10
