Gene = Fank1
Position 4114: 0.0007206069016883378
Position 1246: 0.0006391528321138439
Position 804: 0.0006366395283031184
Position 3072: 0.0006038783674999769
Position 1220: 0.0005566716559270542
Position 1787: 0.00045952754674247084
Position 486: 0.00043865104875671907
Position 2008: 0.0003845377581407902
Position 1241: 0.000355150750749048
Position 5270: 0.0003276809530357759
Position 800: 0.0003261900312816145
Position 3426: 0.0003022310197580313
Position 370: 0.0002553866388650762
Position 3885: 0.00023556383524771718
Position 6310: 0.00020660904299816778
Position 2091: 0.0002054906887367013
Position 2902: 0.00020398236633808407
Position 2366: 0.00020368696476814408
Position 5662: 0.00019863493118176011
Position 2037: 0.0001633413180880301
Position 1067: 0.00014292610132707388
Position 6185: 0.00014214713499701893
Position 6403: 0.00014017247937991024
Position 2109: 0.00013054366735115302
Position 4961: 0.0001263916133346306
Position 194: 0.00011726228945072586
Position 2169: 0.00011146766160004361
Position 6161: 0.00010945448657014466
Position 5112: 0.00010503301747611006
Position 5577: 8.826463254168204e-05
Position 5390: 8.64835700155213e-05
Position 893: 7.361977446487274e-05
Position 4236: 7.224142561573172e-05
Position 5220: 6.980318166035444e-05
Position 5057: 6.430073825919201e-05
Position 1823: 5.8550318216545155e-05
Position 2740: 5.800292899473839e-05
Position 4155: 5.797061739795417e-05
Position 3539: 4.9061113943961996e-05
Position 779: 4.4923931449820096e-05
Position 4060: 4.214510306162911e-05
Position 2387: 4.15326698160419e-05
Position 335: 3.138506547624713e-05
Position 1042: 3.09240605220232e-05
Position 885: 2.963894626413393e-05
Position 2983: 2.631480874911822e-05
Position 2597: 2.451207454104698e-05
Position 226: 2.156977408787287e-05
Position 1446: 1.741256491607398e-05
Position 1521: 1.700530990726637e-05
Position 203: 1.539525434908445e-05
Position 1757: 1.457180296423021e-05
Position 1084: 1.2527574730115142e-05
Position 524: 8.729232211300928e-07
Position 2129: 5.711722521379152e-07
Position 659: 3.121938802612727e-07
Position 1344: 2.639176789367908e-07
Position 1116: 1.9149160120772915e-07
Position 703: 1.233758950686694e-07
Position 1103: 1.1073160008311072e-07
Position 376: 8.731755175713042e-08
Position 664: 8.554324326754204e-08
Position 1124: 5.215717243317979e-08
Position 700: 3.884145962283989e-08
Position 1296: 3.7352541964970426e-08
Position 1936: 1.7159259943118235e-08
Position 1165: 8.508207740906284e-09
Position 1303: 7.874850903054758e-09
Position 499: 7.2755943384895e-09
Position 526: 3.076435870166803e-09
Position 251: 2.214729261474559e-09
Position 260: 2.011473982360251e-09
Position 268: 1.1794412402916235e-09
Position 390: 2.247443169432311e-11
