Gene = Zranb1
Position 221: 4.107687892810279e-07
Position 603: 3.64454417458945e-07
Position 438: 3.4224404347162035e-07
Position 521: 3.258555034814076e-07
Position 296: 2.0091617656864186e-07
Position 1157: 3.722956034377505e-08
Position 1171: 3.285219294078761e-08
Position 1081: 2.9134133416162796e-08
Position 712: 2.36939226067332e-08
Position 1485: 1.867262169987677e-08
Position 387: 1.7511089695653326e-08
Position 373: 9.622077631469938e-09
Position 403: 2.1585375301202764e-09
Position 384: 1.6440659923986234e-09
Position 381: 9.356861184820951e-11
