Gene = 1700025G04Rik
Position 625: 1.1951034710711572e-05
Position 104: 1.1431907434644287e-05
Position 1064: 1.0499500902020071e-05
Position 257: 8.421441859282212e-06
Position 1702: 8.366549382326894e-06
Position 462: 8.3280636113183e-06
Position 661: 8.229918967218738e-06
Position 28: 7.598506360316807e-06
Position 391: 7.3045877119489195e-06
Position 1198: 7.052563764006542e-06
Position 1899: 6.4598685886853815e-06
Position 1481: 6.394730453403386e-06
Position 1257: 6.377239979693035e-06
Position 378: 6.211351326446771e-06
Position 1415: 5.570353388015355e-06
Position 1625: 5.376594782831995e-06
Position 783: 4.938245724826432e-06
Position 746: 4.85115220661602e-06
Position 957: 4.095971780808622e-06
Position 831: 3.956510849882716e-06
Position 1262: 3.817206413179531e-06
Position 1149: 3.610448338782062e-06
Position 937: 2.8972352297415517e-06
Position 1210: 2.851445686578134e-06
Position 259: 1.8108736349702478e-06
Position 744: 1.7255751614479117e-06
Position 948: 1.589529952730372e-06
Position 1892: 1.5646772433508353e-06
Position 946: 1.4097465105718624e-06
Position 659: 1.392723686669004e-06
Position 790: 1.3595547693891644e-06
Position 1981: 1.2905782096107315e-06
Position 1652: 1.2468245964527515e-06
Position 1059: 1.1924092841963772e-06
Position 637: 7.013367155113111e-07
Position 1129: 5.201397313034876e-07
Position 715: 5.016685996641983e-07
Position 1208: 2.7480461821996066e-07
Position 734: 9.244735101884974e-10
Position 759: 7.364469066259461e-10
Position 552: 6.857780507422292e-10
Position 445: 3.1802899445174695e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 10542: 0.5690367418173073
Position 1410: 0.4337779533330102
Position 3398: 0.2809446143319487
Position 3268: 0.26541169998620684
Position 5934: 0.1791186992001985
Position 10038: 0.17030932098289175
Position 7124: 0.12283620889245397
Position 3142: 0.09052775323223362
Position 4370: 0.07041055275567568
Position 2640: 0.045075095677017354
Position 827: 0.02103396022707141
Position 8534: 0.020692338137206924
Position 2392: 0.019523750295953938
Position 6333: 0.017962917823038136
Position 2679: 0.017533822749524326
Position 11897: 0.015068692261606762
Position 6034: 0.01130626707720125
Position 5428: 0.011290424439655873
Position 10784: 0.00944643213738679
Position 4035: 0.007154857496666686
Position 4777: 0.007117286626195566
Position 5127: 0.006730748248443828
Position 6467: 0.006197063995097146
Position 4819: 0.006010571102438157
Position 3095: 0.00527966101696567
Position 3176: 0.005059330729524464
Position 6495: 0.004340247539356179
Position 3309: 0.0037559671722582834
Position 3110: 0.003388749394188232
Position 10426: 0.00335836435066817
Position 3289: 0.0028951144028400463
Position 4057: 0.0027333275537022445
Position 7859: 0.002607308957414462
Position 5498: 0.002503943771514896
Position 1004: 0.0022214471491628688
Position 9072: 0.0020937012316983783
Position 3520: 0.0020256456355356527
Position 911: 0.0019619688441429913
Position 3965: 0.0019615047441870585
Position 3359: 0.0017867981622724529
Position 4799: 0.0016388580021817062
Position 5587: 0.0015841383671786966
Position 2941: 0.001570070730299099
Position 1156: 0.0015524656536019304
Position 2172: 0.001447298470802885
Position 6464: 0.0012491603494048692
Position 2809: 0.001155758371812239
Position 5664: 0.0009774392159481535
Position 3146: 0.0009312151649023171
Position 1106: 0.0009287731908893341
Position 2245: 0.0008923613735073515
Position 3021: 0.0008111680818145434
Position 5447: 0.0007798812103997851
Position 2517: 0.000697336693155067
Position 1692: 0.0006899406367820692
Position 8381: 0.0006887967008898714
Position 5300: 0.0006362140881694112
Position 775: 0.0005791079221090465
Position 2982: 0.000543125838549667
Position 2799: 0.0004997048889894317
Position 534: 0.0004380092875192576
Position 1472: 0.0003992797746213702
Position 6947: 0.00037318552189890316
Position 5141: 0.00037201949569478694
Position 807: 0.0003697536765361998
Position 7145: 0.00036094766574613224
Position 3092: 0.000337704204442165
Position 1064: 0.00025752761385291903
Position 1078: 0.00025186715623282016
Position 3245: 0.0002401900456023426
Position 5726: 0.00020436017281455225
Position 5459: 0.00019746529234463848
Position 3313: 0.00019725574534363324
Position 4269: 0.00018284653750975086
Position 957: 0.0001733728414410899
Position 1124: 0.00016897470447128514
Position 2448: 0.00016312349826030147
Position 2645: 0.0001619934228872165
Position 5052: 0.00015904500457280147
Position 1120: 0.0001579852044448313
Position 402: 0.00012878192752583366
Position 2285: 0.000119939022772856
Position 1020: 0.00011260589814762264
Position 567: 0.00010046309732820888
Position 269: 9.840954106051814e-05
Position 2331: 9.293960963726526e-05
Position 515: 8.278874482520056e-05
Position 831: 6.0142512546536376e-05
Position 1175: 5.494560328353785e-05
Position 546: 4.9649430832344076e-05
Position 1802: 4.884153581584399e-05
Position 2395: 4.2362505897508115e-05
Position 1303: 3.9695267302737486e-05
Position 1729: 3.878032215743622e-05
Position 2422: 3.86003108491393e-05
Position 1953: 3.8336033281079376e-05
Position 455: 3.5843711182607985e-05
Position 603: 2.7801946622275775e-05
Position 964: 2.737040144702408e-05
Position 1163: 2.0601224740167843e-05
Position 1116: 1.7873704941006962e-05
Position 1129: 1.732964093695234e-05
Position 913: 1.1033945231273304e-05
Position 2558: 1.0726959733129618e-05
Position 781: 8.947671023305061e-06
Position 804: 6.825201235967404e-06
Position 954: 6.485016055356822e-06
Position 1142: 4.08266418980784e-06
Position 917: 3.3168783409914467e-06
Position 1371: 3.3099407403169164e-06
Position 1221: 3.1710621758964854e-06
Position 971: 1.78257327752448e-06
Position 915: 1.0731282350593018e-06
Position 1246: 7.392629710633106e-07
Position 1273: 7.206859384929797e-07
Position 1135: 5.35933061447684e-07
Position 278: 3.6770685365994674e-07
Position 564: 3.2153846724445615e-07
Position 171: 1.9735805732314014e-07
Position 409: 1.786319758292449e-07
Position 2562: 1.4579243520469703e-07
Position 1501: 6.060843268147108e-08
Position 1538: 6.8457699249802846e-09
Position 1311: 2.5709691787064297e-09
Position 1720: 1.3507284448771357e-09
