Gene = Retreg2
Position 1458: 2.3544650178995607e-05
Position 1049: 2.132631245214951e-05
Position 1674: 1.9609861723343772e-05
Position 206: 1.8538765611464876e-05
Position 3902: 1.5959141075472858e-05
Position 213: 1.4479417132227857e-05
Position 1523: 1.360140620168705e-05
Position 2229: 1.0547613067404135e-05
Position 731: 8.340656240606025e-06
Position 3870: 7.887195649403207e-06
Position 694: 7.71180596149999e-06
Position 1706: 7.598205772580653e-06
Position 1683: 7.306812484269779e-06
Position 223: 4.973590831107336e-06
Position 807: 4.020490019550786e-06
Position 532: 4.001441643159557e-06
Position 229: 3.4974128787758484e-06
Position 683: 3.4855236223288413e-06
Position 955: 1.2468919597941885e-06
Position 434: 1.2240477621121756e-06
Position 524: 6.345551090861983e-07
Position 572: 5.839567057774614e-07
Position 595: 4.6748103723794813e-07
Position 4186: 1.6306230260994948e-07
Position 4107: 1.5075685975682947e-07
Position 586: 1.019945425473233e-07
Position 4: 1.0133800824007217e-07
Position 598: 9.788589522668282e-08
Position 589: 1.8917725767448246e-08
Position 2110: 2.4852372595580694e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2893: 0.8930009178677097
Position 1517: 0.8887907718929087
Position 1835: 0.8309424826882118
Position 2173: 0.8253682888457323
Position 582: 0.7308735130379911
Position 3643: 0.7113091769538602
Position 4044: 0.4569133588866109
Position 4746: 0.26475987264995704
Position 2416: 0.2505702518171108
Position 2472: 0.21747142647526552
Position 1136: 0.19990196935309423
Position 624: 0.13630449462197355
Position 187: 0.10991990295912092
Position 3194: 0.046505695315974656
Position 4625: 0.042170770542096586
Position 2012: 0.030500753118614932
Position 2259: 0.028901008489865567
Position 2933: 0.027847178091739904
Position 4784: 0.022697051521907558
Position 2089: 0.02074626618328552
Position 1315: 0.018252201043349185
Position 3278: 0.017582261216025265
Position 991: 0.017330872012613904
Position 1495: 0.015039631777753562
Position 1605: 0.01451600975612405
Position 3600: 0.009946876388982236
Position 955: 0.00952883177465011
Position 689: 0.008743178102480962
Position 1521: 0.008306092825295177
Position 2223: 0.007690245875738581
Position 1765: 0.0068058415726196045
Position 274: 0.0064860513161704905
Position 1226: 0.006469882390706519
Position 1356: 0.00613950591009648
Position 184: 0.005733177449186278
Position 1258: 0.0056073337179734705
Position 2071: 0.004974415829820741
Position 1167: 0.004320262345187715
Position 3910: 0.004281592870024708
Position 3868: 0.004210097471620784
Position 1392: 0.004003896884113298
Position 253: 0.003325107354197885
Position 1574: 0.003193769975393527
Position 3768: 0.003048562995926418
Position 5004: 0.0029759412969622913
Position 3473: 0.0026694666200545564
Position 4668: 0.002603940774917443
Position 2214: 0.002431406244977041
Position 836: 0.0024218294174585616
Position 1092: 0.0023662844858873913
Position 4979: 0.002307046443741475
Position 4897: 0.002278355337476947
Position 3736: 0.0020119232933193836
Position 1534: 0.001870294341354971
Position 2110: 0.0018681192476912591
Position 475: 0.001801980458797389
Position 4213: 0.0017351906479075446
Position 197: 0.001643213441860142
Position 218: 0.0016365714292944104
Position 1290: 0.0015785233188414251
Position 999: 0.0014245439772640571
Position 2502: 0.0013481436096843334
Position 2863: 0.0013288354947791293
Position 3880: 0.001274389039449115
Position 3476: 0.0012480659841759922
Position 2474: 0.0011474375623622282
Position 295: 0.0011093728128332922
Position 2244: 0.0011010086938295814
Position 181: 0.0009827489254994612
Position 4586: 0.000975161613881358
Position 3436: 0.0009702097050052321
Position 3822: 0.0009496376447694077
Position 1360: 0.0008034257790893678
Position 968: 0.0007355936541433093
Position 206: 0.0007012570590916482
Position 2225: 0.0006964361298416574
Position 4536: 0.0006590220860834768
Position 3772: 0.0006503134985936453
Position 784: 0.0006221515100599835
Position 1151: 0.0005569111055118102
Position 554: 0.0005381994026017115
Position 202: 0.000511772464872346
Position 2103: 0.00044740438973180573
Position 483: 0.000406683711895954
Position 2505: 0.00039898116635391124
Position 3203: 0.00039765583023225443
Position 3757: 0.0003723335458212135
Position 458: 0.00037226135330420195
Position 1542: 0.00034717314205280197
Position 4543: 0.0003343608713783499
Position 2795: 0.00030526436632604976
Position 2526: 0.0002961239388802927
Position 1988: 0.0002891640475592395
Position 1566: 0.0002881583804936554
Position 3152: 0.0002761080131745688
Position 4119: 0.00027233868224526035
Position 2270: 0.00026748392696261886
Position 4081: 0.00023042123606170447
Position 1264: 0.00022759303431642546
Position 4077: 0.00022399220038222498
Position 1952: 0.00022125837085582262
Position 3657: 0.00020601229992362396
Position 1556: 0.00018739841801780824
Position 1475: 0.0001860162671291859
Position 3374: 0.00017874529565183484
Position 2038: 0.0001708553612537226
Position 1194: 0.00016665536162266907
Position 565: 0.00015379461366764292
Position 2481: 0.00014432895931379495
Position 2969: 0.00014377267641730115
Position 3654: 0.00013092322595761023
Position 1362: 0.00012846320404676299
Position 1418: 0.00012226929629455903
Position 1798: 0.00011548353091973147
Position 2565: 0.00010715629637096813
Position 2121: 0.00010088880078274415
Position 163: 9.394191095904857e-05
Position 423: 9.112190746020938e-05
Position 936: 8.937280917149955e-05
Position 930: 8.84547026508011e-05
Position 894: 8.815663775661138e-05
Position 1177: 8.314851923249645e-05
Position 2499: 7.675790102734144e-05
Position 1629: 6.665065295349576e-05
Position 3017: 6.632607059286368e-05
Position 5121: 6.127029985111234e-05
Position 1191: 5.0233086205450125e-05
Position 306: 4.787284067384712e-05
Position 1450: 4.7066625541198965e-05
Position 2067: 4.688542950808992e-05
Position 1018: 4.367554399834696e-05
Position 920: 4.360953517004461e-05
Position 3537: 3.915493486573623e-05
Position 432: 3.878269156520882e-05
Position 1045: 2.775420649255878e-05
Position 501: 2.5244585454013432e-05
Position 1618: 2.0754141757934626e-05
Position 1398: 1.67348288691296e-05
Position 292: 1.5867605728021214e-05
Position 2134: 1.5323211082149588e-05
Position 2035: 1.3737338856533918e-05
Position 2027: 1.1707763147447037e-05
Position 1680: 1.0740497188805948e-05
Position 2030: 8.508549936320571e-06
Position 357: 4.348830371818931e-06
Position 1993: 4.214087158199468e-06
Position 360: 3.4219189014586286e-06
Position 2656: 3.3075157330667287e-06
Position 495: 2.468285196632604e-06
Position 147: 2.302163225285195e-06
Position 3550: 2.1182981244118046e-06
Position 763: 1.8702040243489368e-06
Position 2653: 1.64618589441396e-06
Position 385: 1.5541266361657338e-06
Position 1014: 1.3300981563960663e-06
Position 387: 1.0008057120315553e-06
Position 503: 9.162500762763012e-07
Position 911: 9.066435812321136e-07
Position 1055: 9.003174663126687e-07
Position 399: 5.922296318438375e-07
Position 1008: 5.251927539109855e-07
Position 757: 3.241183924736688e-07
Position 3227: 1.1906372813056487e-07
Position 889: 9.74129238921293e-08
Position 897: 5.8690345998463326e-08
Position 752: 4.054235721702158e-08
Position 4314: 1.629408099052657e-08
Position 2660: 2.3049437360047518e-09
Position 87: 1.3407690667174958e-13
Position 84: 5.0385683559042425e-15
